----------------------------------------------
SG-1_1st_Position TotHead [m]: 
    2016/06/16 00:15:00 428.390580 
    2016/06/16 00:30:00 428.386750 
    2016/06/16 00:45:00 428.389080 
    2016/06/16 01:00:00 428.392920 
    2016/06/16 01:15:00 428.392830 
    2016/06/16 01:30:00 428.392250 
    2016/06/16 01:45:00 428.394330 
    2016/06/16 02:00:00 428.393750 
    2016/06/16 02:15:00 428.394330 
    2016/06/16 02:30:00 428.394670 
    2016/06/16 02:45:00 428.390830 
    2016/06/16 03:00:00 428.394670 
    2016/06/16 03:15:00 428.397580 
    2016/06/16 03:30:00 428.396080 
    2016/06/16 03:45:00 428.398170 
    2016/06/16 04:00:00 428.398170 
    2016/06/16 04:15:00 428.397000 
    2016/06/16 04:30:00 428.397830 
    2016/06/16 04:45:00 428.399920 
    2016/06/16 05:00:00 428.400170 
    2016/06/16 05:15:00 428.399580 
    2016/06/16 05:30:00 428.400170 
    2016/06/16 05:45:00 428.401670 
    2016/06/16 06:00:00 428.398420 
    2016/06/16 06:15:00 428.399920 
    2016/06/16 06:30:00 428.400500 
    2016/06/16 06:45:00 428.402830 
    2016/06/16 07:00:00 428.404000 
    2016/06/16 07:15:00 428.398170 
    2016/06/16 07:30:00 428.400500 
    2016/06/16 07:45:00 428.402830 
    2016/06/16 08:00:00 428.399920 
    2016/06/16 08:15:00 428.401670 
    2016/06/16 08:30:00 428.398750 
    2016/06/16 08:45:00 428.402830 
    2016/06/16 09:00:00 428.398170 
    2016/06/16 09:15:00 428.396420 
    2016/06/16 09:30:00 428.398420 
    2016/06/16 09:45:00 428.398750 
    2016/06/16 10:00:00 428.400170 
    2016/06/16 10:15:00 428.396080 
    2016/06/16 10:30:00 428.395830 
    2016/06/16 10:45:00 428.397830 
    2016/06/16 11:00:00 428.399000 
    2016/06/16 11:15:00 428.400750 
    2016/06/16 11:30:00 428.398420 
    2016/06/16 11:45:00 428.403080 
    2016/06/16 12:00:00 428.402500 
    2016/06/16 12:15:00 428.399000 
    2016/06/16 12:30:00 428.399000 
    2016/06/16 12:45:00 428.401920 
    2016/06/16 13:00:00 428.402500 
    2016/06/16 13:15:00 428.399580 
    2016/06/16 13:30:00 428.402170 
    2016/06/16 13:45:00 428.401580 
    2016/06/16 14:00:00 428.402170 
    2016/06/16 14:15:00 428.407080 
    2016/06/16 14:30:00 428.416170 
    2016/06/16 14:45:00 428.416170 
    2016/06/16 15:00:00 428.419080 
    2016/06/16 15:15:00 428.417330 
    2016/06/16 15:30:00 428.414420 
    2016/06/16 15:45:00 428.412330 
    2016/06/16 16:00:00 428.420830 
    2016/06/16 16:15:00 428.423170 
    2016/06/16 16:30:00 428.428420 
    2016/06/16 16:45:00 428.426080 
    2016/06/16 17:00:00 428.424000 
    2016/06/16 17:15:00 428.429250 
    2016/06/16 17:30:00 428.428080 
    2016/06/16 17:45:00 428.432500 
    2016/06/16 18:00:00 428.432500 
    2016/06/16 18:15:00 428.431580 
    2016/06/16 18:30:00 428.434250 
    2016/06/16 18:45:00 428.434000 
    2016/06/16 19:00:00 428.440080 
    2016/06/16 19:15:00 428.437750 
    2016/06/16 19:30:00 428.434250 
    2016/06/16 19:45:00 428.441580 
    2016/06/16 20:00:00 428.434000 
    2016/06/16 20:15:00 428.439830 
    2016/06/16 20:30:00 428.436000 
    2016/06/16 20:45:00 428.439250 
    2016/06/16 21:00:00 428.435750 
    2016/06/16 21:15:00 428.437500 
    2016/06/16 21:30:00 428.437500 
    2016/06/16 21:45:00 428.435750 
    2016/06/16 22:00:00 428.436330 
    2016/06/16 22:15:00 428.436330 
    2016/06/16 22:30:00 428.438420 
    2016/06/16 22:45:00 428.434920 
    2016/06/16 23:00:00 428.437830 
    2016/06/16 23:15:00 428.436670 
    2016/06/16 23:30:00 428.442500 
    2016/06/16 23:45:00 428.440750 
    2016/06/17 00:00:00 428.436670 
    2016/06/17 00:15:00 428.436670 
    2016/06/17 00:30:00 428.431420 
    2016/06/17 00:45:00 428.437830 
    2016/06/17 01:00:00 428.436080 
    2016/06/17 01:15:00 428.436080 
    2016/06/17 01:30:00 428.437830 
    2016/06/17 01:45:00 428.437830 
    2016/06/17 02:00:00 428.436080 
    2016/06/17 02:15:00 428.436670 
    2016/06/17 02:30:00 428.436670 
    2016/06/17 02:45:00 428.436670 
    2016/06/17 03:00:00 428.436670 
    2016/06/17 03:15:00 428.436080 
    2016/06/17 03:30:00 428.436080 
    2016/06/17 03:45:00 428.436080 
    2016/06/17 04:00:00 428.441920 
    2016/06/17 04:15:00 428.440750 
    2016/06/17 04:30:00 428.437830 
    2016/06/17 04:45:00 428.437830 
    2016/06/17 05:00:00 428.439000 
    2016/06/17 05:15:00 428.437830 
    2016/06/17 05:30:00 428.439580 
    2016/06/17 05:45:00 428.441330 
    2016/06/17 06:00:00 428.440750 
    2016/06/17 06:15:00 428.441330 
    2016/06/17 06:30:00 428.439580 
    2016/06/17 06:45:00 428.444830 
    2016/06/17 07:00:00 428.437830 
    2016/06/17 07:15:00 428.439580 
    2016/06/17 07:30:00 428.436080 
    2016/06/17 07:45:00 428.436080 
    2016/06/17 08:00:00 428.433750 
    2016/06/17 08:15:00 428.434330 
    2016/06/17 08:30:00 428.436080 
    2016/06/17 08:45:00 428.434330 
    2016/06/17 09:00:00 428.433170 
    2016/06/17 09:15:00 428.433750 
    2016/06/17 09:30:00 428.437830 
    2016/06/17 09:45:00 428.436920 
    2016/06/17 10:00:00 428.429920 
    2016/06/17 10:15:00 428.432250 
    2016/06/17 10:30:00 428.425830 
    2016/06/17 10:45:00 428.429080 
    2016/06/17 11:00:00 428.424080 
    2016/06/17 11:15:00 428.422330 
    2016/06/17 11:30:00 428.421500 
    2016/06/17 11:45:00 428.424420 
    2016/06/17 12:00:00 428.416830 
    2016/06/17 12:15:00 428.417420 
    2016/06/17 12:30:00 428.420330 
    2016/06/17 12:45:00 428.413330 
    2016/06/17 13:00:00 428.417420 
    2016/06/17 13:15:00 428.416830 
    2016/06/17 13:30:00 428.413330 
    2016/06/17 13:45:00 428.408670 
    2016/06/17 14:00:00 428.405170 
    2016/06/17 14:15:00 428.402250 
    2016/06/17 14:30:00 428.401670 
    2016/06/17 14:45:00 428.395830 
    2016/06/17 15:00:00 428.399330 
    2016/06/17 15:15:00 428.393750 
    2016/06/17 15:30:00 428.393750 
    2016/06/17 15:45:00 428.394330 
    2016/06/17 16:00:00 428.391420 
    2016/06/17 16:15:00 428.387330 
    2016/06/17 16:30:00 428.388500 
    2016/06/17 16:45:00 428.383250 
    2016/06/17 17:00:00 428.386170 
    2016/06/17 17:15:00 428.383830 
    2016/06/17 17:30:00 428.383250 
    2016/06/17 17:45:00 428.383250 
    2016/06/17 18:00:00 428.380330 
    2016/06/17 18:15:00 428.376830 
    2016/06/17 18:30:00 428.382670 
    2016/06/17 18:45:00 428.380330 
    2016/06/17 19:00:00 428.379750 
    2016/06/17 19:15:00 428.380920 
    2016/06/17 19:30:00 428.387330 
    2016/06/17 19:45:00 428.386750 
    2016/06/17 20:00:00 428.388830 
    2016/06/17 20:15:00 428.396080 
    2016/06/17 20:30:00 428.393750 
    2016/06/17 20:45:00 428.397830 
    2016/06/17 21:00:00 428.397830 
    2016/06/17 21:15:00 428.396670 
    2016/06/17 21:30:00 428.398750 
    2016/06/17 21:45:00 428.399330 
    2016/06/17 22:00:00 428.401080 
    2016/06/17 22:15:00 428.404580 
    2016/06/17 22:30:00 428.405170 
    2016/06/17 22:45:00 428.408670 
    2016/06/17 23:00:00 428.406920 
    2016/06/17 23:15:00 428.407500 
    2016/06/17 23:30:00 428.411580 
    2016/06/17 23:45:00 428.410420 
    2016/06/18 00:00:00 428.408080 
    2016/06/18 00:15:00 428.412750 
    2016/06/18 00:30:00 428.412750 
    2016/06/18 00:45:00 428.411920 
    2016/06/18 01:00:00 428.417420 
    2016/06/18 01:15:00 428.415080 
    2016/06/18 01:30:00 428.420330 
    2016/06/18 01:45:00 428.418580 
    2016/06/18 02:00:00 428.421500 
    2016/06/18 02:15:00 428.421500 
    2016/06/18 02:30:00 428.425920 
    2016/06/18 02:45:00 428.423250 
    2016/06/18 03:00:00 428.420920 
    2016/06/18 03:15:00 428.425000 
    2016/06/18 03:30:00 428.425580 
    2016/06/18 03:45:00 428.430250 
    2016/06/18 04:00:00 428.434080 
    2016/06/18 04:15:00 428.434330 
    2016/06/18 04:30:00 428.430830 
    2016/06/18 04:45:00 428.437000 
    2016/06/18 05:00:00 428.434080 
    2016/06/18 05:15:00 428.434670 
    2016/06/18 05:30:00 428.437830 
    2016/06/18 05:45:00 428.433500 
    2016/06/18 06:00:00 428.434080 
    2016/06/18 06:15:00 428.436670 
    2016/06/18 06:30:00 428.441330 
    2016/06/18 06:45:00 428.436420 
    2016/06/18 07:00:00 428.436420 
    2016/06/18 07:15:00 428.432330 
    2016/06/18 07:30:00 428.433750 
    2016/06/18 07:45:00 428.432000 
    2016/06/18 08:00:00 428.431750 
    2016/06/18 08:15:00 428.434330 
    2016/06/18 08:30:00 428.427920 
    2016/06/18 08:45:00 428.432580 
    2016/06/18 09:00:00 428.430830 
    2016/06/18 09:15:00 428.432000 
    2016/06/18 09:30:00 428.433750 
    2016/06/18 09:45:00 428.430830 
    2016/06/18 10:00:00 428.430830 
    2016/06/18 10:15:00 428.437250 
    2016/06/18 10:30:00 428.435500 
    2016/06/18 10:45:00 428.434920 
    2016/06/18 11:00:00 428.433750 
    2016/06/18 11:15:00 428.437830 
    2016/06/18 11:30:00 428.437830 
    2016/06/18 11:45:00 428.437830 
    2016/06/18 12:00:00 428.437830 
    2016/06/18 12:15:00 428.439580 
    2016/06/18 12:30:00 428.442500 
    2016/06/18 12:45:00 428.446000 
    2016/06/18 13:00:00 428.441920 
    2016/06/18 13:15:00 428.445420 
    2016/06/18 13:30:00 428.444250 
    2016/06/18 13:45:00 428.443670 
    2016/06/18 14:00:00 428.444250 
    2016/06/18 14:15:00 428.444830 
    2016/06/18 14:30:00 428.449750 
    2016/06/18 14:45:00 428.453250 
    2016/06/18 15:00:00 428.456170 
    2016/06/18 15:15:00 428.458500 
    2016/06/18 15:30:00 428.453830 
    2016/06/18 15:45:00 428.460580 
    2016/06/18 16:00:00 428.462580 
    2016/06/18 16:15:00 428.463750 
    2016/06/18 16:30:00 428.462000 
    2016/06/18 16:45:00 428.459670 
    2016/06/18 17:00:00 428.462000 
    2016/06/18 17:15:00 428.464920 
    2016/06/18 17:30:00 428.467250 
    2016/06/18 17:45:00 428.469000 
    2016/06/18 18:00:00 428.466670 
    2016/06/18 18:15:00 428.468170 
    2016/06/18 18:30:00 428.470750 
    2016/06/18 18:45:00 428.471330 
    2016/06/18 19:00:00 428.469580 
    2016/06/18 19:15:00 428.476000 
    2016/06/18 19:30:00 428.476580 
    2016/06/18 19:45:00 428.478330 
    2016/06/18 20:00:00 428.477750 
    2016/06/18 20:15:00 428.476000 
    2016/06/18 20:30:00 428.471920 
    2016/06/18 20:45:00 428.475420 
    2016/06/18 21:00:00 428.477170 
    2016/06/18 21:15:00 428.473670 
    2016/06/18 21:30:00 428.480670 
    2016/06/18 21:45:00 428.474830 
    2016/06/18 22:00:00 428.478920 
    2016/06/18 22:15:00 428.476920 
    2016/06/18 22:30:00 428.475170 
    2016/06/18 22:45:00 428.476920 
    2016/06/18 23:00:00 428.475420 
    2016/06/18 23:15:00 428.478080 
    2016/06/18 23:30:00 428.478670 
    2016/06/18 23:45:00 428.472830 
    2016/06/19 00:00:00 428.476920 
    2016/06/19 00:15:00 428.474580 
    2016/06/19 00:30:00 428.477500 
    2016/06/19 00:45:00 428.472250 
    2016/06/19 01:00:00 428.471080 
    2016/06/19 01:15:00 428.475750 
    2016/06/19 01:30:00 428.472250 
    2016/06/19 01:45:00 428.476000 
    2016/06/19 02:00:00 428.472250 
    2016/06/19 02:15:00 428.473080 
    2016/06/19 02:30:00 428.472830 
    2016/06/19 02:45:00 428.474830 
    2016/06/19 03:00:00 428.469920 
    2016/06/19 03:15:00 428.471670 
    2016/06/19 03:30:00 428.468750 
    2016/06/19 03:45:00 428.468750 
    2016/06/19 04:00:00 428.468170 
    2016/06/19 04:15:00 428.468170 
    2016/06/19 04:30:00 428.472250 
    2016/06/19 04:45:00 428.467000 
    2016/06/19 05:00:00 428.471670 
    2016/06/19 05:15:00 428.467580 
    2016/06/19 05:30:00 428.469920 
    2016/06/19 05:45:00 428.471080 
    2016/06/19 06:00:00 428.469920 
    2016/06/19 06:15:00 428.468170 
    2016/06/19 06:30:00 428.467000 
    2016/06/19 06:45:00 428.467580 
    2016/06/19 07:00:00 428.465250 
    2016/06/19 07:15:00 428.465500 
    2016/06/19 07:30:00 428.462000 
    2016/06/19 07:45:00 428.463750 
    2016/06/19 08:00:00 428.460250 
    2016/06/19 08:15:00 428.463500 
    2016/06/19 08:30:00 428.456170 
    2016/06/19 08:45:00 428.461170 
    2016/06/19 09:00:00 428.456170 
    2016/06/19 09:15:00 428.455580 
    2016/06/19 09:30:00 428.455580 
    2016/06/19 09:45:00 428.455000 
    2016/06/19 10:00:00 428.453500 
    2016/06/19 10:15:00 428.452920 
    2016/06/19 10:30:00 428.447670 
    2016/06/19 10:45:00 428.452580 
    2016/06/19 11:00:00 428.452920 
    2016/06/19 11:15:00 428.452330 
    2016/06/19 11:30:00 428.454670 
    2016/06/19 11:45:00 428.455830 
    2016/06/19 12:00:00 428.456670 
    2016/06/19 12:15:00 428.454920 
    2016/06/19 12:30:00 428.455500 
    2016/06/19 12:45:00 428.452250 
    2016/06/19 13:00:00 428.456920 
    2016/06/19 13:15:00 428.458080 
    2016/06/19 13:30:00 428.460420 
    2016/06/19 13:45:00 428.463330 
    2016/06/19 14:00:00 428.460420 
    2016/06/19 14:15:00 428.460420 
    2016/06/19 14:30:00 428.461250 
    2016/06/19 14:45:00 428.457170 
    2016/06/19 15:00:00 428.463920 
    2016/06/19 15:15:00 428.465920 
    2016/06/19 15:30:00 428.467670 
    2016/06/19 15:45:00 428.467420 
    2016/06/19 16:00:00 428.467170 
    2016/06/19 16:15:00 428.469750 
    2016/06/19 16:30:00 428.471830 
    2016/06/19 16:45:00 428.469500 
    2016/06/19 17:00:00 428.461580 
    2016/06/19 17:15:00 428.463330 
    2016/06/19 17:30:00 428.462750 
    2016/06/19 17:45:00 428.463420 
    2016/06/19 18:00:00 428.456920 
    2016/06/19 18:15:00 428.461000 
    2016/06/19 18:30:00 428.464750 
    2016/06/19 18:45:00 428.463330 
    2016/06/19 19:00:00 428.463670 
    2016/06/19 19:15:00 428.465670 
    2016/06/19 19:30:00 428.472080 
    2016/06/19 19:45:00 428.485830 
    2016/06/19 20:00:00 428.486420 
    2016/06/19 20:15:00 428.489580 
    2016/06/19 20:30:00 428.489580 
    2016/06/19 20:45:00 428.493170 
    2016/06/19 21:00:00 428.490500 
    2016/06/19 21:15:00 428.485830 
    2016/06/19 21:30:00 428.486750 
    2016/06/19 21:45:00 428.489330 
    2016/06/19 22:00:00 428.489670 
    2016/06/19 22:15:00 428.490250 
    2016/06/19 22:30:00 428.491420 
    2016/06/19 22:45:00 428.489920 
    2016/06/19 23:00:00 428.492920 
    2016/06/19 23:15:00 428.487330 
    2016/06/19 23:30:00 428.490500 
    2016/06/19 23:45:00 428.491750 
    2016/06/20 00:00:00 428.490250 
    2016/06/20 00:15:00 428.488250 
    2016/06/20 00:30:00 428.488830 
    2016/06/20 00:45:00 428.486170 
    2016/06/20 01:00:00 428.486500 
    2016/06/20 01:15:00 428.485000 
    2016/06/20 01:30:00 428.484170 
    2016/06/20 01:45:00 428.488830 
    2016/06/20 02:00:00 428.483330 
    2016/06/20 02:15:00 428.482170 
    2016/06/20 02:30:00 428.482420 
    2016/06/20 02:45:00 428.478330 
    2016/06/20 03:00:00 428.478920 
    2016/06/20 03:15:00 428.477750 
    2016/06/20 03:30:00 428.479500 
    2016/06/20 03:45:00 428.477750 
    2016/06/20 04:00:00 428.476330 
    2016/06/20 04:15:00 428.475420 
    2016/06/20 04:30:00 428.475170 
    2016/06/20 04:45:00 428.475750 
    2016/06/20 05:00:00 428.472500 
    2016/06/20 05:15:00 428.474250 
    2016/06/20 05:30:00 428.475750 
    2016/06/20 05:45:00 428.473330 
    2016/06/20 06:00:00 428.473080 
    2016/06/20 06:15:00 428.473670 
    2016/06/20 06:30:00 428.470750 
    2016/06/20 06:45:00 428.465500 
    2016/06/20 07:00:00 428.467830 
    2016/06/20 07:15:00 428.463750 
    2016/06/20 07:30:00 428.462000 
    2016/06/20 07:45:00 428.464330 
    2016/06/20 08:00:00 428.462920 
    2016/06/20 08:15:00 428.462000 
    2016/06/20 08:30:00 428.460000 
    2016/06/20 08:45:00 428.458500 
    2016/06/20 09:00:00 428.459420 
    2016/06/20 09:15:00 428.455580 
    2016/06/20 09:30:00 428.455330 
    2016/06/20 09:45:00 428.451830 
    2016/06/20 10:00:00 428.452420 
    2016/06/20 10:15:00 428.450080 
    2016/06/20 10:30:00 428.451500 
    2016/06/20 10:45:00 428.448330 
    2016/06/20 11:00:00 428.448330 
    2016/06/20 11:15:00 428.445080 
    2016/06/20 11:30:00 428.447420 
    2016/06/20 11:45:00 428.450920 
    2016/06/20 12:00:00 428.455000 
    2016/06/20 12:15:00 428.463500 
    2016/06/20 12:30:00 428.463750 
    2016/06/20 12:45:00 428.464920 
    2016/06/20 13:00:00 428.467250 
    2016/06/20 13:15:00 428.469000 
    2016/06/20 13:30:00 428.467500 
    2016/06/20 13:45:00 428.473920 
    2016/06/20 14:00:00 428.473920 
    2016/06/20 14:15:00 428.479170 
    2016/06/20 14:30:00 428.479170 
    2016/06/20 14:45:00 428.483250 
    2016/06/20 15:00:00 428.482670 
    2016/06/20 15:15:00 428.475670 
    2016/06/20 15:30:00 428.472750 
    2016/06/20 15:45:00 428.471000 
    2016/06/20 16:00:00 428.472750 
    2016/06/20 16:15:00 428.472170 
    2016/06/20 16:30:00 428.468670 
    2016/06/20 16:45:00 428.465170 
    2016/06/20 17:00:00 428.464000 
    2016/06/20 17:15:00 428.470170 
    2016/06/20 17:30:00 428.464000 
    2016/06/20 17:45:00 428.461420 
    2016/06/20 18:00:00 428.456420 
    2016/06/20 18:15:00 428.459670 
    2016/06/20 18:30:00 428.459080 
    2016/06/20 18:45:00 428.452920 
    2016/06/20 19:00:00 428.453250 
    2016/06/20 19:15:00 428.449750 
    2016/06/20 19:30:00 428.448580 
    2016/06/20 19:45:00 428.444500 
    2016/06/20 20:00:00 428.445330 
    2016/06/20 20:15:00 428.446830 
    2016/06/20 20:30:00 428.445080 
    2016/06/20 20:45:00 428.438670 
    2016/06/20 21:00:00 428.438670 
    2016/06/20 21:15:00 428.436330 
    2016/06/20 21:30:00 428.436920 
    2016/06/20 21:45:00 428.434330 
    2016/06/20 22:00:00 428.438420 
    2016/06/20 22:15:00 428.432580 
    2016/06/20 22:30:00 428.436670 
    2016/06/20 22:45:00 428.430250 
    2016/06/20 23:00:00 428.430830 
    2016/06/20 23:15:00 428.432830 
    2016/06/20 23:30:00 428.436080 
    2016/06/20 23:45:00 428.434920 
    2016/06/21 00:00:00 428.439250 
    2016/06/21 00:15:00 428.443080 
    2016/06/21 00:30:00 428.443330 
    2016/06/21 00:45:00 428.445670 
    2016/06/21 01:00:00 428.443330 
    2016/06/21 01:15:00 428.447420 
    2016/06/21 01:30:00 428.447420 
    2016/06/21 01:45:00 428.447170 
    2016/06/21 02:00:00 428.446580 
    2016/06/21 02:15:00 428.446580 
    2016/06/21 02:30:00 428.444830 
    2016/06/21 02:45:00 428.449500 
    2016/06/21 03:00:00 428.445420 
    2016/06/21 03:15:00 428.445420 
    2016/06/21 03:30:00 428.440750 
    2016/06/21 03:45:00 428.440750 
    2016/06/21 04:00:00 428.436920 
    2016/06/21 04:15:00 428.433750 
    2016/06/21 04:30:00 428.435500 
    2016/06/21 04:45:00 428.433170 
    2016/06/21 05:00:00 428.430250 
    2016/06/21 05:15:00 428.432580 
    2016/06/21 05:30:00 428.430000 
    2016/06/21 05:45:00 428.424420 
    2016/06/21 06:00:00 428.422080 
    2016/06/21 06:15:00 428.424420 
    2016/06/21 06:30:00 428.426170 
    2016/06/21 06:45:00 428.417750 
    2016/06/21 07:00:00 428.415080 
    2016/06/21 07:15:00 428.409250 
    2016/06/21 07:30:00 428.414170 
    2016/06/21 07:45:00 428.411000 
    2016/06/21 08:00:00 428.407500 
    2016/06/21 08:15:00 428.405170 
    2016/06/21 08:30:00 428.400750 
    2016/06/21 08:45:00 428.401330 
    2016/06/21 09:00:00 428.397830 
    2016/06/21 09:15:00 428.397830 
    2016/06/21 09:30:00 428.397830 
    2016/06/21 09:45:00 428.392580 
    2016/06/21 10:00:00 428.393170 
    2016/06/21 10:15:00 428.392580 
    2016/06/21 10:30:00 428.397830 
    2016/06/21 10:45:00 428.392000 
    2016/06/21 11:00:00 428.390250 
    2016/06/21 11:15:00 428.392580 
    2016/06/21 11:30:00 428.390250 
    2016/06/21 11:45:00 428.387920 
    2016/06/21 12:00:00 428.393750 
    2016/06/21 12:15:00 428.387580 
    2016/06/21 12:30:00 428.387580 
    2016/06/21 12:45:00 428.386750 
    2016/06/21 13:00:00 428.383500 
    2016/06/21 13:15:00 428.384420 
    2016/06/21 13:30:00 428.386420 
    2016/06/21 13:45:00 428.381750 
    2016/06/21 14:00:00 428.383750 
    2016/06/21 14:15:00 428.383170 
    2016/06/21 14:30:00 428.381420 
    2016/06/21 14:45:00 428.380580 
    2016/06/21 15:00:00 428.384670 
    2016/06/21 15:15:00 428.378750 
    2016/06/21 15:30:00 428.376750 
    2016/06/21 15:45:00 428.379670 
    2016/06/21 16:00:00 428.385500 
    2016/06/21 16:15:00 428.388420 
    2016/06/21 16:30:00 428.387830 
    2016/06/21 16:45:00 428.389580 
    2016/06/21 17:00:00 428.389000 
    2016/06/21 17:15:00 428.392500 
    2016/06/21 17:30:00 428.392500 
    2016/06/21 17:45:00 428.391920 
    2016/06/21 18:00:00 428.393670 
    2016/06/21 18:15:00 428.391920 
    2016/06/21 18:30:00 428.388750 
    2016/06/21 18:45:00 428.392830 
    2016/06/21 19:00:00 428.393420 
    2016/06/21 19:15:00 428.389580 
    2016/06/21 19:30:00 428.392250 
    2016/06/21 19:45:00 428.394000 
    2016/06/21 20:00:00 428.391080 
    2016/06/21 20:15:00 428.391080 
    2016/06/21 20:30:00 428.388500 
    2016/06/21 20:45:00 428.389670 
    2016/06/21 21:00:00 428.390830 
    2016/06/21 21:15:00 428.390830 
    2016/06/21 21:30:00 428.390580 
    2016/06/21 21:45:00 428.387000 
    2016/06/21 22:00:00 428.390250 
    2016/06/21 22:15:00 428.389080 
    2016/06/21 22:30:00 428.386170 
    2016/06/21 22:45:00 428.387920 
    2016/06/21 23:00:00 428.388250 
    2016/06/21 23:15:00 428.388250 
    2016/06/21 23:30:00 428.385000 
    2016/06/21 23:45:00 428.384750 
    2016/06/22 00:00:00 428.378920 
    2016/06/22 00:15:00 428.380920 
    2016/06/22 00:30:00 428.377420 
    2016/06/22 00:45:00 428.376580 
    2016/06/22 01:00:00 428.377170 
    2016/06/22 01:15:00 428.376580 
    2016/06/22 01:30:00 428.380420 
    2016/06/22 01:45:00 428.375080 
    2016/06/22 02:00:00 428.375420 
    2016/06/22 02:15:00 428.376000 
    2016/06/22 02:30:00 428.376580 
    2016/06/22 02:45:00 428.374250 
    2016/06/22 03:00:00 428.368420 
    2016/06/22 03:15:00 428.370420 
    2016/06/22 03:30:00 428.369580 
    2016/06/22 03:45:00 428.368420 
    2016/06/22 04:00:00 428.366920 
    2016/06/22 04:15:00 428.366670 
    2016/06/22 04:30:00 428.366080 
    2016/06/22 04:45:00 428.366330 
    2016/06/22 05:00:00 428.365500 
    2016/06/22 05:15:00 428.366670 
    2016/06/22 05:30:00 428.358170 
    2016/06/22 05:45:00 428.363750 
    2016/06/22 06:00:00 428.363750 
    2016/06/22 06:15:00 428.360250 
    2016/06/22 06:30:00 428.359330 
    2016/06/22 06:45:00 428.359670 
    2016/06/22 07:00:00 428.355000 
    2016/06/22 07:15:00 428.350920 
    2016/06/22 07:30:00 428.352670 
    2016/06/22 07:45:00 428.352920 
    2016/06/22 08:00:00 428.352670 
    2016/06/22 08:15:00 428.344750 
    2016/06/22 08:30:00 428.344170 
    2016/06/22 08:45:00 428.344750 
    2016/06/22 09:00:00 428.342420 
    2016/06/22 09:15:00 428.343000 
    2016/06/22 09:30:00 428.343000 
    2016/06/22 09:45:00 428.345920 
    2016/06/22 10:00:00 428.341250 
    2016/06/22 10:15:00 428.342420 
    2016/06/22 10:30:00 428.342080 
    2016/06/22 10:45:00 428.338920 
    2016/06/22 11:00:00 428.341250 
    2016/06/22 11:15:00 428.339500 
    2016/06/22 11:30:00 428.338330 
    2016/06/22 11:45:00 428.339170 
    2016/06/22 12:00:00 428.343000 
    2016/06/22 12:15:00 428.338920 
    2016/06/22 12:30:00 428.338580 
    2016/06/22 12:45:00 428.339750 
    2016/06/22 13:00:00 428.339170 
    2016/06/22 13:15:00 428.336830 
    2016/06/22 13:30:00 428.335080 
    2016/06/22 13:45:00 428.332170 
    2016/06/22 14:00:00 428.331580 
    2016/06/22 14:15:00 428.333330 
    2016/06/22 14:30:00 428.335080 
    2016/06/22 14:45:00 428.336830 
    2016/06/22 15:00:00 428.342080 
    2016/06/22 15:15:00 428.340330 
    2016/06/22 15:30:00 428.340580 
    2016/06/22 15:45:00 428.339420 
    2016/06/22 16:00:00 428.343250 
    2016/06/22 16:15:00 428.342080 
    2016/06/22 16:30:00 428.342080 
    2016/06/22 16:45:00 428.343250 
    2016/06/22 17:00:00 428.342920 
    2016/06/22 17:15:00 428.346170 
    2016/06/22 17:30:00 428.344080 
    2016/06/22 17:45:00 428.344420 
    2016/06/22 18:00:00 428.341500 
    2016/06/22 18:15:00 428.338000 
    2016/06/22 18:30:00 428.341500 
    2016/06/22 18:45:00 428.344170 
    2016/06/22 19:00:00 428.343250 
    2016/06/22 19:15:00 428.338580 
    2016/06/22 19:30:00 428.336830 
    2016/06/22 19:45:00 428.339500 
    2016/06/22 20:00:00 428.340330 
    2016/06/22 20:15:00 428.338920 
    2016/06/22 20:30:00 428.341000 
    2016/06/22 20:45:00 428.337170 
    2016/06/22 21:00:00 428.339250 
    2016/06/22 21:15:00 428.337750 
    2016/06/22 21:30:00 428.337500 
    2016/06/22 21:45:00 428.337750 
    2016/06/22 22:00:00 428.336920 
    2016/06/22 22:15:00 428.337500 
    2016/06/22 22:30:00 428.336920 
    2016/06/22 22:45:00 428.337170 
    2016/06/22 23:00:00 428.335750 
    2016/06/22 23:15:00 428.336330 
    2016/06/22 23:30:00 428.330500 
    2016/06/22 23:45:00 428.336580 
    2016/06/23 00:00:00 428.333420 
    2016/06/23 00:15:00 428.330170 
    2016/06/23 00:30:00 428.332250 
    2016/06/23 00:45:00 428.330170 
    2016/06/23 01:00:00 428.332500 
    2016/06/23 01:15:00 428.332250 
    2016/06/23 01:30:00 428.332250 
    2016/06/23 01:45:00 428.329330 
    2016/06/23 02:00:00 428.331670 
    2016/06/23 02:15:00 428.327920 
    2016/06/23 02:30:00 428.326420 
    2016/06/23 02:45:00 428.323170 
    2016/06/23 03:00:00 428.325830 
    2016/06/23 03:15:00 428.325250 
    2016/06/23 03:30:00 428.326420 
    2016/06/23 03:45:00 428.323500 
    2016/06/23 04:00:00 428.322330 
    2016/06/23 04:15:00 428.319420 
    2016/06/23 04:30:00 428.318250 
    2016/06/23 04:45:00 428.321420 
    2016/06/23 05:00:00 428.319420 
    2016/06/23 05:15:00 428.321750 
    2016/06/23 05:30:00 428.315920 
    2016/06/23 05:45:00 428.316500 
    2016/06/23 06:00:00 428.317080 
    2016/06/23 06:15:00 428.314750 
    2016/06/23 06:30:00 428.313000 
