Specific discharge calculated as: THETA    *  SAT   *    VZ (from the obsPoints.out file). NaN may mean q is variable through the column, an unrealistic numerical result of the model.
5/31/2016 13:20:36,3.2671161E-40
5/31/2016 13:21:52,3.26703756E-40
5/31/2016 13:24:16,3.30571188E-40
5/31/2016 13:27:09,3.3055242E-40
5/31/2016 13:30:36,3.30526002E-40
5/31/2016 13:31:52,3.30517026E-40
5/31/2016 13:34:16,3.3438507E-40
5/31/2016 13:37:09,3.34366506E-40
5/31/2016 13:40:36,3.34341414E-40
5/31/2016 13:41:52,3.34332336E-40
5/31/2016 13:44:16,3.3431367E-40
5/31/2016 13:47:09,3.34292352E-40
5/31/2016 13:50:36,3.3426777E-40
5/31/2016 13:51:52,3.34258998E-40
5/31/2016 13:54:16,3.30362598E-40
5/31/2016 13:57:09,3.30341688E-40
5/31/2016 14:00:36,3.30318432E-40
5/31/2016 14:01:52,3.30311496E-40
5/31/2016 14:04:16,3.30290484E-40
5/31/2016 14:07:09,3.30270594E-40
5/31/2016 14:10:36,3.30247542E-40
5/31/2016 14:11:52,3.30238974E-40
5/31/2016 14:14:16,3.3021684E-40
5/31/2016 14:17:09,3.30195114E-40
5/31/2016 14:20:36,3.3017043E-40
5/31/2016 14:21:52,3.3016125E-40
5/31/2016 14:24:16,3.30141462E-40
5/31/2016 14:27:09,3.30118512E-40
5/31/2016 14:30:36,3.30093012E-40
5/31/2016 14:31:52,3.30083832E-40
5/31/2016 14:34:16,3.37830936E-40
5/31/2016 14:37:09,3.37810842E-40
5/31/2016 14:40:36,3.37785954E-40
5/31/2016 14:41:52,3.37777284E-40
5/31/2016 14:44:16,3.41641248E-40
5/31/2016 14:47:09,3.41622174E-40
5/31/2016 14:50:36,3.41598918E-40
5/31/2016 14:51:52,3.4159086E-40
5/31/2016 14:54:16,3.45454416E-40
5/31/2016 14:57:09,3.45435648E-40
5/31/2016 15:00:36,3.45413514E-40
5/31/2016 15:01:52,3.4540566E-40
5/31/2016 15:04:16,3.45396582E-40
5/31/2016 15:07:09,3.45377712E-40
5/31/2016 15:10:36,3.45355578E-40
5/31/2016 15:11:52,3.45348948E-40
5/31/2016 15:14:16,3.41452854E-40
5/31/2016 15:17:09,3.41433474E-40
5/31/2016 15:20:36,3.41412768E-40
5/31/2016 15:21:52,3.41405424E-40
5/31/2016 15:24:16,3.4526949E-40
5/31/2016 15:27:09,3.45252456E-40
5/31/2016 15:30:36,3.45229404E-40
5/31/2016 15:31:52,3.45222366E-40
5/31/2016 15:34:16,3.45186972E-40
5/31/2016 15:37:09,3.45177078E-40
5/31/2016 15:40:36,3.45155556E-40
5/31/2016 15:41:52,3.45146376E-40
5/31/2016 15:44:16,3.41251098E-40
5/31/2016 15:47:09,3.41232228E-40
5/31/2016 15:50:36,3.41211216E-40
5/31/2016 15:51:52,3.41203056E-40
5/31/2016 15:54:16,3.3343596E-40
5/31/2016 15:57:09,3.33418212E-40
5/31/2016 16:00:36,3.33397914E-40
5/31/2016 16:01:52,3.33390774E-40
5/31/2016 16:04:16,3.3338292E-40
5/31/2016 16:07:09,3.333666E-40
5/31/2016 16:10:36,3.33347016E-40
5/31/2016 16:11:52,3.33340998E-40
5/31/2016 16:14:16,3.33330696E-40
5/31/2016 16:17:09,3.33315396E-40
5/31/2016 16:20:36,3.33297036E-40
5/31/2016 16:21:52,3.33291018E-40
5/31/2016 16:24:16,3.41022108E-40
5/31/2016 16:27:09,3.41004462E-40
5/31/2016 16:30:36,3.40988958E-40
5/31/2016 16:31:52,3.40981716E-40
5/31/2016 16:34:16,3.40961724E-40
5/31/2016 16:37:09,3.40948872E-40
5/31/2016 16:40:36,3.40929696E-40
5/31/2016 16:41:52,3.40922658E-40
5/31/2016 16:44:16,3.37042884E-40
5/31/2016 16:47:09,3.3702585E-40
5/31/2016 16:50:36,3.37007082E-40
5/31/2016 16:51:52,3.3700137E-40
5/31/2016 16:54:16,3.44722974E-40
5/31/2016 16:57:09,3.44704002E-40
5/31/2016 17:00:36,3.44686968E-40
5/31/2016 17:01:52,3.44678298E-40
5/31/2016 17:04:16,3.44665956E-40
5/31/2016 17:07:09,3.44650146E-40
5/31/2016 17:10:36,3.44630562E-40
5/31/2016 17:11:52,3.4462383E-40
5/31/2016 17:14:16,3.40737426E-40
5/31/2016 17:17:09,3.40719372E-40
5/31/2016 17:20:36,3.40702542E-40
5/31/2016 17:21:52,3.40696014E-40
5/31/2016 17:24:16,3.3681012E-40
5/31/2016 17:27:09,3.36792168E-40
5/31/2016 17:30:36,3.36775134E-40
5/31/2016 17:31:52,3.36767994E-40
5/31/2016 17:34:16,3.32885874E-40
5/31/2016 17:37:09,3.32869146E-40
5/31/2016 17:40:36,3.3285099E-40
5/31/2016 17:41:52,3.32844564E-40
5/31/2016 17:44:16,3.32832018E-40
5/31/2016 17:47:09,3.32817126E-40
5/31/2016 17:50:36,3.32799276E-40
5/31/2016 17:51:52,3.32793054E-40
5/31/2016 17:54:16,3.40518942E-40
5/31/2016 17:57:09,3.4050507E-40
5/31/2016 18:00:36,3.40487424E-40
5/31/2016 18:01:52,3.404811E-40
5/31/2016 18:04:16,3.36599286E-40
5/31/2016 18:07:09,3.36581436E-40
5/31/2016 18:10:36,3.3656277E-40
5/31/2016 18:11:52,3.36555936E-40
5/31/2016 18:14:16,3.32678406E-40
5/31/2016 18:17:09,3.32662596E-40
5/31/2016 18:20:36,3.32645766E-40
5/31/2016 18:21:52,3.3263985E-40
5/31/2016 18:24:16,3.32624754E-40
5/31/2016 18:27:09,3.32608026E-40
5/31/2016 18:30:36,3.32589156E-40
5/31/2016 18:31:52,3.32581812E-40
5/31/2016 18:34:16,3.32565492E-40
5/31/2016 18:37:09,3.32546622E-40
5/31/2016 18:40:36,3.3252612E-40
5/31/2016 18:41:52,3.3251847E-40
5/31/2016 18:44:16,3.32504292E-40
5/31/2016 18:47:09,3.32487564E-40
5/31/2016 18:50:36,3.32468184E-40
5/31/2016 18:51:52,3.32460738E-40
5/31/2016 18:54:16,3.32447784E-40
5/31/2016 18:57:09,3.32432382E-40
5/31/2016 19:00:36,3.32413818E-40
5/31/2016 19:01:52,3.32407188E-40
5/31/2016 19:04:16,3.36258096E-40
5/31/2016 19:07:09,3.36244224E-40
5/31/2016 19:10:36,3.36226476E-40
5/31/2016 19:11:52,3.36219948E-40
5/31/2016 19:14:16,3.36207606E-40
5/31/2016 19:17:09,3.3619302E-40
5/31/2016 19:20:36,3.36175374E-40
5/31/2016 19:21:52,3.36169152E-40
5/31/2016 19:24:16,3.28430514E-40
5/31/2016 19:27:09,3.28415316E-40
5/31/2016 19:30:36,3.28398486E-40
5/31/2016 19:31:52,3.28392672E-40
5/31/2016 19:34:16,3.28378596E-40
5/31/2016 19:37:09,3.28362888E-40
5/31/2016 19:40:36,3.28344834E-40
5/31/2016 19:41:52,3.28338102E-40
5/31/2016 19:44:16,3.321834E-40
5/31/2016 19:47:09,3.32169528E-40
5/31/2016 19:50:36,3.3214821E-40
5/31/2016 19:51:52,3.32140662E-40
5/31/2016 19:54:16,3.35978718E-40
5/31/2016 19:57:09,3.35962092E-40
5/31/2016 20:00:36,3.3594057E-40
5/31/2016 20:01:52,3.35931492E-40
5/31/2016 20:04:16,3.3591966E-40
5/31/2016 20:07:09,3.35901708E-40
5/31/2016 20:10:36,3.35881002E-40
5/31/2016 20:11:52,3.3587376E-40
5/31/2016 20:14:16,3.35863356E-40
5/31/2016 20:17:09,3.3584724E-40
5/31/2016 20:20:36,3.35828472E-40
5/31/2016 20:21:52,3.35822046E-40
5/31/2016 20:24:16,3.35809602E-40
5/31/2016 20:27:09,3.35794404E-40
5/31/2016 20:30:36,3.35776656E-40
5/31/2016 20:31:52,3.35770434E-40
5/31/2016 20:34:16,3.31892292E-40
5/31/2016 20:37:09,3.31873626E-40
5/31/2016 20:40:36,3.3185445E-40
5/31/2016 20:41:52,3.31846494E-40
5/31/2016 20:44:16,3.27968046E-40
5/31/2016 20:47:09,3.27945504E-40
5/31/2016 20:50:36,3.27922758E-40
5/31/2016 20:51:52,3.2791368E-40
5/31/2016 20:54:16,3.35610702E-40
5/31/2016 20:57:09,3.35594892E-40
5/31/2016 21:00:36,3.355698E-40
5/31/2016 21:01:52,3.35560926E-40
5/31/2016 21:04:16,3.39401634E-40
5/31/2016 21:07:09,3.39386334E-40
5/31/2016 21:10:36,3.39364506E-40
5/31/2016 21:11:52,3.39356652E-40
5/31/2016 21:14:16,3.35487894E-40
5/31/2016 21:17:09,3.35469636E-40
5/31/2016 21:20:36,3.35449848E-40
5/31/2016 21:21:52,3.35442504E-40
5/31/2016 21:24:16,3.35426898E-40
5/31/2016 21:27:09,3.35408538E-40
5/31/2016 21:30:36,3.35387832E-40
5/31/2016 21:31:52,3.3538008E-40
5/31/2016 21:34:16,3.31507548E-40
5/31/2016 21:37:09,3.31484088E-40
5/31/2016 21:40:36,3.3146124E-40
5/31/2016 21:41:52,3.31452264E-40
5/31/2016 21:44:16,3.31435026E-40
5/31/2016 21:47:09,3.31415238E-40
5/31/2016 21:50:36,3.313929E-40
5/31/2016 21:51:52,3.31384434E-40
5/31/2016 21:54:16,3.35220858E-40
5/31/2016 21:57:09,3.35205762E-40
5/31/2016 22:00:36,3.3518424E-40
5/31/2016 22:01:52,3.35176284E-40
5/31/2016 22:04:16,3.3130926E-40
5/31/2016 22:07:09,3.31289064E-40
5/31/2016 22:10:36,3.31267848E-40
5/31/2016 22:11:52,3.31260096E-40
5/31/2016 22:14:16,3.23535126E-40
5/31/2016 22:17:09,3.23514216E-40
5/31/2016 22:20:36,3.23492286E-40
5/31/2016 22:21:52,3.2348331E-40
5/31/2016 22:24:16,3.31168806E-40
5/31/2016 22:27:09,3.31152894E-40
5/31/2016 22:30:36,3.3112617E-40
5/31/2016 22:31:52,3.311175E-40
5/31/2016 22:34:16,3.3879045E-40
5/31/2016 22:37:09,3.38770866E-40
5/31/2016 22:40:36,3.38749956E-40
5/31/2016 22:41:52,3.38739756E-40
5/31/2016 22:44:16,3.42565878E-40
5/31/2016 22:47:09,3.42546702E-40
5/31/2016 22:50:36,3.42524466E-40
5/31/2016 22:51:52,3.42514878E-40
5/31/2016 22:54:16,3.2710176E-40
5/31/2016 22:57:09,3.270783E-40
5/31/2016 23:00:36,3.27053412E-40
5/31/2016 23:01:52,3.27043926E-40
5/31/2016 23:04:16,3.34724832E-40
5/31/2016 23:07:09,3.34700454E-40
5/31/2016 23:10:36,3.34674648E-40
5/31/2016 23:11:52,3.34665264E-40
5/31/2016 23:14:16,3.46182288E-40
5/31/2016 23:17:09,3.46163724E-40
5/31/2016 23:20:36,3.46138632E-40
5/31/2016 23:21:52,3.46128636E-40
5/31/2016 23:24:16,3.42264876E-40
5/31/2016 23:27:09,3.4224366E-40
5/31/2016 23:30:36,3.422202E-40
5/31/2016 23:31:52,3.4221102E-40
5/31/2016 23:34:16,3.345039E-40
5/31/2016 23:37:09,3.34481868E-40
5/31/2016 23:40:36,3.34457898E-40
5/31/2016 23:41:52,3.34448718E-40
5/31/2016 23:44:16,3.2674476E-40
5/31/2016 23:47:09,3.2672436E-40
5/31/2016 23:50:36,3.26701818E-40
5/31/2016 23:51:52,3.2669325E-40
5/31/2016 23:54:16,3.26673768E-40
5/31/2016 23:57:09,3.26651022E-40
6/1/2016 0:00:36,3.26626542E-40
6/1/2016 0:01:52,3.26617158E-40
6/1/2016 0:04:16,3.265989E-40
6/1/2016 0:07:09,3.26577888E-40
6/1/2016 0:10:36,3.26553816E-40
6/1/2016 0:11:52,3.2654484E-40
6/1/2016 0:14:16,3.30368412E-40
6/1/2016 0:17:09,3.30351786E-40
6/1/2016 0:20:36,3.30328734E-40
6/1/2016 0:21:52,3.3032037E-40
6/1/2016 0:24:16,3.3798312E-40
6/1/2016 0:27:09,3.37964964E-40
6/1/2016 0:30:36,3.37940076E-40
6/1/2016 0:31:52,3.37931202E-40
6/1/2016 0:34:16,3.34076112E-40
6/1/2016 0:37:09,3.340551E-40
6/1/2016 0:40:36,3.3403215E-40
6/1/2016 0:41:52,3.34023888E-40
6/1/2016 0:44:16,3.26324112E-40
6/1/2016 0:47:09,3.2630004E-40
6/1/2016 0:50:36,3.26273826E-40
6/1/2016 0:51:52,3.2626434E-40
6/1/2016 0:54:16,3.22410882E-40
6/1/2016 0:57:09,3.22389054E-40
6/1/2016 1:00:36,3.22365798E-40
6/1/2016 1:01:52,3.2235723E-40
6/1/2016 1:04:16,3.22342644E-40
6/1/2016 1:07:09,3.22324896E-40
6/1/2016 1:10:36,3.22303782E-40
6/1/2016 1:11:52,3.2229603E-40
6/1/2016 1:14:16,3.22270938E-40
6/1/2016 1:17:09,3.2225829E-40
6/1/2016 1:20:36,3.22237686E-40
6/1/2016 1:21:52,3.22229526E-40
6/1/2016 1:24:16,3.22213308E-40
6/1/2016 1:27:09,3.22191072E-40
6/1/2016 1:30:36,3.22167102E-40
6/1/2016 1:31:52,3.22158636E-40
6/1/2016 1:34:16,3.22141194E-40
6/1/2016 1:37:09,3.22118346E-40
6/1/2016 1:40:36,3.22093968E-40
6/1/2016 1:41:52,3.22084788E-40
6/1/2016 1:44:16,3.22062756E-40
6/1/2016 1:47:09,3.22042764E-40
6/1/2016 1:50:36,3.22019508E-40
6/1/2016 1:51:52,3.22010226E-40
6/1/2016 1:54:16,3.33489918E-40
6/1/2016 1:57:09,3.33471354E-40
6/1/2016 2:00:36,3.33448302E-40
6/1/2016 2:01:52,3.33439326E-40
6/1/2016 2:04:16,3.25759542E-40
6/1/2016 2:07:09,3.25739652E-40
6/1/2016 2:10:36,3.25717416E-40
6/1/2016 2:11:52,3.2570946E-40
6/1/2016 2:14:16,3.18029574E-40
6/1/2016 2:17:09,3.18008664E-40
6/1/2016 2:20:36,3.17986224E-40
6/1/2016 2:21:52,3.17978064E-40
6/1/2016 2:24:16,3.17959296E-40
6/1/2016 2:27:09,3.17938794E-40
6/1/2016 2:30:36,3.17915232E-40
6/1/2016 2:31:52,3.17906256E-40
6/1/2016 2:34:16,3.33206868E-40
6/1/2016 2:37:09,3.33184734E-40
6/1/2016 2:40:36,3.33159438E-40
6/1/2016 2:41:52,3.33150054E-40
6/1/2016 2:44:16,3.44617914E-40
6/1/2016 2:47:09,3.4459935E-40
6/1/2016 2:50:36,3.44573238E-40
6/1/2016 2:51:52,3.44563956E-40
6/1/2016 2:54:16,3.25406622E-40
6/1/2016 2:57:09,3.25387038E-40
6/1/2016 3:00:36,3.253647E-40
6/1/2016 3:01:52,3.2535654E-40
6/1/2016 3:04:16,3.29167362E-40
6/1/2016 3:07:09,3.29150328E-40
6/1/2016 3:10:36,3.29128908E-40
6/1/2016 3:11:52,3.29121258E-40
6/1/2016 3:14:16,3.36756672E-40
6/1/2016 3:17:09,3.36738312E-40
6/1/2016 3:20:36,3.3671475E-40
6/1/2016 3:21:52,3.36706284E-40
6/1/2016 3:24:16,3.36679356E-40
6/1/2016 3:27:09,3.36664158E-40
6/1/2016 3:30:36,3.3664182E-40
6/1/2016 3:31:52,3.36632538E-40
6/1/2016 3:34:16,3.36603978E-40
6/1/2016 3:37:09,3.3658113E-40
6/1/2016 3:40:36,3.36555324E-40
6/1/2016 3:41:52,3.36544512E-40
6/1/2016 3:44:16,3.32706252E-40
6/1/2016 3:47:09,3.32681874E-40
6/1/2016 3:50:36,3.32655864E-40
6/1/2016 3:51:52,3.3264648E-40
6/1/2016 3:54:16,3.3644853E-40
6/1/2016 3:57:09,3.36429762E-40
6/1/2016 4:00:36,3.364062E-40
6/1/2016 4:01:52,3.36396918E-40
6/1/2016 4:04:16,3.36375702E-40
6/1/2016 4:07:09,3.36357954E-40
6/1/2016 4:10:36,3.363348E-40
6/1/2016 4:11:52,3.3632562E-40
6/1/2016 4:14:16,3.32489706E-40
6/1/2016 4:17:09,3.32469102E-40
6/1/2016 4:20:36,3.32446356E-40
6/1/2016 4:21:52,3.32437992E-40
6/1/2016 4:24:16,3.4006341E-40
6/1/2016 4:27:09,3.40045866E-40
6/1/2016 4:30:36,3.4002363E-40
6/1/2016 4:31:52,3.4001547E-40
6/1/2016 4:34:16,3.36178842E-40
6/1/2016 4:37:09,3.36157116E-40
6/1/2016 4:40:36,3.36133758E-40
6/1/2016 4:41:52,3.36125394E-40
6/1/2016 4:44:16,3.24652332E-40
6/1/2016 4:47:09,3.24631728E-40
6/1/2016 4:50:36,3.246099E-40
6/1/2016 4:51:52,3.24601842E-40
6/1/2016 4:54:16,3.24584706E-40
6/1/2016 4:57:09,3.24564816E-40
6/1/2016 5:00:36,3.24542172E-40
6/1/2016 5:01:52,3.24533706E-40
6/1/2016 5:04:16,3.3596709E-40
6/1/2016 5:07:09,3.3594924E-40
6/1/2016 5:10:36,3.35922618E-40
6/1/2016 5:11:52,3.35913234E-40
6/1/2016 5:14:16,3.4734519E-40
6/1/2016 5:17:09,3.47327442E-40
6/1/2016 5:20:36,3.47302044E-40
6/1/2016 5:21:52,3.47292762E-40
6/1/2016 5:24:16,3.51091344E-40
6/1/2016 5:27:09,3.51073494E-40
6/1/2016 5:30:36,3.51049932E-40
6/1/2016 5:31:52,3.51041466E-40
6/1/2016 5:34:16,3.43395852E-40
6/1/2016 5:37:09,3.43376064E-40
6/1/2016 5:40:36,3.4335393E-40
6/1/2016 5:41:52,3.43346178E-40
6/1/2016 5:44:16,3.35702604E-40
6/1/2016 5:47:09,3.35683836E-40
6/1/2016 5:50:36,3.35662926E-40
6/1/2016 5:51:52,3.35655582E-40
6/1/2016 5:54:16,3.39451104E-40
6/1/2016 5:57:09,3.39433968E-40
6/1/2016 6:00:36,3.39410712E-40
6/1/2016 6:01:52,3.39402552E-40
6/1/2016 6:04:16,3.31760916E-40
6/1/2016 6:07:09,3.31741536E-40
6/1/2016 6:10:36,3.31720014E-40
6/1/2016 6:11:52,3.31712262E-40
6/1/2016 6:14:16,3.27882366E-40
6/1/2016 6:17:09,3.27858702E-40
6/1/2016 6:20:36,3.2783514E-40
6/1/2016 6:21:52,3.2782647E-40
6/1/2016 6:24:16,3.3924486E-40
6/1/2016 6:27:09,3.39228234E-40
6/1/2016 6:30:36,3.39205692E-40
6/1/2016 6:31:52,3.3919743E-40
6/1/2016 6:34:16,3.39182742E-40
6/1/2016 6:37:09,3.39166524E-40
6/1/2016 6:40:36,3.39145716E-40
6/1/2016 6:41:52,3.39138372E-40
6/1/2016 6:44:16,3.35306844E-40
6/1/2016 6:47:09,3.3528573E-40
6/1/2016 6:50:36,3.35264004E-40
6/1/2016 6:51:52,3.35254926E-40
6/1/2016 6:54:16,3.3142758E-40
6/1/2016 6:57:09,3.31406976E-40
6/1/2016 7:00:36,3.31384842E-40
6/1/2016 7:01:52,3.31376172E-40
6/1/2016 7:04:16,3.2375106E-40
6/1/2016 7:07:09,3.23731986E-40
6/1/2016 7:10:36,3.2371128E-40
6/1/2016 7:11:52,3.2370465E-40
6/1/2016 7:14:16,3.23684556E-40
6/1/2016 7:17:09,3.23671602E-40
6/1/2016 7:20:36,3.23652324E-40
6/1/2016 7:21:52,3.2364498E-40
6/1/2016 7:24:16,3.31242348E-40
6/1/2016 7:27:09,3.31225314E-40
6/1/2016 7:30:36,3.31206546E-40
6/1/2016 7:31:52,3.31198896E-40
6/1/2016 7:34:16,3.38797386E-40
6/1/2016 7:37:09,3.38781372E-40
6/1/2016 7:40:36,3.38761278E-40
6/1/2016 7:41:52,3.38754036E-40
6/1/2016 7:44:16,3.4254456E-40
6/1/2016 7:47:09,3.42529158E-40
6/1/2016 7:50:36,3.42509472E-40
6/1/2016 7:51:52,3.42502434E-40
6/1/2016 7:54:16,3.38679066E-40
6/1/2016 7:57:09,3.3865887E-40
6/1/2016 8:00:36,3.38641938E-40
6/1/2016 8:01:52,3.3863337E-40
6/1/2016 8:04:16,3.38622864E-40
6/1/2016 8:07:09,3.3860634E-40
6/1/2016 8:10:36,3.38586654E-40
6/1/2016 8:11:52,3.38579922E-40
6/1/2016 8:14:16,3.38569416E-40
6/1/2016 8:17:09,3.38553912E-40
6/1/2016 8:20:36,3.38535144E-40
6/1/2016 8:21:52,3.38528922E-40
6/1/2016 8:24:16,3.27103596E-40
6/1/2016 8:27:09,3.27084624E-40
6/1/2016 8:30:36,3.27079422E-40
6/1/2016 8:31:52,3.27073812E-40
6/1/2016 8:34:16,3.23265132E-40
6/1/2016 8:37:09,3.23250546E-40
6/1/2016 8:40:36,3.23239122E-40
6/1/2016 8:41:52,3.23234838E-40
6/1/2016 8:44:16,3.19420344E-40
6/1/2016 8:47:09,3.19405146E-40
6/1/2016 8:50:36,3.19392396E-40
6/1/2016 8:51:52,3.19386888E-40
6/1/2016 8:54:16,3.23181084E-40
6/1/2016 8:57:09,3.23176698E-40
6/1/2016 9:00:36,3.23165886E-40
6/1/2016 9:01:52,3.23162418E-40
6/1/2016 9:04:16,3.26957532E-40
6/1/2016 9:07:09,3.26951004E-40
6/1/2016 9:10:36,3.26940498E-40
6/1/2016 9:11:52,3.26937132E-40
6/1/2016 9:14:16,3.34537764E-40
6/1/2016 9:17:09,3.34534194E-40
6/1/2016 9:20:36,3.34526952E-40
6/1/2016 9:21:52,3.34524708E-40
6/1/2016 9:24:16,3.30721434E-40
6/1/2016 9:27:09,3.30711132E-40
6/1/2016 9:30:36,3.30706236E-40
6/1/2016 9:31:52,3.30704196E-40
6/1/2016 9:34:16,3.30700014E-40
6/1/2016 9:37:09,3.30694608E-40
6/1/2016 9:40:36,3.3068706E-40
6/1/2016 9:41:52,3.30684714E-40
6/1/2016 9:44:16,3.30682062E-40
6/1/2016 9:47:09,3.30678084E-40
6/1/2016 9:50:36,3.30671454E-40
6/1/2016 9:51:52,3.3066921E-40
6/1/2016 9:54:16,3.38265048E-40
6/1/2016 9:57:09,3.38260458E-40
6/1/2016 10:00:36,3.38252808E-40
6/1/2016 10:01:52,3.38250462E-40
6/1/2016 10:04:16,3.38249442E-40
6/1/2016 10:07:09,3.38247096E-40
6/1/2016 10:10:36,3.38241792E-40
6/1/2016 10:11:52,3.38240262E-40
6/1/2016 10:14:16,3.34444536E-40
6/1/2016 10:17:09,3.34443312E-40
6/1/2016 10:20:36,3.34440966E-40
6/1/2016 10:21:52,3.3444117E-40
6/1/2016 10:24:16,3.38245872E-40
6/1/2016 10:27:09,3.38251176E-40
6/1/2016 10:30:36,3.38253012E-40
6/1/2016 10:31:52,3.38254338E-40
6/1/2016 10:34:16,3.30659928E-40
6/1/2016 10:37:09,3.30669108E-40
6/1/2016 10:40:36,3.30674616E-40
6/1/2016 10:41:52,3.3067737E-40
6/1/2016 10:44:16,3.19277748E-40
6/1/2016 10:47:09,3.19288968E-40
6/1/2016 10:50:36,3.19297026E-40
6/1/2016 10:51:52,3.19300086E-40
6/1/2016 10:54:16,3.15503952E-40
6/1/2016 10:57:09,3.15513846E-40
6/1/2016 11:00:36,3.15520272E-40
6/1/2016 11:01:52,3.15523332E-40
6/1/2016 11:04:16,3.11743518E-40
6/1/2016 11:07:09,3.11752902E-40
6/1/2016 11:10:36,3.11763816E-40
6/1/2016 11:11:52,3.11769324E-40
6/1/2016 11:14:16,3.15582186E-40
6/1/2016 11:17:09,3.15599322E-40
6/1/2016 11:20:36,3.15613602E-40
6/1/2016 11:21:52,3.15619722E-40
6/1/2016 11:24:16,3.30850464E-40
6/1/2016 11:27:09,3.3086862E-40
6/1/2016 11:30:36,3.30883716E-40
6/1/2016 11:31:52,3.30891774E-40
6/1/2016 11:34:16,3.34714632E-40
6/1/2016 11:37:09,3.34734522E-40
6/1/2016 11:40:36,3.34753188E-40
6/1/2016 11:41:52,3.3476145E-40
6/1/2016 11:44:16,3.3096603E-40
6/1/2016 11:47:09,3.30990612E-40
6/1/2016 11:50:36,3.31010706E-40
6/1/2016 11:51:52,3.31018356E-40
6/1/2016 11:54:16,3.31037532E-40
6/1/2016 11:57:09,3.3106038E-40
6/1/2016 12:00:36,3.31082514E-40
6/1/2016 12:01:52,3.31091694E-40
6/1/2016 12:04:16,3.27310044E-40
6/1/2016 12:07:09,3.27339624E-40
6/1/2016 12:10:36,3.27365838E-40
6/1/2016 12:11:52,3.27377466E-40
6/1/2016 12:14:16,3.23586942E-40
6/1/2016 12:17:09,3.23628354E-40
6/1/2016 12:20:36,3.23660076E-40
