Time_trim_A,TP_A_meanCAL_1,TP_A_meanCAL_2,TP_A_meanCAL_3,TP_A_meanCAL_4,TP_A_meanCAL_5,TP_A_meanCAL_6
17-Jun-2016 22:50:00,13.49142,15.1106633333333,16.10233,16.92733,17.9865,18.94092
17-Jun-2016 23:00:00,13.5180866666667,15.13733,16.10233,16.92733,17.9865,18.91092
17-Jun-2016 23:10:00,13.5180866666667,15.13733,16.10233,16.92733,17.9865,18.85092
17-Jun-2016 23:20:00,13.5180866666667,15.13733,16.10233,16.89733,17.9865,18.85092
17-Jun-2016 23:30:00,13.5447533333333,15.13733,16.10233,16.92733,17.9865,18.76092
17-Jun-2016 23:40:00,13.5447533333333,15.13733,16.10233,16.92733,17.9865,18.76092
17-Jun-2016 23:50:00,13.5447533333333,15.13733,16.10233,16.92733,17.9565,18.68092
18-Jun-2016 00:00:00,13.5447533333333,15.13733,16.10233,16.89733,17.8965,18.68092
18-Jun-2016 00:10:00,13.5447533333333,15.13733,16.10233,16.92733,17.8965,18.59092
18-Jun-2016 00:20:00,13.5447533333333,15.13733,16.10233,16.89733,17.8965,18.5642533333333
18-Jun-2016 00:30:00,13.5447533333333,15.16733,16.1289966666667,16.89733,17.8965,18.51092
18-Jun-2016 00:40:00,13.5447533333333,15.13733,16.10233,16.89733,17.8965,18.48092
18-Jun-2016 00:50:00,13.5447533333333,15.16733,16.1289966666667,16.86733,17.8698333333333,18.42092
18-Jun-2016 01:00:00,13.5447533333333,15.19733,16.1289966666667,16.89733,17.8165,18.36092
18-Jun-2016 01:10:00,13.5447533333333,15.19733,16.1556633333333,16.86733,17.8165,18.33092
18-Jun-2016 01:20:00,13.5447533333333,15.19733,16.1289966666667,16.86733,17.8165,18.2775866666667
18-Jun-2016 01:30:00,13.5447533333333,15.19733,16.1556633333333,16.86733,17.7865,18.25092
18-Jun-2016 01:40:00,13.5447533333333,15.19733,16.1289966666667,16.86733,17.7565,18.22092
18-Jun-2016 01:50:00,13.5447533333333,15.19733,16.1556633333333,16.86733,17.7265,18.16092
18-Jun-2016 02:00:00,13.57142,15.22733,16.1556633333333,16.86733,17.7265,18.1075866666667
18-Jun-2016 02:10:00,13.57142,15.19733,16.1289966666667,16.86733,17.6731666666667,18.08092
18-Jun-2016 02:20:00,13.57142,15.19733,16.1556633333333,16.86733,17.6465,18.02092
18-Jun-2016 02:30:00,13.57142,15.22733,16.1556633333333,16.86733,17.6465,17.99092
18-Jun-2016 02:40:00,13.57142,15.22733,16.1556633333333,16.86733,17.6465,17.96092
18-Jun-2016 02:50:00,13.57142,15.22733,16.1556633333333,16.83733,17.6165,17.90092
18-Jun-2016 03:00:00,13.57142,15.22733,16.1556633333333,16.83733,17.5565,17.8742533333333
18-Jun-2016 03:10:00,13.57142,15.22733,16.1556633333333,16.83733,17.5565,17.82092
18-Jun-2016 03:20:00,13.57142,15.22733,16.1556633333333,16.77733,17.5565,17.82092
18-Jun-2016 03:30:00,13.57142,15.22733,16.1556633333333,16.77733,17.4965,17.7342533333333
18-Jun-2016 03:40:00,13.57142,15.22733,16.1289966666667,16.77733,17.4665,17.73092
18-Jun-2016 03:50:00,13.57142,15.22733,16.1556633333333,16.77733,17.4665,17.7042533333333
18-Jun-2016 04:00:00,13.57142,15.22733,16.1289966666667,16.77733,17.4665,17.65092
18-Jun-2016 04:10:00,13.57142,15.22733,16.10233,16.77733,17.4398333333333,17.65092
18-Jun-2016 04:20:00,13.57142,15.22733,16.1289966666667,16.7506633333333,17.3865,17.62092
18-Jun-2016 04:30:00,13.60142,15.22733,16.1289966666667,16.7239966666667,17.3865,17.56092
18-Jun-2016 04:40:00,13.57142,15.22733,16.10233,16.7239966666667,17.3865,17.56092
18-Jun-2016 04:50:00,13.60142,15.22733,16.10233,16.69733,17.3565,17.50092
18-Jun-2016 05:00:00,13.60142,15.22733,16.10233,16.69733,17.2965,17.47092
18-Jun-2016 05:10:00,13.60142,15.22733,16.10233,16.69733,17.2965,17.47092
18-Jun-2016 05:20:00,13.60142,15.22733,16.10233,16.69733,17.2698333333333,17.4175866666667
18-Jun-2016 05:30:00,13.63142,15.22733,16.10233,16.69733,17.2431666666667,17.39092
18-Jun-2016 05:40:00,13.63142,15.22733,16.10233,16.66733,17.2165,17.39092
18-Jun-2016 05:50:00,13.63142,15.22733,16.10233,16.66733,17.2165,17.36092
18-Jun-2016 06:00:00,13.63142,15.22733,16.10233,16.60733,17.2165,17.30092
18-Jun-2016 06:10:00,13.63142,15.22733,16.10233,16.60733,17.1865,17.30092
18-Jun-2016 06:20:00,13.63142,15.22733,16.10233,16.60733,17.1265,17.30092
18-Jun-2016 06:30:00,13.63142,15.22733,16.10233,16.60733,17.1265,17.2475866666667
18-Jun-2016 06:40:00,13.63142,15.22733,16.10233,16.60733,17.1265,17.22092
18-Jun-2016 06:50:00,13.63142,15.22733,16.10233,16.5806633333333,17.0965,17.22092
18-Jun-2016 07:00:00,13.63142,15.22733,16.07233,16.5806633333333,17.0665,17.22092
18-Jun-2016 07:10:00,13.66142,15.22733,16.07233,16.5539966666667,17.0365,17.22092
18-Jun-2016 07:20:00,13.66142,15.22733,16.04233,16.52733,17.0365,17.19092
18-Jun-2016 07:30:00,13.66142,15.22733,16.01233,16.52733,17.0365,17.19092
18-Jun-2016 07:40:00,13.66142,15.22733,16.01233,16.52733,17.0098333333333,17.22092
18-Jun-2016 07:50:00,13.66142,15.22733,16.01233,16.52733,17.0098333333333,17.19092
18-Jun-2016 08:00:00,13.66142,15.22733,16.01233,16.52733,16.9565,17.22092
18-Jun-2016 08:10:00,13.66142,15.22733,16.01233,16.46733,16.9565,17.2475866666667
18-Jun-2016 08:20:00,13.66142,15.22733,16.01233,16.43733,16.9565,17.30092
18-Jun-2016 08:30:00,13.66142,15.22733,16.01233,16.43733,16.9565,17.30092
18-Jun-2016 08:40:00,13.66142,15.22733,16.01233,16.43733,16.9565,17.39092
18-Jun-2016 08:50:00,13.66142,15.22733,16.01233,16.43733,16.9565,17.4442533333333
18-Jun-2016 09:00:00,13.66142,15.22733,15.98233,16.43733,16.9565,17.47092
18-Jun-2016 09:10:00,13.66142,15.19733,15.95233,16.43733,16.9565,17.59092
18-Jun-2016 09:20:00,13.66142,15.19733,15.98233,16.43733,16.9565,17.7042533333333
18-Jun-2016 09:30:00,13.63142,15.19733,15.98233,16.43733,16.9565,17.79092
18-Jun-2016 09:40:00,13.66142,15.19733,15.95233,16.40733,16.9565,17.90092
18-Jun-2016 09:50:00,13.66142,15.19733,15.92233,16.40733,16.9565,17.99092
18-Jun-2016 10:00:00,13.66142,15.19733,15.92233,16.34733,16.9565,18.08092
18-Jun-2016 10:10:00,13.66142,15.19733,15.92233,16.34733,17.0098333333333,18.16092
18-Jun-2016 10:20:00,13.66142,15.19733,15.92233,16.34733,17.0365,18.3042533333333
18-Jun-2016 10:30:00,13.66142,15.19733,15.92233,16.34733,17.0365,18.42092
18-Jun-2016 10:40:00,13.66142,15.19733,15.92233,16.34733,17.0965,18.51092
18-Jun-2016 10:50:00,13.66142,15.19733,15.92233,16.34733,17.1265,18.68092
18-Jun-2016 11:00:00,13.66142,15.13733,15.92233,16.34733,17.1265,18.82092
18-Jun-2016 11:10:00,13.66142,15.13733,15.92233,16.34733,17.2165,18.94092
18-Jun-2016 11:20:00,13.66142,15.13733,15.92233,16.34733,17.2165,19.11092
18-Jun-2016 11:30:00,13.66142,15.13733,15.92233,16.37733,17.2965,19.2542533333333
18-Jun-2016 11:40:00,13.66142,15.13733,15.92233,16.40733,17.2965,19.37092
18-Jun-2016 11:50:00,13.66142,15.13733,15.92233,16.40733,17.3865,19.54092
18-Jun-2016 12:00:00,13.66142,15.13733,15.92233,16.43733,17.4398333333333,19.6842533333333
18-Jun-2016 12:10:00,13.66142,15.13733,15.92233,16.43733,17.4665,19.80092
18-Jun-2016 12:20:00,13.66142,15.13733,15.92233,16.43733,17.5565,19.91092
18-Jun-2016 12:30:00,13.66142,15.13733,15.8956633333333,16.43733,17.6165,20.03092
18-Jun-2016 12:40:00,13.66142,15.13733,15.92233,16.46733,17.6465,20.14092
18-Jun-2016 12:50:00,13.66142,15.13733,15.92233,16.52733,17.7265,20.23092
18-Jun-2016 13:00:00,13.66142,15.13733,15.92233,16.52733,17.7865,20.37092
18-Jun-2016 13:10:00,13.66142,15.13733,15.92233,16.52733,17.8165,20.49092
18-Jun-2016 13:20:00,13.66142,15.13733,15.92233,16.52733,17.8965,20.57092
18-Jun-2016 13:30:00,13.66142,15.13733,15.92233,16.5806633333333,17.9565,20.66092
18-Jun-2016 13:40:00,13.66142,15.13733,15.92233,16.60733,17.9865,20.7775866666667
18-Jun-2016 13:50:00,13.66142,15.13733,15.92233,16.60733,18.0765,20.92092
18-Jun-2016 14:00:00,13.66142,15.13733,15.92233,16.63733,18.1565,21.01092
18-Jun-2016 14:10:00,13.69142,15.13733,15.92233,16.69733,18.2165,21.18092
18-Jun-2016 14:20:00,13.66142,15.13733,15.92233,16.69733,18.2465,21.26092
18-Jun-2016 14:30:00,13.69142,15.13733,15.95233,16.7239966666667,18.3265,21.44092
18-Jun-2016 14:40:00,13.66142,15.13733,15.98233,16.77733,18.4165,21.52092
18-Jun-2016 14:50:00,13.66142,15.13733,16.01233,16.77733,18.4765,21.58092
18-Jun-2016 15:00:00,13.66142,15.13733,16.01233,16.80733,18.5065,21.70092
18-Jun-2016 15:10:00,13.69142,15.13733,16.01233,16.86733,18.5865,21.78092
18-Jun-2016 15:20:00,13.69142,15.13733,16.01233,16.86733,18.6765,21.81092
18-Jun-2016 15:30:00,13.69142,15.13733,16.01233,16.92733,18.7031666666667,21.90092
18-Jun-2016 15:40:00,13.69142,15.16733,16.04233,16.95733,18.7565,21.96092
18-Jun-2016 15:50:00,13.69142,15.16733,16.07233,16.95733,18.8465,22.04092
18-Jun-2016 16:00:00,13.69142,15.16733,16.10233,17.03733,18.9365,22.07092
18-Jun-2016 16:10:00,13.66142,15.19733,16.10233,17.03733,18.9631666666667,22.13092
18-Jun-2016 16:20:00,13.69142,15.19733,16.10233,17.12733,19.0165,22.16092
18-Jun-2016 16:30:00,13.69142,15.19733,16.10233,17.12733,19.1065,22.22092
18-Jun-2016 16:40:00,13.69142,15.19733,16.1556633333333,17.15733,19.1065,22.30092
18-Jun-2016 16:50:00,13.69142,15.19733,16.18233,17.21733,19.1965,22.39092
18-Jun-2016 17:00:00,13.69142,15.22733,16.18233,17.21733,19.2498333333333,22.42092
18-Jun-2016 17:10:00,13.72142,15.22733,16.18233,17.2706633333333,19.2765,22.45092
18-Jun-2016 17:20:00,13.72142,15.22733,16.18233,17.29733,19.3665,22.48092
18-Jun-2016 17:30:00,13.69142,15.22733,16.27233,17.35733,19.3665,22.48092
18-Jun-2016 17:40:00,13.72142,15.22733,16.27233,17.38733,19.4465,22.45092
18-Jun-2016 17:50:00,13.72142,15.22733,16.27233,17.4139966666667,19.4465,22.48092
18-Jun-2016 18:00:00,13.72142,15.28733,16.27233,17.46733,19.5365,22.45092
18-Jun-2016 18:10:00,13.72142,15.28733,16.3256633333333,17.46733,19.5365,22.48092
18-Jun-2016 18:20:00,13.72142,15.28733,16.35233,17.52733,19.6265,22.48092
18-Jun-2016 18:30:00,13.72142,15.31733,16.35233,17.55733,19.6265,22.48092
18-Jun-2016 18:40:00,13.72142,15.31733,16.35233,17.58733,19.6531666666667,22.48092
18-Jun-2016 18:50:00,13.72142,15.31733,16.41233,17.64733,19.7065,22.48092
18-Jun-2016 19:00:00,13.72142,15.31733,16.44233,17.64733,19.7065,22.48092
18-Jun-2016 19:10:00,13.72142,15.3439966666667,16.44233,17.7006633333333,19.7365,22.45092
18-Jun-2016 19:20:00,13.72142,15.3439966666667,16.44233,17.72733,19.7965,22.39092
18-Jun-2016 19:30:00,13.72142,15.3706633333333,16.50233,17.72733,19.7965,22.39092
18-Jun-2016 19:40:00,13.72142,15.3706633333333,16.53233,17.78733,19.7965,22.36092
18-Jun-2016 19:50:00,13.72142,15.39733,16.53233,17.81733,19.8498333333333,22.30092
18-Jun-2016 20:00:00,13.72142,15.39733,16.53233,17.81733,19.8765,22.30092
18-Jun-2016 20:10:00,13.72142,15.39733,16.5856633333333,17.8706633333333,19.8765,22.22092
18-Jun-2016 20:20:00,13.72142,15.39733,16.61233,17.89733,19.8765,22.22092
18-Jun-2016 20:30:00,13.72142,15.45733,16.5856633333333,17.89733,19.8765,22.16092
18-Jun-2016 20:40:00,13.72142,15.45733,16.61233,17.92733,19.8765,22.13092
18-Jun-2016 20:50:00,13.75142,15.48733,16.61233,17.98733,19.8765,22.10092
18-Jun-2016 21:00:00,13.75142,15.48733,16.67233,17.98733,19.9065,22.04092
18-Jun-2016 21:10:00,13.72142,15.48733,16.70233,17.98733,19.9365,22.0142533333333
18-Jun-2016 21:20:00,13.75142,15.48733,16.70233,17.98733,19.9365,21.96092
18-Jun-2016 21:30:00,13.75142,15.51733,16.70233,18.01733,19.9365,21.96092
18-Jun-2016 21:40:00,13.75142,15.54733,16.7556633333333,18.07733,19.9365,21.87092
18-Jun-2016 21:50:00,13.75142,15.54733,16.78233,18.07733,19.9365,21.81092
18-Jun-2016 22:00:00,13.75142,15.57733,16.78233,18.07733,19.9365,21.78092
18-Jun-2016 22:10:00,13.75142,15.57733,16.78233,18.07733,19.9065,21.78092
18-Jun-2016 22:20:00,13.75142,15.57733,16.78233,18.1039966666667,19.9365,21.70092
18-Jun-2016 22:30:00,13.75142,15.57733,16.84233,18.1306633333333,19.8765,21.67092
18-Jun-2016 22:40:00,13.75142,15.6306633333333,16.84233,18.1306633333333,19.8765,21.61092
18-Jun-2016 22:50:00,13.75142,15.6306633333333,16.87233,18.15733,19.8765,21.58092
18-Jun-2016 23:00:00,13.7780866666667,15.6306633333333,16.87233,18.15733,19.8765,21.52092
18-Jun-2016 23:10:00,13.8047533333333,15.65733,16.87233,18.15733,19.8765,21.4942533333333
18-Jun-2016 23:20:00,13.8047533333333,15.6306633333333,16.90233,18.15733,19.8765,21.44092
18-Jun-2016 23:30:00,13.8047533333333,15.65733,16.96233,18.21733,19.8765,21.41092
18-Jun-2016 23:40:00,13.8047533333333,15.65733,16.96233,18.21733,19.8765,21.35092
18-Jun-2016 23:50:00,13.83142,15.68733,16.96233,18.21733,19.8498333333333,21.32092
19-Jun-2016 00:00:00,13.8047533333333,15.71733,16.96233,18.24733,19.8498333333333,21.26092
19-Jun-2016 00:10:00,13.8047533333333,15.71733,16.96233,18.24733,19.7965,21.2342533333333
19-Jun-2016 00:20:00,13.83142,15.74733,16.96233,18.24733,19.7965,21.18092
19-Jun-2016 00:30:00,13.8047533333333,15.74733,17.0156633333333,18.24733,19.7965,21.15092
19-Jun-2016 00:40:00,13.8047533333333,15.74733,17.0156633333333,18.24733,19.7665,21.09092
19-Jun-2016 00:50:00,13.83142,15.74733,17.04233,18.24733,19.7965,21.09092
19-Jun-2016 01:00:00,13.83142,15.77733,17.04233,18.24733,19.7665,21.01092
19-Jun-2016 01:10:00,13.83142,15.80733,17.04233,18.24733,19.7065,20.95092
19-Jun-2016 01:20:00,13.83142,15.80733,17.04233,18.24733,19.7065,20.92092
19-Jun-2016 01:30:00,13.83142,15.80733,17.04233,18.24733,19.7065,20.86092
19-Jun-2016 01:40:00,13.83142,15.83733,17.04233,18.24733,19.7065,20.83092
19-Jun-2016 01:50:00,13.83142,15.83733,17.07233,18.24733,19.6798333333333,20.75092
19-Jun-2016 02:00:00,13.86142,15.83733,17.10233,18.24733,19.6265,20.75092
19-Jun-2016 02:10:00,13.89142,15.83733,17.10233,18.24733,19.6265,20.66092
19-Jun-2016 02:20:00,13.89142,15.8639966666667,17.13233,18.24733,19.6265,20.63092
19-Jun-2016 02:30:00,13.89142,15.8906633333333,17.13233,18.24733,19.6265,20.57092
19-Jun-2016 02:40:00,13.89142,15.8906633333333,17.13233,18.24733,19.5965,20.49092
19-Jun-2016 02:50:00,13.89142,15.8906633333333,17.13233,18.24733,19.5365,20.49092
19-Jun-2016 03:00:00,13.89142,15.91733,17.13233,18.24733,19.5365,20.40092
19-Jun-2016 03:10:00,13.89142,15.91733,17.13233,18.24733,19.5365,20.34092
19-Jun-2016 03:20:00,13.92142,15.91733,17.13233,18.24733,19.5065,20.31092
19-Jun-2016 03:30:00,13.92142,15.91733,17.13233,18.24733,19.4465,20.23092
19-Jun-2016 03:40:00,13.92142,15.91733,17.13233,18.24733,19.4465,20.14092
19-Jun-2016 03:50:00,13.92142,15.91733,17.19233,18.24733,19.4465,20.14092
19-Jun-2016 04:00:00,13.92142,15.94733,17.16233,18.24733,19.3665,20.06092
19-Jun-2016 04:10:00,13.92142,15.94733,17.19233,18.21733,19.3665,19.97092
19-Jun-2016 04:20:00,13.92142,15.97733,17.16233,18.21733,19.3665,19.97092
19-Jun-2016 04:30:00,13.98142,15.97733,17.19233,18.21733,19.3365,19.88092
19-Jun-2016 04:40:00,13.98142,15.97733,17.22233,18.15733,19.2765,19.8275866666667
19-Jun-2016 04:50:00,13.95142,15.97733,17.22233,18.15733,19.2765,19.80092
19-Jun-2016 05:00:00,13.98142,15.97733,17.19233,18.15733,19.2498333333333,19.71092
19-Jun-2016 05:10:00,13.98142,16.00733,17.22233,18.15733,19.1965,19.71092
19-Jun-2016 05:20:00,13.98142,16.00733,17.22233,18.15733,19.1965,19.63092
19-Jun-2016 05:30:00,13.98142,16.00733,17.19233,18.15733,19.1665,19.63092
19-Jun-2016 05:40:00,13.98142,16.00733,17.16233,18.15733,19.1065,19.54092
19-Jun-2016 05:50:00,13.98142,16.00733,17.19233,18.1306633333333,19.1065,19.54092
19-Jun-2016 06:00:00,14.01142,16.00733,17.22233,18.1039966666667,19.0765,19.45092
19-Jun-2016 06:10:00,14.01142,16.00733,17.19233,18.07733,19.0165,19.4242533333333
19-Jun-2016 06:20:00,14.01142,16.00733,17.22233,18.07733,19.0165,19.37092
19-Jun-2016 06:30:00,14.01142,16.03733,17.19233,18.07733,18.9898333333333,19.37092
19-Jun-2016 06:40:00,14.01142,16.03733,17.19233,18.07733,18.9365,19.37092
19-Jun-2016 06:50:00,14.01142,16.06733,17.19233,18.07733,18.9365,19.31092
19-Jun-2016 07:00:00,14.01142,16.06733,17.16233,18.04733,18.9365,19.28092
19-Jun-2016 07:10:00,14.01142,16.03733,17.19233,18.01733,18.8765,19.28092
19-Jun-2016 07:20:00,14.0380866666667,16.06733,17.16233,17.98733,18.8465,19.28092
19-Jun-2016 07:30:00,14.0647533333333,16.03733,17.13233,17.98733,18.8465,19.28092
19-Jun-2016 07:40:00,14.0647533333333,16.06733,17.13233,17.98733,18.8465,19.2542533333333
19-Jun-2016 07:50:00,14.0647533333333,16.06733,17.10233,17.98733,18.8165,19.28092
19-Jun-2016 08:00:00,14.0647533333333,16.06733,17.13233,17.98733,18.7565,19.28092
19-Jun-2016 08:10:00,14.0647533333333,16.06733,17.13233,17.98733,18.7565,19.2542533333333
19-Jun-2016 08:20:00,14.09142,16.06733,17.13233,17.92733,18.7565,19.28092
19-Jun-2016 08:30:00,14.09142,16.06733,17.13233,17.89733,18.7298333333333,19.28092
19-Jun-2016 08:40:00,14.09142,16.06733,17.13233,17.89733,18.6765,19.28092
19-Jun-2016 08:50:00,14.09142,16.06733,17.13233,17.89733,18.6765,19.28092
19-Jun-2016 09:00:00,14.09142,16.06733,17.13233,17.89733,18.6765,19.28092
19-Jun-2016 09:10:00,14.0647533333333,16.06733,17.13233,17.89733,18.6765,19.34092
19-Jun-2016 09:20:00,14.09142,16.06733,17.13233,17.8706633333333,18.6765,19.37092
19-Jun-2016 09:30:00,14.09142,16.06733,17.13233,17.8706633333333,18.6765,19.37092
19-Jun-2016 09:40:00,14.09142,16.06733,17.13233,17.8439966666667,18.6765,19.4242533333333
19-Jun-2016 09:50:00,14.09142,16.06733,17.10233,17.81733,18.6165,19.45092
19-Jun-2016 10:00:00,14.09142,16.06733,17.10233,17.81733,18.6765,19.54092
19-Jun-2016 10:10:00,14.09142,16.06733,17.10233,17.81733,18.6465,19.60092
19-Jun-2016 10:20:00,14.09142,16.06733,17.07233,17.81733,18.6765,19.71092
19-Jun-2016 10:30:00,14.09142,16.06733,17.07233,17.81733,18.6765,19.77092
19-Jun-2016 10:40:00,14.09142,16.06733,17.07233,17.78733,18.6765,19.88092
19-Jun-2016 10:50:00,14.12142,16.06733,17.04233,17.81733,18.6765,19.97092
19-Jun-2016 11:00:00,14.15142,16.06733,17.04233,17.78733,18.6765,20.06092
19-Jun-2016 11:10:00,14.12142,16.06733,17.04233,17.81733,18.7031666666667,20.23092
19-Jun-2016 11:20:00,14.15142,16.06733,17.04233,17.78733,18.7565,20.34092
19-Jun-2016 11:30:00,14.15142,16.06733,17.04233,17.78733,18.7565,20.46092
19-Jun-2016 11:40:00,14.15142,16.06733,17.04233,17.78733,18.7565,20.57092
19-Jun-2016 11:50:00,14.15142,16.06733,17.04233,17.78733,18.8465,20.75092
19-Jun-2016 12:00:00,14.15142,16.06733,17.04233,17.78733,18.8465,20.86092
19-Jun-2016 12:10:00,14.15142,16.06733,17.04233,17.81733,18.9365,21.0642533333333
19-Jun-2016 12:20:00,14.18142,16.06733,17.04233,17.78733,18.9365,21.18092
19-Jun-2016 12:30:00,14.15142,16.06733,17.04233,17.81733,19.0165,21.35092
19-Jun-2016 12:40:00,14.18142,16.06733,17.04233,17.81733,19.0165,21.61092
19-Jun-2016 12:50:00,14.15142,16.06733,17.04233,17.81733,19.1065,21.7542533333333
19-Jun-2016 13:00:00,14.15142,16.06733,17.04233,17.81733,19.1965,21.90092
19-Jun-2016 13:10:00,14.15142,16.06733,17.04233,17.8439966666667,19.2498333333333,22.04092
19-Jun-2016 13:20:00,14.18142,16.06733,17.04233,17.8706633333333,19.2765,22.22092
19-Jun-2016 13:30:00,14.15142,16.06733,17.04233,17.89733,19.3665,22.39092
19-Jun-2016 13:40:00,14.18142,16.06733,17.04233,17.89733,19.4465,22.48092
19-Jun-2016 13:50:00,14.18142,16.06733,17.04233,17.89733,19.5365,22.62092
19-Jun-2016 14:00:00,14.18142,16.06733,17.04233,17.95733,19.5965,22.74092
19-Jun-2016 14:10:00,14.18142,16.06733,17.04233,17.98733,19.6265,22.88092
19-Jun-2016 14:20:00,14.18142,16.06733,17.04233,17.98733,19.7065,23.00092
19-Jun-2016 14:30:00,14.18142,16.06733,17.04233,17.98733,19.7965,23.17092
19-Jun-2016 14:40:00,14.18142,16.06733,17.04233,18.04733,19.8765,23.20092
19-Jun-2016 14:50:00,14.18142,16.06733,17.07233,18.07733,19.9365,23.26092
19-Jun-2016 15:00:00,14.18142,16.06733,17.10233,18.1039966666667,19.9965,23.35092
19-Jun-2016 15:10:00,14.18142,16.06733,17.13233,18.15733,20.0565,23.43092
19-Jun-2016 15:20:00,14.18142,16.06733,17.13233,18.15733,20.1365,23.43092
19-Jun-2016 15:30:00,14.18142,16.06733,17.13233,18.21733,20.2265,23.49092
19-Jun-2016 15:40:00,14.21142,16.09733,17.13233,18.24733,20.2798333333333,23.52092
19-Jun-2016 15:50:00,14.21142,16.09733,17.13233,18.24733,20.3065,23.58092
19-Jun-2016 16:00:00,14.24142,16.09733,17.19233,18.32733,20.3965,23.58092
19-Jun-2016 16:10:00,14.24142,16.09733,17.22233,18.32733,20.3965,23.61092
19-Jun-2016 16:20:00,14.24142,16.09733,17.22233,18.38733,20.4865,23.55092
19-Jun-2016 16:30:00,14.21142,16.09733,17.22233,18.41733,20.5398333333333,23.52092
19-Jun-2016 16:40:00,14.24142,16.09733,17.22233,18.41733,20.5665,23.55092
19-Jun-2016 16:50:00,14.21142,16.09733,17.2489966666667,18.50733,20.6265,23.52092
19-Jun-2016 17:00:00,14.24142,16.1506633333333,17.2756633333333,18.50733,20.6565,23.55092
19-Jun-2016 17:10:00,14.24142,16.1506633333333,17.30233,18.5606633333333,20.6865,23.61092
19-Jun-2016 17:20:00,14.24142,16.1506633333333,17.30233,18.58733,20.7465,23.61092
19-Jun-2016 17:30:00,14.24142,16.1506633333333,17.30233,18.58733,20.7465,23.61092
19-Jun-2016 17:40:00,14.24142,16.1506633333333,17.36233,18.67733,20.7998333333333,23.67092
19-Jun-2016 17:50:00,14.24142,16.17733,17.39233,18.67733,20.8265,23.67092
19-Jun-2016 18:00:00,14.24142,16.17733,17.39233,18.7039966666667,20.8265,23.64092
19-Jun-2016 18:10:00,14.24142,16.17733,17.39233,18.75733,20.9165,23.61092
19-Jun-2016 18:20:00,14.24142,16.17733,17.4189966666667,18.75733,20.9165,23.61092
19-Jun-2016 18:30:00,14.24142,16.23733,17.47233,18.78733,20.9165,23.58092
19-Jun-2016 18:40:00,14.24142,16.23733,17.47233,18.84733,20.9765,23.58092
19-Jun-2016 18:50:00,14.27142,16.23733,17.47233,18.84733,21.0065,23.58092
19-Jun-2016 19:00:00,14.27142,16.23733,17.53233,18.87733,21.0065,23.52092
19-Jun-2016 19:10:00,14.27142,16.26733,17.56233,18.93733,21.0065,23.52092
19-Jun-2016 19:20:00,14.27142,16.26733,17.56233,18.93733,21.0331666666667,23.52092
19-Jun-2016 19:30:00,14.27142,16.26733,17.56233,18.93733,21.0598333333333,23.46092
19-Jun-2016 19:40:00,14.27142,16.26733,17.56233,18.9906633333333,21.0865,23.43092
19-Jun-2016 19:50:00,14.27142,16.3206633333333,17.62233,18.9906633333333,21.0865,23.3775866666667
19-Jun-2016 20:00:00,14.27142,16.3206633333333,17.65233,19.01733,21.0865,23.35092
19-Jun-2016 20:10:00,14.27142,16.3206633333333,17.65233,19.01733,21.0865,23.26092
19-Jun-2016 20:20:00,14.27142,16.34733,17.65233,19.04733,21.0865,23.23092
19-Jun-2016 20:30:00,14.2980866666667,16.34733,17.7056633333333,19.10733,21.0865,23.17092
19-Jun-2016 20:40:00,14.2980866666667,16.34733,17.73233,19.10733,21.0865,23.17092
19-Jun-2016 20:50:00,14.3247533333333,16.34733,17.73233,19.10733,21.0865,23.09092
19-Jun-2016 21:00:00,14.2980866666667,16.37733,17.73233,19.13733,21.0865,23.09092
19-Jun-2016 21:10:00,14.3247533333333,16.40733,17.73233,19.16733,21.0865,23.00092
19-Jun-2016 21:20:00,14.3247533333333,16.40733,17.79233,19.19733,21.0865,22.91092
19-Jun-2016 21:30:00,14.3247533333333,16.43733,17.79233,19.19733,21.0865,22.91092
19-Jun-2016 21:40:00,14.3247533333333,16.43733,17.82233,19.19733,21.0865,22.82092
19-Jun-2016 21:50:00,14.3247533333333,16.43733,17.82233,19.19733,21.0865,22.74092
19-Jun-2016 22:00:00,14.3247533333333,16.43733,17.82233,19.2239966666667,21.0598333333333,22.74092
19-Jun-2016 22:10:00,14.3247533333333,16.49733,17.8756633333333,19.2506633333333,21.0598333333333,22.65092
19-Jun-2016 22:20:00,14.35142,16.49733,17.8756633333333,19.2506633333333,21.0065,22.56092
19-Jun-2016 22:30:00,14.3247533333333,16.49733,17.90233,19.2506633333333,21.0065,22.5342533333333
19-Jun-2016 22:40:00,14.35142,16.52733,17.90233,19.27733,21.0065,22.48092
19-Jun-2016 22:50:00,14.35142,16.52733,17.90233,19.27733,21.0065,22.39092
19-Jun-2016 23:00:00,14.35142,16.52733,17.90233,19.27733,20.9765,22.36092
19-Jun-2016 23:10:00,14.35142,16.52733,17.90233,19.27733,20.9465,22.30092
19-Jun-2016 23:20:00,14.35142,16.5806633333333,17.96233,19.27733,20.8865,22.22092
19-Jun-2016 23:30:00,14.35142,16.5806633333333,17.96233,19.27733,20.9165,22.13092
19-Jun-2016 23:40:00,14.35142,16.5806633333333,17.99233,19.27733,20.9165,22.13092
19-Jun-2016 23:50:00,14.38142,16.60733,17.99233,19.27733,20.8865,22.04092
20-Jun-2016 00:00:00,14.41142,16.60733,17.99233,19.27733,20.8265,21.96092
