Time_trim_C,TP_C_meanCAL_1,TP_C_meanCAL_2,TP_C_meanCAL_3,TP_C_meanCAL_4,TP_C_meanCAL_5,TP_C_meanCAL_6
07-Jun-2016 06:20:00,12.73142,13.63733,14.10233,14.3039966666667,14.1865,13.12092
07-Jun-2016 06:30:00,12.70142,13.63733,14.10233,14.27733,14.1865,13.06092
07-Jun-2016 06:40:00,12.70142,13.63733,14.10233,14.27733,14.1565,13.00092
07-Jun-2016 06:50:00,12.70142,13.63733,14.10233,14.27733,14.0965,12.97092
07-Jun-2016 07:00:00,12.70142,13.63733,14.0756633333333,14.24733,14.0398333333333,12.97092
07-Jun-2016 07:10:00,12.70142,13.60733,14.10233,14.18733,14.0431666666667,12.91092
07-Jun-2016 07:20:00,12.70142,13.60733,14.0756633333333,14.18733,14.0165,12.88092
07-Jun-2016 07:30:00,12.70142,13.63733,14.0489966666667,14.18733,14.0165,12.94092
07-Jun-2016 07:40:00,12.70142,13.60733,14.02233,14.12733,13.9565,12.97092
07-Jun-2016 07:50:00,12.70142,13.60733,14.02233,14.12733,13.9265,13.00092
07-Jun-2016 08:00:00,12.70142,13.60733,14.02233,14.09733,13.9265,13.06092
07-Jun-2016 08:10:00,12.70142,13.57733,14.02233,14.09733,13.9265,13.15092
07-Jun-2016 08:20:00,12.73142,13.57733,14.02233,14.09733,13.9265,13.15092
07-Jun-2016 08:30:00,12.70142,13.57733,14.02233,14.09733,13.8965,13.23092
07-Jun-2016 08:40:00,12.70142,13.57733,14.02233,14.0706633333333,13.8965,13.23092
07-Jun-2016 08:50:00,12.70142,13.57733,13.99233,14.01733,13.8665,13.32092
07-Jun-2016 09:00:00,12.73142,13.57733,13.99233,14.01733,13.8665,13.47092
07-Jun-2016 09:10:00,12.73142,13.57733,13.99233,14.01733,13.8365,13.50092
07-Jun-2016 09:20:00,12.70142,13.57733,13.93233,14.01733,13.8965,13.67092
07-Jun-2016 09:30:00,12.70142,13.57733,13.93233,14.01733,13.8965,13.76092
07-Jun-2016 09:40:00,12.73142,13.57733,13.93233,14.01733,13.9265,13.93092
07-Jun-2016 09:50:00,12.70142,13.57733,13.93233,13.98733,13.9265,14.02092
07-Jun-2016 10:00:00,12.70142,13.57733,13.93233,13.95733,13.9265,14.19092
07-Jun-2016 10:10:00,12.70142,13.57733,13.93233,13.92733,13.9565,14.3342533333333
07-Jun-2016 10:20:00,12.73142,13.5506633333333,13.90233,13.92733,14.0165,14.51092
07-Jun-2016 10:30:00,12.70142,13.5506633333333,13.90233,13.92733,14.0165,14.63092
07-Jun-2016 10:40:00,12.70142,13.5506633333333,13.90233,13.92733,14.0698333333333,14.71092
07-Jun-2016 10:50:00,12.73142,13.5506633333333,13.90233,13.92733,14.0965,14.71092
07-Jun-2016 11:00:00,12.73142,13.5506633333333,13.84233,13.92733,14.1265,14.89092
07-Jun-2016 11:10:00,12.70142,13.5506633333333,13.84233,13.92733,14.1865,15.14092
07-Jun-2016 11:20:00,12.70142,13.5506633333333,13.84233,13.92733,14.1865,15.3742533333333
07-Jun-2016 11:30:00,12.73142,13.5239966666667,13.84233,13.92733,14.2765,15.40092
07-Jun-2016 11:40:00,12.70142,13.5506633333333,13.84233,13.92733,14.3031666666667,15.49092
07-Jun-2016 11:50:00,12.73142,13.5239966666667,13.84233,13.92733,14.3565,15.6075866666667
07-Jun-2016 12:00:00,12.73142,13.49733,13.84233,13.92733,14.4165,15.78092
07-Jun-2016 12:10:00,12.70142,13.49733,13.84233,13.92733,14.4465,15.75092
07-Jun-2016 12:20:00,12.70142,13.49733,13.84233,13.92733,14.5365,16.01092
07-Jun-2016 12:30:00,12.70142,13.49733,13.84233,13.95733,14.5365,16.18092
07-Jun-2016 12:40:00,12.73142,13.43733,13.84233,13.98733,14.6265,16.35092
07-Jun-2016 12:50:00,12.70142,13.49733,13.84233,14.01733,14.6798333333333,16.44092
07-Jun-2016 13:00:00,12.70142,13.49733,13.84233,14.01733,14.7065,16.7542533333333
07-Jun-2016 13:10:00,12.73142,13.49733,13.84233,14.01733,14.7965,16.87092
07-Jun-2016 13:20:00,12.70142,13.49733,13.84233,14.01733,14.8865,16.70092
07-Jun-2016 13:30:00,12.70142,13.49733,13.8156633333333,14.0439966666667,14.9398333333333,16.96092
07-Jun-2016 13:40:00,12.70142,13.49733,13.8156633333333,14.0706633333333,14.9965,17.22092
07-Jun-2016 13:50:00,12.70142,13.49733,13.8156633333333,14.09733,15.0565,17.39092
07-Jun-2016 14:00:00,12.70142,13.49733,13.8156633333333,14.09733,15.1365,17.4175866666667
07-Jun-2016 14:10:00,12.73142,13.46733,13.8156633333333,14.09733,15.2265,17.30092
07-Jun-2016 14:20:00,12.70142,13.46733,13.8156633333333,14.12733,15.2865,17.39092
07-Jun-2016 14:30:00,12.70142,13.46733,13.8156633333333,14.15733,15.3165,17.56092
07-Jun-2016 14:40:00,12.70142,13.46733,13.84233,14.1306633333333,15.3965,17.53092
07-Jun-2016 14:50:00,12.70142,13.46733,13.84233,14.18733,15.4565,17.7042533333333
07-Jun-2016 15:00:00,12.70142,13.46733,13.84233,14.24733,15.4865,17.96092
07-Jun-2016 15:10:00,12.70142,13.46733,13.84233,14.27733,15.5765,18.08092
07-Jun-2016 15:20:00,12.70142,13.46733,13.84233,14.27733,15.6298333333333,17.90092
07-Jun-2016 15:30:00,12.70142,13.46733,13.84233,14.27733,15.6565,18.02092
07-Jun-2016 15:40:00,12.70142,13.46733,13.84233,14.3306633333333,15.7465,18.08092
07-Jun-2016 15:50:00,12.70142,13.46733,13.84233,14.35733,15.8065,18.25092
07-Jun-2016 16:00:00,12.70142,13.46733,13.84233,14.35733,15.8365,18.19092
07-Jun-2016 16:10:00,12.70142,13.46733,13.84233,14.41733,15.8898333333333,18.33092
07-Jun-2016 16:20:00,12.70142,13.46733,13.84233,14.44733,15.9165,18.39092
07-Jun-2016 16:30:00,12.70142,13.46733,13.87233,14.44733,16.0065,18.33092
07-Jun-2016 16:40:00,12.70142,13.46733,13.87233,14.50733,16.0665,18.51092
07-Jun-2016 16:50:00,12.70142,13.46733,13.90233,14.53733,16.0965,18.42092
07-Jun-2016 17:00:00,12.70142,13.46733,13.93233,14.53733,16.1765,18.45092
07-Jun-2016 17:10:00,12.70142,13.46733,13.93233,14.53733,16.1765,18.33092
07-Jun-2016 17:20:00,12.70142,13.46733,13.93233,14.59733,16.2665,18.42092
07-Jun-2016 17:30:00,12.70142,13.46733,13.93233,14.62733,16.2665,18.42092
07-Jun-2016 17:40:00,12.70142,13.46733,13.93233,14.62733,16.3198333333333,18.33092
07-Jun-2016 17:50:00,12.70142,13.46733,13.93233,14.6806633333333,16.3465,18.3042533333333
07-Jun-2016 18:00:00,12.70142,13.46733,13.99233,14.70733,16.3465,18.3042533333333
07-Jun-2016 18:10:00,12.70142,13.46733,13.99233,14.70733,16.4065,18.3042533333333
07-Jun-2016 18:20:00,12.70142,13.46733,13.99233,14.76733,16.4065,18.25092
07-Jun-2016 18:30:00,12.70142,13.46733,14.02233,14.79733,16.4365,18.08092
07-Jun-2016 18:40:00,12.70142,13.49733,14.02233,14.79733,16.4365,17.99092
07-Jun-2016 18:50:00,12.70142,13.46733,14.02233,14.82733,16.4365,17.90092
07-Jun-2016 19:00:00,12.70142,13.49733,14.02233,14.85733,16.4965,17.82092
07-Jun-2016 19:10:00,12.70142,13.49733,14.0489966666667,14.88733,16.4365,17.73092
07-Jun-2016 19:20:00,12.70142,13.49733,14.0756633333333,14.88733,16.4665,17.65092
07-Jun-2016 19:30:00,12.70142,13.49733,14.0756633333333,14.9139966666667,16.4665,17.62092
07-Jun-2016 19:40:00,12.70142,13.49733,14.10233,14.9406633333333,16.4365,17.56092
07-Jun-2016 19:50:00,12.70142,13.49733,14.10233,14.96733,16.4365,17.47092
07-Jun-2016 20:00:00,12.70142,13.49733,14.10233,14.96733,16.4365,17.4442533333333
07-Jun-2016 20:10:00,12.70142,13.49733,14.10233,14.96733,16.4365,17.36092
07-Jun-2016 20:20:00,12.70142,13.49733,14.10233,14.96733,16.4365,17.33092
07-Jun-2016 20:30:00,12.70142,13.5239966666667,14.13233,15.02733,16.4065,17.2742533333333
07-Jun-2016 20:40:00,12.70142,13.49733,14.19233,15.02733,16.4065,17.22092
07-Jun-2016 20:50:00,12.70142,13.5506633333333,14.19233,15.05733,16.4065,17.16092
07-Jun-2016 21:00:00,12.70142,13.5506633333333,14.19233,15.02733,16.3465,17.07092
07-Jun-2016 21:10:00,12.70142,13.5506633333333,14.19233,15.05733,16.3465,17.0142533333333
07-Jun-2016 21:20:00,12.70142,13.5506633333333,14.19233,15.05733,16.3465,16.9875866666667
07-Jun-2016 21:30:00,12.70142,13.5506633333333,14.19233,15.05733,16.3465,16.87092
07-Jun-2016 21:40:00,12.70142,13.5506633333333,14.22233,15.05733,16.3198333333333,16.84092
07-Jun-2016 21:50:00,12.70142,13.5506633333333,14.22233,15.05733,16.2931666666667,16.78092
07-Jun-2016 22:00:00,12.70142,13.57733,14.25233,15.05733,16.2665,16.7542533333333
07-Jun-2016 22:10:00,12.70142,13.57733,14.28233,15.0839966666667,16.2665,16.70092
07-Jun-2016 22:20:00,12.70142,13.57733,14.25233,15.0839966666667,16.2365,16.61092
07-Jun-2016 22:30:00,12.70142,13.57733,14.28233,15.1106633333333,16.2065,16.5575866666667
07-Jun-2016 22:40:00,12.70142,13.57733,14.28233,15.1106633333333,16.1765,16.47092
07-Jun-2016 22:50:00,12.70142,13.57733,14.28233,15.1106633333333,16.1765,16.44092
07-Jun-2016 23:00:00,12.70142,13.57733,14.28233,15.1106633333333,16.1498333333333,16.35092
07-Jun-2016 23:10:00,12.70142,13.57733,14.28233,15.1106633333333,16.0965,16.27092
07-Jun-2016 23:20:00,12.70142,13.57733,14.28233,15.1106633333333,16.0965,16.18092
07-Jun-2016 23:30:00,12.70142,13.60733,14.3356633333333,15.1106633333333,16.0665,16.1542533333333
07-Jun-2016 23:40:00,12.70142,13.60733,14.3356633333333,15.1106633333333,16.0065,16.10092
07-Jun-2016 23:50:00,12.73142,13.63733,14.3356633333333,15.0839966666667,16.0065,16.01092
08-Jun-2016 00:00:00,12.70142,13.63733,14.3356633333333,15.1106633333333,16.0065,15.92092
08-Jun-2016 00:10:00,12.70142,13.63733,14.36233,15.0839966666667,15.9465,15.8942533333333
08-Jun-2016 00:20:00,12.73142,13.63733,14.36233,15.05733,15.9165,15.81092
08-Jun-2016 00:30:00,12.73142,13.66733,14.36233,15.05733,15.9165,15.72092
08-Jun-2016 00:40:00,12.73142,13.66733,14.36233,15.05733,15.8631666666667,15.66092
08-Jun-2016 00:50:00,12.70142,13.66733,14.36233,15.05733,15.8365,15.58092
08-Jun-2016 01:00:00,12.73142,13.66733,14.36233,15.05733,15.8065,15.49092
08-Jun-2016 01:10:00,12.73142,13.66733,14.36233,15.05733,15.7465,15.46092
08-Jun-2016 01:20:00,12.73142,13.66733,14.36233,15.05733,15.7165,15.40092
08-Jun-2016 01:30:00,12.73142,13.66733,14.36233,15.05733,15.7165,15.32092
08-Jun-2016 01:40:00,12.70142,13.66733,14.36233,15.05733,15.6565,15.23092
08-Jun-2016 01:50:00,12.76142,13.66733,14.36233,15.02733,15.6565,15.17092
08-Jun-2016 02:00:00,12.73142,13.66733,14.36233,14.9706633333333,15.5765,15.0875866666667
08-Jun-2016 02:10:00,12.73142,13.66733,14.36233,14.99733,15.5765,15.06092
08-Jun-2016 02:20:00,12.73142,13.69733,14.36233,14.96733,15.5465,14.97092
08-Jun-2016 02:30:00,12.70142,13.69733,14.36233,14.96733,15.4865,14.89092
08-Jun-2016 02:40:00,12.76142,13.72733,14.36233,14.96733,15.4865,14.80092
08-Jun-2016 02:50:00,12.76142,13.72733,14.36233,14.96733,15.3965,14.74092
08-Jun-2016 03:00:00,12.76142,13.72733,14.36233,14.96733,15.3965,14.63092
08-Jun-2016 03:10:00,12.76142,13.72733,14.36233,14.96733,15.3431666666667,14.57092
08-Jun-2016 03:20:00,12.76142,13.72733,14.36233,14.9139966666667,15.3165,14.54092
08-Jun-2016 03:30:00,12.76142,13.72733,14.36233,14.9139966666667,15.2865,14.45092
08-Jun-2016 03:40:00,12.76142,13.72733,14.36233,14.88733,15.2265,14.36092
08-Jun-2016 03:50:00,12.76142,13.72733,14.36233,14.88733,15.2265,14.28092
08-Jun-2016 04:00:00,12.76142,13.72733,14.36233,14.88733,15.1365,14.19092
08-Jun-2016 04:10:00,12.76142,13.72733,14.36233,14.82733,15.1098333333333,14.10092
08-Jun-2016 04:20:00,12.76142,13.72733,14.36233,14.82733,15.0565,14.02092
08-Jun-2016 04:30:00,12.76142,13.72733,14.36233,14.79733,15.0565,13.93092
08-Jun-2016 04:40:00,12.76142,13.75733,14.36233,14.79733,14.9665,13.90092
08-Jun-2016 04:50:00,12.79142,13.72733,14.36233,14.79733,14.9665,13.84092
08-Jun-2016 05:00:00,12.76142,13.75733,14.36233,14.79733,14.8865,13.76092
08-Jun-2016 05:10:00,12.76142,13.72733,14.36233,14.76733,14.8865,13.67092
08-Jun-2016 05:20:00,12.76142,13.75733,14.36233,14.70733,14.7965,13.58092
08-Jun-2016 05:30:00,12.76142,13.75733,14.36233,14.70733,14.7965,13.5275866666667
08-Jun-2016 05:40:00,12.76142,13.75733,14.3356633333333,14.70733,14.7065,13.47092
08-Jun-2016 05:50:00,12.76142,13.75733,14.3356633333333,14.6806633333333,14.7065,13.41092
08-Jun-2016 06:00:00,12.76142,13.75733,14.3356633333333,14.6539966666667,14.6265,13.38092
08-Jun-2016 06:10:00,12.79142,13.75733,14.28233,14.62733,14.6265,13.32092
08-Jun-2016 06:20:00,12.76142,13.75733,14.3089966666667,14.62733,14.5365,13.32092
08-Jun-2016 06:30:00,12.79142,13.75733,14.28233,14.62733,14.5365,13.32092
08-Jun-2016 06:40:00,12.76142,13.75733,14.28233,14.59733,14.4765,13.32092
08-Jun-2016 06:50:00,12.79142,13.75733,14.28233,14.53733,14.4465,13.32092
08-Jun-2016 07:00:00,12.79142,13.72733,14.28233,14.53733,14.4165,13.32092
08-Jun-2016 07:10:00,12.76142,13.75733,14.28233,14.53733,14.3565,13.29092
08-Jun-2016 07:20:00,12.79142,13.75733,14.28233,14.47733,14.3565,13.29092
08-Jun-2016 07:30:00,12.79142,13.72733,14.28233,14.44733,14.3298333333333,13.32092
08-Jun-2016 07:40:00,12.76142,13.75733,14.25233,14.44733,14.3031666666667,13.32092
08-Jun-2016 07:50:00,12.79142,13.75733,14.22233,14.44733,14.2765,13.38092
08-Jun-2016 08:00:00,12.76142,13.72733,14.22233,14.41733,14.2765,13.41092
08-Jun-2016 08:10:00,12.79142,13.75733,14.19233,14.38733,14.2465,13.50092
08-Jun-2016 08:20:00,12.76142,13.72733,14.19233,14.35733,14.2165,13.5275866666667
08-Jun-2016 08:30:00,12.79142,13.72733,14.19233,14.35733,14.1865,13.61092
08-Jun-2016 08:40:00,12.79142,13.72733,14.19233,14.35733,14.1865,13.67092
08-Jun-2016 08:50:00,12.79142,13.72733,14.19233,14.35733,14.1865,13.76092
08-Jun-2016 09:00:00,12.79142,13.72733,14.19233,14.3039966666667,14.1865,13.84092
08-Jun-2016 09:10:00,12.79142,13.72733,14.19233,14.27733,14.1865,13.90092
08-Jun-2016 09:20:00,12.79142,13.72733,14.16233,14.27733,14.1865,14.02092
08-Jun-2016 09:30:00,12.79142,13.72733,14.16233,14.27733,14.1865,14.10092
08-Jun-2016 09:40:00,12.79142,13.72733,14.16233,14.27733,14.2165,14.25092
08-Jun-2016 09:50:00,12.79142,13.69733,14.10233,14.27733,14.2465,14.36092
08-Jun-2016 10:00:00,12.79142,13.69733,14.10233,14.21733,14.2765,14.51092
08-Jun-2016 10:10:00,12.79142,13.69733,14.10233,14.18733,14.2765,14.63092
08-Jun-2016 10:20:00,12.79142,13.66733,14.10233,14.18733,14.2765,14.80092
08-Jun-2016 10:30:00,12.79142,13.69733,14.10233,14.18733,14.3298333333333,14.9442533333333
08-Jun-2016 10:40:00,12.79142,13.66733,14.10233,14.18733,14.3565,15.06092
08-Jun-2016 10:50:00,12.79142,13.66733,14.10233,14.18733,14.3565,15.20092
08-Jun-2016 11:00:00,12.79142,13.66733,14.10233,14.18733,14.4165,15.40092
08-Jun-2016 11:10:00,12.79142,13.66733,14.0756633333333,14.18733,14.4465,15.52092
08-Jun-2016 11:20:00,12.79142,13.66733,14.0756633333333,14.18733,14.5065,15.66092
08-Jun-2016 11:30:00,12.79142,13.66733,14.0756633333333,14.18733,14.5365,15.8942533333333
08-Jun-2016 11:40:00,12.79142,13.66733,14.0489966666667,14.18733,14.6265,16.10092
08-Jun-2016 11:50:00,12.79142,13.66733,14.02233,14.18733,14.6265,16.27092
08-Jun-2016 12:00:00,12.79142,13.66733,14.02233,14.18733,14.7065,16.44092
08-Jun-2016 12:10:00,12.79142,13.66733,14.02233,14.18733,14.7665,16.53092
08-Jun-2016 12:20:00,12.79142,13.66733,14.02233,14.18733,14.8565,16.70092
08-Jun-2016 12:30:00,12.79142,13.63733,14.02233,14.18733,14.8865,16.78092
08-Jun-2016 12:40:00,12.79142,13.63733,14.02233,14.24733,14.9665,16.96092
08-Jun-2016 12:50:00,12.79142,13.63733,14.02233,14.24733,15.0565,17.07092
08-Jun-2016 13:00:00,12.79142,13.63733,14.02233,14.24733,15.0831666666667,17.36092
08-Jun-2016 13:10:00,12.79142,13.63733,14.02233,14.27733,15.1365,17.56092
08-Jun-2016 13:20:00,12.79142,13.63733,14.02233,14.24733,15.2265,17.62092
08-Jun-2016 13:30:00,12.79142,13.63733,14.02233,14.27733,15.3165,17.73092
08-Jun-2016 13:40:00,12.79142,13.63733,14.02233,14.3306633333333,15.3698333333333,17.96092
08-Jun-2016 13:50:00,12.79142,13.63733,14.02233,14.35733,15.4565,18.1075866666667
08-Jun-2016 14:00:00,12.79142,13.63733,13.99233,14.35733,15.4865,18.3042533333333
08-Jun-2016 14:10:00,12.79142,13.60733,14.02233,14.35733,15.5765,18.33092
08-Jun-2016 14:20:00,12.79142,13.60733,14.02233,14.41733,15.6565,18.51092
08-Jun-2016 14:30:00,12.79142,13.63733,14.02233,14.44733,15.7465,18.68092
08-Jun-2016 14:40:00,12.79142,13.57733,14.02233,14.44733,15.8365,18.85092
08-Jun-2016 14:50:00,12.79142,13.60733,14.02233,14.44733,15.9165,18.9675866666667
08-Jun-2016 15:00:00,12.79142,13.57733,14.02233,14.50733,16.0065,19.11092
08-Jun-2016 15:10:00,12.79142,13.57733,14.02233,14.53733,16.0665,19.2542533333333
08-Jun-2016 15:20:00,12.79142,13.57733,14.02233,14.53733,16.1498333333333,19.37092
08-Jun-2016 15:30:00,12.79142,13.57733,14.02233,14.59733,16.2365,19.37092
08-Jun-2016 15:40:00,12.79142,13.57733,14.02233,14.62733,16.3198333333333,19.54092
08-Jun-2016 15:50:00,12.79142,13.57733,14.0756633333333,14.62733,16.3465,19.60092
08-Jun-2016 16:00:00,12.79142,13.57733,14.0756633333333,14.70733,16.4365,19.63092
08-Jun-2016 16:10:00,12.79142,13.57733,14.0756633333333,14.70733,16.5265,19.71092
08-Jun-2016 16:20:00,12.79142,13.57733,14.0756633333333,14.76733,16.6065,19.6575866666667
08-Jun-2016 16:30:00,12.79142,13.57733,14.10233,14.79733,16.6665,19.6842533333333
08-Jun-2016 16:40:00,12.79142,13.57733,14.10233,14.82733,16.6965,19.71092
08-Jun-2016 16:50:00,12.79142,13.60733,14.10233,14.88733,16.7765,19.6842533333333
08-Jun-2016 17:00:00,12.79142,13.57733,14.10233,14.88733,16.8665,19.6842533333333
08-Jun-2016 17:10:00,12.79142,13.60733,14.10233,14.9406633333333,16.8665,19.71092
08-Jun-2016 17:20:00,12.79142,13.57733,14.13233,14.96733,16.9565,19.71092
08-Jun-2016 17:30:00,12.79142,13.63733,14.16233,14.96733,17.0098333333333,19.6842533333333
08-Jun-2016 17:40:00,12.79142,13.63733,14.16233,15.05733,17.0365,19.71092
08-Jun-2016 17:50:00,12.79142,13.60733,14.19233,15.05733,17.0965,19.63092
08-Jun-2016 18:00:00,12.79142,13.63733,14.19233,15.1106633333333,17.1265,19.63092
08-Jun-2016 18:10:00,12.79142,13.63733,14.19233,15.13733,17.1265,19.63092
08-Jun-2016 18:20:00,12.79142,13.63733,14.22233,15.13733,17.2165,19.71092
08-Jun-2016 18:30:00,12.79142,13.63733,14.25233,15.19733,17.2165,19.6575866666667
08-Jun-2016 18:40:00,12.79142,13.63733,14.25233,15.22733,17.2698333333333,19.63092
08-Jun-2016 18:50:00,12.79142,13.63733,14.28233,15.22733,17.2965,19.54092
08-Jun-2016 19:00:00,12.79142,13.63733,14.28233,15.28733,17.2965,19.51092
08-Jun-2016 19:10:00,12.79142,13.66733,14.28233,15.31733,17.2965,19.45092
08-Jun-2016 19:20:00,12.79142,13.63733,14.3089966666667,15.31733,17.3565,19.37092
08-Jun-2016 19:30:00,12.79142,13.66733,14.3356633333333,15.3706633333333,17.3565,19.37092
08-Jun-2016 19:40:00,12.79142,13.66733,14.36233,15.39733,17.3865,19.3142533333333
08-Jun-2016 19:50:00,12.79142,13.66733,14.36233,15.39733,17.3865,19.28092
08-Jun-2016 20:00:00,12.8180866666667,13.66733,14.36233,15.42733,17.3865,19.2542533333333
08-Jun-2016 20:10:00,12.79142,13.66733,14.36233,15.48733,17.3865,19.20092
08-Jun-2016 20:20:00,12.79142,13.66733,14.42233,15.48733,17.3865,19.11092
08-Jun-2016 20:30:00,12.79142,13.66733,14.42233,15.48733,17.3865,19.08092
08-Jun-2016 20:40:00,12.79142,13.69733,14.45233,15.51733,17.3865,19.02092
08-Jun-2016 20:50:00,12.79142,13.72733,14.45233,15.54733,17.3865,18.94092
08-Jun-2016 21:00:00,12.79142,13.72733,14.42233,15.57733,17.3865,18.85092
08-Jun-2016 21:10:00,12.79142,13.72733,14.45233,15.57733,17.3865,18.85092
08-Jun-2016 21:20:00,12.79142,13.75733,14.51233,15.57733,17.3865,18.76092
08-Jun-2016 21:30:00,12.8180866666667,13.75733,14.54233,15.6306633333333,17.3865,18.68092
08-Jun-2016 21:40:00,12.79142,13.75733,14.54233,15.65733,17.3865,18.68092
08-Jun-2016 21:50:00,12.79142,13.75733,14.54233,15.65733,17.3865,18.62092
08-Jun-2016 22:00:00,12.79142,13.75733,14.54233,15.65733,17.3865,18.5642533333333
08-Jun-2016 22:10:00,12.8180866666667,13.75733,14.54233,15.65733,17.3565,18.45092
08-Jun-2016 22:20:00,12.79142,13.75733,14.60233,15.65733,17.3565,18.42092
08-Jun-2016 22:30:00,12.8180866666667,13.75733,14.60233,15.65733,17.2965,18.33092
08-Jun-2016 22:40:00,12.8180866666667,13.7839966666667,14.60233,15.71733,17.2965,18.3042533333333
08-Jun-2016 22:50:00,12.79142,13.8106633333333,14.63233,15.74733,17.2965,18.25092
08-Jun-2016 23:00:00,12.8180866666667,13.8106633333333,14.63233,15.74733,17.2965,18.22092
08-Jun-2016 23:10:00,12.79142,13.8106633333333,14.63233,15.74733,17.2698333333333,18.16092
08-Jun-2016 23:20:00,12.8180866666667,13.83733,14.6589966666667,15.74733,17.2431666666667,18.1075866666667
08-Jun-2016 23:30:00,12.8180866666667,13.83733,14.6589966666667,15.74733,17.2165,18.08092
08-Jun-2016 23:40:00,12.8447533333333,13.83733,14.6856633333333,15.74733,17.2165,17.99092
08-Jun-2016 23:50:00,12.8447533333333,13.8106633333333,14.6856633333333,15.74733,17.2165,17.93092
09-Jun-2016 00:00:00,12.8447533333333,13.83733,14.71233,15.74733,17.1865,17.8742533333333
09-Jun-2016 00:10:00,12.8447533333333,13.83733,14.71233,15.74733,17.1865,17.82092
09-Jun-2016 00:20:00,12.8447533333333,13.83733,14.71233,15.74733,17.1265,17.79092
09-Jun-2016 00:30:00,12.8447533333333,13.86733,14.71233,15.74733,17.1265,17.73092
09-Jun-2016 00:40:00,12.8447533333333,13.83733,14.71233,15.74733,17.1265,17.65092
09-Jun-2016 00:50:00,12.8447533333333,13.89733,14.71233,15.74733,17.0665,17.62092
09-Jun-2016 01:00:00,12.8447533333333,13.89733,14.77233,15.74733,17.0365,17.56092
09-Jun-2016 01:10:00,12.8447533333333,13.89733,14.77233,15.74733,17.0365,17.50092
09-Jun-2016 01:20:00,12.8447533333333,13.89733,14.77233,15.74733,17.0098333333333,17.47092
09-Jun-2016 01:30:00,12.8447533333333,13.92733,14.80233,15.74733,17.0098333333333,17.4442533333333
09-Jun-2016 01:40:00,12.8447533333333,13.92733,14.80233,15.74733,16.9565,17.39092
09-Jun-2016 01:50:00,12.8447533333333,13.92733,14.80233,15.74733,16.9565,17.36092
09-Jun-2016 02:00:00,12.87142,13.92733,14.80233,15.74733,16.9265,17.30092
09-Jun-2016 02:10:00,12.87142,13.92733,14.80233,15.74733,16.8665,17.22092
09-Jun-2016 02:20:00,12.8447533333333,13.92733,14.80233,15.74733,16.8665,17.22092
09-Jun-2016 02:30:00,12.8447533333333,13.92733,14.80233,15.74733,16.8665,17.16092
09-Jun-2016 02:40:00,12.87142,13.92733,14.80233,15.74733,16.8365,17.13092
09-Jun-2016 02:50:00,12.8447533333333,13.95733,14.80233,15.74733,16.7765,17.07092
09-Jun-2016 03:00:00,12.87142,13.95733,14.80233,15.74733,16.7765,17.04092
09-Jun-2016 03:10:00,12.87142,13.95733,14.83233,15.74733,16.7765,17.0142533333333
09-Jun-2016 03:20:00,12.87142,13.98733,14.86233,15.74733,16.7231666666667,16.96092
09-Jun-2016 03:30:00,12.8447533333333,13.98733,14.86233,15.74733,16.6965,16.87092
09-Jun-2016 03:40:00,12.87142,14.01733,14.86233,15.74733,16.6965,16.87092
09-Jun-2016 03:50:00,12.8447533333333,13.98733,14.86233,15.71733,16.6965,16.78092
09-Jun-2016 04:00:00,12.87142,13.98733,14.86233,15.71733,16.6665,16.78092
09-Jun-2016 04:10:00,12.87142,14.01733,14.86233,15.71733,16.6365,16.70092
09-Jun-2016 04:20:00,12.87142,14.01733,14.86233,15.71733,16.6065,16.70092
09-Jun-2016 04:30:00,12.87142,14.01733,14.89233,15.68733,16.6065,16.61092
09-Jun-2016 04:40:00,12.87142,14.01733,14.89233,15.65733,16.5798333333333,16.61092
09-Jun-2016 04:50:00,12.87142,14.01733,14.89233,15.65733,16.5265,16.50092
09-Jun-2016 05:00:00,12.87142,14.01733,14.89233,15.65733,16.5265,16.50092
09-Jun-2016 05:10:00,12.87142,14.01733,14.89233,15.65733,16.4965,16.44092
09-Jun-2016 05:20:00,12.87142,14.01733,14.89233,15.65733,16.4365,16.44092
09-Jun-2016 05:30:00,12.87142,14.0439966666667,14.89233,15.65733,16.4065,16.35092
09-Jun-2016 05:40:00,12.87142,14.01733,14.89233,15.65733,16.4365,16.3242533333333
09-Jun-2016 05:50:00,12.87142,14.0439966666667,14.89233,15.65733,16.3765,16.27092
09-Jun-2016 06:00:00,12.90142,14.0439966666667,14.89233,15.6306633333333,16.3465,16.27092
09-Jun-2016 06:10:00,12.87142,14.0439966666667,14.89233,15.57733,16.3465,16.21092
09-Jun-2016 06:20:00,12.90142,14.0439966666667,14.89233,15.6039966666667,16.3198333333333,16.18092
09-Jun-2016 06:30:00,12.87142,14.0439966666667,14.89233,15.57733,16.2665,16.18092
09-Jun-2016 06:40:00,12.90142,14.0706633333333,14.89233,15.57733,16.2665,16.10092
09-Jun-2016 06:50:00,12.93142,14.0706633333333,14.89233,15.57733,16.2665,16.10092
09-Jun-2016 07:00:00,12.93142,14.0706633333333,14.86233,15.57733,16.2365,16.10092
09-Jun-2016 07:10:00,12.90142,14.0706633333333,14.89233,15.57733,16.1765,16.01092
09-Jun-2016 07:20:00,12.90142,14.0706633333333,14.86233,15.54733,16.1765,16.01092
