,0,0.05,0.1,0.15,0.2,0.3
5/31/2016 16:10:36,14.711,14.8294,14.7505,14.4241,13.9141,12.662
5/31/2016 16:11:52,14.711,14.8281,14.7491,14.4231,13.9135,12.662
5/31/2016 16:14:16,14.711,14.8256,14.7464,14.4211,13.9124,12.671
5/31/2016 16:17:09,14.711,14.8227,14.7431,14.4188,13.911,12.671
5/31/2016 16:20:36,14.711,14.8193,14.7392,14.416,13.9094,12.671
5/31/2016 16:21:52,14.711,14.818,14.7378,14.415,13.9088,12.671
5/31/2016 16:24:16,14.711,14.8157,14.7351,14.413,13.9077,12.651
5/31/2016 16:27:09,14.711,14.813,14.7319,14.4107,13.9063,12.651
5/31/2016 16:30:36,14.711,14.8098,14.7281,14.4079,13.9047,12.651
5/31/2016 16:31:52,14.711,14.8086,14.7267,14.4068,13.9041,12.651
5/31/2016 16:34:16,14.711,14.8064,14.7241,14.4049,13.9029,12.641
5/31/2016 16:37:09,14.711,14.8038,14.7209,14.4026,13.9015,12.641
5/31/2016 16:40:36,14.711,14.8007,14.7172,14.3997,13.8998,12.641
5/31/2016 16:41:52,14.711,14.7996,14.7158,14.3987,13.8992,12.641
5/31/2016 16:44:16,14.711,14.7975,14.7132,14.3968,13.898,12.662
5/31/2016 16:47:09,14.711,14.795,14.7102,14.3945,13.8966,12.662
5/31/2016 16:50:36,14.711,14.792,14.7065,14.3917,13.8949,12.662
5/31/2016 16:51:52,14.711,14.791,14.7051,14.3906,13.8943,12.662
5/31/2016 16:54:16,14.693,14.789,14.7026,14.3887,13.8931,12.63
5/31/2016 16:57:09,14.693,14.7865,14.6996,14.3864,13.8917,12.63
5/31/2016 17:00:36,14.693,14.7837,14.696,14.3836,13.89,12.63
5/31/2016 17:01:52,14.693,14.7826,14.6947,14.3826,13.8893,12.63
5/31/2016 17:04:16,14.703,14.7807,14.6922,14.3806,13.8881,12.632
5/31/2016 17:07:09,14.703,14.7783,14.6893,14.3783,13.8867,12.632
5/31/2016 17:10:36,14.703,14.7754,14.6857,14.3755,13.885,12.632
5/31/2016 17:11:52,14.703,14.7744,14.6844,14.3745,13.8843,12.632
5/31/2016 17:14:16,14.711,14.7724,14.682,14.3726,13.8831,12.621
5/31/2016 17:17:09,14.711,14.77,14.6791,14.3703,13.8817,12.621
5/31/2016 17:20:36,14.711,14.7672,14.6757,14.3675,13.8799,12.621
5/31/2016 17:21:52,14.711,14.7662,14.6744,14.3665,13.8793,12.621
5/31/2016 17:24:16,14.711,14.7644,14.6721,14.3646,13.8781,12.611
5/31/2016 17:27:09,14.711,14.7621,14.6692,14.3623,13.8766,12.611
5/31/2016 17:30:36,14.711,14.7595,14.6658,14.3595,13.8748,12.611
5/31/2016 17:31:52,14.711,14.7586,14.6646,14.3585,13.8742,12.611
5/31/2016 17:34:16,14.711,14.7568,14.6623,14.3566,13.8729,12.611
5/31/2016 17:37:09,14.711,14.7547,14.6595,14.3543,13.8714,12.611
5/31/2016 17:40:36,14.711,14.7522,14.6562,14.3516,13.8697,12.611
5/31/2016 17:41:52,14.711,14.7513,14.655,14.3506,13.869,12.611
5/31/2016 17:44:16,14.711,14.7496,14.6527,14.3487,13.8677,12.611
5/31/2016 17:47:09,14.711,14.7476,14.65,14.3464,13.8662,12.611
5/31/2016 17:50:36,14.711,14.7453,14.6467,14.3437,13.8644,12.611
5/31/2016 17:51:52,14.711,14.7444,14.6455,14.3427,13.8638,12.611
5/31/2016 17:54:16,14.711,14.7428,14.6433,14.3408,13.8625,12.611
5/31/2016 17:57:09,14.711,14.7409,14.6406,14.3385,13.861,12.611
5/31/2016 18:00:36,14.711,14.7386,14.6374,14.3358,13.8591,12.611
5/31/2016 18:01:52,14.711,14.7377,14.6363,14.3348,13.8584,12.611
5/31/2016 18:04:16,14.693,14.7362,14.6341,14.333,13.8571,12.611
5/31/2016 18:07:09,14.693,14.7343,14.6315,14.3307,13.8556,12.611
5/31/2016 18:10:36,14.693,14.7321,14.6284,14.328,13.8537,12.611
5/31/2016 18:11:52,14.693,14.7312,14.6272,14.327,13.853,12.611
5/31/2016 18:14:16,14.703,14.7297,14.6251,14.3252,13.8517,12.611
5/31/2016 18:17:09,14.703,14.7278,14.6225,14.3229,13.8502,12.611
5/31/2016 18:20:36,14.703,14.7255,14.6195,14.3203,13.8483,12.611
5/31/2016 18:21:52,14.703,14.7247,14.6184,14.3193,13.8476,12.611
5/31/2016 18:24:16,14.674,14.7231,14.6163,14.3174,13.8463,12.611
5/31/2016 18:27:09,14.674,14.7212,14.6138,14.3152,13.8447,12.611
5/31/2016 18:30:36,14.674,14.7189,14.6108,14.3125,13.8428,12.611
5/31/2016 18:31:52,14.674,14.7181,14.6097,14.3116,13.8421,12.611
5/31/2016 18:34:16,14.639,14.7165,14.6076,14.3097,13.8407,12.611
5/31/2016 18:37:09,14.639,14.7145,14.6052,14.3075,13.8391,12.611
5/31/2016 18:40:36,14.639,14.7121,14.6022,14.3049,13.8372,12.611
5/31/2016 18:41:52,14.639,14.7112,14.6012,14.3039,13.8365,12.611
5/31/2016 18:44:16,14.631,14.7094,14.5992,14.3021,13.8352,12.611
5/31/2016 18:47:09,14.631,14.7073,14.5967,14.2999,13.8336,12.611
5/31/2016 18:50:36,14.631,14.7046,14.5939,14.2973,13.8316,12.611
5/31/2016 18:51:52,14.631,14.7035,14.5928,14.2963,13.8309,12.611
5/31/2016 18:54:16,14.631,14.7016,14.5908,14.2945,13.8296,12.611
5/31/2016 18:57:09,14.631,14.6992,14.5884,14.2923,13.828,12.611
5/31/2016 19:00:36,14.631,14.6962,14.5856,14.2897,13.826,12.611
5/31/2016 19:01:52,14.631,14.6952,14.5846,14.2888,13.8253,12.611
5/31/2016 19:04:16,14.631,14.6931,14.5826,14.287,13.824,12.611
5/31/2016 19:07:09,14.631,14.6906,14.5802,14.2848,13.8224,12.611
5/31/2016 19:10:36,14.631,14.6877,14.5774,14.2822,13.8204,12.611
5/31/2016 19:11:52,14.631,14.6866,14.5764,14.2813,13.8197,12.611
5/31/2016 19:14:16,14.631,14.6846,14.5744,14.2795,13.8184,12.611
5/31/2016 19:17:09,14.631,14.6822,14.5721,14.2774,13.8168,12.611
5/31/2016 19:20:36,14.631,14.6793,14.5693,14.2748,13.8148,12.611
5/31/2016 19:21:52,14.631,14.6783,14.5683,14.2739,13.8141,12.611
5/31/2016 19:24:16,14.631,14.6763,14.5663,14.2721,13.8128,12.611
5/31/2016 19:27:09,14.631,14.674,14.564,14.27,13.8112,12.611
5/31/2016 19:30:36,14.631,14.6713,14.5612,14.2674,13.8092,12.611
5/31/2016 19:31:52,14.631,14.6703,14.5601,14.2665,13.8085,12.611
5/31/2016 19:34:16,14.61,14.6684,14.5582,14.2647,13.8072,12.611
5/31/2016 19:37:09,14.61,14.6662,14.5559,14.2626,13.8056,12.611
5/31/2016 19:40:36,14.61,14.6636,14.5531,14.2601,13.8037,12.611
5/31/2016 19:41:52,14.61,14.6626,14.552,14.2592,13.803,12.611
5/31/2016 19:44:16,14.58,14.6608,14.5501,14.2574,13.8016,12.611
5/31/2016 19:47:09,14.58,14.6586,14.5478,14.2553,13.8,12.611
5/31/2016 19:50:36,14.58,14.6559,14.545,14.2528,13.7981,12.611
5/31/2016 19:51:52,14.58,14.6549,14.544,14.2519,13.7974,12.611
5/31/2016 19:54:16,14.55,14.653,14.5421,14.2501,13.7961,12.591
5/31/2016 19:57:09,14.55,14.6507,14.5398,14.248,13.7945,12.591
5/31/2016 20:00:36,14.55,14.6478,14.537,14.2455,13.7926,12.591
5/31/2016 20:01:52,14.55,14.6467,14.536,14.2446,13.7919,12.591
5/31/2016 20:04:16,14.541,14.6446,14.5341,14.2429,13.7906,12.602
5/31/2016 20:07:09,14.541,14.642,14.5318,14.2408,13.789,12.602
5/31/2016 20:10:36,14.541,14.6388,14.529,14.2383,13.7871,12.602
5/31/2016 20:11:52,14.541,14.6377,14.528,14.2374,13.7864,12.602
5/31/2016 20:14:16,14.541,14.6354,14.5261,14.2357,13.7851,12.611
5/31/2016 20:17:09,14.541,14.6326,14.5238,14.2337,13.7835,12.611
5/31/2016 20:20:36,14.541,14.6293,14.5211,14.2312,13.7817,12.611
5/31/2016 20:21:52,14.541,14.6281,14.5201,14.2303,13.781,12.611
5/31/2016 20:24:16,14.541,14.6257,14.5182,14.2286,13.7797,12.611
5/31/2016 20:27:09,14.541,14.623,14.5159,14.2265,13.7781,12.611
5/31/2016 20:30:36,14.541,14.6197,14.5131,14.2241,13.7762,12.611
5/31/2016 20:31:52,14.541,14.6185,14.5121,14.2232,13.7755,12.611
5/31/2016 20:34:16,14.52,14.6162,14.5102,14.2215,13.7742,12.591
5/31/2016 20:37:09,14.52,14.6135,14.5079,14.2194,13.7726,12.591
5/31/2016 20:40:36,14.52,14.6103,14.5052,14.217,13.7708,12.591
5/31/2016 20:41:52,14.52,14.6091,14.5041,14.2161,13.7701,12.591
5/31/2016 20:44:16,14.47,14.6069,14.5022,14.2144,13.7688,12.581
5/31/2016 20:47:09,14.47,14.6043,14.4999,14.2124,13.7672,12.581
5/31/2016 20:50:36,14.47,14.6011,14.4971,14.21,13.7654,12.581
5/31/2016 20:51:52,14.47,14.5999,14.4961,14.2091,13.7647,12.581
5/31/2016 20:54:16,14.451,14.5975,14.4942,14.2074,13.7634,12.581
5/31/2016 20:57:09,14.451,14.5947,14.4919,14.2054,13.7618,12.581
5/31/2016 21:00:36,14.451,14.5912,14.4891,14.203,13.76,12.581
5/31/2016 21:01:52,14.451,14.5899,14.4881,14.2021,13.7593,12.581
5/31/2016 21:04:16,14.451,14.5874,14.4861,14.2004,13.758,12.581
5/31/2016 21:07:09,14.451,14.5843,14.4838,14.1984,13.7565,12.581
5/31/2016 21:10:36,14.451,14.5805,14.481,14.196,13.7546,12.581
5/31/2016 21:11:52,14.451,14.5791,14.48,14.1951,13.7539,12.581
5/31/2016 21:14:16,14.451,14.5765,14.478,14.1934,13.7527,12.581
5/31/2016 21:17:09,14.451,14.5733,14.4757,14.1914,13.7511,12.581
5/31/2016 21:20:36,14.451,14.5695,14.4729,14.189,13.7493,12.581
5/31/2016 21:21:52,14.451,14.5681,14.4719,14.1882,13.7486,12.581
5/31/2016 21:24:16,14.43,14.5655,14.4699,14.1865,13.7473,12.581
5/31/2016 21:27:09,14.43,14.5624,14.4675,14.1845,13.7458,12.581
5/31/2016 21:30:36,14.43,14.5587,14.4647,14.1821,13.7439,12.581
5/31/2016 21:31:52,14.43,14.5574,14.4637,14.1812,13.7432,12.581
5/31/2016 21:34:16,14.38,14.5548,14.4617,14.1796,13.7419,12.581
5/31/2016 21:37:09,14.38,14.5518,14.4593,14.1776,13.7404,12.581
5/31/2016 21:40:36,14.38,14.5481,14.4564,14.1752,13.7385,12.581
5/31/2016 21:41:52,14.38,14.5468,14.4554,14.1743,13.7379,12.581
5/31/2016 21:44:16,14.361,14.5442,14.4534,14.1727,13.7366,12.581
5/31/2016 21:47:09,14.361,14.541,14.451,14.1707,13.735,12.581
5/31/2016 21:50:36,14.361,14.5371,14.4481,14.1683,13.7332,12.581
5/31/2016 21:51:52,14.361,14.5356,14.447,14.1675,13.7325,12.581
5/31/2016 21:54:16,14.361,14.5328,14.445,14.1658,13.7312,12.581
5/31/2016 21:57:09,14.361,14.5294,14.4426,14.1638,13.7297,12.581
5/31/2016 22:00:36,14.361,14.5252,14.4397,14.1615,13.7278,12.581
5/31/2016 22:01:52,14.361,14.5237,14.4386,14.1606,13.7271,12.581
5/31/2016 22:04:16,14.343,14.5208,14.4366,14.1589,13.7258,12.581
5/31/2016 22:07:09,14.343,14.5173,14.4342,14.157,13.7243,12.581
5/31/2016 22:10:36,14.343,14.5132,14.4312,14.1546,13.7224,12.581
5/31/2016 22:11:52,14.343,14.5117,14.4301,14.1537,13.7218,12.581
5/31/2016 22:14:16,14.316,14.5088,14.4281,14.1521,13.7205,12.561
5/31/2016 22:17:09,14.316,14.5053,14.4256,14.1501,13.7189,12.561
5/31/2016 22:20:36,14.316,14.5012,14.4227,14.1477,13.7171,12.561
5/31/2016 22:21:52,14.316,14.4997,14.4216,14.1468,13.7164,12.561
5/31/2016 22:24:16,14.289,14.4968,14.4195,14.1452,13.7151,12.572
5/31/2016 22:27:09,14.289,14.4933,14.417,14.1432,13.7136,12.572
5/31/2016 22:30:36,14.289,14.4891,14.414,14.1408,13.7117,12.572
5/31/2016 22:31:52,14.289,14.4876,14.4129,14.14,13.7111,12.572
5/31/2016 22:34:16,14.281,14.4846,14.4108,14.1383,13.7098,12.54
5/31/2016 22:37:09,14.281,14.481,14.4083,14.1363,13.7082,12.54
5/31/2016 22:40:36,14.281,14.4767,14.4053,14.1339,13.7064,12.54
5/31/2016 22:41:52,14.281,14.4751,14.4041,14.1331,13.7057,12.54
5/31/2016 22:44:16,14.281,14.4721,14.402,14.1314,13.7045,12.521
5/31/2016 22:47:09,14.281,14.4685,14.3995,14.1294,13.7029,12.521
5/31/2016 22:50:36,14.281,14.4641,14.3964,14.1271,13.7011,12.521
5/31/2016 22:51:52,14.281,14.4625,14.3953,14.1262,13.7004,12.521
5/31/2016 22:54:16,14.24,14.4595,14.3931,14.1245,13.6991,12.521
5/31/2016 22:57:09,14.24,14.456,14.3906,14.1225,13.6976,12.521
5/31/2016 23:00:36,14.24,14.4517,14.3875,14.1202,13.6958,12.521
5/31/2016 23:01:52,14.24,14.4502,14.3863,14.1193,13.6951,12.521
5/31/2016 23:04:16,14.2,14.4472,14.3842,14.1176,13.6938,12.542
5/31/2016 23:07:09,14.2,14.4437,14.3816,14.1156,13.6923,12.542
5/31/2016 23:10:36,14.2,14.4393,14.3785,14.1132,13.6904,12.542
5/31/2016 23:11:52,14.2,14.4377,14.3773,14.1124,13.6898,12.542
5/31/2016 23:14:16,14.191,14.4346,14.3751,14.1107,13.6885,12.531
5/31/2016 23:17:09,14.191,14.4309,14.3725,14.1087,13.6869,12.531
5/31/2016 23:20:36,14.191,14.4263,14.3694,14.1063,13.685,12.531
5/31/2016 23:21:52,14.191,14.4246,14.3682,14.1054,13.6844,12.531
5/31/2016 23:24:16,14.191,14.4214,14.366,14.1037,13.6831,12.521
5/31/2016 23:27:09,14.191,14.4175,14.3634,14.1017,13.6815,12.521
5/31/2016 23:30:36,14.191,14.4128,14.3602,14.0993,13.6796,12.521
5/31/2016 23:31:52,14.191,14.4111,14.359,14.0984,13.6789,12.521
5/31/2016 23:34:16,14.17,14.4078,14.3568,14.0968,13.6776,12.521
5/31/2016 23:37:09,14.17,14.404,14.3541,14.0948,13.676,12.521
5/31/2016 23:40:36,14.17,14.3994,14.3509,14.0923,13.6741,12.521
5/31/2016 23:41:52,14.17,14.3977,14.3497,14.0915,13.6734,12.521
5/31/2016 23:44:16,14.161,14.3946,14.3475,14.0898,13.6721,12.521
5/31/2016 23:47:09,14.161,14.3908,14.3448,14.0878,13.6705,12.521
5/31/2016 23:50:36,14.161,14.3863,14.3415,14.0853,13.6685,12.521
5/31/2016 23:51:52,14.161,14.3847,14.3403,14.0844,13.6678,12.521
5/31/2016 23:54:16,14.12,14.3816,14.3381,14.0827,13.6665,12.521
5/31/2016 23:57:09,14.12,14.3778,14.3353,14.0807,13.6649,12.521
6/1/2016 0:00:36,14.12,14.3734,14.3321,14.0783,13.663,12.521
6/1/2016 0:01:52,14.12,14.3717,14.3309,14.0774,13.6623,12.521
6/1/2016 0:04:16,14.101,14.3686,14.3286,14.0757,13.6609,12.521
6/1/2016 0:07:09,14.101,14.3649,14.3258,14.0736,13.6593,12.521
6/1/2016 0:10:36,14.101,14.3603,14.3225,14.0712,13.6574,12.521
6/1/2016 0:11:52,14.101,14.3586,14.3213,14.0703,13.6566,12.521
6/1/2016 0:14:16,14.101,14.3554,14.319,14.0686,13.6553,12.521
6/1/2016 0:17:09,14.101,14.3515,14.3162,14.0665,13.6537,12.521
