1464394200.00,23.73,23.64,23.55,23.73,23.55,23.64,23.73,23.64,23.55,23.73,23.55,23.64,23.73,23.64,23.55,23.73,23.55,23.64
1464394800.00,24.17,23.99,24.43,24.6,24.34,24.6,24.17,23.99,24.43,24.69,24.34,24.6,24.17,23.99,24.43,24.69,24.34,24.6
1464395400.00,25.31,24.87,24.52,24.52,24.43,24.52,25.31,24.87,24.52,24.6,24.43,24.52,25.31,24.87,24.52,24.6,24.43,24.52
1464396000.00,25.13,24.6,24.52,24.6,24.43,24.43,25.13,24.69,24.6,24.6,24.43,24.52,25.13,24.69,24.6,24.6,24.43,24.52
1464396600.00,24.6,24.34,24.25,24.43,24.34,24.34,24.69,24.34,24.34,24.52,24.34,24.43,24.69,24.34,24.43,24.52,24.34,24.34
1464397200.00,24.25,24.08,24.08,24.17,24.08,24.17,24.34,24.08,24.17,24.25,24.17,24.17,24.34,24.08,24.17,24.17,24.17,24.17
1464397800.00,24.08,23.9,23.99,24.08,23.99,23.99,24.17,23.9,23.99,24.08,23.99,23.99,24.17,23.99,23.99,24.08,23.99,24.08
1464398400.00,23.99,23.82,23.82,23.9,23.9,23.9,23.99,23.82,23.9,23.9,23.9,23.9,23.99,23.82,23.9,23.9,23.9,23.9
1464399000.00,23.9,23.73,23.82,23.82,23.82,23.82,23.9,23.73,23.73,23.82,23.82,23.82,23.9,23.73,23.82,23.82,23.82,23.82
1464399600.00,23.82,23.64,23.73,23.82,23.73,23.73,23.82,23.64,23.73,23.82,23.73,23.82,23.82,23.64,23.73,23.82,23.73,23.82
1464400200.00,23.82,23.64,23.64,23.73,23.64,23.73,23.82,23.64,23.73,23.73,23.73,23.73,23.82,23.64,23.73,23.73,23.73,23.73
1464400800.00,23.73,23.55,23.64,23.73,23.64,23.64,23.73,23.64,23.64,23.73,23.64,23.73,23.82,23.64,23.64,23.73,23.64,23.73
1464401400.00,23.73,23.55,23.64,23.64,23.64,23.64,23.73,23.55,23.64,23.73,23.64,23.64,23.73,23.55,23.64,23.73,23.64,23.73
1464402000.00,23.73,23.55,23.55,23.64,23.55,23.64,23.73,23.55,23.64,23.64,23.64,23.64,23.73,23.55,23.64,23.73,23.64,23.64
1464402600.00,23.64,23.47,23.55,23.64,23.55,23.64,23.73,23.55,23.64,23.64,23.55,23.64,23.73,23.55,23.64,23.64,23.64,23.64
1464403200.00,23.64,23.47,23.55,23.64,23.55,23.55,23.73,23.55,23.55,23.64,23.55,23.64,23.73,23.55,23.55,23.64,23.55,23.64
1464403800.00,23.64,23.47,23.55,23.64,23.55,23.55,23.64,23.47,23.55,23.64,23.55,23.64,23.73,23.55,23.55,23.64,23.55,23.55
1464404400.00,23.64,23.47,23.55,23.64,23.55,23.55,23.64,23.47,23.55,23.64,23.55,23.55,23.64,23.47,23.55,23.64,23.55,23.64
1464405000.00,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.64,23.55,23.55,23.64,23.47,23.55,23.64,23.55,23.55
1464405600.00,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.64,23.55,23.55,23.64,23.47,23.55,23.64,23.55,23.55
1464406200.00,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.64,23.55,23.55
1464406800.00,23.64,23.38,23.47,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.55,23.55
1464407400.00,23.55,23.38,23.47,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.47,23.55
1464408000.00,23.55,23.38,23.47,23.55,23.47,23.55,23.64,23.47,23.47,23.55,23.47,23.55,23.64,23.47,23.55,23.55,23.47,23.55
1464408600.00,23.55,23.38,23.47,23.55,23.47,23.47,23.64,23.47,23.47,23.55,23.47,23.55,23.64,23.47,23.47,23.55,23.47,23.55
1464409200.00,23.55,23.38,23.47,23.55,23.47,23.47,23.64,23.47,23.47,23.55,23.47,23.55,23.64,23.47,23.47,23.55,23.47,23.55
1464409800.00,23.55,23.38,23.47,23.55,23.47,23.47,23.64,23.38,23.47,23.55,23.47,23.47,23.55,23.47,23.47,23.55,23.47,23.55
1464410400.00,23.55,23.38,23.47,23.55,23.47,23.47,23.55,23.38,23.47,23.55,23.47,23.47,23.55,23.47,23.47,23.55,23.47,23.55
1464411000.00,23.55,23.38,23.47,23.47,23.38,23.47,23.55,23.38,23.47,23.55,23.47,23.47,23.55,23.38,23.47,23.55,23.47,23.47
1464411600.00,23.55,23.38,23.47,23.47,23.38,23.47,23.55,23.38,23.47,23.55,23.47,23.38,23.55,23.38,23.47,23.55,23.47,23.47
1464412200.00,23.55,23.38,23.47,23.47,23.38,23.47,23.55,23.38,23.47,23.55,23.47,23.47,23.55,23.38,23.47,23.55,23.47,23.47
1464412800.00,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.47,23.55,23.47,23.47,23.55,23.38,23.47,23.47,23.47,23.47
1464413400.00,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.47,23.55,23.38,23.47,23.55,23.38,23.47,23.55,23.47,23.47
1464414000.00,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.47,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47
1464414600.00,23.47,23.29,23.38,23.47,23.38,23.47,23.55,23.38,23.47,23.47,23.38,23.47,23.55,23.38,23.47,23.47,23.38,23.47
1464415200.00,23.47,23.29,23.38,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47
1464415800.00,23.47,23.29,23.38,23.47,23.38,23.38,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47
1464416400.00,23.47,23.29,23.38,23.47,23.38,23.38,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47
1464417000.00,23.47,23.29,23.38,23.47,23.38,23.38,23.55,23.38,23.38,23.47,23.38,23.47,23.55,23.38,23.38,23.47,23.38,23.47
1464417600.00,23.47,23.29,23.38,23.47,23.38,23.38,23.55,23.38,23.38,23.47,23.38,23.47,23.47,23.38,23.38,23.47,23.38,23.47
