----------------------------------------------
PZ-Out TotHead [m]: 
    2016/06/23 08:15:00 427.956090 
    2016/06/23 08:30:00 427.954340 
    2016/06/23 08:45:00 427.956090 
    2016/06/23 09:00:00 427.948750 
    2016/06/23 09:15:00 427.947000 
    2016/06/23 09:30:00 427.948500 
    2016/06/23 09:45:00 427.950250 
    2016/06/23 10:00:00 427.947000 
    2016/06/23 10:15:00 427.945000 
    2016/06/23 10:30:00 427.943500 
    2016/06/23 10:45:00 427.943500 
    2016/06/23 11:00:00 427.943500 
    2016/06/23 11:15:00 427.943500 
    2016/06/23 11:30:00 427.945250 
    2016/06/23 11:45:00 427.941750 
    2016/06/23 12:00:00 427.941750 
    2016/06/23 12:15:00 427.939420 
    2016/06/23 12:30:00 427.941170 
    2016/06/23 12:45:00 427.937670 
    2016/06/23 13:00:00 427.937670 
    2016/06/23 13:15:00 427.935340 
    2016/06/23 13:30:00 427.937090 
    2016/06/23 13:45:00 427.935590 
    2016/06/23 14:00:00 427.935590 
    2016/06/23 14:15:00 427.934750 
    2016/06/23 14:30:00 427.937340 
    2016/06/23 14:45:00 427.931250 
    2016/06/23 15:00:00 427.933840 
    2016/06/23 15:15:00 427.932090 
    2016/06/23 15:30:00 427.928000 
    2016/06/23 15:45:00 427.929750 
    2016/06/23 16:00:00 427.935000 
    2016/06/23 16:15:00 427.938500 
    2016/06/23 16:30:00 427.938500 
    2016/06/23 16:45:00 427.939670 
    2016/06/23 17:00:00 427.944920 
    2016/06/23 17:15:00 427.943170 
    2016/06/23 17:30:00 427.944670 
    2016/06/23 17:45:00 427.944920 
    2016/06/23 18:00:00 427.946420 
    2016/06/23 18:15:00 427.946420 
    2016/06/23 18:30:00 427.946670 
    2016/06/23 18:45:00 427.948170 
    2016/06/23 19:00:00 427.942340 
    2016/06/23 19:15:00 427.946670 
    2016/06/23 19:30:00 427.944090 
    2016/06/23 19:45:00 427.948170 
    2016/06/23 20:00:00 427.947590 
    2016/06/23 20:15:00 427.944090 
    2016/06/23 20:30:00 427.944340 
    2016/06/23 20:45:00 427.944920 
    2016/06/23 21:00:00 427.942920 
    2016/06/23 21:15:00 427.942340 
    2016/06/23 21:30:00 427.942920 
    2016/06/23 21:45:00 427.942920 
    2016/06/23 22:00:00 427.942920 
    2016/06/23 22:15:00 427.939170 
    2016/06/23 22:30:00 427.944420 
    2016/06/23 22:45:00 427.942670 
    2016/06/23 23:00:00 427.941170 
    2016/06/23 23:15:00 427.946170 
    2016/06/23 23:30:00 427.942670 
    2016/06/23 23:45:00 427.944420 
    2016/06/24 00:00:00 427.940920 
    2016/06/24 00:15:00 427.940920 
    2016/06/24 00:30:00 427.944420 
    2016/06/24 00:45:00 427.939170 
    2016/06/24 01:00:00 427.939170 
    2016/06/24 01:15:00 427.937420 
    2016/06/24 01:30:00 427.941500 
    2016/06/24 01:45:00 427.938000 
    2016/06/24 02:00:00 427.936250 
    2016/06/24 02:15:00 427.936250 
    2016/06/24 02:30:00 427.936250 
    2016/06/24 02:45:00 427.936250 
    2016/06/24 03:00:00 427.936250 
    2016/06/24 03:15:00 427.938000 
    2016/06/24 03:30:00 427.937420 
    2016/06/24 03:45:00 427.936250 
    2016/06/24 04:00:00 427.935670 
    2016/06/24 04:15:00 427.933920 
    2016/06/24 04:30:00 427.933920 
    2016/06/24 04:45:00 427.932170 
    2016/06/24 05:00:00 427.933920 
    2016/06/24 05:15:00 427.933920 
    2016/06/24 05:30:00 427.933670 
    2016/06/24 05:45:00 427.930420 
    2016/06/24 06:00:00 427.932750 
    2016/06/24 06:15:00 427.934500 
    2016/06/24 06:30:00 427.934500 
    2016/06/24 06:45:00 427.930420 
    2016/06/24 07:00:00 427.927500 
    2016/06/24 07:15:00 427.925750 
    2016/06/24 07:30:00 427.925750 
    2016/06/24 07:45:00 427.922250 
    2016/06/24 08:00:00 427.924000 
    2016/06/24 08:15:00 427.922250 
    2016/06/24 08:30:00 427.920500 
    2016/06/24 08:45:00 427.917000 
    2016/06/24 09:00:00 427.914670 
    2016/06/24 09:15:00 427.912920 
    2016/06/24 09:30:00 427.913500 
    2016/06/24 09:45:00 427.913170 
    2016/06/24 10:00:00 427.911420 
    2016/06/24 10:15:00 427.913170 
    2016/06/24 10:30:00 427.907340 
    2016/06/24 10:45:00 427.910840 
    2016/06/24 11:00:00 427.910840 
    2016/06/24 11:15:00 427.914340 
    2016/06/24 11:30:00 427.912000 
    2016/06/24 11:45:00 427.912000 
    2016/06/24 12:00:00 427.906750 
    2016/06/24 12:15:00 427.908500 
    2016/06/24 12:30:00 427.904420 
    2016/06/24 12:45:00 427.904420 
    2016/06/24 13:00:00 427.899420 
    2016/06/24 13:15:00 427.902920 
    2016/06/24 13:30:00 427.901170 
    2016/06/24 13:45:00 427.899420 
    2016/06/24 14:00:00 427.902920 
    2016/06/24 14:15:00 427.908420 
    2016/06/24 14:30:00 427.910170 
    2016/06/24 14:45:00 427.911340 
    2016/06/24 15:00:00 427.909590 
    2016/06/24 15:15:00 427.907840 
    2016/06/24 15:30:00 427.905840 
    2016/06/24 15:45:00 427.907590 
    2016/06/24 16:00:00 427.910500 
    2016/06/24 16:15:00 427.907000 
    2016/06/24 16:30:00 427.910500 
    2016/06/24 16:45:00 427.910750 
    2016/06/24 17:00:00 427.911670 
    2016/06/24 17:15:00 427.911670 
    2016/06/24 17:30:00 427.913670 
    2016/06/24 17:45:00 427.916920 
    2016/06/24 18:00:00 427.912590 
    2016/06/24 18:15:00 427.911090 
    2016/06/24 18:30:00 427.912840 
    2016/06/24 18:45:00 427.912840 
    2016/06/24 19:00:00 427.914590 
    2016/06/24 19:15:00 427.913420 
    2016/06/24 19:30:00 427.916340 
    2016/06/24 19:45:00 427.913420 
    2016/06/24 20:00:00 427.915170 
    2016/06/24 20:15:00 427.912840 
    2016/06/24 20:30:00 427.914590 
    2016/06/24 20:45:00 427.912840 
    2016/06/24 21:00:00 427.912840 
    2016/06/24 21:15:00 427.914590 
    2016/06/24 21:30:00 427.912840 
    2016/06/24 21:45:00 427.914590 
    2016/06/24 22:00:00 427.912250 
    2016/06/24 22:15:00 427.914000 
    2016/06/24 22:30:00 427.915750 
    2016/06/24 22:45:00 427.914000 
    2016/06/24 23:00:00 427.915750 
    2016/06/24 23:15:00 427.915750 
    2016/06/24 23:30:00 427.912250 
    2016/06/24 23:45:00 427.914000 
    2016/06/25 00:00:00 427.914920 
    2016/06/25 00:15:00 427.914920 
    2016/06/25 00:30:00 427.916670 
    2016/06/25 00:45:00 427.913420 
    2016/06/25 01:00:00 427.915170 
    2016/06/25 01:15:00 427.910840 
    2016/06/25 01:30:00 427.912590 
    2016/06/25 01:45:00 427.911090 
    2016/06/25 02:00:00 427.914340 
    2016/06/25 02:15:00 427.909340 
    2016/06/25 02:30:00 427.910590 
    2016/06/25 02:45:00 427.909340 
    2016/06/25 03:00:00 427.912590 
    2016/06/25 03:15:00 427.910500 
    2016/06/25 03:30:00 427.910250 
    2016/06/25 03:45:00 427.911750 
    2016/06/25 04:00:00 427.912250 
    2016/06/25 04:15:00 427.909920 
    2016/06/25 04:30:00 427.909670 
    2016/06/25 04:45:00 427.909340 
    2016/06/25 05:00:00 427.905840 
    2016/06/25 05:15:00 427.909090 
    2016/06/25 05:30:00 427.906750 
    2016/06/25 05:45:00 427.907000 
    2016/06/25 06:00:00 427.906170 
    2016/06/25 06:15:00 427.905840 
    2016/06/25 06:30:00 427.905840 
    2016/06/25 06:45:00 427.903750 
    2016/06/25 07:00:00 427.901750 
    2016/06/25 07:15:00 427.902590 
    2016/06/25 07:30:00 427.900590 
    2016/06/25 07:45:00 427.901170 
    2016/06/25 08:00:00 427.903500 
    2016/06/25 08:15:00 427.902670 
    2016/06/25 08:30:00 427.900590 
    2016/06/25 08:45:00 427.900590 
    2016/06/25 09:00:00 427.899670 
    2016/06/25 09:15:00 427.899420 
    2016/06/25 09:30:00 427.916340 
    2016/06/25 09:45:00 427.990090 
    2016/06/25 10:00:00 428.010250 
    2016/06/25 10:15:00 428.006750 
    2016/06/25 10:30:00 428.007920 
    2016/06/25 10:45:00 428.002670 
    2016/06/25 11:00:00 427.998590 
    2016/06/25 11:15:00 427.995920 
    2016/06/25 11:30:00 427.994170 
    2016/06/25 11:45:00 427.991840 
    2016/06/25 12:00:00 427.986590 
    2016/06/25 12:15:00 427.980420 
    2016/06/25 12:30:00 427.977500 
    2016/06/25 12:45:00 427.970840 
    2016/06/25 13:00:00 427.967920 
    2016/06/25 13:15:00 427.966090 
    2016/06/25 13:30:00 427.963500 
    2016/06/25 13:45:00 427.962000 
    2016/06/25 14:00:00 427.962250 
    2016/06/25 14:15:00 427.960250 
    2016/06/25 14:30:00 427.961750 
    2016/06/25 14:45:00 427.959420 
    2016/06/25 15:00:00 427.953840 
    2016/06/25 15:15:00 427.955250 
    2016/06/25 15:30:00 427.952670 
    2016/06/25 15:45:00 427.957920 
    2016/06/25 16:00:00 427.961170 
    2016/06/25 16:15:00 427.962920 
    2016/06/25 16:30:00 427.966420 
    2016/06/25 16:45:00 427.966420 
    2016/06/25 17:00:00 427.965250 
    2016/06/25 17:15:00 427.969000 
    2016/06/25 17:30:00 427.971670 
    2016/06/25 17:45:00 427.973420 
    2016/06/25 18:00:00 427.970840 
    2016/06/25 18:15:00 427.970840 
    2016/06/25 18:30:00 427.973170 
    2016/06/25 18:45:00 427.971420 
    2016/06/25 19:00:00 427.969090 
    2016/06/25 19:15:00 427.970000 
    2016/06/25 19:30:00 427.966750 
    2016/06/25 19:45:00 427.969340 
    2016/06/25 20:00:00 427.968500 
    2016/06/25 20:15:00 427.968250 
    2016/06/25 20:30:00 427.966750 
    2016/06/25 20:45:00 427.965000 
    2016/06/25 21:00:00 427.963840 
    2016/06/25 21:15:00 427.965590 
    2016/06/25 21:30:00 427.965840 
    2016/06/25 21:45:00 427.965590 
    2016/06/25 22:00:00 427.965590 
    2016/06/25 22:15:00 427.961840 
    2016/06/25 22:30:00 427.960340 
    2016/06/25 22:45:00 427.962090 
    2016/06/25 23:00:00 427.962090 
    2016/06/25 23:15:00 427.963590 
    2016/06/25 23:30:00 427.964170 
    2016/06/25 23:45:00 427.960670 
    2016/06/26 00:00:00 427.962420 
    2016/06/26 00:15:00 427.960920 
    2016/06/26 00:30:00 427.958920 
    2016/06/26 00:45:00 427.960920 
    2016/06/26 01:00:00 427.962420 
    2016/06/26 01:15:00 427.960670 
    2016/06/26 01:30:00 427.958670 
    2016/06/26 01:45:00 427.955170 
    2016/06/26 02:00:00 427.957170 
    2016/06/26 02:15:00 427.956340 
    2016/06/26 02:30:00 427.958340 
    2016/06/26 02:45:00 427.960090 
    2016/06/26 03:00:00 427.956000 
    2016/06/26 03:15:00 427.956590 
    2016/06/26 03:30:00 427.954250 
    2016/06/26 03:45:00 427.956340 
    2016/06/26 04:00:00 427.958090 
    2016/06/26 04:15:00 427.956590 
    2016/06/26 04:30:00 427.956340 
    2016/06/26 04:45:00 427.953090 
    2016/06/26 05:00:00 427.953090 
    2016/06/26 05:15:00 427.954590 
    2016/06/26 05:30:00 427.950420 
    2016/06/26 05:45:00 427.947840 
    2016/06/26 06:00:00 427.953420 
    2016/06/26 06:15:00 427.954590 
    2016/06/26 06:30:00 427.949340 
    2016/06/26 06:45:00 427.948170 
    2016/06/26 07:00:00 427.946420 
    2016/06/26 07:15:00 427.948170 
    2016/06/26 07:30:00 427.946420 
    2016/06/26 07:45:00 427.942920 
    2016/06/26 08:00:00 427.942920 
    2016/06/26 08:15:00 427.942920 
    2016/06/26 08:30:00 427.939420 
    2016/06/26 08:45:00 427.937670 
    2016/06/26 09:00:00 427.937670 
    2016/06/26 09:15:00 427.934090 
    2016/06/26 09:30:00 427.931840 
    2016/06/26 09:45:00 427.933840 
    2016/06/26 10:00:00 427.930340 
    2016/06/26 10:15:00 427.928840 
    2016/06/26 10:30:00 427.928590 
    2016/06/26 10:45:00 427.926840 
    2016/06/26 11:00:00 427.926840 
    2016/06/26 11:15:00 427.927090 
    2016/06/26 11:30:00 427.927750 
    2016/06/26 11:45:00 427.926500 
    2016/06/26 12:00:00 427.928250 
    2016/06/26 12:15:00 427.920670 
    2016/06/26 12:30:00 427.925920 
    2016/06/26 12:45:00 427.922170 
    2016/06/26 13:00:00 427.925670 
    2016/06/26 13:15:00 427.918670 
    2016/06/26 13:30:00 427.918920 
    2016/06/26 13:45:00 427.922420 
    2016/06/26 14:00:00 427.924170 
    2016/06/26 14:15:00 427.924170 
    2016/06/26 14:30:00 427.924170 
    2016/06/26 14:45:00 427.918090 
    2016/06/26 15:00:00 427.921590 
    2016/06/26 15:15:00 427.920090 
    2016/06/26 15:30:00 427.920090 
    2016/06/26 15:45:00 427.920090 
    2016/06/26 16:00:00 427.923590 
    2016/06/26 16:15:00 427.923340 
    2016/06/26 16:30:00 427.921590 
    2016/06/26 16:45:00 427.921590 
    2016/06/26 17:00:00 427.914840 
    2016/06/26 17:15:00 427.917170 
    2016/06/26 17:30:00 427.922170 
    2016/06/26 17:45:00 427.921250 
    2016/06/26 18:00:00 427.931250 
    2016/06/26 18:15:00 427.935920 
    2016/06/26 18:30:00 427.942250 
    2016/06/26 18:45:00 427.947000 
    2016/06/26 19:00:00 427.947840 
    2016/06/26 19:15:00 427.950250 
    2016/06/26 19:30:00 427.944090 
    2016/06/26 19:45:00 427.948170 
    2016/06/26 20:00:00 427.949090 
    2016/06/26 20:15:00 427.945840 
    2016/06/26 20:30:00 427.945840 
    2016/06/26 20:45:00 427.943840 
    2016/06/26 21:00:00 427.946090 
    2016/06/26 21:15:00 427.944090 
    2016/06/26 21:30:00 427.940840 
    2016/06/26 21:45:00 427.939670 
    2016/06/26 22:00:00 427.940250 
    2016/06/26 22:15:00 427.937670 
    2016/06/26 22:30:00 427.941750 
    2016/06/26 22:45:00 427.940250 
    2016/06/26 23:00:00 427.940000 
    2016/06/26 23:15:00 427.938000 
    2016/06/26 23:30:00 427.938000 
    2016/06/26 23:45:00 427.935000 
    2016/06/27 00:00:00 427.940000 
    2016/06/27 00:15:00 427.938250 
    2016/06/27 00:30:00 427.940590 
    2016/06/27 00:45:00 427.938840 
    2016/06/27 01:00:00 427.940590 
    2016/06/27 01:15:00 427.938840 
    2016/06/27 01:30:00 427.940590 
    2016/06/27 01:45:00 427.940340 
    2016/06/27 02:00:00 427.938590 
    2016/06/27 02:15:00 427.940340 
    2016/06/27 02:30:00 427.935090 
    2016/06/27 02:45:00 427.935090 
    2016/06/27 03:00:00 427.934170 
    2016/06/27 03:15:00 427.933590 
    2016/06/27 03:30:00 427.937090 
    2016/06/27 03:45:00 427.937090 
    2016/06/27 04:00:00 427.940920 
    2016/06/27 04:15:00 427.939420 
    2016/06/27 04:30:00 427.937420 
    2016/06/27 04:45:00 427.934170 
    2016/06/27 05:00:00 427.935920 
    2016/06/27 05:15:00 427.936500 
    2016/06/27 05:30:00 427.936500 
    2016/06/27 05:45:00 427.938000 
    2016/06/27 06:00:00 427.936250 
    2016/06/27 06:15:00 427.933000 
    2016/06/27 06:30:00 427.933000 
    2016/06/27 06:45:00 427.938590 
    2016/06/27 07:00:00 427.937420 
    2016/06/27 07:15:00 427.936250 
    2016/06/27 07:30:00 427.936500 
    2016/06/27 07:45:00 427.934500 
    2016/06/27 08:00:00 427.938250 
    2016/06/27 08:15:00 427.933340 
    2016/06/27 08:30:00 427.936840 
    2016/06/27 08:45:00 427.936840 
    2016/06/27 09:00:00 427.936840 
    2016/06/27 09:15:00 427.931590 
    2016/06/27 09:30:00 427.933920 
    2016/06/27 09:45:00 427.932170 
    2016/06/27 10:00:00 427.928670 
    2016/06/27 10:15:00 427.932500 
    2016/06/27 10:30:00 427.929250 
    2016/06/27 10:45:00 427.931000 
    2016/06/27 11:00:00 427.927500 
    2016/06/27 11:15:00 427.927500 
    2016/06/27 11:30:00 427.927500 
    2016/06/27 11:45:00 427.924000 
    2016/06/27 12:00:00 427.925500 
    2016/06/27 12:15:00 427.924000 
    2016/06/27 12:30:00 427.924000 
    2016/06/27 12:45:00 427.922250 
    2016/06/27 13:00:00 427.924340 
    2016/06/27 13:15:00 427.920500 
    2016/06/27 13:30:00 427.922250 
    2016/06/27 13:45:00 427.921090 
    2016/06/27 14:00:00 427.921090 
    2016/06/27 14:15:00 427.921090 
    2016/06/27 14:30:00 427.922840 
    2016/06/27 14:45:00 427.923420 
    2016/06/27 15:00:00 427.923420 
    2016/06/27 15:15:00 427.921670 
    2016/06/27 15:30:00 427.923170 
    2016/06/27 15:45:00 427.921090 
    2016/06/27 16:00:00 427.920840 
    2016/06/27 16:15:00 427.917590 
    2016/06/27 16:30:00 427.921670 
    2016/06/27 16:45:00 427.919340 
    2016/06/27 17:00:00 427.921670 
    2016/06/27 17:15:00 427.921670 
    2016/06/27 17:30:00 427.921670 
    2016/06/27 17:45:00 427.919920 
    2016/06/27 18:00:00 427.923420 
    2016/06/27 18:15:00 427.919920 
    2016/06/27 18:30:00 427.923420 
    2016/06/27 18:45:00 427.925170 
    2016/06/27 19:00:00 427.925170 
    2016/06/27 19:15:00 427.923170 
    2016/06/27 19:30:00 427.923170 
    2016/06/27 19:45:00 427.923170 
    2016/06/27 20:00:00 427.925500 
    2016/06/27 20:15:00 427.922000 
    2016/06/27 20:30:00 427.925500 
    2016/06/27 20:45:00 427.928090 
    2016/06/27 21:00:00 427.929590 
    2016/06/27 21:15:00 427.923750 
    2016/06/27 21:30:00 427.927840 
    2016/06/27 21:45:00 427.924340 
    2016/06/27 22:00:00 427.927840 
    2016/06/27 22:15:00 427.929590 
    2016/06/27 22:30:00 427.926090 
    2016/06/27 22:45:00 427.930420 
    2016/06/27 23:00:00 427.931920 
    2016/06/27 23:15:00 427.931920 
    2016/06/27 23:30:00 427.930170 
    2016/06/27 23:45:00 427.930170 
    2016/06/28 00:00:00 427.930170 
    2016/06/28 00:15:00 427.930170 
    2016/06/28 00:30:00 427.928420 
    2016/06/28 00:45:00 427.926670 
    2016/06/28 01:00:00 427.928420 
    2016/06/28 01:15:00 427.924920 
    2016/06/28 01:30:00 427.926670 
    2016/06/28 01:45:00 427.926670 
    2016/06/28 02:00:00 427.928420 
    2016/06/28 02:15:00 427.927250 
    2016/06/28 02:30:00 427.924920 
    2016/06/28 02:45:00 427.926670 
    2016/06/28 03:00:00 427.928420 
    2016/06/28 03:15:00 427.928420 
    2016/06/28 03:30:00 427.928420 
    2016/06/28 03:45:00 427.926670 
    2016/06/28 04:00:00 427.929000 
    2016/06/28 04:15:00 427.925500 
    2016/06/28 04:30:00 427.927250 
    2016/06/28 04:45:00 427.927250 
    2016/06/28 05:00:00 427.927250 
    2016/06/28 05:15:00 427.927250 
    2016/06/28 05:30:00 427.925500 
    2016/06/28 05:45:00 427.925500 
    2016/06/28 06:00:00 427.925500 
    2016/06/28 06:15:00 427.927250 
    2016/06/28 06:30:00 427.923750 
    2016/06/28 06:45:00 427.923750 
    2016/06/28 07:00:00 427.922000 
    2016/06/28 07:15:00 427.918500 
    2016/06/28 07:30:00 427.918500 
    2016/06/28 07:45:00 427.916750 
    2016/06/28 08:00:00 427.918500 
    2016/06/28 08:15:00 427.918500 
    2016/06/28 08:30:00 427.913250 
    2016/06/28 08:45:00 427.913250 
    2016/06/28 09:00:00 427.915000 
    2016/06/28 09:15:00 427.913250 
    2016/06/28 09:30:00 427.912670 
    2016/06/28 09:45:00 427.912670 
    2016/06/28 10:00:00 427.912670 
    2016/06/28 10:15:00 427.910920 
    2016/06/28 10:30:00 427.909170 
    2016/06/28 10:45:00 427.907420 
    2016/06/28 11:00:00 427.909170 
    2016/06/28 11:15:00 427.910920 
    2016/06/28 11:30:00 427.908590 
    2016/06/28 11:45:00 427.906840 
    2016/06/28 12:00:00 427.906840 
    2016/06/28 12:15:00 427.903340 
    2016/06/28 12:30:00 427.903340 
    2016/06/28 12:45:00 427.908000 
    2016/06/28 13:00:00 427.901000 
    2016/06/28 13:15:00 427.904500 
    2016/06/28 13:30:00 427.906500 
    2016/06/28 13:45:00 427.902420 
    2016/06/28 14:00:00 427.900670 
    2016/06/28 14:15:00 427.902420 
    2016/06/28 14:30:00 427.907670 
    2016/06/28 14:45:00 427.910590 
    2016/06/28 15:00:00 427.910590 
    2016/06/28 15:15:00 427.912340 
    2016/06/28 15:30:00 427.914090 
    2016/06/28 15:45:00 427.915840 
    2016/06/28 16:00:00 427.911750 
    2016/06/28 16:15:00 427.913500 
    2016/06/28 16:30:00 427.912920 
    2016/06/28 16:45:00 427.914670 
    2016/06/28 17:00:00 427.916420 
    2016/06/28 17:15:00 427.916420 
    2016/06/28 17:30:00 427.914670 
    2016/06/28 17:45:00 427.915840 
    2016/06/28 18:00:00 427.914340 
    2016/06/28 18:15:00 427.914670 
    2016/06/28 18:30:00 427.914090 
    2016/06/28 18:45:00 427.919920 
    2016/06/28 19:00:00 427.921090 
    2016/06/28 19:15:00 427.921920 
    2016/06/28 19:30:00 427.919340 
    2016/06/28 19:45:00 427.921090 
    2016/06/28 20:00:00 427.921090 
    2016/06/28 20:15:00 427.917590 
    2016/06/28 20:30:00 427.921090 
    2016/06/28 20:45:00 427.921090 
    2016/06/28 21:00:00 427.920840 
    2016/06/28 21:15:00 427.921090 
    2016/06/28 21:30:00 427.919090 
    2016/06/28 21:45:00 427.921670 
    2016/06/28 22:00:00 427.921670 
    2016/06/28 22:15:00 427.921090 
    2016/06/28 22:30:00 427.919340 
    2016/06/28 22:45:00 427.921090 
    2016/06/28 23:00:00 427.922590 
    2016/06/28 23:15:00 427.921090 
    2016/06/28 23:30:00 427.922590 
    2016/06/28 23:45:00 427.924340 
    2016/06/29 00:00:00 427.924340 
    2016/06/29 00:15:00 427.922840 
    2016/06/29 00:30:00 427.919340 
    2016/06/29 00:45:00 427.919340 
    2016/06/29 01:00:00 427.920840 
    2016/06/29 01:15:00 427.922590 
    2016/06/29 01:30:00 427.922590 
    2016/06/29 01:45:00 427.919340 
    2016/06/29 02:00:00 427.919340 
    2016/06/29 02:15:00 427.917340 
    2016/06/29 02:30:00 427.919090 
    2016/06/29 02:45:00 427.919090 
    2016/06/29 03:00:00 427.920840 
    2016/06/29 03:15:00 427.917340 
    2016/06/29 03:30:00 427.919090 
    2016/06/29 03:45:00 427.920840 
    2016/06/29 04:00:00 427.917340 
    2016/06/29 04:15:00 427.919090 
    2016/06/29 04:30:00 427.916750 
    2016/06/29 04:45:00 427.919090 
    2016/06/29 05:00:00 427.920250 
    2016/06/29 05:15:00 427.916750 
    2016/06/29 05:30:00 427.921090 
    2016/06/29 05:45:00 427.922590 
    2016/06/29 06:00:00 427.915590 
    2016/06/29 06:15:00 427.917340 
    2016/06/29 06:30:00 427.915590 
    2016/06/29 06:45:00 427.913250 
    2016/06/29 07:00:00 427.915590 
    2016/06/29 07:15:00 427.913250 
    2016/06/29 07:30:00 427.913250 
    2016/06/29 07:45:00 427.911500 
    2016/06/29 08:00:00 427.908250 
    2016/06/29 08:15:00 427.908000 
    2016/06/29 08:30:00 427.908250 
    2016/06/29 08:45:00 427.904750 
    2016/06/29 09:00:00 427.902170 
    2016/06/29 09:15:00 427.902420 
    2016/06/29 09:30:00 427.900670 
    2016/06/29 09:45:00 427.904170 
    2016/06/29 10:00:00 427.900670 
    2016/06/29 10:15:00 427.898920 
    2016/06/29 10:30:00 427.898340 
    2016/06/29 10:45:00 427.896590 
    2016/06/29 11:00:00 427.892500 
    2016/06/29 11:15:00 427.894250 
    2016/06/29 11:30:00 427.894250 
    2016/06/29 11:45:00 427.891000 
    2016/06/29 12:00:00 427.888420 
    2016/06/29 12:15:00 427.890420 
    2016/06/29 12:30:00 427.890420 
    2016/06/29 12:45:00 427.890420 
    2016/06/29 13:00:00 427.890420 
    2016/06/29 13:15:00 427.892170 
    2016/06/29 13:30:00 427.886340 
    2016/06/29 13:45:00 427.889840 
    2016/06/29 14:00:00 427.887750 
    2016/06/29 14:15:00 427.889500 
    2016/06/29 14:30:00 427.894750 
    2016/06/29 14:45:00 427.896170 
    2016/06/29 15:00:00 427.896170 
    2016/06/29 15:15:00 427.893590 
    2016/06/29 15:30:00 427.890090 
    2016/06/29 15:45:00 427.897090 
    2016/06/29 16:00:00 427.900590 
    2016/06/29 16:15:00 427.895590 
    2016/06/29 16:30:00 427.898500 
    2016/06/29 16:45:00 427.898250 
    2016/06/29 17:00:00 427.895000 
    2016/06/29 17:15:00 427.900000 
    2016/06/29 17:30:00 427.901500 
    2016/06/29 17:45:00 427.903500 
    2016/06/29 18:00:00 427.900000 
    2016/06/29 18:15:00 427.901170 
    2016/06/29 18:30:00 427.899420 
    2016/06/29 18:45:00 427.903500 
    2016/06/29 19:00:00 427.900840 
    2016/06/29 19:15:00 427.902920 
    2016/06/29 19:30:00 427.962750 
    2016/06/29 19:45:00 427.976750 
    2016/06/29 20:00:00 427.979090 
    2016/06/29 20:15:00 427.996000 
    2016/06/29 20:30:00 427.999500 
    2016/06/29 20:45:00 428.003590 
    2016/06/29 21:00:00 428.000670 
    2016/06/29 21:15:00 427.995170 
    2016/06/29 21:30:00 427.993090 
    2016/06/29 21:45:00 427.990170 
    2016/06/29 22:00:00 427.997170 
    2016/06/29 22:15:00 427.994840 
    2016/06/29 22:30:00 427.991920 
    2016/06/29 22:45:00 427.987840 
    2016/06/29 23:00:00 427.986090 
    2016/06/29 23:15:00 427.985500 
    2016/06/29 23:30:00 427.983750 
    2016/06/29 23:45:00 427.981420 
    2016/06/30 00:00:00 427.981420 
    2016/06/30 00:15:00 427.983170 
    2016/06/30 00:30:00 427.979090 
    2016/06/30 00:45:00 427.979090 
    2016/06/30 01:00:00 427.977340 
    2016/06/30 01:15:00 427.975590 
    2016/06/30 01:30:00 427.973840 
    2016/06/30 01:45:00 427.970340 
    2016/06/30 02:00:00 427.968000 
    2016/06/30 02:15:00 427.969750 
    2016/06/30 02:30:00 427.969500 
    2016/06/30 02:45:00 427.965670 
    2016/06/30 03:00:00 427.963920 
    2016/06/30 03:15:00 427.967170 
    2016/06/30 03:30:00 427.963920 
    2016/06/30 03:45:00 427.965420 
    2016/06/30 04:00:00 427.973000 
    2016/06/30 04:15:00 427.978500 
    2016/06/30 04:30:00 427.980840 
    2016/06/30 04:45:00 427.975590 
    2016/06/30 05:00:00 427.971500 
    2016/06/30 05:15:00 427.971500 
    2016/06/30 05:30:00 427.968000 
    2016/06/30 05:45:00 427.971250 
    2016/06/30 06:00:00 427.970920 
    2016/06/30 06:15:00 427.965090 
    2016/06/30 06:30:00 427.966840 
    2016/06/30 06:45:00 427.965090 
    2016/06/30 07:00:00 427.965090 
    2016/06/30 07:15:00 427.963340 
    2016/06/30 07:30:00 427.963340 
    2016/06/30 07:45:00 427.962170 
    2016/06/30 08:00:00 427.958420 
    2016/06/30 08:15:00 427.962170 
    2016/06/30 08:30:00 427.958670 
    2016/06/30 08:45:00 427.958670 
    2016/06/30 09:00:00 427.960420 
    2016/06/30 09:15:00 427.958670 
    2016/06/30 09:30:00 427.956920 
    2016/06/30 09:45:00 427.956920 
    2016/06/30 10:00:00 427.953170 
    2016/06/30 10:15:00 427.951670 
    2016/06/30 10:30:00 427.951670 
    2016/06/30 10:45:00 427.949920 
    2016/06/30 11:00:00 427.944670 
    2016/06/30 11:15:00 427.944090 
    2016/06/30 11:30:00 427.942920 
    2016/06/30 11:45:00 427.944920 
    2016/06/30 12:00:00 427.940840 
    2016/06/30 12:15:00 427.940590 
    2016/06/30 12:30:00 427.938840 
    2016/06/30 12:45:00 427.938840 
    2016/06/30 13:00:00 427.935590 
    2016/06/30 13:15:00 427.933590 
    2016/06/30 13:30:00 427.939670 
    2016/06/30 13:45:00 427.946420 
    2016/06/30 14:00:00 427.940590 
    2016/06/30 14:15:00 427.938590 
    2016/06/30 14:30:00 427.937670 
