Specific discharge calculated as: THETA    *  SAT   *    VZ (from the obsPoints.out file). NaN may mean q is variable through the column, an unrealistic numerical result of the model.
6/16/2016 6:57:09,1.92477774E-33
6/16/2016 7:00:36,1.92470124E-33
6/16/2016 7:01:52,1.9246788E-33
6/16/2016 7:04:16,1.9721241E-33
6/16/2016 7:07:09,1.97206698E-33
6/16/2016 7:10:36,1.97200476E-33
6/16/2016 7:11:52,1.97197824E-33
6/16/2016 7:14:16,2.04317424E-33
6/16/2016 7:17:09,2.0431161E-33
6/16/2016 7:20:36,2.04305184E-33
6/16/2016 7:21:52,2.04302328E-33
6/16/2016 7:24:16,1.94798988E-33
6/16/2016 7:27:09,1.9479297E-33
6/16/2016 7:30:36,1.94786238E-33
6/16/2016 7:31:52,1.94784402E-33
6/16/2016 7:34:16,1.9003161E-33
6/16/2016 7:37:09,1.90026204E-33
6/16/2016 7:40:36,1.90020288E-33
6/16/2016 7:41:52,1.90018758E-33
6/16/2016 7:44:16,1.90012434E-33
6/16/2016 7:47:09,1.9000917E-33
6/16/2016 7:50:36,1.90003866E-33
6/16/2016 7:51:52,1.90002642E-33
6/16/2016 7:54:16,1.97121732E-33
6/16/2016 7:57:09,1.97118264E-33
6/16/2016 8:00:36,1.97112654E-33
6/16/2016 8:01:52,1.97111124E-33
6/16/2016 8:04:16,1.9711398E-33
6/16/2016 8:07:09,1.97111736E-33
6/16/2016 8:10:36,1.97108268E-33
6/16/2016 8:11:52,1.9710786E-33
6/16/2016 8:14:16,1.92359046E-33
6/16/2016 8:17:09,1.92355272E-33
6/16/2016 8:20:36,1.92353844E-33
6/16/2016 8:21:52,1.92353742E-33
6/16/2016 8:24:16,1.9234752E-33
6/16/2016 8:27:09,1.92345276E-33
6/16/2016 8:30:36,1.9234191E-33
6/16/2016 8:31:52,1.92340584E-33
6/16/2016 8:34:16,1.9233732E-33
6/16/2016 8:37:09,1.92335076E-33
6/16/2016 8:40:36,1.92332118E-33
6/16/2016 8:41:52,1.92330996E-33
6/16/2016 8:44:16,1.92331914E-33
6/16/2016 8:47:09,1.92331506E-33
6/16/2016 8:50:36,1.92330282E-33
6/16/2016 8:51:52,1.92329976E-33
6/16/2016 8:54:16,1.947078E-33
6/16/2016 8:57:09,1.94709432E-33
6/16/2016 9:00:36,1.9470882E-33
6/16/2016 9:01:52,1.94709432E-33
6/16/2016 9:04:16,1.97086542E-33
6/16/2016 9:07:09,1.97089806E-33
6/16/2016 9:10:36,1.97090418E-33
6/16/2016 9:11:52,1.97091744E-33
6/16/2016 9:14:16,1.99470996E-33
6/16/2016 9:17:09,1.994763E-33
6/16/2016 9:20:36,1.99480176E-33
6/16/2016 9:21:52,1.99482216E-33
6/16/2016 9:24:16,1.94738604E-33
6/16/2016 9:27:09,1.9474605E-33
6/16/2016 9:30:36,1.94751864E-33
6/16/2016 9:31:52,1.94754822E-33
6/16/2016 9:34:16,1.94758188E-33
6/16/2016 9:37:09,1.947639E-33
6/16/2016 9:40:36,1.94770122E-33
6/16/2016 9:41:52,1.9477257E-33
6/16/2016 9:44:16,1.92402294E-33
6/16/2016 9:47:09,1.9240974E-33
6/16/2016 9:50:36,1.92416778E-33
6/16/2016 9:51:52,1.92419532E-33
6/16/2016 9:54:16,1.90050276E-33
6/16/2016 9:57:09,1.90056498E-33
6/16/2016 10:00:36,1.9006221E-33
6/16/2016 10:01:52,1.90065066E-33
6/16/2016 10:04:16,1.94823876E-33
6/16/2016 10:07:09,1.94832954E-33
6/16/2016 10:10:36,1.94840298E-33
6/16/2016 10:11:52,1.94843868E-33
6/16/2016 10:14:16,1.99609002E-33
6/16/2016 10:17:09,1.9961961E-33
6/16/2016 10:20:36,1.99629504E-33
6/16/2016 10:21:52,1.99634298E-33
6/16/2016 10:24:16,1.9727106E-33
6/16/2016 10:27:09,1.97284116E-33
6/16/2016 10:30:36,1.9729656E-33
6/16/2016 10:31:52,1.97302476E-33
6/16/2016 10:34:16,1.94934648E-33
6/16/2016 10:37:09,1.94952702E-33
6/16/2016 10:40:36,1.94967798E-33
6/16/2016 10:41:52,1.94974224E-33
6/16/2016 10:44:16,1.92606906E-33
6/16/2016 10:47:09,1.92624246E-33
6/16/2016 10:50:36,1.92639546E-33
6/16/2016 10:51:52,1.92646176E-33
6/16/2016 10:54:16,1.92662904E-33
6/16/2016 10:57:09,1.92679938E-33
6/16/2016 11:00:36,1.9269687E-33
6/16/2016 11:01:52,1.92703806E-33
6/16/2016 11:04:16,1.87959582E-33
6/16/2016 11:07:09,1.87980798E-33
6/16/2016 11:10:36,1.87999158E-33
6/16/2016 11:11:52,1.88007216E-33
6/16/2016 11:14:16,1.85642142E-33
6/16/2016 11:17:09,1.85660502E-33
6/16/2016 11:20:36,1.85678862E-33
6/16/2016 11:21:52,1.85686512E-33
6/16/2016 11:24:16,1.95229428E-33
6/16/2016 11:27:09,1.95251154E-33
6/16/2016 11:30:36,1.95273084E-33
6/16/2016 11:31:52,1.9528155E-33
6/16/2016 11:34:16,1.92920046E-33
6/16/2016 11:37:09,1.92945852E-33
6/16/2016 11:40:36,1.92970332E-33
6/16/2016 11:41:52,1.92980532E-33
6/16/2016 11:44:16,1.83466482E-33
6/16/2016 11:47:09,1.83493308E-33
6/16/2016 11:50:36,1.83516972E-33
6/16/2016 11:51:52,1.83526764E-33
6/16/2016 11:54:16,1.85933658E-33
6/16/2016 11:57:09,1.85959872E-33
6/16/2016 12:00:36,1.85985984E-33
6/16/2016 12:01:52,1.85996082E-33
6/16/2016 12:04:16,1.88405628E-33
6/16/2016 12:07:09,1.884348E-33
6/16/2016 12:10:36,1.88463972E-33
6/16/2016 12:11:52,1.88476212E-33
6/16/2016 12:14:16,1.88502018E-33
6/16/2016 12:17:09,1.88530578E-33
6/16/2016 12:20:36,1.8856077E-33
6/16/2016 12:21:52,1.88573112E-33
6/16/2016 12:24:16,1.90985004E-33
6/16/2016 12:27:09,1.91014482E-33
6/16/2016 12:30:36,1.9104549E-33
6/16/2016 12:31:52,1.91057832E-33
6/16/2016 12:34:16,1.9108578E-33
6/16/2016 12:37:09,1.91116584E-33
6/16/2016 12:40:36,1.91149224E-33
6/16/2016 12:41:52,1.91162484E-33
6/16/2016 12:44:16,1.88805264E-33
6/16/2016 12:47:09,1.88838618E-33
6/16/2016 12:50:36,1.88873094E-33
6/16/2016 12:51:52,1.88887578E-33
6/16/2016 12:54:16,1.84128258E-33
6/16/2016 12:57:09,1.84167426E-33
6/16/2016 13:00:36,1.8420333E-33
6/16/2016 13:01:52,1.84217304E-33
6/16/2016 13:04:16,1.89031806E-33
6/16/2016 13:07:09,1.8906771E-33
6/16/2016 13:10:36,1.89105654E-33
6/16/2016 13:11:52,1.89120342E-33
6/16/2016 13:14:16,1.96335618E-33
6/16/2016 13:17:09,1.96374684E-33
6/16/2016 13:20:36,1.96415586E-33
6/16/2016 13:21:52,1.964316E-33
6/16/2016 13:24:16,1.91670648E-33
6/16/2016 13:27:09,1.91713386E-33
6/16/2016 13:30:36,1.917549E-33
6/16/2016 13:31:52,1.91771118E-33
6/16/2016 13:34:16,1.91805288E-33
6/16/2016 13:37:09,1.9184364E-33
6/16/2016 13:40:36,1.91885358E-33
6/16/2016 13:41:52,1.91901372E-33
6/16/2016 13:44:16,1.9193595E-33
6/16/2016 13:47:09,1.91974506E-33
6/16/2016 13:50:36,1.92016938E-33
6/16/2016 13:51:52,1.92033054E-33
6/16/2016 13:54:16,1.94468508E-33
6/16/2016 13:57:09,1.94509104E-33
6/16/2016 14:00:36,1.94552454E-33
6/16/2016 14:01:52,1.94568468E-33
6/16/2016 14:04:16,1.92201354E-33
6/16/2016 14:07:09,1.92243786E-33
6/16/2016 14:10:36,1.9228836E-33
6/16/2016 14:11:52,1.9230519E-33
6/16/2016 14:14:16,1.87530468E-33
6/16/2016 14:17:09,1.8757341E-33
6/16/2016 14:20:36,1.87617984E-33
6/16/2016 14:21:52,1.87634406E-33
6/16/2016 14:24:16,1.82855808E-33
6/16/2016 14:27:09,1.82895894E-33
6/16/2016 14:30:36,1.82938836E-33
6/16/2016 14:31:52,1.82954748E-33
6/16/2016 14:34:16,1.87805358E-33
6/16/2016 14:37:09,1.8784728E-33
6/16/2016 14:40:36,1.87892772E-33
6/16/2016 14:41:52,1.87909602E-33
6/16/2016 14:44:16,1.95175674E-33
6/16/2016 14:47:09,1.95221268E-33
6/16/2016 14:50:36,1.9527033E-33
6/16/2016 14:51:52,1.95288486E-33
6/16/2016 14:54:16,1.95327246E-33
6/16/2016 14:57:09,1.9537131E-33
6/16/2016 15:00:36,1.9542027E-33
6/16/2016 15:01:52,1.95438222E-33
6/16/2016 15:04:16,1.9547739E-33
6/16/2016 15:07:09,1.95521658E-33
6/16/2016 15:10:36,1.95570924E-33
6/16/2016 15:11:52,1.95588876E-33
6/16/2016 15:14:16,1.95627126E-33
6/16/2016 15:17:09,1.95670272E-33
6/16/2016 15:20:36,1.9571862E-33
6/16/2016 15:21:52,1.95736062E-33
6/16/2016 15:24:16,1.9093992E-33
6/16/2016 15:27:09,1.90983678E-33
6/16/2016 15:30:36,1.91031822E-33
6/16/2016 15:31:52,1.9104906E-33
6/16/2016 15:34:16,1.9350522E-33
6/16/2016 15:37:09,1.93549896E-33
6/16/2016 15:40:36,1.93599366E-33
6/16/2016 15:41:52,1.93616808E-33
6/16/2016 15:44:16,1.96073886E-33
6/16/2016 15:47:09,1.96118154E-33
6/16/2016 15:50:36,1.96167216E-33
6/16/2016 15:51:52,1.96184556E-33
6/16/2016 15:54:16,1.9622199E-33
6/16/2016 15:57:09,1.96264422E-33
6/16/2016 16:00:36,1.96312872E-33
6/16/2016 16:01:52,1.96329804E-33
6/16/2016 16:04:16,1.96367136E-33
6/16/2016 16:07:09,1.9640967E-33
6/16/2016 16:10:36,1.9645812E-33
6/16/2016 16:11:52,1.9647495E-33
6/16/2016 16:14:16,1.96511874E-33
6/16/2016 16:17:09,1.96554E-33
6/16/2016 16:20:36,1.9660194E-33
6/16/2016 16:21:52,1.96618566E-33
6/16/2016 16:24:16,1.96655592E-33
6/16/2016 16:27:09,1.96697718E-33
6/16/2016 16:30:36,1.96745964E-33
6/16/2016 16:31:52,1.96762386E-33
6/16/2016 16:34:16,1.99224564E-33
6/16/2016 16:37:09,1.99265466E-33
6/16/2016 16:40:36,1.99311876E-33
6/16/2016 16:41:52,1.9932738E-33
6/16/2016 16:44:16,2.0179272E-33
6/16/2016 16:47:09,2.01834234E-33
6/16/2016 16:50:36,2.01881358E-33
6/16/2016 16:51:52,2.01896964E-33
6/16/2016 16:54:16,2.04363324E-33
6/16/2016 16:57:09,2.0440443E-33
6/16/2016 17:00:36,2.04451146E-33
6/16/2016 17:01:52,2.0446665E-33
6/16/2016 17:04:16,1.99634196E-33
6/16/2016 17:07:09,1.99670304E-33
6/16/2016 17:10:36,1.99715286E-33
6/16/2016 17:11:52,1.9973028E-33
6/16/2016 17:14:16,1.973292E-33
6/16/2016 17:17:09,1.9736184E-33
6/16/2016 17:20:36,1.9740468E-33
6/16/2016 17:21:52,1.9741896E-33
6/16/2016 17:24:16,2.0232363E-33
6/16/2016 17:27:09,2.02361064E-33
6/16/2016 17:30:36,2.02403394E-33
6/16/2016 17:31:52,2.02417776E-33
6/16/2016 17:34:16,2.02450212E-33
6/16/2016 17:37:09,2.02487442E-33
6/16/2016 17:40:36,2.02530282E-33
6/16/2016 17:41:52,2.02544766E-33
6/16/2016 17:44:16,2.00138178E-33
6/16/2016 17:47:09,2.00169798E-33
6/16/2016 17:50:36,2.00211414E-33
6/16/2016 17:51:52,2.00225082E-33
6/16/2016 17:54:16,2.00253336E-33
6/16/2016 17:57:09,2.00287098E-33
6/16/2016 18:00:36,2.0032647E-33
6/16/2016 18:01:52,2.0033973E-33
6/16/2016 18:04:16,2.02809762E-33
6/16/2016 18:07:09,2.02843932E-33
6/16/2016 18:10:36,2.0288259E-33
6/16/2016 18:11:52,2.02895442E-33
6/16/2016 18:14:16,2.0292288E-33
6/16/2016 18:17:09,2.02954704E-33
6/16/2016 18:20:36,2.0299326E-33
6/16/2016 18:21:52,2.03005398E-33
6/16/2016 18:24:16,1.95698526E-33
6/16/2016 18:27:09,1.9572729E-33
6/16/2016 18:30:36,1.95765132E-33
6/16/2016 18:31:52,1.95777372E-33
6/16/2016 18:34:16,1.95803688E-33
6/16/2016 18:37:09,1.95835104E-33
6/16/2016 18:40:36,1.95871314E-33
6/16/2016 18:41:52,1.95883656E-33
6/16/2016 18:44:16,1.95908034E-33
6/16/2016 18:47:09,1.95936798E-33
6/16/2016 18:50:36,1.95971784E-33
6/16/2016 18:51:52,1.95983106E-33
6/16/2016 18:54:16,1.88660016E-33
6/16/2016 18:57:09,1.88690718E-33
6/16/2016 19:00:36,1.8871785E-33
6/16/2016 19:01:52,1.88728866E-33
6/16/2016 19:04:16,1.91202978E-33
6/16/2016 19:07:09,1.91231742E-33
6/16/2016 19:10:36,1.91263872E-33
6/16/2016 19:11:52,1.91274786E-33
6/16/2016 19:14:16,1.962021E-33
6/16/2016 19:17:09,1.96230456E-33
6/16/2016 19:20:36,1.9626381E-33
6/16/2016 19:21:52,1.96274622E-33
6/16/2016 19:24:16,2.03650446E-33
6/16/2016 19:27:09,2.03676354E-33
6/16/2016 19:30:36,2.03707566E-33
6/16/2016 19:31:52,2.03716746E-33
6/16/2016 19:34:16,1.9883013E-33
6/16/2016 19:37:09,1.98858486E-33
6/16/2016 19:40:36,1.98882558E-33
6/16/2016 19:41:52,1.98892146E-33
6/16/2016 19:44:16,1.91548146E-33
6/16/2016 19:47:09,1.91574054E-33
6/16/2016 19:50:36,1.91597922E-33
6/16/2016 19:51:52,1.91607306E-33
6/16/2016 19:54:16,2.03904324E-33
6/16/2016 19:57:09,2.03927682E-33
6/16/2016 20:00:36,2.03956038E-33
6/16/2016 20:01:52,2.03964096E-33
6/16/2016 20:04:16,2.06440452E-33
6/16/2016 20:07:09,2.06463504E-33
6/16/2016 20:10:36,2.06490534E-33
6/16/2016 20:11:52,2.06499102E-33
6/16/2016 20:14:16,2.04059772E-33
6/16/2016 20:17:09,2.0407956E-33
6/16/2016 20:20:36,2.04109242E-33
6/16/2016 20:21:52,2.04113526E-33
6/16/2016 20:24:16,2.06588046E-33
6/16/2016 20:27:09,2.06613444E-33
6/16/2016 20:30:36,2.0663874E-33
6/16/2016 20:31:52,2.0664282E-33
6/16/2016 20:34:16,2.09116626E-33
6/16/2016 20:37:09,2.09141718E-33
6/16/2016 20:40:36,2.09161404E-33
6/16/2016 20:41:52,2.09169054E-33
6/16/2016 20:44:16,2.09181804E-33
6/16/2016 20:47:09,2.09199348E-33
6/16/2016 20:50:36,2.09220768E-33
6/16/2016 20:51:52,2.09227602E-33
6/16/2016 20:54:16,2.11702632E-33
6/16/2016 20:57:09,2.1171987E-33
6/16/2016 21:00:36,2.11741902E-33
6/16/2016 21:01:52,2.11748532E-33
6/16/2016 21:04:16,2.09300124E-33
6/16/2016 21:07:09,2.09314812E-33
6/16/2016 21:10:36,2.09335722E-33
6/16/2016 21:11:52,2.09341842E-33
6/16/2016 21:14:16,2.04426462E-33
6/16/2016 21:17:09,2.04439722E-33
6/16/2016 21:20:36,2.04456756E-33
6/16/2016 21:21:52,2.04462162E-33
6/16/2016 21:24:16,2.06934846E-33
6/16/2016 21:27:09,2.06946474E-33
6/16/2016 21:30:36,2.06962284E-33
6/16/2016 21:31:52,2.06967078E-33
6/16/2016 21:34:16,2.0944578E-33
6/16/2016 21:37:09,2.0945751E-33
6/16/2016 21:40:36,2.09474544E-33
6/16/2016 21:41:52,2.09480052E-33
6/16/2016 21:44:16,2.09494842E-33
6/16/2016 21:47:09,2.09505756E-33
6/16/2016 21:50:36,2.0952177E-33
6/16/2016 21:51:52,2.0952738E-33
6/16/2016 21:54:16,2.12001798E-33
6/16/2016 21:57:09,2.12013732E-33
6/16/2016 22:00:36,2.12029338E-33
6/16/2016 22:01:52,2.12034438E-33
6/16/2016 22:04:16,2.12041782E-33
6/16/2016 22:07:09,2.1205188E-33
6/16/2016 22:10:36,2.12065548E-33
6/16/2016 22:11:52,2.12069832E-33
6/16/2016 22:14:16,2.12075034E-33
6/16/2016 22:17:09,2.12083602E-33
6/16/2016 22:20:36,2.1209523E-33
6/16/2016 22:21:52,2.12098902E-33
6/16/2016 22:24:16,2.0717118E-33
6/16/2016 22:27:09,2.07177708E-33
6/16/2016 22:30:36,2.07187602E-33
6/16/2016 22:31:52,2.07190662E-33
6/16/2016 22:34:16,2.12128278E-33
6/16/2016 22:37:09,2.12132868E-33
6/16/2016 22:40:36,2.12141436E-33
6/16/2016 22:41:52,2.12143884E-33
6/16/2016 22:44:16,2.17082418E-33
6/16/2016 22:47:09,2.1708864E-33
6/16/2016 22:50:36,2.17098228E-33
6/16/2016 22:51:52,2.17101084E-33
6/16/2016 22:54:16,2.09704248E-33
6/16/2016 22:57:09,2.0970792E-33
6/16/2016 23:00:36,2.0971608E-33
6/16/2016 23:01:52,2.09718222E-33
6/16/2016 23:04:16,2.0725839E-33
6/16/2016 23:07:09,2.07262572E-33
6/16/2016 23:10:36,2.07269508E-33
6/16/2016 23:11:52,2.07272466E-33
6/16/2016 23:14:16,2.0480937E-33
6/16/2016 23:17:09,2.04812022E-33
6/16/2016 23:20:36,2.04817938E-33
6/16/2016 23:21:52,2.04820182E-33
6/16/2016 23:24:16,1.9741845E-33
6/16/2016 23:27:09,1.9741998E-33
6/16/2016 23:30:36,1.97424774E-33
6/16/2016 23:31:52,1.974261E-33
6/16/2016 23:34:16,1.97425182E-33
6/16/2016 23:37:09,1.97426712E-33
6/16/2016 23:40:36,1.97429772E-33
6/16/2016 23:41:52,1.9743069E-33
6/16/2016 23:44:16,1.99897152E-33
6/16/2016 23:47:09,1.99896846E-33
6/16/2016 23:50:36,1.99898478E-33
6/16/2016 23:51:52,1.99898886E-33
6/16/2016 23:54:16,2.0483946E-33
6/16/2016 23:57:09,2.04837114E-33
6/17/2016 0:00:36,2.04839358E-33
6/17/2016 0:01:52,2.04840378E-33
6/17/2016 0:04:16,2.09778198E-33
6/17/2016 0:07:09,2.09777892E-33
6/17/2016 0:10:36,2.09780544E-33
6/17/2016 0:11:52,2.09781564E-33
6/17/2016 0:14:16,2.12251698E-33
6/17/2016 0:17:09,2.12252208E-33
6/17/2016 0:20:36,2.12254554E-33
6/17/2016 0:21:52,2.1225588E-33
6/17/2016 0:24:16,2.1472275E-33
6/17/2016 0:27:09,2.14723056E-33
6/17/2016 0:30:36,2.1472428E-33
6/17/2016 0:31:52,2.14724892E-33
6/17/2016 0:34:16,2.09785746E-33
6/17/2016 0:37:09,2.09782992E-33
6/17/2016 0:40:36,2.09782584E-33
6/17/2016 0:41:52,2.09782482E-33
6/17/2016 0:44:16,2.04842112E-33
6/17/2016 0:47:09,2.04838032E-33
6/17/2016 0:50:36,2.048364E-33
6/17/2016 0:51:52,2.04835584E-33
6/17/2016 0:54:16,2.12239254E-33
6/17/2016 0:57:09,2.12235378E-33
6/17/2016 1:00:36,2.12233032E-33
6/17/2016 1:01:52,2.12232828E-33
6/17/2016 1:04:16,2.12227116E-33
6/17/2016 1:07:09,2.12224464E-33
6/17/2016 1:10:36,2.12222526E-33
6/17/2016 1:11:52,2.12221812E-33
6/17/2016 1:14:16,2.07284502E-33
6/17/2016 1:17:09,2.07280626E-33
6/17/2016 1:20:36,2.07277974E-33
6/17/2016 1:21:52,2.07277464E-33
6/17/2016 1:24:16,2.07272874E-33
6/17/2016 1:27:09,2.07268182E-33
6/17/2016 1:30:36,2.07264204E-33
6/17/2016 1:31:52,2.07263184E-33
6/17/2016 1:34:16,2.07256248E-33
6/17/2016 1:37:09,2.07250638E-33
6/17/2016 1:40:36,2.07245538E-33
6/17/2016 1:41:52,2.07243702E-33
6/17/2016 1:44:16,2.07235746E-33
6/17/2016 1:47:09,2.07228504E-33
6/17/2016 1:50:36,2.07222486E-33
6/17/2016 1:51:52,2.07220038E-33
6/17/2016 1:54:16,2.1461361E-33
6/17/2016 1:57:09,2.14608408E-33
6/17/2016 2:00:36,2.14602798E-33
6/17/2016 2:01:52,2.14600758E-33
6/17/2016 2:04:16,2.12127564E-33
6/17/2016 2:07:09,2.12119608E-33
6/17/2016 2:10:36,2.12112774E-33
6/17/2016 2:11:52,2.12110428E-33
6/17/2016 2:14:16,2.07174342E-33
6/17/2016 2:17:09,2.07166692E-33
6/17/2016 2:20:36,2.07159552E-33
6/17/2016 2:21:52,2.07157512E-33
6/17/2016 2:24:16,2.09623056E-33
6/17/2016 2:27:09,2.09612448E-33
6/17/2016 2:30:36,2.09604492E-33
6/17/2016 2:31:52,2.09602758E-33
6/17/2016 2:34:16,2.0713038E-33
6/17/2016 2:37:09,2.0712069E-33
6/17/2016 2:40:36,2.0711253E-33
6/17/2016 2:41:52,2.0710998E-33
6/17/2016 2:44:16,2.07100902E-33
6/17/2016 2:47:09,2.07092436E-33
6/17/2016 2:50:36,2.07084072E-33
6/17/2016 2:51:52,2.07081216E-33
6/17/2016 2:54:16,2.07072342E-33
6/17/2016 2:57:09,2.07063672E-33
6/17/2016 3:00:36,2.070549E-33
6/17/2016 3:01:52,2.07052044E-33
6/17/2016 3:04:16,2.11978338E-33
6/17/2016 3:07:09,2.11967832E-33
6/17/2016 3:10:36,2.11958652E-33
6/17/2016 3:11:52,2.11956612E-33
6/17/2016 3:14:16,2.16877806E-33
6/17/2016 3:17:09,2.16866178E-33
6/17/2016 3:20:36,2.16855774E-33
6/17/2016 3:21:52,2.16852714E-33
6/17/2016 3:24:16,2.19305304E-33
6/17/2016 3:27:09,2.19295104E-33
6/17/2016 3:30:36,2.19283986E-33
6/17/2016 3:31:52,2.19280314E-33
6/17/2016 3:34:16,2.16806916E-33
6/17/2016 3:37:09,2.16794778E-33
6/17/2016 3:40:36,2.16783558E-33
6/17/2016 3:41:52,2.16779784E-33
6/17/2016 3:44:16,2.093805E-33
6/17/2016 3:47:09,2.0936877E-33
6/17/2016 3:50:36,2.0935755E-33
6/17/2016 3:51:52,2.09353776E-33
6/17/2016 3:54:16,2.04416772E-33
6/17/2016 3:57:09,2.04403716E-33
6/17/2016 4:00:36,2.04391476E-33
6/17/2016 4:01:52,2.04387192E-33
6/17/2016 4:04:16,2.04377808E-33
6/17/2016 4:07:09,2.04367506E-33
6/17/2016 4:10:36,2.04356286E-33
6/17/2016 4:11:52,2.04352818E-33
6/17/2016 4:14:16,2.06802042E-33
6/17/2016 4:17:09,2.06792556E-33
6/17/2016 4:20:36,2.06780418E-33
6/17/2016 4:21:52,2.0677644E-33
6/17/2016 4:24:16,2.11693554E-33
6/17/2016 4:27:09,2.11678866E-33
6/17/2016 4:30:36,2.11665504E-33
6/17/2016 4:31:52,2.11661832E-33
6/17/2016 4:34:16,2.14118196E-33
6/17/2016 4:37:09,2.1410667E-33
6/17/2016 4:40:36,2.14094532E-33
6/17/2016 4:41:52,2.14091574E-33
6/17/2016 4:44:16,2.1408117E-33
6/17/2016 4:47:09,2.1406842E-33
6/17/2016 4:50:36,2.14055262E-33
6/17/2016 4:51:52,2.14051386E-33
6/17/2016 4:54:16,2.09121624E-33
6/17/2016 4:57:09,2.091102E-33
6/17/2016 5:00:36,2.0909847E-33
6/17/2016 5:01:52,2.09095104E-33
6/17/2016 5:04:16,2.11547592E-33
6/17/2016 5:07:09,2.1153525E-33
6/17/2016 5:10:36,2.11522296E-33
6/17/2016 5:11:52,2.1151893E-33
6/17/2016 5:14:16,2.16422682E-33
6/17/2016 5:17:09,2.16415236E-33
6/17/2016 5:20:36,2.16403098E-33
6/17/2016 5:21:52,2.16399324E-33
6/17/2016 5:24:16,2.16389124E-33
6/17/2016 5:27:09,2.16375864E-33
6/17/2016 5:30:36,2.16361788E-33
6/17/2016 5:31:52,2.1635781E-33
6/17/2016 5:34:16,2.16349038E-33
6/17/2016 5:37:09,2.16337512E-33
6/17/2016 5:40:36,2.16324762E-33
6/17/2016 5:41:52,2.1632109E-33
6/17/2016 5:44:16,2.13851568E-33
6/17/2016 5:47:09,2.138379E-33
6/17/2016 5:50:36,2.13824232E-33
6/17/2016 5:51:52,2.13819948E-33
6/17/2016 5:54:16,2.0889498E-33
6/17/2016 5:57:09,2.08882842E-33
6/17/2016 6:00:36,2.08870296E-33
6/17/2016 6:01:52,2.08866318E-33
6/17/2016 6:04:16,2.06400264E-33
6/17/2016 6:07:09,2.0638833E-33
6/17/2016 6:10:36,2.06376294E-33
6/17/2016 6:11:52,2.06372622E-33
6/17/2016 6:14:16,2.06360892E-33
6/17/2016 6:17:09,2.0634855E-33
6/17/2016 6:20:36,2.06335188E-33
6/17/2016 6:21:52,2.06330904E-33
6/17/2016 6:24:16,2.0632101E-33
6/17/2016 6:27:09,2.06309892E-33
6/17/2016 6:30:36,2.06297142E-33
6/17/2016 6:31:52,2.06293368E-33
6/17/2016 6:34:16,2.06283576E-33
6/17/2016 6:37:09,2.06272356E-33
6/17/2016 6:40:36,2.06260116E-33
6/17/2016 6:41:52,2.06256342E-33
6/17/2016 6:44:16,2.08704342E-33
6/17/2016 6:47:09,2.08693734E-33
6/17/2016 6:50:36,2.08680882E-33
6/17/2016 6:51:52,2.0867772E-33
6/17/2016 6:54:16,2.1112266E-33
6/17/2016 6:57:09,2.11112868E-33
6/17/2016 7:00:36,2.11100424E-33
6/17/2016 7:01:52,2.11096854E-33
6/17/2016 7:04:16,2.13545364E-33
6/17/2016 7:07:09,2.13536694E-33
6/17/2016 7:10:36,2.13524964E-33
6/17/2016 7:11:52,2.13522516E-33
6/17/2016 7:14:16,2.15968476E-33
6/17/2016 7:17:09,2.15961948E-33
6/17/2016 7:20:36,2.1595185E-33
6/17/2016 7:21:52,2.15949402E-33
6/17/2016 7:24:16,2.1594216E-33
6/17/2016 7:27:09,2.15933898E-33
6/17/2016 7:30:36,2.15924106E-33
6/17/2016 7:31:52,2.15921454E-33
6/17/2016 7:34:16,2.15914416E-33
6/17/2016 7:37:09,2.15906256E-33
6/17/2016 7:40:36,2.1589677E-33
6/17/2016 7:41:52,2.15894424E-33
6/17/2016 7:44:16,2.15891976E-33
6/17/2016 7:47:09,2.15884326E-33
6/17/2016 7:50:36,2.15875248E-33
6/17/2016 7:51:52,2.15873412E-33
6/17/2016 7:54:16,2.15864742E-33
6/17/2016 7:57:09,2.15857806E-33
6/17/2016 8:00:36,2.15849442E-33
6/17/2016 8:01:52,2.158473E-33
6/17/2016 8:04:16,2.13395628E-33
6/17/2016 8:07:09,2.13391344E-33
6/17/2016 8:10:36,2.13386142E-33
6/17/2016 8:11:52,2.1338553E-33
6/17/2016 8:14:16,2.13382164E-33
6/17/2016 8:17:09,2.1338145E-33
6/17/2016 8:20:36,2.1337686E-33
6/17/2016 8:21:52,2.13376554E-33
6/17/2016 8:24:16,2.08468008E-33
6/17/2016 8:27:09,2.08462806E-33
6/17/2016 8:30:36,2.08457604E-33
6/17/2016 8:31:52,2.08457094E-33
6/17/2016 8:34:16,2.10908256E-33
6/17/2016 8:37:09,2.10908766E-33
6/17/2016 8:40:36,2.10901218E-33
6/17/2016 8:41:52,2.10906114E-33
6/17/2016 8:44:16,2.13356766E-33
6/17/2016 8:47:09,2.1335187E-33
6/17/2016 8:50:36,2.13353298E-33
6/17/2016 8:51:52,2.13353502E-33
6/17/2016 8:54:16,2.10903768E-33
6/17/2016 8:57:09,2.10897954E-33
6/17/2016 9:00:36,2.10901626E-33
6/17/2016 9:01:52,2.10900912E-33
6/17/2016 9:04:16,2.10905502E-33
6/17/2016 9:07:09,2.10907032E-33
6/17/2016 9:10:36,2.10908154E-33
6/17/2016 9:11:52,2.10909684E-33
6/17/2016 9:14:16,2.08459644E-33
6/17/2016 9:17:09,2.08460868E-33
6/17/2016 9:20:36,2.08461072E-33
