1497468748,25.4848,25.5731,25.5731,-273.1500,-273.1500,-273.1500,
1497468761,25.4848,25.5676,25.5731,25.4848,25.5731,25.3083,
1497468769,25.4848,25.5731,25.5731,-273.1500,-273.1500,-273.1500,
1497468776,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468780,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468782,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468788,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468792,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468796,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468798,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468799,25.4848,25.5731,25.5731,25.4848,25.5786,25.3083,
1497468800,25.4848,25.5731,25.5731,25.4848,25.5897,25.3083,
1497468801,25.4848,25.5731,25.5731,25.4848,25.5841,25.3083,
1497468803,25.4848,25.5731,25.5731,25.4848,25.5786,25.3083,
1497468807,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468808,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497468811,25.4848,25.5731,25.5731,25.4848,25.5731,25.3083,
1497551522,25.5731,25.6615,25.6615,25.4848,25.5731,25.2202,
1497551543,25.5731,25.6615,25.6615,25.5731,25.6615,25.2256,
1497983347,24.6923,24.6923,24.6265,-273.1500,-273.1500,-273.1500,
1497983349,24.6923,24.6923,24.6210,-273.1500,-273.1500,-273.1500,
1497983351,24.6923,24.6923,24.6210,-273.1500,-273.1500,-273.1500,
1497983352,24.6923,24.6923,24.6265,-273.1500,-273.1500,-273.1500,
1497984780,-273.1500,-273.1500,-273.1500,-69.4784,-77.3911,-273.1500,
1497984781,-273.1500,-273.1500,-273.1500,-66.0978,-101.0471,-273.1500,
1497984788,-273.1500,-273.1500,-273.1500,-63.0934,-66.3267,-95.6871,
1497984795,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984801,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984806,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984808,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984809,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984811,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984812,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984813,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,-273.1500,
1497984892,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984893,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984895,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984896,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984918,24.6923,24.7802,24.7802,-273.1500,-273.1500,-273.1500,
1497984920,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984921,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984923,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984925,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984935,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1497984938,24.6923,24.7802,24.7802,24.6923,24.9560,24.6923,
1498079700,20.8663,19.0568,17.2494,-15.2585,15.4756,14.1320,
1498080600,20.7800,18.8847,17.0772,-16.8557,15.2648,13.9635,
1498081500,20.6937,18.8847,17.0772,-18.3506,15.1782,13.9635,
1498082400,20.5643,18.8847,17.0772,-18.5030,15.1674,13.9580,
1498083300,20.4349,18.8847,17.0772,-18.6681,15.0917,13.8764,
1498084200,20.3487,18.8847,17.1633,-18.5265,15.0917,13.8764,
1498085100,20.2625,18.8847,17.1633,-18.5265,15.0917,13.8764,
1498086000,20.1763,18.8847,17.1633,-18.4912,15.0917,13.8764,
1498086900,20.0901,18.8040,17.2494,-18.5030,15.0917,13.8764,
1498087800,20.0901,18.7986,17.2494,-18.4443,15.0917,13.8764,
1498088700,20.0040,18.7986,17.2494,-18.3857,15.0917,13.8764,
1498089600,19.9178,18.7986,17.2494,-18.3156,15.0917,13.8764,
