----------------------------------------------
SG-1_1st_Position TotHead [m]: 
    2016/06/15 04:30:00 428.182840 
    2016/06/15 04:45:00 428.181590 
    2016/06/15 05:00:00 428.186000 
    2016/06/15 05:15:00 428.185420 
    2016/06/15 05:30:00 428.188000 
    2016/06/15 05:45:00 428.192420 
    2016/06/15 06:00:00 428.190340 
    2016/06/15 06:15:00 428.191250 
    2016/06/15 06:30:00 428.189500 
    2016/06/15 06:45:00 428.189500 
    2016/06/15 07:00:00 428.195090 
    2016/06/15 07:15:00 428.193340 
    2016/06/15 07:30:00 428.195920 
    2016/06/15 07:45:00 428.197420 
    2016/06/15 08:00:00 428.196750 
    2016/06/15 08:15:00 428.200920 
    2016/06/15 08:30:00 428.200590 
    2016/06/15 08:45:00 428.200000 
    2016/06/15 09:00:00 428.201750 
    2016/06/15 09:15:00 428.198250 
    2016/06/15 09:30:00 428.204090 
    2016/06/15 09:45:00 428.200590 
    2016/06/15 10:00:00 428.201170 
    2016/06/15 10:15:00 428.203840 
    2016/06/15 10:30:00 428.203500 
    2016/06/15 10:45:00 428.204670 
    2016/06/15 11:00:00 428.206420 
    2016/06/15 11:15:00 428.205590 
    2016/06/15 11:30:00 428.206170 
    2016/06/15 11:45:00 428.205250 
    2016/06/15 12:00:00 428.207590 
    2016/06/15 12:15:00 428.209920 
    2016/06/15 12:30:00 428.215170 
    2016/06/15 12:45:00 428.216670 
    2016/06/15 13:00:00 428.221000 
    2016/06/15 13:15:00 428.220420 
    2016/06/15 13:30:00 428.225090 
    2016/06/15 13:45:00 428.225920 
    2016/06/15 14:00:00 428.224170 
    2016/06/15 14:15:00 428.230340 
    2016/06/15 14:30:00 428.235250 
    2016/06/15 14:45:00 428.237340 
    2016/06/15 15:00:00 428.239670 
    2016/06/15 15:15:00 428.240840 
    2016/06/15 15:30:00 428.243170 
    2016/06/15 15:45:00 428.241170 
    2016/06/15 16:00:00 428.241170 
    2016/06/15 16:15:00 428.248420 
    2016/06/15 16:30:00 428.250500 
    2016/06/15 16:45:00 428.253170 
    2016/06/15 17:00:00 428.256340 
    2016/06/15 17:15:00 428.257840 
    2016/06/15 17:30:00 428.256590 
    2016/06/15 17:45:00 428.261250 
    2016/06/15 18:00:00 428.257750 
    2016/06/15 18:15:00 428.262420 
    2016/06/15 18:30:00 428.261000 
    2016/06/15 18:45:00 428.263590 
    2016/06/15 19:00:00 428.263340 
    2016/06/15 19:15:00 428.264750 
    2016/06/15 19:30:00 428.269500 
    2016/06/15 19:45:00 428.267420 
    2016/06/15 20:00:00 428.268590 
    2016/06/15 20:15:00 428.268840 
    2016/06/15 20:30:00 428.271250 
    2016/06/15 20:45:00 428.273250 
    2016/06/15 21:00:00 428.273840 
    2016/06/15 21:15:00 428.276170 
    2016/06/15 21:30:00 428.272670 
    2016/06/15 21:45:00 428.281420 
    2016/06/15 22:00:00 428.278500 
    2016/06/15 22:15:00 428.276750 
    2016/06/15 22:30:00 428.280840 
    2016/06/15 22:45:00 428.282000 
    2016/06/15 23:00:00 428.280250 
    2016/06/15 23:15:00 428.280250 
    2016/06/15 23:30:00 428.283500 
    2016/06/15 23:45:00 428.282340 
    2016/06/16 00:00:00 428.284670 
    2016/06/16 00:15:00 428.287000 
    2016/06/16 00:30:00 428.283170 
    2016/06/16 00:45:00 428.285500 
    2016/06/16 01:00:00 428.289340 
    2016/06/16 01:15:00 428.289250 
    2016/06/16 01:30:00 428.288670 
    2016/06/16 01:45:00 428.290750 
    2016/06/16 02:00:00 428.290170 
    2016/06/16 02:15:00 428.290750 
    2016/06/16 02:30:00 428.291090 
    2016/06/16 02:45:00 428.287250 
    2016/06/16 03:00:00 428.291090 
    2016/06/16 03:15:00 428.294000 
    2016/06/16 03:30:00 428.292500 
    2016/06/16 03:45:00 428.294590 
    2016/06/16 04:00:00 428.294590 
    2016/06/16 04:15:00 428.293420 
    2016/06/16 04:30:00 428.294250 
    2016/06/16 04:45:00 428.296340 
    2016/06/16 05:00:00 428.296590 
    2016/06/16 05:15:00 428.296000 
    2016/06/16 05:30:00 428.296590 
    2016/06/16 05:45:00 428.298090 
    2016/06/16 06:00:00 428.294840 
    2016/06/16 06:15:00 428.296340 
    2016/06/16 06:30:00 428.296920 
    2016/06/16 06:45:00 428.299250 
    2016/06/16 07:00:00 428.300420 
    2016/06/16 07:15:00 428.294590 
    2016/06/16 07:30:00 428.296920 
    2016/06/16 07:45:00 428.299250 
    2016/06/16 08:00:00 428.296340 
    2016/06/16 08:15:00 428.298090 
    2016/06/16 08:30:00 428.295170 
    2016/06/16 08:45:00 428.299250 
    2016/06/16 09:00:00 428.294590 
    2016/06/16 09:15:00 428.292840 
    2016/06/16 09:30:00 428.294840 
    2016/06/16 09:45:00 428.295170 
    2016/06/16 10:00:00 428.296590 
    2016/06/16 10:15:00 428.292500 
    2016/06/16 10:30:00 428.292250 
    2016/06/16 10:45:00 428.294250 
    2016/06/16 11:00:00 428.295420 
    2016/06/16 11:15:00 428.297170 
    2016/06/16 11:30:00 428.294840 
    2016/06/16 11:45:00 428.299500 
    2016/06/16 12:00:00 428.298920 
    2016/06/16 12:15:00 428.295420 
    2016/06/16 12:30:00 428.295420 
    2016/06/16 12:45:00 428.298340 
    2016/06/16 13:00:00 428.298920 
    2016/06/16 13:15:00 428.296000 
    2016/06/16 13:30:00 428.298590 
    2016/06/16 13:45:00 428.298000 
    2016/06/16 14:00:00 428.298590 
    2016/06/16 14:15:00 428.303500 
    2016/06/16 14:30:00 428.312590 
    2016/06/16 14:45:00 428.312590 
    2016/06/16 15:00:00 428.315500 
    2016/06/16 15:15:00 428.313750 
    2016/06/16 15:30:00 428.310840 
    2016/06/16 15:45:00 428.308750 
    2016/06/16 16:00:00 428.317250 
    2016/06/16 16:15:00 428.319590 
    2016/06/16 16:30:00 428.324840 
    2016/06/16 16:45:00 428.322500 
    2016/06/16 17:00:00 428.320420 
    2016/06/16 17:15:00 428.325670 
    2016/06/16 17:30:00 428.324500 
    2016/06/16 17:45:00 428.328920 
    2016/06/16 18:00:00 428.328920 
    2016/06/16 18:15:00 428.328000 
    2016/06/16 18:30:00 428.330670 
    2016/06/16 18:45:00 428.330420 
    2016/06/16 19:00:00 428.336500 
    2016/06/16 19:15:00 428.334170 
    2016/06/16 19:30:00 428.330670 
    2016/06/16 19:45:00 428.338000 
    2016/06/16 20:00:00 428.330420 
    2016/06/16 20:15:00 428.336250 
    2016/06/16 20:30:00 428.332420 
    2016/06/16 20:45:00 428.335670 
    2016/06/16 21:00:00 428.332170 
    2016/06/16 21:15:00 428.333920 
    2016/06/16 21:30:00 428.333920 
    2016/06/16 21:45:00 428.332170 
    2016/06/16 22:00:00 428.332750 
    2016/06/16 22:15:00 428.332750 
    2016/06/16 22:30:00 428.334840 
    2016/06/16 22:45:00 428.331340 
    2016/06/16 23:00:00 428.334250 
    2016/06/16 23:15:00 428.333090 
    2016/06/16 23:30:00 428.338920 
    2016/06/16 23:45:00 428.337170 
    2016/06/17 00:00:00 428.333090 
    2016/06/17 00:15:00 428.333090 
    2016/06/17 00:30:00 428.327840 
    2016/06/17 00:45:00 428.334250 
    2016/06/17 01:00:00 428.332500 
    2016/06/17 01:15:00 428.332500 
    2016/06/17 01:30:00 428.334250 
    2016/06/17 01:45:00 428.334250 
    2016/06/17 02:00:00 428.332500 
    2016/06/17 02:15:00 428.333090 
    2016/06/17 02:30:00 428.333090 
    2016/06/17 02:45:00 428.333090 
    2016/06/17 03:00:00 428.333090 
    2016/06/17 03:15:00 428.332500 
    2016/06/17 03:30:00 428.332500 
    2016/06/17 03:45:00 428.332500 
    2016/06/17 04:00:00 428.338340 
    2016/06/17 04:15:00 428.337170 
    2016/06/17 04:30:00 428.334250 
    2016/06/17 04:45:00 428.334250 
    2016/06/17 05:00:00 428.335420 
    2016/06/17 05:15:00 428.334250 
    2016/06/17 05:30:00 428.336000 
    2016/06/17 05:45:00 428.337750 
    2016/06/17 06:00:00 428.337170 
    2016/06/17 06:15:00 428.337750 
    2016/06/17 06:30:00 428.336000 
    2016/06/17 06:45:00 428.341250 
    2016/06/17 07:00:00 428.334250 
    2016/06/17 07:15:00 428.336000 
    2016/06/17 07:30:00 428.332500 
    2016/06/17 07:45:00 428.332500 
    2016/06/17 08:00:00 428.330170 
    2016/06/17 08:15:00 428.330750 
    2016/06/17 08:30:00 428.332500 
    2016/06/17 08:45:00 428.330750 
    2016/06/17 09:00:00 428.329590 
    2016/06/17 09:15:00 428.330170 
    2016/06/17 09:30:00 428.334250 
    2016/06/17 09:45:00 428.333340 
    2016/06/17 10:00:00 428.326340 
    2016/06/17 10:15:00 428.328670 
    2016/06/17 10:30:00 428.322250 
    2016/06/17 10:45:00 428.325500 
    2016/06/17 11:00:00 428.320500 
    2016/06/17 11:15:00 428.318750 
    2016/06/17 11:30:00 428.317920 
    2016/06/17 11:45:00 428.320840 
    2016/06/17 12:00:00 428.313250 
    2016/06/17 12:15:00 428.313840 
    2016/06/17 12:30:00 428.316750 
    2016/06/17 12:45:00 428.309750 
    2016/06/17 13:00:00 428.313840 
    2016/06/17 13:15:00 428.313250 
    2016/06/17 13:30:00 428.309750 
    2016/06/17 13:45:00 428.305090 
    2016/06/17 14:00:00 428.301590 
    2016/06/17 14:15:00 428.298670 
    2016/06/17 14:30:00 428.298090 
    2016/06/17 14:45:00 428.292250 
    2016/06/17 15:00:00 428.295750 
    2016/06/17 15:15:00 428.290170 
    2016/06/17 15:30:00 428.290170 
    2016/06/17 15:45:00 428.290750 
    2016/06/17 16:00:00 428.287840 
    2016/06/17 16:15:00 428.283750 
    2016/06/17 16:30:00 428.284920 
    2016/06/17 16:45:00 428.279670 
    2016/06/17 17:00:00 428.282590 
    2016/06/17 17:15:00 428.280250 
    2016/06/17 17:30:00 428.279670 
    2016/06/17 17:45:00 428.279670 
    2016/06/17 18:00:00 428.276750 
    2016/06/17 18:15:00 428.273250 
    2016/06/17 18:30:00 428.279090 
    2016/06/17 18:45:00 428.276750 
    2016/06/17 19:00:00 428.276170 
    2016/06/17 19:15:00 428.277340 
    2016/06/17 19:30:00 428.283750 
    2016/06/17 19:45:00 428.283170 
    2016/06/17 20:00:00 428.285250 
    2016/06/17 20:15:00 428.292500 
    2016/06/17 20:30:00 428.290170 
    2016/06/17 20:45:00 428.294250 
    2016/06/17 21:00:00 428.294250 
    2016/06/17 21:15:00 428.293090 
    2016/06/17 21:30:00 428.295170 
    2016/06/17 21:45:00 428.295750 
    2016/06/17 22:00:00 428.297500 
    2016/06/17 22:15:00 428.301000 
    2016/06/17 22:30:00 428.301590 
    2016/06/17 22:45:00 428.305090 
    2016/06/17 23:00:00 428.303340 
    2016/06/17 23:15:00 428.303920 
    2016/06/17 23:30:00 428.308000 
    2016/06/17 23:45:00 428.306840 
    2016/06/18 00:00:00 428.304500 
    2016/06/18 00:15:00 428.309170 
    2016/06/18 00:30:00 428.309170 
    2016/06/18 00:45:00 428.308340 
    2016/06/18 01:00:00 428.313840 
    2016/06/18 01:15:00 428.311500 
    2016/06/18 01:30:00 428.316750 
    2016/06/18 01:45:00 428.315000 
    2016/06/18 02:00:00 428.317920 
    2016/06/18 02:15:00 428.317920 
    2016/06/18 02:30:00 428.322340 
    2016/06/18 02:45:00 428.319670 
    2016/06/18 03:00:00 428.317340 
    2016/06/18 03:15:00 428.321420 
    2016/06/18 03:30:00 428.322000 
    2016/06/18 03:45:00 428.326670 
    2016/06/18 04:00:00 428.330500 
    2016/06/18 04:15:00 428.330750 
    2016/06/18 04:30:00 428.327250 
    2016/06/18 04:45:00 428.333420 
    2016/06/18 05:00:00 428.330500 
    2016/06/18 05:15:00 428.331090 
    2016/06/18 05:30:00 428.334250 
    2016/06/18 05:45:00 428.329920 
    2016/06/18 06:00:00 428.330500 
    2016/06/18 06:15:00 428.333090 
    2016/06/18 06:30:00 428.337750 
    2016/06/18 06:45:00 428.332840 
    2016/06/18 07:00:00 428.332840 
    2016/06/18 07:15:00 428.328750 
    2016/06/18 07:30:00 428.330170 
    2016/06/18 07:45:00 428.328420 
    2016/06/18 08:00:00 428.328170 
    2016/06/18 08:15:00 428.330750 
    2016/06/18 08:30:00 428.324340 
    2016/06/18 08:45:00 428.329000 
    2016/06/18 09:00:00 428.327250 
    2016/06/18 09:15:00 428.328420 
    2016/06/18 09:30:00 428.330170 
    2016/06/18 09:45:00 428.327250 
    2016/06/18 10:00:00 428.327250 
    2016/06/18 10:15:00 428.333670 
    2016/06/18 10:30:00 428.331920 
    2016/06/18 10:45:00 428.331340 
    2016/06/18 11:00:00 428.330170 
    2016/06/18 11:15:00 428.334250 
    2016/06/18 11:30:00 428.334250 
    2016/06/18 11:45:00 428.334250 
    2016/06/18 12:00:00 428.334250 
    2016/06/18 12:15:00 428.336000 
    2016/06/18 12:30:00 428.338920 
    2016/06/18 12:45:00 428.342420 
    2016/06/18 13:00:00 428.338340 
    2016/06/18 13:15:00 428.341840 
    2016/06/18 13:30:00 428.340670 
    2016/06/18 13:45:00 428.340090 
    2016/06/18 14:00:00 428.340670 
    2016/06/18 14:15:00 428.341250 
    2016/06/18 14:30:00 428.346170 
    2016/06/18 14:45:00 428.349670 
    2016/06/18 15:00:00 428.352590 
    2016/06/18 15:15:00 428.354920 
    2016/06/18 15:30:00 428.350250 
    2016/06/18 15:45:00 428.357000 
    2016/06/18 16:00:00 428.359000 
    2016/06/18 16:15:00 428.360170 
    2016/06/18 16:30:00 428.358420 
    2016/06/18 16:45:00 428.356090 
    2016/06/18 17:00:00 428.358420 
    2016/06/18 17:15:00 428.361340 
    2016/06/18 17:30:00 428.363670 
    2016/06/18 17:45:00 428.365420 
    2016/06/18 18:00:00 428.363090 
    2016/06/18 18:15:00 428.364590 
    2016/06/18 18:30:00 428.367170 
    2016/06/18 18:45:00 428.367750 
    2016/06/18 19:00:00 428.366000 
    2016/06/18 19:15:00 428.372420 
    2016/06/18 19:30:00 428.373000 
    2016/06/18 19:45:00 428.374750 
    2016/06/18 20:00:00 428.374170 
    2016/06/18 20:15:00 428.372420 
    2016/06/18 20:30:00 428.368340 
    2016/06/18 20:45:00 428.371840 
    2016/06/18 21:00:00 428.373590 
    2016/06/18 21:15:00 428.370090 
    2016/06/18 21:30:00 428.377090 
    2016/06/18 21:45:00 428.371250 
    2016/06/18 22:00:00 428.375340 
    2016/06/18 22:15:00 428.373340 
    2016/06/18 22:30:00 428.371590 
    2016/06/18 22:45:00 428.373340 
    2016/06/18 23:00:00 428.371840 
    2016/06/18 23:15:00 428.374500 
    2016/06/18 23:30:00 428.375090 
    2016/06/18 23:45:00 428.369250 
    2016/06/19 00:00:00 428.373340 
    2016/06/19 00:15:00 428.371000 
    2016/06/19 00:30:00 428.373920 
    2016/06/19 00:45:00 428.368670 
    2016/06/19 01:00:00 428.367500 
    2016/06/19 01:15:00 428.372170 
    2016/06/19 01:30:00 428.368670 
    2016/06/19 01:45:00 428.372420 
    2016/06/19 02:00:00 428.368670 
    2016/06/19 02:15:00 428.369500 
    2016/06/19 02:30:00 428.369250 
    2016/06/19 02:45:00 428.371250 
    2016/06/19 03:00:00 428.366340 
    2016/06/19 03:15:00 428.368090 
    2016/06/19 03:30:00 428.365170 
    2016/06/19 03:45:00 428.365170 
    2016/06/19 04:00:00 428.364590 
    2016/06/19 04:15:00 428.364590 
    2016/06/19 04:30:00 428.368670 
    2016/06/19 04:45:00 428.363420 
    2016/06/19 05:00:00 428.368090 
    2016/06/19 05:15:00 428.364000 
    2016/06/19 05:30:00 428.366340 
    2016/06/19 05:45:00 428.367500 
    2016/06/19 06:00:00 428.366340 
    2016/06/19 06:15:00 428.364590 
    2016/06/19 06:30:00 428.363420 
    2016/06/19 06:45:00 428.364000 
    2016/06/19 07:00:00 428.361670 
    2016/06/19 07:15:00 428.361920 
    2016/06/19 07:30:00 428.358420 
    2016/06/19 07:45:00 428.360170 
    2016/06/19 08:00:00 428.356670 
    2016/06/19 08:15:00 428.359920 
    2016/06/19 08:30:00 428.352590 
    2016/06/19 08:45:00 428.357590 
    2016/06/19 09:00:00 428.352590 
    2016/06/19 09:15:00 428.352000 
    2016/06/19 09:30:00 428.352000 
    2016/06/19 09:45:00 428.351420 
    2016/06/19 10:00:00 428.349920 
    2016/06/19 10:15:00 428.349340 
    2016/06/19 10:30:00 428.344090 
    2016/06/19 10:45:00 428.349000 
    2016/06/19 11:00:00 428.349340 
    2016/06/19 11:15:00 428.348750 
    2016/06/19 11:30:00 428.351090 
    2016/06/19 11:45:00 428.352250 
    2016/06/19 12:00:00 428.353090 
    2016/06/19 12:15:00 428.351340 
    2016/06/19 12:30:00 428.351920 
    2016/06/19 12:45:00 428.348670 
    2016/06/19 13:00:00 428.353340 
    2016/06/19 13:15:00 428.354500 
    2016/06/19 13:30:00 428.356840 
    2016/06/19 13:45:00 428.359750 
    2016/06/19 14:00:00 428.356840 
    2016/06/19 14:15:00 428.356840 
    2016/06/19 14:30:00 428.357670 
    2016/06/19 14:45:00 428.353590 
    2016/06/19 15:00:00 428.360340 
    2016/06/19 15:15:00 428.362340 
    2016/06/19 15:30:00 428.364090 
    2016/06/19 15:45:00 428.363840 
    2016/06/19 16:00:00 428.363590 
    2016/06/19 16:15:00 428.366170 
    2016/06/19 16:30:00 428.368250 
    2016/06/19 16:45:00 428.365920 
    2016/06/19 17:00:00 428.358000 
    2016/06/19 17:15:00 428.359750 
    2016/06/19 17:30:00 428.359170 
    2016/06/19 17:45:00 428.359840 
    2016/06/19 18:00:00 428.353340 
    2016/06/19 18:15:00 428.357420 
    2016/06/19 18:30:00 428.361170 
    2016/06/19 18:45:00 428.359750 
    2016/06/19 19:00:00 428.360090 
    2016/06/19 19:15:00 428.362090 
    2016/06/19 19:30:00 428.368500 
    2016/06/19 19:45:00 428.382250 
    2016/06/19 20:00:00 428.382840 
    2016/06/19 20:15:00 428.386000 
    2016/06/19 20:30:00 428.386000 
    2016/06/19 20:45:00 428.389590 
    2016/06/19 21:00:00 428.386920 
    2016/06/19 21:15:00 428.382250 
    2016/06/19 21:30:00 428.383170 
    2016/06/19 21:45:00 428.385750 
    2016/06/19 22:00:00 428.386090 
    2016/06/19 22:15:00 428.386670 
    2016/06/19 22:30:00 428.387840 
    2016/06/19 22:45:00 428.386340 
    2016/06/19 23:00:00 428.389340 
    2016/06/19 23:15:00 428.383750 
    2016/06/19 23:30:00 428.386920 
    2016/06/19 23:45:00 428.388170 
    2016/06/20 00:00:00 428.386670 
    2016/06/20 00:15:00 428.384670 
    2016/06/20 00:30:00 428.385250 
    2016/06/20 00:45:00 428.382590 
    2016/06/20 01:00:00 428.382920 
    2016/06/20 01:15:00 428.381420 
    2016/06/20 01:30:00 428.380590 
    2016/06/20 01:45:00 428.385250 
    2016/06/20 02:00:00 428.379750 
    2016/06/20 02:15:00 428.378590 
    2016/06/20 02:30:00 428.378840 
    2016/06/20 02:45:00 428.374750 
    2016/06/20 03:00:00 428.375340 
    2016/06/20 03:15:00 428.374170 
    2016/06/20 03:30:00 428.375920 
    2016/06/20 03:45:00 428.374170 
    2016/06/20 04:00:00 428.372750 
    2016/06/20 04:15:00 428.371840 
    2016/06/20 04:30:00 428.371590 
    2016/06/20 04:45:00 428.372170 
    2016/06/20 05:00:00 428.368920 
    2016/06/20 05:15:00 428.370670 
    2016/06/20 05:30:00 428.372170 
    2016/06/20 05:45:00 428.369750 
    2016/06/20 06:00:00 428.369500 
    2016/06/20 06:15:00 428.370090 
    2016/06/20 06:30:00 428.367170 
    2016/06/20 06:45:00 428.361920 
    2016/06/20 07:00:00 428.364250 
    2016/06/20 07:15:00 428.360170 
    2016/06/20 07:30:00 428.358420 
    2016/06/20 07:45:00 428.360750 
    2016/06/20 08:00:00 428.359340 
    2016/06/20 08:15:00 428.358420 
    2016/06/20 08:30:00 428.356420 
    2016/06/20 08:45:00 428.354920 
    2016/06/20 09:00:00 428.355840 
    2016/06/20 09:15:00 428.352000 
    2016/06/20 09:30:00 428.351750 
    2016/06/20 09:45:00 428.348250 
    2016/06/20 10:00:00 428.348840 
    2016/06/20 10:15:00 428.346500 
    2016/06/20 10:30:00 428.347920 
    2016/06/20 10:45:00 428.344750 
    2016/06/20 11:00:00 428.344750 
    2016/06/20 11:15:00 428.341500 
    2016/06/20 11:30:00 428.343840 
    2016/06/20 11:45:00 428.347340 
    2016/06/20 12:00:00 428.351420 
    2016/06/20 12:15:00 428.359920 
    2016/06/20 12:30:00 428.360170 
    2016/06/20 12:45:00 428.361340 
    2016/06/20 13:00:00 428.363670 
    2016/06/20 13:15:00 428.365420 
    2016/06/20 13:30:00 428.363920 
    2016/06/20 13:45:00 428.370340 
    2016/06/20 14:00:00 428.370340 
    2016/06/20 14:15:00 428.375590 
    2016/06/20 14:30:00 428.375590 
    2016/06/20 14:45:00 428.379670 
    2016/06/20 15:00:00 428.379090 
    2016/06/20 15:15:00 428.372090 
    2016/06/20 15:30:00 428.369170 
    2016/06/20 15:45:00 428.367420 
    2016/06/20 16:00:00 428.369170 
    2016/06/20 16:15:00 428.368590 
    2016/06/20 16:30:00 428.365090 
    2016/06/20 16:45:00 428.361590 
    2016/06/20 17:00:00 428.360420 
    2016/06/20 17:15:00 428.366590 
    2016/06/20 17:30:00 428.360420 
    2016/06/20 17:45:00 428.357840 
    2016/06/20 18:00:00 428.352840 
    2016/06/20 18:15:00 428.356090 
    2016/06/20 18:30:00 428.355500 
    2016/06/20 18:45:00 428.349340 
    2016/06/20 19:00:00 428.349670 
    2016/06/20 19:15:00 428.346170 
    2016/06/20 19:30:00 428.345000 
    2016/06/20 19:45:00 428.340920 
    2016/06/20 20:00:00 428.341750 
    2016/06/20 20:15:00 428.343250 
    2016/06/20 20:30:00 428.341500 
    2016/06/20 20:45:00 428.335090 
    2016/06/20 21:00:00 428.335090 
    2016/06/20 21:15:00 428.332750 
    2016/06/20 21:30:00 428.333340 
    2016/06/20 21:45:00 428.330750 
    2016/06/20 22:00:00 428.334840 
    2016/06/20 22:15:00 428.329000 
    2016/06/20 22:30:00 428.333090 
    2016/06/20 22:45:00 428.326670 
    2016/06/20 23:00:00 428.327250 
    2016/06/20 23:15:00 428.329250 
    2016/06/20 23:30:00 428.332500 
    2016/06/20 23:45:00 428.331340 
    2016/06/21 00:00:00 428.335670 
    2016/06/21 00:15:00 428.339500 
    2016/06/21 00:30:00 428.339750 
    2016/06/21 00:45:00 428.342090 
    2016/06/21 01:00:00 428.339750 
    2016/06/21 01:15:00 428.343840 
    2016/06/21 01:30:00 428.343840 
    2016/06/21 01:45:00 428.343590 
    2016/06/21 02:00:00 428.343000 
    2016/06/21 02:15:00 428.343000 
    2016/06/21 02:30:00 428.341250 
    2016/06/21 02:45:00 428.345920 
    2016/06/21 03:00:00 428.341840 
    2016/06/21 03:15:00 428.341840 
    2016/06/21 03:30:00 428.337170 
    2016/06/21 03:45:00 428.337170 
    2016/06/21 04:00:00 428.333340 
    2016/06/21 04:15:00 428.330170 
    2016/06/21 04:30:00 428.331920 
    2016/06/21 04:45:00 428.329590 
    2016/06/21 05:00:00 428.326670 
    2016/06/21 05:15:00 428.329000 
    2016/06/21 05:30:00 428.326420 
    2016/06/21 05:45:00 428.320840 
    2016/06/21 06:00:00 428.318500 
    2016/06/21 06:15:00 428.320840 
    2016/06/21 06:30:00 428.322590 
    2016/06/21 06:45:00 428.314170 
    2016/06/21 07:00:00 428.311500 
    2016/06/21 07:15:00 428.305670 
    2016/06/21 07:30:00 428.310590 
    2016/06/21 07:45:00 428.307420 
    2016/06/21 08:00:00 428.303920 
    2016/06/21 08:15:00 428.301590 
    2016/06/21 08:30:00 428.297170 
    2016/06/21 08:45:00 428.297750 
    2016/06/21 09:00:00 428.294250 
    2016/06/21 09:15:00 428.294250 
    2016/06/21 09:30:00 428.294250 
    2016/06/21 09:45:00 428.289000 
    2016/06/21 10:00:00 428.289590 
    2016/06/21 10:15:00 428.289000 
    2016/06/21 10:30:00 428.294250 
    2016/06/21 10:45:00 428.288420 
    2016/06/21 11:00:00 428.286670 
    2016/06/21 11:15:00 428.289000 
    2016/06/21 11:30:00 428.286670 
    2016/06/21 11:45:00 428.284340 
    2016/06/21 12:00:00 428.290170 
    2016/06/21 12:15:00 428.284000 
    2016/06/21 12:30:00 428.284000 
    2016/06/21 12:45:00 428.283170 
    2016/06/21 13:00:00 428.279920 
    2016/06/21 13:15:00 428.280840 
    2016/06/21 13:30:00 428.282840 
    2016/06/21 13:45:00 428.278170 
    2016/06/21 14:00:00 428.280170 
    2016/06/21 14:15:00 428.279590 
    2016/06/21 14:30:00 428.277840 
    2016/06/21 14:45:00 428.277000 
    2016/06/21 15:00:00 428.281090 
    2016/06/21 15:15:00 428.275170 
    2016/06/21 15:30:00 428.273170 
    2016/06/21 15:45:00 428.276090 
    2016/06/21 16:00:00 428.281920 
    2016/06/21 16:15:00 428.284840 
    2016/06/21 16:30:00 428.284250 
    2016/06/21 16:45:00 428.286000 
    2016/06/21 17:00:00 428.285420 
    2016/06/21 17:15:00 428.288920 
    2016/06/21 17:30:00 428.288920 
    2016/06/21 17:45:00 428.288340 
    2016/06/21 18:00:00 428.290090 
    2016/06/21 18:15:00 428.288340 
    2016/06/21 18:30:00 428.285170 
    2016/06/21 18:45:00 428.289250 
    2016/06/21 19:00:00 428.289840 
    2016/06/21 19:15:00 428.286000 
    2016/06/21 19:30:00 428.288670 
    2016/06/21 19:45:00 428.290420 
    2016/06/21 20:00:00 428.287500 
    2016/06/21 20:15:00 428.287500 
    2016/06/21 20:30:00 428.284920 
    2016/06/21 20:45:00 428.286090 
    2016/06/21 21:00:00 428.287250 
    2016/06/21 21:15:00 428.287250 
    2016/06/21 21:30:00 428.287000 
    2016/06/21 21:45:00 428.283420 
    2016/06/21 22:00:00 428.286670 
    2016/06/21 22:15:00 428.285500 
    2016/06/21 22:30:00 428.282590 
    2016/06/21 22:45:00 428.284340 
    2016/06/21 23:00:00 428.284670 
    2016/06/21 23:15:00 428.284670 
    2016/06/21 23:30:00 428.281420 
    2016/06/21 23:45:00 428.281170 
    2016/06/22 00:00:00 428.275340 
    2016/06/22 00:15:00 428.277340 
    2016/06/22 00:30:00 428.273840 
    2016/06/22 00:45:00 428.273000 
    2016/06/22 01:00:00 428.273590 
    2016/06/22 01:15:00 428.273000 
    2016/06/22 01:30:00 428.276840 
    2016/06/22 01:45:00 428.271500 
    2016/06/22 02:00:00 428.271840 
    2016/06/22 02:15:00 428.272420 
    2016/06/22 02:30:00 428.273000 
    2016/06/22 02:45:00 428.270670 
    2016/06/22 03:00:00 428.264840 
    2016/06/22 03:15:00 428.266840 
    2016/06/22 03:30:00 428.266000 
    2016/06/22 03:45:00 428.264840 
    2016/06/22 04:00:00 428.263340 
    2016/06/22 04:15:00 428.263090 
    2016/06/22 04:30:00 428.262500 
    2016/06/22 04:45:00 428.262750 
    2016/06/22 05:00:00 428.261920 
    2016/06/22 05:15:00 428.263090 
    2016/06/22 05:30:00 428.254590 
    2016/06/22 05:45:00 428.260170 
    2016/06/22 06:00:00 428.260170 
    2016/06/22 06:15:00 428.256670 
    2016/06/22 06:30:00 428.255750 
    2016/06/22 06:45:00 428.256090 
    2016/06/22 07:00:00 428.251420 
    2016/06/22 07:15:00 428.247340 
    2016/06/22 07:30:00 428.249090 
    2016/06/22 07:45:00 428.249340 
    2016/06/22 08:00:00 428.249090 
    2016/06/22 08:15:00 428.241170 
    2016/06/22 08:30:00 428.240590 
    2016/06/22 08:45:00 428.241170 
    2016/06/22 09:00:00 428.238840 
    2016/06/22 09:15:00 428.239420 
    2016/06/22 09:30:00 428.239420 
    2016/06/22 09:45:00 428.242340 
    2016/06/22 10:00:00 428.237670 
    2016/06/22 10:15:00 428.238840 
    2016/06/22 10:30:00 428.238500 
    2016/06/22 10:45:00 428.235340 
