----------------------------------------------
PZ-CC TotHead [m]: 
    2016/07/06 05:45:00 429.373000 
    2016/07/06 06:00:00 429.374750 
    2016/07/06 06:15:00 429.371500 
    2016/07/06 06:30:00 429.369750 
    2016/07/06 06:45:00 429.370500 
    2016/07/06 07:00:00 429.368750 
    2016/07/06 07:15:00 429.369000 
    2016/07/06 07:30:00 429.367500 
    2016/07/06 07:45:00 429.366750 
    2016/07/06 08:00:00 429.364000 
    2016/07/06 08:15:00 429.365500 
    2016/07/06 08:30:00 429.365750 
    2016/07/06 08:45:00 429.363000 
    2016/07/06 09:00:00 429.361500 
    2016/07/06 09:15:00 429.364250 
    2016/07/06 09:30:00 429.360500 
    2016/07/06 09:45:00 429.359000 
    2016/07/06 10:00:00 429.358750 
    2016/07/06 10:15:00 429.357250 
    2016/07/06 10:30:00 429.355000 
    2016/07/06 10:45:00 429.353000 
    2016/07/06 11:00:00 429.353750 
    2016/07/06 11:15:00 429.355750 
    2016/07/06 11:30:00 429.353500 
    2016/07/06 11:45:00 429.353750 
    2016/07/06 12:00:00 429.351750 
    2016/07/06 12:15:00 429.352750 
    2016/07/06 12:30:00 429.351000 
    2016/07/06 12:45:00 429.349500 
    2016/07/06 13:00:00 429.346750 
    2016/07/06 13:15:00 429.345250 
    2016/07/06 13:30:00 429.346750 
    2016/07/06 13:45:00 429.341500 
    2016/07/06 14:00:00 429.342750 
    2016/07/06 14:15:00 429.347500 
    2016/07/06 14:30:00 429.350750 
    2016/07/06 14:45:00 429.351000 
    2016/07/06 15:00:00 429.354500 
    2016/07/06 15:15:00 429.352500 
    2016/07/06 15:30:00 429.348750 
    2016/07/06 15:45:00 429.349000 
    2016/07/06 16:00:00 429.354250 
    2016/07/06 16:15:00 429.356500 
    2016/07/06 16:30:00 429.356500 
    2016/07/06 16:45:00 429.356500 
    2016/07/06 17:00:00 429.356500 
    2016/07/06 17:15:00 429.357000 
    2016/07/06 17:30:00 429.358750 
    2016/07/06 17:45:00 429.358500 
    2016/07/06 18:00:00 429.360000 
    2016/07/06 18:15:00 429.360750 
    2016/07/06 18:30:00 429.358500 
    2016/07/06 18:45:00 429.359000 
    2016/07/06 19:00:00 429.358250 
    2016/07/06 19:15:00 429.357250 
    2016/07/06 19:30:00 429.359750 
    2016/07/06 19:45:00 429.357250 
    2016/07/06 20:00:00 429.355500 
    2016/07/06 20:15:00 429.357250 
    2016/07/06 20:30:00 429.356750 
    2016/07/06 20:45:00 429.358500 
    2016/07/06 21:00:00 429.361250 
    2016/07/06 21:15:00 429.359750 
    2016/07/06 21:30:00 429.360000 
    2016/07/06 21:45:00 429.361000 
    2016/07/06 22:00:00 429.357500 
    2016/07/06 22:15:00 429.361000 
    2016/07/06 22:30:00 429.359250 
    2016/07/06 22:45:00 429.359500 
    2016/07/06 23:00:00 429.355500 
    2016/07/06 23:15:00 429.357250 
    2016/07/06 23:30:00 429.359000 
    2016/07/06 23:45:00 429.358500 
    2016/07/07 00:00:00 429.360000 
    2016/07/07 00:15:00 429.356000 
    2016/07/07 00:30:00 429.354250 
    2016/07/07 00:45:00 429.359000 
    2016/07/07 01:00:00 429.355250 
    2016/07/07 01:15:00 429.357000 
    2016/07/07 01:30:00 429.354500 
    2016/07/07 01:45:00 429.354000 
    2016/07/07 02:00:00 429.353250 
    2016/07/07 02:15:00 429.351500 
    2016/07/07 02:30:00 429.351500 
    2016/07/07 02:45:00 429.351500 
    2016/07/07 03:00:00 429.352250 
    2016/07/07 03:15:00 429.352500 
    2016/07/07 03:30:00 429.351750 
    2016/07/07 03:45:00 429.349750 
    2016/07/07 04:00:00 429.349750 
    2016/07/07 04:15:00 429.352250 
    2016/07/07 04:30:00 429.350250 
    2016/07/07 04:45:00 429.349500 
    2016/07/07 05:00:00 429.351250 
    2016/07/07 05:15:00 429.351250 
    2016/07/07 05:30:00 429.353750 
    2016/07/07 05:45:00 429.351750 
    2016/07/07 06:00:00 429.352000 
    2016/07/07 06:15:00 429.350250 
    2016/07/07 06:30:00 429.348500 
    2016/07/07 06:45:00 429.350500 
    2016/07/07 07:00:00 429.349000 
    2016/07/07 07:15:00 429.350750 
    2016/07/07 07:30:00 429.348250 
    2016/07/07 07:45:00 429.345750 
    2016/07/07 08:00:00 429.349000 
    2016/07/07 08:15:00 429.349250 
    2016/07/07 08:30:00 429.347250 
    2016/07/07 08:45:00 429.346000 
    2016/07/07 09:00:00 429.345500 
    2016/07/07 09:15:00 429.345500 
    2016/07/07 09:30:00 429.343750 
    2016/07/07 09:45:00 429.345500 
    2016/07/07 10:00:00 429.344750 
    2016/07/07 10:15:00 429.344500 
    2016/07/07 10:30:00 429.344000 
    2016/07/07 10:45:00 429.344000 
    2016/07/07 11:00:00 429.344250 
    2016/07/07 11:15:00 429.345500 
    2016/07/07 11:30:00 429.347250 
    2016/07/07 11:45:00 429.347500 
    2016/07/07 12:00:00 429.350000 
    2016/07/07 12:15:00 429.350000 
    2016/07/07 12:30:00 429.350250 
    2016/07/07 12:45:00 429.350250 
    2016/07/07 13:00:00 429.351500 
    2016/07/07 13:15:00 429.349000 
    2016/07/07 13:30:00 429.352500 
    2016/07/07 13:45:00 429.347500 
    2016/07/07 14:00:00 429.352000 
    2016/07/07 14:15:00 429.350250 
    2016/07/07 14:30:00 429.348250 
    2016/07/07 14:45:00 429.350000 
    2016/07/07 15:00:00 429.348000 
    2016/07/07 15:15:00 429.347250 
    2016/07/07 15:30:00 429.342250 
    2016/07/07 15:45:00 429.345500 
    2016/07/07 16:00:00 429.347250 
    2016/07/07 16:15:00 429.347250 
    2016/07/07 16:30:00 429.347250 
    2016/07/07 16:45:00 429.345250 
    2016/07/07 17:00:00 429.345000 
    2016/07/07 17:15:00 429.345000 
    2016/07/07 17:30:00 429.346750 
    2016/07/07 17:45:00 429.346500 
    2016/07/07 18:00:00 429.344500 
    2016/07/07 18:15:00 429.344500 
    2016/07/07 18:30:00 429.344500 
    2016/07/07 18:45:00 429.339500 
    2016/07/07 19:00:00 429.344500 
    2016/07/07 19:15:00 429.344500 
    2016/07/07 19:30:00 429.344750 
    2016/07/07 19:45:00 429.344250 
    2016/07/07 20:00:00 429.346250 
    2016/07/07 20:15:00 429.346500 
    2016/07/07 20:30:00 429.346250 
    2016/07/07 20:45:00 429.349250 
    2016/07/07 21:00:00 429.350000 
    2016/07/07 21:15:00 429.347500 
    2016/07/07 21:30:00 429.347500 
    2016/07/07 21:45:00 429.349000 
    2016/07/07 22:00:00 429.349000 
    2016/07/07 22:15:00 429.349250 
    2016/07/07 22:30:00 429.351000 
    2016/07/07 22:45:00 429.350750 
    2016/07/07 23:00:00 429.350750 
    2016/07/07 23:15:00 429.352750 
    2016/07/07 23:30:00 429.354250 
    2016/07/07 23:45:00 429.352000 
    2016/07/08 00:00:00 429.357750 
    2016/07/08 00:15:00 429.361000 
    2016/07/08 00:30:00 429.366500 
    2016/07/08 00:45:00 429.370250 
    2016/07/08 01:00:00 429.377750 
    2016/07/08 01:15:00 429.382250 
    2016/07/08 01:30:00 429.389000 
    2016/07/08 01:45:00 429.392500 
    2016/07/08 02:00:00 429.396000 
    2016/07/08 02:15:00 429.397500 
    2016/07/08 02:30:00 429.399000 
    2016/07/08 02:45:00 429.399000 
    2016/07/08 03:00:00 429.397500 
    2016/07/08 03:15:00 429.399500 
    2016/07/08 03:30:00 429.399250 
    2016/07/08 03:45:00 429.401000 
    2016/07/08 04:00:00 429.402750 
    2016/07/08 04:15:00 429.401000 
    2016/07/08 04:30:00 429.400250 
    2016/07/08 04:45:00 429.403750 
    2016/07/08 05:00:00 429.408500 
    2016/07/08 05:15:00 429.412000 
    2016/07/08 05:30:00 429.414000 
    2016/07/08 05:45:00 429.416000 
    2016/07/08 06:00:00 429.416250 
    2016/07/08 06:15:00 429.418000 
    2016/07/08 06:30:00 429.418250 
    2016/07/08 06:45:00 429.418250 
    2016/07/08 07:00:00 429.420000 
    2016/07/08 07:15:00 429.421250 
    2016/07/08 07:30:00 429.417750 
    2016/07/08 07:45:00 429.416000 
    2016/07/08 08:00:00 429.416000 
    2016/07/08 08:15:00 429.418000 
    2016/07/08 08:30:00 429.419250 
    2016/07/08 08:45:00 429.417500 
    2016/07/08 09:00:00 429.417500 
    2016/07/08 09:15:00 429.417750 
    2016/07/08 09:30:00 429.418000 
    2016/07/08 09:45:00 429.419750 
    2016/07/08 10:00:00 429.417000 
    2016/07/08 10:15:00 429.417000 
    2016/07/08 10:30:00 429.419750 
    2016/07/08 10:45:00 429.418250 
    2016/07/08 11:00:00 429.416500 
    2016/07/08 11:15:00 429.416500 
    2016/07/08 11:30:00 429.416750 
    2016/07/08 11:45:00 429.417500 
    2016/07/08 12:00:00 429.416000 
    2016/07/08 12:15:00 429.418250 
    2016/07/08 12:30:00 429.416750 
    2016/07/08 12:45:00 429.414500 
    2016/07/08 13:00:00 429.415000 
    2016/07/08 13:15:00 429.411500 
    2016/07/08 13:30:00 429.412250 
    2016/07/08 13:45:00 429.412500 
    2016/07/08 14:00:00 429.414750 
    2016/07/08 14:15:00 429.413750 
    2016/07/08 14:30:00 429.412000 
    2016/07/08 14:45:00 429.408750 
    2016/07/08 15:00:00 429.412750 
    2016/07/08 15:15:00 429.409000 
    2016/07/08 15:30:00 429.410750 
    2016/07/08 15:45:00 429.411750 
    2016/07/08 16:00:00 429.408250 
    2016/07/08 16:15:00 429.412000 
    2016/07/08 16:30:00 429.409750 
    2016/07/08 16:45:00 429.409500 
    2016/07/08 17:00:00 429.413250 
    2016/07/08 17:15:00 429.411500 
    2016/07/08 17:30:00 429.413250 
    2016/07/08 17:45:00 429.413250 
    2016/07/08 18:00:00 429.413500 
    2016/07/08 18:15:00 429.415250 
    2016/07/08 18:30:00 429.413500 
    2016/07/08 18:45:00 429.415500 
    2016/07/08 19:00:00 429.417250 
    2016/07/08 19:15:00 429.419500 
    2016/07/08 19:30:00 429.417750 
    2016/07/08 19:45:00 429.418500 
    2016/07/08 20:00:00 429.416750 
    2016/07/08 20:15:00 429.420500 
    2016/07/08 20:30:00 429.418750 
    2016/07/08 20:45:00 429.421500 
    2016/07/08 21:00:00 429.419750 
    2016/07/08 21:15:00 429.420750 
    2016/07/08 21:30:00 429.422500 
    2016/07/08 21:45:00 429.420750 
    2016/07/08 22:00:00 429.422750 
    2016/07/08 22:15:00 429.424500 
    2016/07/08 22:30:00 429.424500 
    2016/07/08 22:45:00 429.423500 
    2016/07/08 23:00:00 429.422000 
    2016/07/08 23:15:00 429.423750 
    2016/07/08 23:30:00 429.426250 
    2016/07/08 23:45:00 429.421000 
    2016/07/09 00:00:00 429.421000 
    2016/07/09 00:15:00 429.424750 
    2016/07/09 00:30:00 429.421250 
    2016/07/09 00:45:00 429.421250 
    2016/07/09 01:00:00 429.422250 
    2016/07/09 01:15:00 429.422250 
    2016/07/09 01:30:00 429.420500 
    2016/07/09 01:45:00 429.421500 
    2016/07/09 02:00:00 429.421500 
    2016/07/09 02:15:00 429.421500 
    2016/07/09 02:30:00 429.420000 
    2016/07/09 02:45:00 429.418000 
    2016/07/09 03:00:00 429.418250 
    2016/07/09 03:15:00 429.418250 
    2016/07/09 03:30:00 429.418250 
    2016/07/09 03:45:00 429.416750 
    2016/07/09 04:00:00 429.421500 
    2016/07/09 04:15:00 429.421500 
    2016/07/09 04:30:00 429.419750 
    2016/07/09 04:45:00 429.419750 
    2016/07/09 05:00:00 429.421750 
    2016/07/09 05:15:00 429.418250 
    2016/07/09 05:30:00 429.417250 
    2016/07/09 05:45:00 429.417250 
    2016/07/09 06:00:00 429.417250 
    2016/07/09 06:15:00 429.417250 
    2016/07/09 06:30:00 429.419000 
    2016/07/09 06:45:00 429.415500 
    2016/07/09 07:00:00 429.417000 
    2016/07/09 07:15:00 429.417250 
    2016/07/09 07:30:00 429.414000 
    2016/07/09 07:45:00 429.414000 
    2016/07/09 08:00:00 429.412000 
    2016/07/09 08:15:00 429.414000 
    2016/07/09 08:30:00 429.414000 
    2016/07/09 08:45:00 429.408750 
    2016/07/09 09:00:00 429.413500 
    2016/07/09 09:15:00 429.410000 
    2016/07/09 09:30:00 429.409750 
    2016/07/09 09:45:00 429.409750 
    2016/07/09 10:00:00 429.409750 
    2016/07/09 10:15:00 429.409500 
    2016/07/09 10:30:00 429.406750 
    2016/07/09 10:45:00 429.408750 
    2016/07/09 11:00:00 429.407000 
    2016/07/09 11:15:00 429.403500 
    2016/07/09 11:30:00 429.403500 
    2016/07/09 11:45:00 429.402750 
    2016/07/09 12:00:00 429.402500 
    2016/07/09 12:15:00 429.404500 
    2016/07/09 12:30:00 429.398750 
    2016/07/09 12:45:00 429.401000 
    2016/07/09 13:00:00 429.402750 
    2016/07/09 13:15:00 429.402750 
    2016/07/09 13:30:00 429.399250 
    2016/07/09 13:45:00 429.401500 
    2016/07/09 14:00:00 429.399750 
    2016/07/09 14:15:00 429.405000 
    2016/07/09 14:30:00 429.404750 
    2016/07/09 14:45:00 429.408500 
    2016/07/09 15:00:00 429.410000 
    2016/07/09 15:15:00 429.411750 
    2016/07/09 15:30:00 429.406500 
    2016/07/09 15:45:00 429.409000 
    2016/07/09 16:00:00 429.410500 
    2016/07/09 16:15:00 429.414500 
    2016/07/09 16:30:00 429.417750 
    2016/07/09 16:45:00 429.417500 
    2016/07/09 17:00:00 429.421250 
    2016/07/09 17:15:00 429.420000 
    2016/07/09 17:30:00 429.420000 
    2016/07/09 17:45:00 429.420250 
    2016/07/09 18:00:00 429.421750 
    2016/07/09 18:15:00 429.422500 
    2016/07/09 18:30:00 429.422750 
    2016/07/09 18:45:00 429.422500 
    2016/07/09 19:00:00 429.426250 
    2016/07/09 19:15:00 429.424750 
    2016/07/09 19:30:00 429.426500 
    2016/07/09 19:45:00 429.423750 
    2016/07/09 20:00:00 429.427250 
    2016/07/09 20:15:00 429.425000 
    2016/07/09 20:30:00 429.428250 
    2016/07/09 20:45:00 429.428500 
    2016/07/09 21:00:00 429.428000 
    2016/07/09 21:15:00 429.429500 
    2016/07/09 21:30:00 429.428000 
    2016/07/09 21:45:00 429.429750 
    2016/07/09 22:00:00 429.428250 
    2016/07/09 22:15:00 429.428000 
    2016/07/09 22:30:00 429.427750 
    2016/07/09 22:45:00 429.426000 
    2016/07/09 23:00:00 429.429250 
    2016/07/09 23:15:00 429.424500 
    2016/07/09 23:30:00 429.429500 
    2016/07/09 23:45:00 429.427750 
    2016/07/10 00:00:00 429.429500 
    2016/07/10 00:15:00 429.427750 
    2016/07/10 00:30:00 429.429250 
    2016/07/10 00:45:00 429.429250 
    2016/07/10 01:00:00 429.427500 
    2016/07/10 01:15:00 429.429000 
    2016/07/10 01:30:00 429.430500 
    2016/07/10 01:45:00 429.430000 
    2016/07/10 02:00:00 429.426500 
    2016/07/10 02:15:00 429.429750 
    2016/07/10 02:30:00 429.427250 
    2016/07/10 02:45:00 429.429250 
    2016/07/10 03:00:00 429.427500 
    2016/07/10 03:15:00 429.427500 
    2016/07/10 03:30:00 429.428750 
    2016/07/10 03:45:00 429.430500 
    2016/07/10 04:00:00 429.428750 
    2016/07/10 04:15:00 429.432000 
    2016/07/10 04:30:00 429.431750 
    2016/07/10 04:45:00 429.431750 
    2016/07/10 05:00:00 429.432000 
    2016/07/10 05:15:00 429.430750 
    2016/07/10 05:30:00 429.432750 
    2016/07/10 05:45:00 429.432500 
    2016/07/10 06:00:00 429.433250 
    2016/07/10 06:15:00 429.433000 
    2016/07/10 06:30:00 429.433000 
    2016/07/10 06:45:00 429.431500 
    2016/07/10 07:00:00 429.429750 
    2016/07/10 07:15:00 429.434750 
    2016/07/10 07:30:00 429.434500 
    2016/07/10 07:45:00 429.432000 
    2016/07/10 08:00:00 429.430750 
    2016/07/10 08:15:00 429.430750 
    2016/07/10 08:30:00 429.429000 
    2016/07/10 08:45:00 429.430500 
    2016/07/10 09:00:00 429.429000 
    2016/07/10 09:15:00 429.429750 
    2016/07/10 09:30:00 429.431250 
    2016/07/10 09:45:00 429.427750 
    2016/07/10 10:00:00 429.427750 
    2016/07/10 10:15:00 429.428000 
    2016/07/10 10:30:00 429.425250 
    2016/07/10 10:45:00 429.423250 
    2016/07/10 11:00:00 429.421500 
    2016/07/10 11:15:00 429.423250 
    2016/07/10 11:30:00 429.420750 
    2016/07/10 11:45:00 429.424250 
    2016/07/10 12:00:00 429.426000 
    2016/07/10 12:15:00 429.422500 
    2016/07/10 12:30:00 429.425250 
    2016/07/10 12:45:00 429.421250 
    2016/07/10 13:00:00 429.423000 
    2016/07/10 13:15:00 429.419500 
    2016/07/10 13:30:00 429.418250 
    2016/07/10 13:45:00 429.421750 
    2016/07/10 14:00:00 429.419500 
    2016/07/10 14:15:00 429.424750 
    2016/07/10 14:30:00 429.432000 
    2016/07/10 14:45:00 429.430000 
    2016/07/10 15:00:00 429.434000 
    2016/07/10 15:15:00 429.437500 
    2016/07/10 15:30:00 429.440000 
    2016/07/10 15:45:00 429.441750 
    2016/07/10 16:00:00 429.442500 
    2016/07/10 16:15:00 429.445500 
    2016/07/10 16:30:00 429.445250 
    2016/07/10 16:45:00 429.445000 
    2016/07/10 17:00:00 429.445000 
    2016/07/10 17:15:00 429.443750 
    2016/07/10 17:30:00 429.445500 
    2016/07/10 17:45:00 429.443750 
    2016/07/10 18:00:00 429.445250 
    2016/07/10 18:15:00 429.445250 
    2016/07/10 18:30:00 429.444500 
    2016/07/10 18:45:00 429.447000 
    2016/07/10 19:00:00 429.444500 
    2016/07/10 19:15:00 429.442250 
    2016/07/10 19:30:00 429.446000 
    2016/07/10 19:45:00 429.445750 
    2016/07/10 20:00:00 429.446250 
    2016/07/10 20:15:00 429.446250 
    2016/07/10 20:30:00 429.446000 
    2016/07/10 20:45:00 429.449500 
    2016/07/10 21:00:00 429.446250 
    2016/07/10 21:15:00 429.448000 
    2016/07/10 21:30:00 429.446250 
    2016/07/10 21:45:00 429.446000 
    2016/07/10 22:00:00 429.449250 
    2016/07/10 22:15:00 429.449250 
    2016/07/10 22:30:00 429.449250 
    2016/07/10 22:45:00 429.447500 
    2016/07/10 23:00:00 429.445500 
    2016/07/10 23:15:00 429.447500 
    2016/07/10 23:30:00 429.447000 
    2016/07/10 23:45:00 429.447250 
    2016/07/11 00:00:00 429.447000 
    2016/07/11 00:15:00 429.447000 
    2016/07/11 00:30:00 429.448500 
    2016/07/11 00:45:00 429.448250 
    2016/07/11 01:00:00 429.450500 
    2016/07/11 01:15:00 429.449750 
    2016/07/11 01:30:00 429.448500 
    2016/07/11 01:45:00 429.446250 
    2016/07/11 02:00:00 429.450000 
    2016/07/11 02:15:00 429.451250 
    2016/07/11 02:30:00 429.448250 
    2016/07/11 02:45:00 429.450000 
    2016/07/11 03:00:00 429.450000 
    2016/07/11 03:15:00 429.450250 
    2016/07/11 03:30:00 429.449750 
    2016/07/11 03:45:00 429.449500 
    2016/07/11 04:00:00 429.447750 
    2016/07/11 04:15:00 429.449750 
    2016/07/11 04:30:00 429.449250 
    2016/07/11 04:45:00 429.449500 
    2016/07/11 05:00:00 429.450500 
    2016/07/11 05:15:00 429.448500 
    2016/07/11 05:30:00 429.445500 
    2016/07/11 05:45:00 429.449500 
    2016/07/11 06:00:00 429.448750 
    2016/07/11 06:15:00 429.453250 
    2016/07/11 06:30:00 429.461000 
    2016/07/11 06:45:00 429.466250 
    2016/07/11 07:00:00 429.471000 
    2016/07/11 07:15:00 429.472750 
    2016/07/11 07:30:00 429.478250 
    2016/07/11 07:45:00 429.482000 
    2016/07/11 08:00:00 429.483500 
    2016/07/11 08:15:00 429.483500 
    2016/07/11 08:30:00 429.486500 
    2016/07/11 08:45:00 429.487750 
    2016/07/11 09:00:00 429.484500 
    2016/07/11 09:15:00 429.486250 
    2016/07/11 09:30:00 429.483500 
    2016/07/11 09:45:00 429.485250 
    2016/07/11 10:00:00 429.483750 
    2016/07/11 10:15:00 429.486250 
    2016/07/11 10:30:00 429.486750 
    2016/07/11 10:45:00 429.484500 
    2016/07/11 11:00:00 429.483750 
    2016/07/11 11:15:00 429.483500 
    2016/07/11 11:30:00 429.487000 
    2016/07/11 11:45:00 429.488750 
    2016/07/11 12:00:00 429.485750 
    2016/07/11 12:15:00 429.490750 
    2016/07/11 12:30:00 429.492500 
    2016/07/11 12:45:00 429.495250 
    2016/07/11 13:00:00 429.498750 
    2016/07/11 13:15:00 429.498250 
    2016/07/11 13:30:00 429.501750 
    2016/07/11 13:45:00 429.500500 
    2016/07/11 14:00:00 429.498500 
    2016/07/11 14:15:00 429.499750 
    2016/07/11 14:30:00 429.497750 
    2016/07/11 14:45:00 429.497750 
    2016/07/11 15:00:00 429.497500 
    2016/07/11 15:15:00 429.499500 
    2016/07/11 15:30:00 429.497750 
    2016/07/11 15:45:00 429.501500 
    2016/07/11 16:00:00 429.499250 
    2016/07/11 16:15:00 429.498750 
    2016/07/11 16:30:00 429.500250 
    2016/07/11 16:45:00 429.499500 
    2016/07/11 17:00:00 429.498250 
    2016/07/11 17:15:00 429.502000 
    2016/07/11 17:30:00 429.498500 
    2016/07/11 17:45:00 429.504750 
    2016/07/11 18:00:00 429.501500 
    2016/07/11 18:15:00 429.501500 
    2016/07/11 18:30:00 429.504250 
    2016/07/11 18:45:00 429.506500 
    2016/07/11 19:00:00 429.507000 
    2016/07/11 19:15:00 429.505750 
    2016/07/11 19:30:00 429.510000 
    2016/07/11 19:45:00 429.510500 
    2016/07/11 20:00:00 429.515000 
    2016/07/11 20:15:00 429.518250 
    2016/07/11 20:30:00 429.520250 
    2016/07/11 20:45:00 429.525750 
    2016/07/11 21:00:00 429.528000 
    2016/07/11 21:15:00 429.527000 
    2016/07/11 21:30:00 429.529250 
    2016/07/11 21:45:00 429.531750 
    2016/07/11 22:00:00 429.530000 
    2016/07/11 22:15:00 429.533500 
    2016/07/11 22:30:00 429.534000 
    2016/07/11 22:45:00 429.535500 
    2016/07/11 23:00:00 429.541750 
    2016/07/11 23:15:00 429.544000 
    2016/07/11 23:30:00 429.547500 
    2016/07/11 23:45:00 429.550000 
    2016/07/12 00:00:00 429.549500 
    2016/07/12 00:15:00 429.554500 
    2016/07/12 00:30:00 429.552250 
    2016/07/12 00:45:00 429.557500 
    2016/07/12 01:00:00 429.557750 
    2016/07/12 01:15:00 429.560250 
    2016/07/12 01:30:00 429.560500 
    2016/07/12 01:45:00 429.562250 
    2016/07/12 02:00:00 429.564000 
    2016/07/12 02:15:00 429.562500 
    2016/07/12 02:30:00 429.566000 
    2016/07/12 02:45:00 429.569000 
    2016/07/12 03:00:00 429.570250 
    2016/07/12 03:15:00 429.570500 
    2016/07/12 03:30:00 429.570250 
    2016/07/12 03:45:00 429.575000 
    2016/07/12 04:00:00 429.573500 
    2016/07/12 04:15:00 429.573500 
    2016/07/12 04:30:00 429.575000 
    2016/07/12 04:45:00 429.574250 
    2016/07/12 05:00:00 429.574000 
    2016/07/12 05:15:00 429.574000 
    2016/07/12 05:30:00 429.575000 
    2016/07/12 05:45:00 429.575750 
    2016/07/12 06:00:00 429.575750 
    2016/07/12 06:15:00 429.579250 
    2016/07/12 06:30:00 429.576000 
    2016/07/12 06:45:00 429.577500 
    2016/07/12 07:00:00 429.576000 
    2016/07/12 07:15:00 429.578000 
    2016/07/12 07:30:00 429.576250 
    2016/07/12 07:45:00 429.576250 
    2016/07/12 08:00:00 429.576250 
    2016/07/12 08:15:00 429.576750 
    2016/07/12 08:30:00 429.575250 
    2016/07/12 08:45:00 429.574500 
    2016/07/12 09:00:00 429.573500 
    2016/07/12 09:15:00 429.577000 
    2016/07/12 09:30:00 429.577000 
    2016/07/12 09:45:00 429.575250 
    2016/07/12 10:00:00 429.574750 
    2016/07/12 10:15:00 429.575250 
    2016/07/12 10:30:00 429.571750 
    2016/07/12 10:45:00 429.573500 
    2016/07/12 11:00:00 429.569750 
    2016/07/12 11:15:00 429.570250 
    2016/07/12 11:30:00 429.568500 
    2016/07/12 11:45:00 429.570000 
    2016/07/12 12:00:00 429.568000 
    2016/07/12 12:15:00 429.569250 
    2016/07/12 12:30:00 429.569000 
    2016/07/12 12:45:00 429.567250 
    2016/07/12 13:00:00 429.565750 
    2016/07/12 13:15:00 429.564250 
    2016/07/12 13:30:00 429.562500 
    2016/07/12 13:45:00 429.564750 
    2016/07/12 14:00:00 429.561500 
    2016/07/12 14:15:00 429.568500 
    2016/07/12 14:30:00 429.575500 
    2016/07/12 14:45:00 429.577000 
    2016/07/12 15:00:00 429.577000 
    2016/07/12 15:15:00 429.578500 
    2016/07/12 15:30:00 429.575250 
    2016/07/12 15:45:00 429.578750 
    2016/07/12 16:00:00 429.580750 
    2016/07/12 16:15:00 429.582500 
    2016/07/12 16:30:00 429.581000 
    2016/07/12 16:45:00 429.583750 
    2016/07/12 17:00:00 429.584000 
    2016/07/12 17:15:00 429.585500 
    2016/07/12 17:30:00 429.583000 
    2016/07/12 17:45:00 429.583250 
    2016/07/12 18:00:00 429.584750 
    2016/07/12 18:15:00 429.584500 
    2016/07/12 18:30:00 429.584750 
    2016/07/12 18:45:00 429.584750 
    2016/07/12 19:00:00 429.583000 
    2016/07/12 19:15:00 429.584500 
    2016/07/12 19:30:00 429.583000 
    2016/07/12 19:45:00 429.586500 
    2016/07/12 20:00:00 429.585750 
    2016/07/12 20:15:00 429.588500 
    2016/07/12 20:30:00 429.589000 
    2016/07/12 20:45:00 429.587000 
    2016/07/12 21:00:00 429.587000 
    2016/07/12 21:15:00 429.588000 
    2016/07/12 21:30:00 429.587500 
    2016/07/12 21:45:00 429.585500 
    2016/07/12 22:00:00 429.587500 
    2016/07/12 22:15:00 429.585750 
    2016/07/12 22:30:00 429.589250 
    2016/07/12 22:45:00 429.589250 
    2016/07/12 23:00:00 429.585500 
    2016/07/12 23:15:00 429.589250 
    2016/07/12 23:30:00 429.589250 
    2016/07/12 23:45:00 429.587500 
    2016/07/13 00:00:00 429.589500 
    2016/07/13 00:15:00 429.590250 
    2016/07/13 00:30:00 429.591000 
    2016/07/13 00:45:00 429.588500 
    2016/07/13 01:00:00 429.590500 
    2016/07/13 01:15:00 429.590500 
    2016/07/13 01:30:00 429.590000 
    2016/07/13 01:45:00 429.591750 
    2016/07/13 02:00:00 429.593000 
    2016/07/13 02:15:00 429.589250 
    2016/07/13 02:30:00 429.591000 
    2016/07/13 02:45:00 429.590500 
    2016/07/13 03:00:00 429.590750 
    2016/07/13 03:15:00 429.590750 
    2016/07/13 03:30:00 429.592250 
    2016/07/13 03:45:00 429.590500 
    2016/07/13 04:00:00 429.592750 
    2016/07/13 04:15:00 429.594500 
    2016/07/13 04:30:00 429.593000 
    2016/07/13 04:45:00 429.594750 
    2016/07/13 05:00:00 429.590500 
    2016/07/13 05:15:00 429.592250 
    2016/07/13 05:30:00 429.590250 
    2016/07/13 05:45:00 429.590500 
    2016/07/13 06:00:00 429.590500 
    2016/07/13 06:15:00 429.592250 
    2016/07/13 06:30:00 429.594750 
    2016/07/13 06:45:00 429.593000 
    2016/07/13 07:00:00 429.592500 
    2016/07/13 07:15:00 429.592500 
    2016/07/13 07:30:00 429.592250 
    2016/07/13 07:45:00 429.590750 
    2016/07/13 08:00:00 429.591500 
    2016/07/13 08:15:00 429.590000 
    2016/07/13 08:30:00 429.588250 
    2016/07/13 08:45:00 429.587000 
    2016/07/13 09:00:00 429.585750 
    2016/07/13 09:15:00 429.587000 
    2016/07/13 09:30:00 429.589000 
    2016/07/13 09:45:00 429.583750 
    2016/07/13 10:00:00 429.590000 
    2016/07/13 10:15:00 429.586750 
    2016/07/13 10:30:00 429.587000 
    2016/07/13 10:45:00 429.587000 
    2016/07/13 11:00:00 429.587000 
    2016/07/13 11:15:00 429.589000 
    2016/07/13 11:30:00 429.585500 
    2016/07/13 11:45:00 429.587250 
    2016/07/13 12:00:00 429.585750 
