, 0, 0.05, 0.1, 0.15, 0.2, 0.3
05/26/2017 19:50, 15.580920, 50.836500, 24.537330, 79.672330, 79.667330, 11.701420
05/26/2017 20:00, 15.580920, 50.836500, 24.537330, 79.672330, 79.667330, 11.701420
05/26/2017 20:10, 15.580920, 50.836500, 24.597330, 79.672330, 79.667330, 11.701420
05/26/2017 20:20, 15.580920, 50.836500, 24.567330, 79.772330, 79.667330, 11.701420
05/26/2017 20:30, 15.580920, 50.836500, 24.567330, 79.772330, 79.667330, 11.701420
05/26/2017 20:40, 15.580920, 50.836500, 24.567330, 79.772330, 79.667330, 11.701420
05/26/2017 20:50, 15.580920, 50.836500, 24.567330, 79.672330, 79.667330, 11.701420
05/26/2017 21:00, 15.580920, 50.836500, 24.627330, 79.772330, 79.667330, 11.701420
05/26/2017 21:10, 15.580920, 50.836500, 24.597330, 79.772330, 79.667330, 11.701420
05/26/2017 21:20, 15.580920, 50.836500, 24.597330, 79.772330, 79.667330, 11.731420
05/26/2017 21:30, 15.580920, 50.836500, 24.627330, 79.672330, 79.667330, 11.791420
05/26/2017 21:40, 15.580920, 50.836500, 24.597330, 79.772330, 79.667330, 11.791420
05/26/2017 21:50, 15.580920, 50.836500, 24.627330, 79.772330, 79.667330, 11.761420
05/26/2017 22:00, 15.550920, 50.836500, 24.627330, 79.672330, 79.667330, 11.791420
05/26/2017 22:10, 15.490920, 50.836500, 24.657330, 79.672330, 79.667330, 11.791420
05/26/2017 22:20, 15.490920, 50.836500, 24.657330, 79.672330, 79.667330, 11.791420
05/26/2017 22:30, 15.490920, 50.836500, 24.657330, 79.672330, 79.667330, 11.791420
05/26/2017 22:40, 15.490920, 50.836500, 24.657330, 79.872330, 79.667330, 11.791420
05/26/2017 22:50, 15.490920, 50.836500, 24.657330, 79.772330, 79.667330, 11.791420
05/26/2017 23:00, 15.400920, 50.836500, 24.657330, 79.672330, 79.667330, 11.791420
05/26/2017 23:10, 15.400920, 50.836500, 24.657330, 79.772330, 79.667330, 11.791420
05/26/2017 23:20, 15.400920, 50.836500, 24.657330, 79.772330, 79.667330, 11.791420
05/26/2017 23:30, 15.347587, 50.836500, 24.687330, 79.872330, 79.667330, 11.791420
05/26/2017 23:40, 15.320920, 50.836500, 24.717330, 79.772330, 79.667330, 11.791420
05/26/2017 23:50, 15.290920, 50.836500, 24.717330, 79.872330, 79.667330, 11.791420
05/27/2017 00:00, 15.230920, 50.836500, 24.747330, 79.672330, 79.667330, 11.791420
05/27/2017 00:10, 15.230920, 50.836500, 24.747330, 79.672330, 79.667330, 11.791420
05/27/2017 00:20, 15.170920, 50.836500, 24.717330, 79.872330, 79.667330, 11.791420
05/27/2017 00:30, 15.140920, 50.836500, 24.747330, 79.772330, 79.667330, 11.791420
05/27/2017 00:40, 15.114253, 50.836500, 24.747330, 79.872330, 79.667330, 11.791420
05/27/2017 00:50, 15.060920, 50.836500, 24.777330, 79.972330, 79.667330, 11.791420
05/27/2017 01:00, 15.060920, 50.836500, 24.747330, 79.772330, 79.667330, 11.791420
05/27/2017 01:10, 14.970920, 50.883167, 24.807330, 79.872330, 79.667330, 11.791420
05/27/2017 01:20, 14.970920, 50.836500, 24.777330, 79.872330, 79.667330, 11.791420
05/27/2017 01:30, 14.890920, 50.836500, 24.777330, 79.972330, 79.667330, 11.791420
05/27/2017 01:40, 14.890920, 50.836500, 24.807330, 79.772330, 79.667330, 11.791420
05/27/2017 01:50, 14.800920, 50.836500, 24.777330, 79.872330, 79.667330, 11.821420
05/27/2017 02:00, 14.770920, 50.836500, 24.807330, 79.772330, 79.667330, 11.821420
05/27/2017 02:10, 14.710920, 50.836500, 24.777330, 79.772330, 79.667330, 11.791420
05/27/2017 02:20, 14.684253, 50.836500, 24.807330, 79.872330, 79.667330, 11.821420
05/27/2017 02:30, 14.630920, 50.836500, 24.807330, 79.772330, 79.667330, 11.821420
05/27/2017 02:40, 14.600920, 50.836500, 24.807330, 79.772330, 79.667330, 11.791420
05/27/2017 02:50, 14.540920, 50.836500, 24.837330, 79.772330, 79.667330, 11.851420
05/27/2017 03:00, 14.450920, 50.836500, 24.777330, 79.672330, 79.667330, 11.851420
05/27/2017 03:10, 14.420920, 50.836500, 24.807330, 79.772330, 79.667330, 11.821420
05/27/2017 03:20, 14.360920, 50.836500, 24.807330, 79.672330, 79.667330, 11.881420
05/27/2017 03:30, 14.307587, 50.836500, 24.833997, 79.672330, 79.667330, 11.881420
05/27/2017 03:40, 14.250920, 50.836500, 24.807330, 79.872330, 79.667330, 11.851420
05/27/2017 03:50, 14.190920, 50.836500, 24.807330, 79.672330, 79.667330, 11.881420
05/27/2017 04:00, 14.160920, 50.836500, 24.807330, 79.872330, 79.667330, 11.881420
05/27/2017 04:10, 14.100920, 50.836500, 24.807330, 79.872330, 79.667330, 11.881420
05/27/2017 04:20, 14.047587, 50.836500, 24.807330, 79.872330, 79.667330, 11.881420
05/27/2017 04:30, 14.020920, 50.836500, 24.807330, 79.772330, 79.667330, 11.881420
05/27/2017 04:40, 13.930920, 50.836500, 24.777330, 79.872330, 79.667330, 11.881420
05/27/2017 04:50, 13.900920, 50.836500, 24.807330, 79.972330, 79.667330, 11.881420
05/27/2017 05:00, 13.840920, 50.836500, 24.807330, 79.872330, 79.667330, 11.881420
05/27/2017 05:10, 13.814253, 50.789833, 24.777330, 79.672330, 79.667330, 11.881420
05/27/2017 05:20, 13.760920, 50.696500, 24.807330, 79.772330, 79.667330, 11.911420
05/27/2017 05:30, 13.700920, 50.696500, 24.807330, 79.772330, 79.667330, 11.881420
05/27/2017 05:40, 13.670920, 50.696500, 24.777330, 79.872330, 79.667330, 11.881420
05/27/2017 05:50, 13.580920, 50.696500, 24.747330, 79.872330, 79.667330, 11.881420
05/27/2017 06:00, 13.580920, 50.696500, 24.747330, 79.872330, 79.667330, 11.941420
05/27/2017 06:10, 13.500920, 50.696500, 24.717330, 79.972330, 79.667330, 11.911420
05/27/2017 06:20, 13.470920, 50.696500, 24.717330, 79.972330, 79.667330, 11.941420
05/27/2017 06:30, 13.410920, 50.696500, 24.717330, 79.672330, 79.667330, 11.941420
05/27/2017 06:40, 13.410920, 50.696500, 24.807330, 79.772330, 79.667330, 11.911420
05/27/2017 06:50, 13.380920, 50.696500, 24.717330, 79.772330, 79.667330, 11.941420
05/27/2017 07:00, 13.320920, 50.696500, 24.687330, 79.872330, 79.667330, 11.971420
05/27/2017 07:10, 13.320920, 50.696500, 24.657330, 79.872330, 79.667330, 11.971420
05/27/2017 07:20, 13.290920, 50.696500, 24.657330, 79.872330, 79.667330, 11.971420
05/27/2017 07:30, 13.260920, 50.696500, 24.717330, 79.772330, 79.767330, 11.971420
05/27/2017 07:40, 13.230920, 50.696500, 24.657330, 79.872330, 79.667330, 11.971420
05/27/2017 07:50, 13.230920, 50.653167, 24.657330, 79.772330, 79.667330, 11.971420
05/27/2017 08:00, 13.230920, 50.696500, 24.657330, 79.772330, 79.667330, 11.971420
05/27/2017 08:10, 13.204253, 50.653167, 24.657330, 79.772330, 79.667330, 11.971420
05/27/2017 08:20, 13.204253, 50.566500, 24.657330, 79.872330, 79.667330, 11.971420
05/27/2017 08:30, 13.204253, 50.566500, 24.627330, 79.772330, 79.667330, 11.971420
05/27/2017 08:40, 13.230920, 50.653167, 24.627330, 79.772330, 79.667330, 11.971420
05/27/2017 08:50, 13.230920, 50.566500, 24.717330, 79.972330, 79.667330, 11.971420
05/27/2017 09:00, 13.230920, 50.566500, 24.627330, 79.872330, 79.667330, 11.971420
05/27/2017 09:10, 13.230920, 50.566500, 24.627330, 79.872330, 79.667330, 11.971420
05/27/2017 09:20, 13.230920, 50.566500, 24.597330, 79.772330, 79.667330, 11.971420
05/27/2017 09:30, 13.230920, 50.566500, 24.597330, 79.872330, 79.667330, 11.971420
05/27/2017 09:40, 13.290920, 50.566500, 24.597330, 79.672330, 79.667330, 11.971420
05/27/2017 09:50, 13.320920, 50.566500, 24.567330, 79.772330, 79.667330, 11.971420
05/27/2017 10:00, 13.320920, 50.566500, 24.567330, 79.672330, 79.667330, 11.971420
05/27/2017 10:10, 13.320920, 50.566500, 24.537330, 79.672330, 79.667330, 11.971420
05/27/2017 10:20, 13.350920, 50.566500, 24.537330, 79.872330, 79.667330, 11.971420
05/27/2017 10:30, 13.410920, 50.566500, 24.537330, 79.772330, 79.667330, 12.001420
05/27/2017 10:40, 13.470920, 50.566500, 24.537330, 79.672330, 79.667330, 12.001420
05/27/2017 10:50, 13.500920, 50.566500, 24.537330, 79.872330, 79.667330, 12.001420
05/27/2017 11:00, 13.580920, 50.566500, 24.537330, 79.672330, 79.667330, 11.971420
05/27/2017 11:10, 13.580920, 50.566500, 24.537330, 79.772330, 79.667330, 12.001420
05/27/2017 11:20, 13.670920, 50.566500, 24.537330, 79.772330, 79.667330, 12.001420
05/27/2017 11:30, 13.670920, 50.566500, 24.477330, 79.672330, 79.667330, 12.001420
05/27/2017 11:40, 13.760920, 50.566500, 24.507330, 79.672330, 79.667330, 12.001420
05/27/2017 11:50, 13.760920, 50.566500, 24.537330, 79.672330, 79.667330, 11.971420
05/27/2017 12:00, 13.840920, 50.566500, 24.477330, 79.872330, 79.667330, 12.001420
05/27/2017 12:10, 13.900920, 50.566500, 24.477330, 79.772330, 79.667330, 12.028087
05/27/2017 12:20, 14.020920, 50.566500, 24.537330, 79.772330, 79.667330, 12.001420
05/27/2017 12:30, 14.074253, 50.566500, 24.477330, 79.672330, 79.667330, 12.001420
05/27/2017 12:40, 14.190920, 50.566500, 24.477330, 79.772330, 79.667330, 11.998087
05/27/2017 12:50, 14.280920, 50.566500, 24.507330, 79.672330, 79.667330, 11.998087
05/27/2017 13:00, 14.360920, 50.566500, 24.507330, 79.672330, 79.667330, 12.028087
05/27/2017 13:10, 14.450920, 50.566500, 24.507330, 79.672330, 79.667330, 12.028087
05/27/2017 13:20, 14.540920, 50.609833, 24.507330, 79.772330, 79.667330, 12.028087
05/27/2017 13:30, 14.630920, 50.653167, 24.507330, 79.772330, 79.667330, 12.054753
05/27/2017 13:40, 14.710920, 50.696500, 24.477330, 79.872330, 79.667330, 12.028087
05/27/2017 13:50, 14.800920, 50.653167, 24.507330, 79.772330, 79.667330, 12.001420
05/27/2017 14:00, 14.890920, 50.696500, 24.537330, 79.772330, 79.667330, 12.028087
05/27/2017 14:10, 14.970920, 50.696500, 24.567330, 79.772330, 79.667330, 12.054753
05/27/2017 14:20, 15.060920, 50.696500, 24.537330, 79.872330, 79.667330, 12.054753
05/27/2017 14:30, 15.087587, 50.696500, 24.597330, 79.672330, 79.667330, 12.028087
05/27/2017 14:40, 15.140920, 50.696500, 24.567330, 79.672330, 79.667330, 12.054753
05/27/2017 14:50, 15.200920, 50.696500, 24.567330, 79.672330, 79.667330, 12.054753
05/27/2017 15:00, 15.230920, 50.696500, 24.567330, 79.672330, 79.667330, 12.054753
05/27/2017 15:10, 15.320920, 50.696500, 24.657330, 79.772330, 79.667330, 12.054753
05/27/2017 15:20, 15.400920, 50.696500, 24.627330, 79.772330, 79.667330, 12.054753
05/27/2017 15:30, 15.490920, 50.743167, 24.627330, 79.672330, 79.667330, 12.054753
05/27/2017 15:40, 15.580920, 50.836500, 24.627330, 79.772330, 79.667330, 12.054753
05/27/2017 15:50, 15.660920, 50.836500, 24.627330, 79.672330, 79.667330, 12.054753
05/27/2017 16:00, 15.750920, 50.836500, 24.657330, 79.772330, 79.667330, 12.054753
05/27/2017 16:10, 15.840920, 50.836500, 24.627330, 79.672330, 79.667330, 12.054753
05/27/2017 16:20, 15.920920, 50.836500, 24.717330, 79.672330, 79.667330, 12.054753
05/27/2017 16:30, 16.010920, 50.836500, 24.687330, 79.772330, 79.667330, 12.054753
05/27/2017 16:40, 16.100920, 50.836500, 24.717330, 79.672330, 79.667330, 12.054753
05/27/2017 16:50, 16.180920, 50.836500, 24.717330, 79.672330, 79.667330, 12.054753
05/27/2017 17:00, 16.270920, 50.836500, 24.807330, 79.672330, 79.667330, 12.054753
05/27/2017 17:10, 16.297587, 50.836500, 24.687330, 79.672330, 79.667330, 12.054753
05/27/2017 17:20, 16.350920, 50.883167, 24.747330, 79.672330, 79.667330, 12.054753
05/27/2017 17:30, 16.350920, 50.929833, 24.747330, 79.772330, 79.667330, 12.054753
05/27/2017 17:40, 16.440920, 50.976500, 24.717330, 79.972330, 79.667330, 12.054753
05/27/2017 17:50, 16.440920, 50.976500, 24.747330, 79.672330, 79.667330, 12.054753
05/27/2017 18:00, 16.440920, 50.976500, 24.747330, 79.672330, 79.667330, 12.054753
05/27/2017 18:10, 16.440920, 50.976500, 24.807330, 79.872330, 79.667330, 12.054753
05/27/2017 18:20, 16.440920, 50.976500, 24.860663, 79.772330, 79.667330, 12.054753
05/27/2017 18:30, 16.440920, 50.976500, 24.807330, 79.772330, 79.667330, 12.054753
05/27/2017 18:40, 16.440920, 50.976500, 24.863997, 79.772330, 79.667330, 12.054753
05/27/2017 18:50, 16.440920, 50.976500, 24.890663, 79.772330, 79.667330, 12.054753
05/27/2017 19:00, 16.410920, 50.976500, 24.863997, 79.872330, 79.667330, 12.054753
05/27/2017 19:10, 16.350920, 50.976500, 24.950663, 79.772330, 79.667330, 12.054753
05/27/2017 19:20, 16.380920, 50.976500, 24.950663, 79.772330, 79.667330, 12.054753
05/27/2017 19:30, 16.380920, 51.019833, 24.950663, 79.772330, 79.667330, 12.054753
05/27/2017 19:40, 16.350920, 51.106500, 24.917330, 79.772330, 79.667330, 12.054753
05/27/2017 19:50, 16.350920, 51.063167, 24.917330, 79.772330, 79.667330, 12.054753
05/27/2017 20:00, 16.380920, 51.106500, 24.977330, 79.972330, 79.667330, 12.054753
05/27/2017 20:10, 16.350920, 51.106500, 25.037330, 79.872330, 79.667330, 12.054753
05/27/2017 20:20, 16.350920, 51.106500, 24.977330, 79.772330, 79.667330, 12.054753
05/27/2017 20:30, 16.350920, 51.106500, 25.037330, 79.772330, 79.667330, 12.081420
05/27/2017 20:40, 16.324253, 51.106500, 25.067330, 79.872330, 79.667330, 12.054753
05/27/2017 20:50, 16.297587, 51.106500, 25.127330, 79.772330, 79.667330, 12.054753
05/27/2017 21:00, 16.270920, 51.106500, 25.067330, 79.872330, 79.667330, 12.081420
05/27/2017 21:10, 16.270920, 51.106500, 25.127330, 79.972330, 79.667330, 12.081420
05/27/2017 21:20, 16.240920, 51.106500, 25.067330, 79.772330, 79.667330, 12.081420
05/27/2017 21:30, 16.210920, 51.106500, 25.187330, 79.872330, 79.667330, 12.111420
05/27/2017 21:40, 16.210920, 51.106500, 25.067330, 79.972330, 79.667330, 12.141420
05/27/2017 21:50, 16.180920, 51.106500, 25.067330, 79.972330, 79.667330, 12.111420
05/27/2017 22:00, 16.180920, 51.106500, 25.127330, 79.972330, 79.667330, 12.141420
05/27/2017 22:10, 16.180920, 51.106500, 25.157330, 79.872330, 79.667330, 12.111420
05/27/2017 22:20, 16.127587, 51.063167, 25.127330, 79.872330, 79.667330, 12.111420
05/27/2017 22:30, 16.100920, 51.106500, 25.127330, 79.972330, 79.667330, 12.141420
05/27/2017 22:40, 16.100920, 51.106500, 25.187330, 79.972330, 79.667330, 12.141420
05/27/2017 22:50, 16.070920, 51.106500, 25.127330, 79.872330, 79.667330, 12.141420
05/27/2017 23:00, 16.010920, 51.106500, 25.157330, 79.772330, 79.667330, 12.141420
05/27/2017 23:10, 16.010920, 51.106500, 25.157330, 79.972330, 79.667330, 12.141420
05/27/2017 23:20, 15.980920, 51.106500, 25.157330, 79.872330, 79.667330, 12.141420
05/27/2017 23:30, 15.920920, 51.106500, 25.127330, 79.872330, 79.667330, 12.141420
05/27/2017 23:40, 15.920920, 51.106500, 25.157330, 79.972330, 79.667330, 12.141420
05/27/2017 23:50, 15.867587, 51.106500, 25.157330, 79.972330, 79.667330, 12.141420
05/28/2017 00:00, 15.840920, 51.106500, 25.187330, 79.972330, 79.667330, 12.141420
05/28/2017 00:10, 15.840920, 51.106500, 25.273997, 79.972330, 79.667330, 12.141420
05/28/2017 00:20, 15.750920, 51.106500, 25.217330, 79.972330, 79.667330, 12.141420
05/28/2017 00:30, 15.720920, 51.063167, 25.247330, 79.872330, 79.667330, 12.141420
05/28/2017 00:40, 15.660920, 51.106500, 25.217330, 79.972330, 79.667330, 12.141420
05/28/2017 00:50, 15.634253, 51.106500, 25.217330, 79.972330, 79.667330, 12.141420
05/28/2017 01:00, 15.580920, 51.106500, 25.217330, 79.872330, 79.667330, 12.141420
05/28/2017 01:10, 15.580920, 51.106500, 25.247330, 79.972330, 79.667330, 12.141420
05/28/2017 01:20, 15.490920, 51.106500, 25.300663, 79.972330, 79.667330, 12.141420
05/28/2017 01:30, 15.490920, 51.106500, 25.247330, 79.972330, 79.667330, 12.171420
05/28/2017 01:40, 15.430920, 51.063167, 25.247330, 79.972330, 79.667330, 12.171420
05/28/2017 01:50, 15.400920, 51.106500, 25.247330, 79.972330, 79.667330, 12.171420
05/28/2017 02:00, 15.374253, 51.063167, 25.187330, 79.972330, 79.667330, 12.171420
05/28/2017 02:10, 15.320920, 50.976500, 25.247330, 79.972330, 79.667330, 12.171420
05/28/2017 02:20, 15.260920, 50.976500, 25.247330, 79.972330, 79.667330, 12.201420
