----------------------------------------------
PZ-Bank TotHead [m]: 
    2016/06/30 05:00:00 430.593160 
    2016/06/30 05:15:00 430.595500 
    2016/06/30 05:30:00 430.593750 
    2016/06/30 05:45:00 430.598750 
    2016/06/30 06:00:00 430.592000 
    2016/06/30 06:15:00 430.592000 
    2016/06/30 06:30:00 430.592000 
    2016/06/30 06:45:00 430.590250 
    2016/06/30 07:00:00 430.592000 
    2016/06/30 07:15:00 430.588500 
    2016/06/30 07:30:00 430.590250 
    2016/06/30 07:45:00 430.590250 
    2016/06/30 08:00:00 430.588250 
    2016/06/30 08:15:00 430.585000 
    2016/06/30 08:30:00 430.580910 
    2016/06/30 08:45:00 430.570410 
    2016/06/30 09:00:00 430.584410 
    2016/06/30 09:15:00 430.586750 
    2016/06/30 09:30:00 430.588500 
    2016/06/30 09:45:00 430.586750 
    2016/06/30 10:00:00 430.581250 
    2016/06/30 10:15:00 430.582080 
    2016/06/30 10:30:00 430.581500 
    2016/06/30 10:45:00 430.579750 
    2016/06/30 11:00:00 430.579750 
    2016/06/30 11:15:00 430.577410 
    2016/06/30 11:30:00 430.573910 
    2016/06/30 11:45:00 430.576500 
    2016/06/30 12:00:00 430.572410 
    2016/06/30 12:15:00 430.575660 
    2016/06/30 12:30:00 430.571000 
    2016/06/30 12:45:00 430.567500 
    2016/06/30 13:00:00 430.567160 
    2016/06/30 13:15:00 430.565160 
    2016/06/30 13:30:00 430.568910 
    2016/06/30 13:45:00 430.572160 
    2016/06/30 14:00:00 430.566910 
    2016/06/30 14:15:00 430.566660 
    2016/06/30 14:30:00 430.565160 
    2016/06/30 14:45:00 430.561910 
    2016/06/30 15:00:00 430.556410 
    2016/06/30 15:15:00 430.556410 
    2016/06/30 15:30:00 430.558750 
    2016/06/30 15:45:00 430.557000 
    2016/06/30 16:00:00 430.564000 
    2016/06/30 16:15:00 430.565500 
    2016/06/30 16:30:00 430.564000 
    2016/06/30 16:45:00 430.567500 
    2016/06/30 17:00:00 430.569830 
    2016/06/30 17:15:00 430.569580 
    2016/06/30 17:30:00 430.569830 
    2016/06/30 17:45:00 430.567830 
    2016/06/30 18:00:00 430.567830 
    2016/06/30 18:15:00 430.570410 
    2016/06/30 18:30:00 430.569580 
    2016/06/30 18:45:00 430.566910 
    2016/06/30 19:00:00 430.564910 
    2016/06/30 19:15:00 430.566660 
    2016/06/30 19:30:00 430.564910 
    2016/06/30 19:45:00 430.568410 
    2016/06/30 20:00:00 430.563160 
    2016/06/30 20:15:00 430.564910 
    2016/06/30 20:30:00 430.564910 
    2016/06/30 20:45:00 430.561410 
    2016/06/30 21:00:00 430.559660 
    2016/06/30 21:15:00 430.561160 
    2016/06/30 21:30:00 430.560250 
    2016/06/30 21:45:00 430.560000 
    2016/06/30 22:00:00 430.558250 
    2016/06/30 22:15:00 430.560000 
    2016/06/30 22:30:00 430.557910 
    2016/06/30 22:45:00 430.560000 
    2016/06/30 23:00:00 430.559660 
    2016/06/30 23:15:00 430.562910 
    2016/06/30 23:30:00 430.562910 
    2016/06/30 23:45:00 430.559660 
    2016/07/01 00:00:00 430.561160 
    2016/07/01 00:15:00 430.561750 
    2016/07/01 00:30:00 430.560000 
    2016/07/01 00:45:00 430.560000 
    2016/07/01 01:00:00 430.558250 
    2016/07/01 01:15:00 430.556500 
    2016/07/01 01:30:00 430.558250 
    2016/07/01 01:45:00 430.558250 
    2016/07/01 02:00:00 430.556500 
    2016/07/01 02:15:00 430.553830 
    2016/07/01 02:30:00 430.553580 
    2016/07/01 02:45:00 430.553580 
    2016/07/01 03:00:00 430.553580 
    2016/07/01 03:15:00 430.554750 
    2016/07/01 03:30:00 430.555330 
    2016/07/01 03:45:00 430.554750 
    2016/07/01 04:00:00 430.554750 
    2016/07/01 04:15:00 430.553000 
    2016/07/01 04:30:00 430.553580 
    2016/07/01 04:45:00 430.553580 
    2016/07/01 05:00:00 430.551830 
    2016/07/01 05:15:00 430.550080 
    2016/07/01 05:30:00 430.550330 
    2016/07/01 05:45:00 430.553580 
    2016/07/01 06:00:00 430.551830 
    2016/07/01 06:15:00 430.548330 
    2016/07/01 06:30:00 430.548330 
    2016/07/01 06:45:00 430.548330 
    2016/07/01 07:00:00 430.546580 
    2016/07/01 07:15:00 430.543080 
    2016/07/01 07:30:00 430.543080 
    2016/07/01 07:45:00 430.541330 
    2016/07/01 08:00:00 430.541330 
    2016/07/01 08:15:00 430.541330 
    2016/07/01 08:30:00 430.539580 
    2016/07/01 08:45:00 430.537830 
    2016/07/01 09:00:00 430.536330 
    2016/07/01 09:15:00 430.536080 
    2016/07/01 09:30:00 430.537830 
    2016/07/01 09:45:00 430.536080 
    2016/07/01 10:00:00 430.534330 
    2016/07/01 10:15:00 430.534000 
    2016/07/01 10:30:00 430.530500 
    2016/07/01 10:45:00 430.532250 
    2016/07/01 11:00:00 430.532000 
    2016/07/01 11:15:00 430.530250 
    2016/07/01 11:30:00 430.530500 
    2016/07/01 11:45:00 430.530250 
    2016/07/01 12:00:00 430.528750 
    2016/07/01 12:15:00 430.526410 
    2016/07/01 12:30:00 430.526410 
    2016/07/01 12:45:00 430.524660 
    2016/07/01 13:00:00 430.526410 
    2016/07/01 13:15:00 430.520580 
    2016/07/01 13:30:00 430.524660 
    2016/07/01 13:45:00 430.524660 
    2016/07/01 14:00:00 430.522330 
    2016/07/01 14:15:00 430.527580 
    2016/07/01 14:30:00 430.531080 
    2016/07/01 14:45:00 430.523750 
    2016/07/01 15:00:00 430.527250 
    2016/07/01 15:15:00 430.530500 
    2016/07/01 15:30:00 430.525250 
    2016/07/01 15:45:00 430.527250 
    2016/07/01 16:00:00 430.528750 
    2016/07/01 16:15:00 430.527250 
    2016/07/01 16:30:00 430.526660 
    2016/07/01 16:45:00 430.528160 
    2016/07/01 17:00:00 430.526660 
    2016/07/01 17:15:00 430.530160 
    2016/07/01 17:30:00 430.530160 
    2016/07/01 17:45:00 430.531910 
    2016/07/01 18:00:00 430.533660 
    2016/07/01 18:15:00 430.531910 
    2016/07/01 18:30:00 430.531660 
    2016/07/01 18:45:00 430.533660 
    2016/07/01 19:00:00 430.532830 
    2016/07/01 19:15:00 430.531330 
    2016/07/01 19:30:00 430.529580 
    2016/07/01 19:45:00 430.529330 
    2016/07/01 20:00:00 430.529330 
    2016/07/01 20:15:00 430.529580 
    2016/07/01 20:30:00 430.531080 
    2016/07/01 20:45:00 430.527830 
    2016/07/01 21:00:00 430.532830 
    2016/07/01 21:15:00 430.526080 
    2016/07/01 21:30:00 430.528160 
    2016/07/01 21:45:00 430.526410 
    2016/07/01 22:00:00 430.526160 
    2016/07/01 22:15:00 430.526410 
    2016/07/01 22:30:00 430.526410 
    2016/07/01 22:45:00 430.524660 
    2016/07/01 23:00:00 430.528160 
    2016/07/01 23:15:00 430.529910 
    2016/07/01 23:30:00 430.528160 
    2016/07/01 23:45:00 430.528160 
    2016/07/02 00:00:00 430.526410 
    2016/07/02 00:15:00 430.522910 
    2016/07/02 00:30:00 430.524660 
    2016/07/02 00:45:00 430.527910 
    2016/07/02 01:00:00 430.524660 
    2016/07/02 01:15:00 430.527910 
    2016/07/02 01:30:00 430.526160 
    2016/07/02 01:45:00 430.527910 
    2016/07/02 02:00:00 430.529660 
    2016/07/02 02:15:00 430.527910 
    2016/07/02 02:30:00 430.524660 
    2016/07/02 02:45:00 430.527910 
    2016/07/02 03:00:00 430.529660 
    2016/07/02 03:15:00 430.528160 
    2016/07/02 03:30:00 430.528160 
    2016/07/02 03:45:00 430.528160 
    2016/07/02 04:00:00 430.526160 
    2016/07/02 04:15:00 430.527910 
    2016/07/02 04:30:00 430.528500 
    2016/07/02 04:45:00 430.528500 
    2016/07/02 05:00:00 430.525000 
    2016/07/02 05:15:00 430.525000 
    2016/07/02 05:30:00 430.526750 
    2016/07/02 05:45:00 430.526160 
    2016/07/02 06:00:00 430.526160 
    2016/07/02 06:15:00 430.528500 
    2016/07/02 06:30:00 430.526750 
    2016/07/02 06:45:00 430.526750 
    2016/07/02 07:00:00 430.521500 
    2016/07/02 07:15:00 430.520000 
    2016/07/02 07:30:00 430.521750 
    2016/07/02 07:45:00 430.518250 
    2016/07/02 08:00:00 430.516250 
    2016/07/02 08:15:00 430.516500 
    2016/07/02 08:30:00 430.513000 
    2016/07/02 08:45:00 430.513000 
    2016/07/02 09:00:00 430.509500 
    2016/07/02 09:15:00 430.512410 
    2016/07/02 09:30:00 430.508910 
    2016/07/02 09:45:00 430.507160 
    2016/07/02 10:00:00 430.507160 
    2016/07/02 10:15:00 430.507160 
    2016/07/02 10:30:00 430.507160 
    2016/07/02 10:45:00 430.505410 
    2016/07/02 11:00:00 430.507160 
    2016/07/02 11:15:00 430.503080 
    2016/07/02 11:30:00 430.506580 
    2016/07/02 11:45:00 430.499580 
    2016/07/02 12:00:00 430.501330 
    2016/07/02 12:15:00 430.499580 
    2016/07/02 12:30:00 430.495500 
    2016/07/02 12:45:00 430.496080 
    2016/07/02 13:00:00 430.495500 
    2016/07/02 13:15:00 430.493750 
    2016/07/02 13:30:00 430.492250 
    2016/07/02 13:45:00 430.490500 
    2016/07/02 14:00:00 430.491660 
    2016/07/02 14:15:00 430.493410 
    2016/07/02 14:30:00 430.495160 
    2016/07/02 14:45:00 430.500410 
    2016/07/02 15:00:00 430.500410 
    2016/07/02 15:15:00 430.500410 
    2016/07/02 15:30:00 430.496910 
    2016/07/02 15:45:00 430.492830 
    2016/07/02 16:00:00 430.498080 
    2016/07/02 16:15:00 430.500080 
    2016/07/02 16:30:00 430.498330 
    2016/07/02 16:45:00 430.501580 
    2016/07/02 17:00:00 430.503330 
    2016/07/02 17:15:00 430.499830 
    2016/07/02 17:30:00 430.503330 
    2016/07/02 17:45:00 430.501000 
    2016/07/02 18:00:00 430.501580 
    2016/07/02 18:15:00 430.499250 
    2016/07/02 18:30:00 430.502750 
    2016/07/02 18:45:00 430.502750 
    2016/07/02 19:00:00 430.504500 
    2016/07/02 19:15:00 430.502750 
    2016/07/02 19:30:00 430.501000 
    2016/07/02 19:45:00 430.502750 
    2016/07/02 20:00:00 430.506580 
    2016/07/02 20:15:00 430.503330 
    2016/07/02 20:30:00 430.503330 
    2016/07/02 20:45:00 430.501580 
    2016/07/02 21:00:00 430.503330 
    2016/07/02 21:15:00 430.503080 
    2016/07/02 21:30:00 430.503330 
    2016/07/02 21:45:00 430.499830 
    2016/07/02 22:00:00 430.501580 
    2016/07/02 22:15:00 430.501580 
    2016/07/02 22:30:00 430.501330 
    2016/07/02 22:45:00 430.499580 
    2016/07/02 23:00:00 430.501330 
    2016/07/02 23:15:00 430.498080 
    2016/07/02 23:30:00 430.499580 
    2016/07/02 23:45:00 430.501330 
    2016/07/03 00:00:00 430.504830 
    2016/07/03 00:15:00 430.504830 
    2016/07/03 00:30:00 430.501330 
    2016/07/03 00:45:00 430.501330 
    2016/07/03 01:00:00 430.501330 
    2016/07/03 01:15:00 430.501330 
    2016/07/03 01:30:00 430.503080 
    2016/07/03 01:45:00 430.499580 
    2016/07/03 02:00:00 430.503080 
    2016/07/03 02:15:00 430.502500 
    2016/07/03 02:30:00 430.500750 
    2016/07/03 02:45:00 430.502500 
    2016/07/03 03:00:00 430.502500 
    2016/07/03 03:15:00 430.504000 
    2016/07/03 03:30:00 430.502500 
    2016/07/03 03:45:00 430.502500 
    2016/07/03 04:00:00 430.503080 
    2016/07/03 04:15:00 430.501330 
    2016/07/03 04:30:00 430.502500 
    2016/07/03 04:45:00 430.502500 
    2016/07/03 05:00:00 430.502500 
    2016/07/03 05:15:00 430.504830 
    2016/07/03 05:30:00 430.501330 
    2016/07/03 05:45:00 430.504580 
    2016/07/03 06:00:00 430.499580 
    2016/07/03 06:15:00 430.498410 
    2016/07/03 06:30:00 430.500160 
    2016/07/03 06:45:00 430.497580 
    2016/07/03 07:00:00 430.494330 
    2016/07/03 07:15:00 430.494330 
    2016/07/03 07:30:00 430.492330 
    2016/07/03 07:45:00 430.489080 
    2016/07/03 08:00:00 430.489080 
    2016/07/03 08:15:00 430.487330 
    2016/07/03 08:30:00 430.487330 
    2016/07/03 08:45:00 430.487330 
    2016/07/03 09:00:00 430.485580 
    2016/07/03 09:15:00 430.483830 
    2016/07/03 09:30:00 430.483830 
    2016/07/03 09:45:00 430.482080 
    2016/07/03 10:00:00 430.481500 
    2016/07/03 10:15:00 430.481500 
    2016/07/03 10:30:00 430.479410 
    2016/07/03 10:45:00 430.477660 
    2016/07/03 11:00:00 430.479410 
    2016/07/03 11:15:00 430.474160 
    2016/07/03 11:30:00 430.472410 
    2016/07/03 11:45:00 430.471830 
    2016/07/03 12:00:00 430.473580 
    2016/07/03 12:15:00 430.470080 
    2016/07/03 12:30:00 430.471830 
    2016/07/03 12:45:00 430.470080 
    2016/07/03 13:00:00 430.471830 
    2016/07/03 13:15:00 430.468580 
    2016/07/03 13:30:00 430.471250 
    2016/07/03 13:45:00 430.469750 
    2016/07/03 14:00:00 430.469750 
    2016/07/03 14:15:00 430.470000 
    2016/07/03 14:30:00 430.474410 
    2016/07/03 14:45:00 430.479660 
    2016/07/03 15:00:00 430.477910 
    2016/07/03 15:15:00 430.476160 
    2016/07/03 15:30:00 430.474410 
    2016/07/03 15:45:00 430.473830 
    2016/07/03 16:00:00 430.481080 
    2016/07/03 16:15:00 430.480830 
    2016/07/03 16:30:00 430.480830 
    2016/07/03 16:45:00 430.481080 
    2016/07/03 17:00:00 430.480830 
    2016/07/03 17:15:00 430.482580 
    2016/07/03 17:30:00 430.482580 
    2016/07/03 17:45:00 430.482830 
    2016/07/03 18:00:00 430.483750 
    2016/07/03 18:15:00 430.482000 
    2016/07/03 18:30:00 430.480250 
    2016/07/03 18:45:00 430.482000 
    2016/07/03 19:00:00 430.480250 
    2016/07/03 19:15:00 430.483750 
    2016/07/03 19:30:00 430.482000 
    2016/07/03 19:45:00 430.481750 
    2016/07/03 20:00:00 430.485500 
    2016/07/03 20:15:00 430.485500 
    2016/07/03 20:30:00 430.489000 
    2016/07/03 20:45:00 430.486410 
    2016/07/03 21:00:00 430.479660 
    2016/07/03 21:15:00 430.482000 
    2016/07/03 21:30:00 430.483160 
    2016/07/03 21:45:00 430.484660 
    2016/07/03 22:00:00 430.483500 
    2016/07/03 22:15:00 430.483750 
    2016/07/03 22:30:00 430.482000 
    2016/07/03 22:45:00 430.482000 
    2016/07/03 23:00:00 430.485250 
    2016/07/03 23:15:00 430.485250 
    2016/07/03 23:30:00 430.481750 
    2016/07/03 23:45:00 430.480000 
    2016/07/04 00:00:00 430.481750 
    2016/07/04 00:15:00 430.483250 
    2016/07/04 00:30:00 430.481750 
    2016/07/04 00:45:00 430.480000 
    2016/07/04 01:00:00 430.477660 
    2016/07/04 01:15:00 430.479410 
    2016/07/04 01:30:00 430.480000 
    2016/07/04 01:45:00 430.480000 
    2016/07/04 02:00:00 430.481160 
    2016/07/04 02:15:00 430.481160 
    2016/07/04 02:30:00 430.482910 
    2016/07/04 02:45:00 430.484410 
    2016/07/04 03:00:00 430.482910 
    2016/07/04 03:15:00 430.481160 
    2016/07/04 03:30:00 430.478830 
    2016/07/04 03:45:00 430.482330 
    2016/07/04 04:00:00 430.482330 
    2016/07/04 04:15:00 430.482330 
    2016/07/04 04:30:00 430.481750 
    2016/07/04 04:45:00 430.482330 
    2016/07/04 05:00:00 430.480000 
    2016/07/04 05:15:00 430.478500 
    2016/07/04 05:30:00 430.480000 
    2016/07/04 05:45:00 430.481500 
    2016/07/04 06:00:00 430.481500 
    2016/07/04 06:15:00 430.480000 
    2016/07/04 06:30:00 430.483500 
    2016/07/04 06:45:00 430.479750 
    2016/07/04 07:00:00 430.479750 
    2016/07/04 07:15:00 430.478250 
    2016/07/04 07:30:00 430.481500 
    2016/07/04 07:45:00 430.478250 
    2016/07/04 08:00:00 430.478250 
    2016/07/04 08:15:00 430.476750 
    2016/07/04 08:30:00 430.478580 
    2016/07/04 08:45:00 430.474750 
    2016/07/04 09:00:00 430.476250 
    2016/07/04 09:15:00 430.474750 
    2016/07/04 09:30:00 430.475000 
    2016/07/04 09:45:00 430.472410 
    2016/07/04 10:00:00 430.472410 
    2016/07/04 10:15:00 430.467410 
    2016/07/04 10:30:00 430.465660 
    2016/07/04 10:45:00 430.470910 
    2016/07/04 11:00:00 430.466830 
    2016/07/04 11:15:00 430.465080 
    2016/07/04 11:30:00 430.461830 
    2016/07/04 11:45:00 430.459500 
    2016/07/04 12:00:00 430.459500 
    2016/07/04 12:15:00 430.454250 
    2016/07/04 12:30:00 430.454250 
    2016/07/04 12:45:00 430.452250 
    2016/07/04 13:00:00 430.449250 
    2016/07/04 13:15:00 430.446660 
    2016/07/04 13:30:00 430.448160 
    2016/07/04 13:45:00 430.448410 
    2016/07/04 14:00:00 430.448410 
    2016/07/04 14:15:00 430.446660 
    2016/07/04 14:30:00 430.449910 
    2016/07/04 14:45:00 430.446080 
    2016/07/04 15:00:00 430.444330 
    2016/07/04 15:15:00 430.444330 
    2016/07/04 15:30:00 430.446080 
    2016/07/04 15:45:00 430.442830 
    2016/07/04 16:00:00 430.449580 
    2016/07/04 16:15:00 430.447250 
    2016/07/04 16:30:00 430.445750 
    2016/07/04 16:45:00 430.447250 
    2016/07/04 17:00:00 430.446000 
    2016/07/04 17:15:00 430.446000 
    2016/07/04 17:30:00 430.447750 
    2016/07/04 17:45:00 430.447250 
    2016/07/04 18:00:00 430.451000 
    2016/07/04 18:15:00 430.450750 
    2016/07/04 18:30:00 430.453910 
    2016/07/04 18:45:00 430.452160 
    2016/07/04 19:00:00 430.453910 
    2016/07/04 19:15:00 430.454830 
    2016/07/04 19:30:00 430.457160 
    2016/07/04 19:45:00 430.457160 
    2016/07/04 20:00:00 430.460410 
    2016/07/04 20:15:00 430.459160 
    2016/07/04 20:30:00 430.459500 
    2016/07/04 20:45:00 430.461000 
    2016/07/04 21:00:00 430.459500 
    2016/07/04 21:15:00 430.459500 
    2016/07/04 21:30:00 430.462750 
    2016/07/04 21:45:00 430.460330 
    2016/07/04 22:00:00 430.460080 
    2016/07/04 22:15:00 430.462750 
    2016/07/04 22:30:00 430.463000 
    2016/07/04 22:45:00 430.462750 
    2016/07/04 23:00:00 430.461250 
    2016/07/04 23:15:00 430.463580 
    2016/07/04 23:30:00 430.465080 
    2016/07/04 23:45:00 430.462750 
    2016/07/05 00:00:00 430.465080 
    2016/07/05 00:15:00 430.463330 
    2016/07/05 00:30:00 430.463580 
    2016/07/05 00:45:00 430.465080 
    2016/07/05 01:00:00 430.463330 
    2016/07/05 01:15:00 430.463330 
    2016/07/05 01:30:00 430.463000 
    2016/07/05 01:45:00 430.462750 
    2016/07/05 02:00:00 430.463080 
    2016/07/05 02:15:00 430.463580 
    2016/07/05 02:30:00 430.464500 
    2016/07/05 02:45:00 430.466250 
    2016/07/05 03:00:00 430.461580 
    2016/07/05 03:15:00 430.466250 
    2016/07/05 03:30:00 430.464500 
    2016/07/05 03:45:00 430.463910 
    2016/07/05 04:00:00 430.465410 
    2016/07/05 04:15:00 430.467160 
    2016/07/05 04:30:00 430.465660 
    2016/07/05 04:45:00 430.462160 
    2016/07/05 05:00:00 430.463660 
    2016/07/05 05:15:00 430.465410 
    2016/07/05 05:30:00 430.463910 
    2016/07/05 05:45:00 430.465410 
    2016/07/05 06:00:00 430.465660 
    2016/07/05 06:15:00 430.460160 
    2016/07/05 06:30:00 430.461910 
    2016/07/05 06:45:00 430.461910 
    2016/07/05 07:00:00 430.461000 
    2016/07/05 07:15:00 430.459250 
    2016/07/05 07:30:00 430.456910 
    2016/07/05 07:45:00 430.452250 
    2016/07/05 08:00:00 430.454000 
    2016/07/05 08:15:00 430.451000 
    2016/07/05 08:30:00 430.454000 
    2016/07/05 08:45:00 430.452500 
    2016/07/05 09:00:00 430.452500 
    2016/07/05 09:15:00 430.450750 
    2016/07/05 09:30:00 430.447250 
    2016/07/05 09:45:00 430.447250 
    2016/07/05 10:00:00 430.447250 
    2016/07/05 10:15:00 430.448410 
    2016/07/05 10:30:00 430.445160 
    2016/07/05 10:45:00 430.443750 
    2016/07/05 11:00:00 430.443750 
    2016/07/05 11:15:00 430.442000 
    2016/07/05 11:30:00 430.440250 
    2016/07/05 11:45:00 430.443160 
    2016/07/05 12:00:00 430.438160 
    2016/07/05 12:15:00 430.436160 
    2016/07/05 12:30:00 430.434410 
    2016/07/05 12:45:00 430.432910 
    2016/07/05 13:00:00 430.434410 
    2016/07/05 13:15:00 430.432910 
    2016/07/05 13:30:00 430.429080 
    2016/07/05 13:45:00 430.427330 
    2016/07/05 14:00:00 430.429330 
    2016/07/05 14:15:00 430.434330 
    2016/07/05 14:30:00 430.434580 
    2016/07/05 14:45:00 430.439580 
    2016/07/05 15:00:00 430.439830 
    2016/07/05 15:15:00 430.439250 
    2016/07/05 15:30:00 430.443080 
    2016/07/05 15:45:00 430.439830 
    2016/07/05 16:00:00 430.444000 
    2016/07/05 16:15:00 430.442500 
    2016/07/05 16:30:00 430.442500 
    2016/07/05 16:45:00 430.439000 
    2016/07/05 17:00:00 430.442250 
    2016/07/05 17:15:00 430.442250 
    2016/07/05 17:30:00 430.439000 
    2016/07/05 17:45:00 430.439000 
    2016/07/05 18:00:00 430.442500 
    2016/07/05 18:15:00 430.442250 
    2016/07/05 18:30:00 430.442500 
    2016/07/05 18:45:00 430.442000 
    2016/07/05 19:00:00 430.444000 
    2016/07/05 19:15:00 430.442000 
    2016/07/05 19:30:00 430.444330 
    2016/07/05 19:45:00 430.444910 
    2016/07/05 20:00:00 430.450750 
    2016/07/05 20:15:00 430.461830 
    2016/07/05 20:30:00 430.467660 
    2016/07/05 20:45:00 430.472000 
    2016/07/05 21:00:00 430.478500 
    2016/07/05 21:15:00 430.477330 
    2016/07/05 21:30:00 430.480830 
    2016/07/05 21:45:00 430.483410 
    2016/07/05 22:00:00 430.478410 
    2016/07/05 22:15:00 430.483160 
    2016/07/05 22:30:00 430.483410 
    2016/07/05 22:45:00 430.482000 
    2016/07/05 23:00:00 430.481660 
    2016/07/05 23:15:00 430.479910 
    2016/07/05 23:30:00 430.479660 
    2016/07/05 23:45:00 430.485160 
    2016/07/06 00:00:00 430.481660 
    2016/07/06 00:15:00 430.481410 
    2016/07/06 00:30:00 430.479910 
    2016/07/06 00:45:00 430.479910 
    2016/07/06 01:00:00 430.480250 
    2016/07/06 01:15:00 430.478750 
    2016/07/06 01:30:00 430.478750 
    2016/07/06 01:45:00 430.480250 
    2016/07/06 02:00:00 430.478750 
    2016/07/06 02:15:00 430.480500 
    2016/07/06 02:30:00 430.480250 
    2016/07/06 02:45:00 430.482000 
    2016/07/06 03:00:00 430.479080 
    2016/07/06 03:15:00 430.476750 
    2016/07/06 03:30:00 430.480500 
    2016/07/06 03:45:00 430.478500 
    2016/07/06 04:00:00 430.478750 
    2016/07/06 04:15:00 430.478250 
    2016/07/06 04:30:00 430.476750 
    2016/07/06 04:45:00 430.475000 
    2016/07/06 05:00:00 430.478500 
    2016/07/06 05:15:00 430.480250 
    2016/07/06 05:30:00 430.478500 
    2016/07/06 05:45:00 430.476750 
    2016/07/06 06:00:00 430.477080 
    2016/07/06 06:15:00 430.477330 
    2016/07/06 06:30:00 430.471500 
    2016/07/06 06:45:00 430.475330 
    2016/07/06 07:00:00 430.487000 
    2016/07/06 07:15:00 430.466000 
    2016/07/06 07:30:00 430.468000 
    2016/07/06 07:45:00 430.454910 
    2016/07/06 08:00:00 430.461000 
    2016/07/06 08:15:00 430.464830 
    2016/07/06 08:30:00 430.463330 
    2016/07/06 08:45:00 430.466580 
    2016/07/06 09:00:00 430.461580 
    2016/07/06 09:15:00 430.461580 
    2016/07/06 09:30:00 430.463330 
    2016/07/06 09:45:00 430.459830 
    2016/07/06 10:00:00 430.457830 
    2016/07/06 10:15:00 430.458080 
    2016/07/06 10:30:00 430.456580 
    2016/07/06 10:45:00 430.454580 
    2016/07/06 11:00:00 430.449330 
    2016/07/06 11:15:00 430.449580 
    2016/07/06 11:30:00 430.449330 
    2016/07/06 11:45:00 430.450750 
    2016/07/06 12:00:00 430.445250 
    2016/07/06 12:15:00 430.445250 
    2016/07/06 12:30:00 430.443500 
    2016/07/06 12:45:00 430.440250 
    2016/07/06 13:00:00 430.438500 
    2016/07/06 13:15:00 430.434660 
    2016/07/06 13:30:00 430.434660 
    2016/07/06 13:45:00 430.419500 
    2016/07/06 14:00:00 430.419750 
    2016/07/06 14:15:00 430.426500 
    2016/07/06 14:30:00 430.433830 
    2016/07/06 14:45:00 430.433500 
    2016/07/06 15:00:00 430.437000 
    2016/07/06 15:15:00 430.435250 
    2016/07/06 15:30:00 430.432080 
    2016/07/06 15:45:00 430.428250 
    2016/07/06 16:00:00 430.435250 
    2016/07/06 16:15:00 430.435000 
    2016/07/06 16:30:00 430.435000 
    2016/07/06 16:45:00 430.435000 
    2016/07/06 17:00:00 430.434410 
    2016/07/06 17:15:00 430.434660 
    2016/07/06 17:30:00 430.434660 
    2016/07/06 17:45:00 430.433250 
    2016/07/06 18:00:00 430.435000 
    2016/07/06 18:15:00 430.436750 
    2016/07/06 18:30:00 430.435250 
    2016/07/06 18:45:00 430.436160 
    2016/07/06 19:00:00 430.434410 
    2016/07/06 19:15:00 430.436160 
    2016/07/06 19:30:00 430.435910 
    2016/07/06 19:45:00 430.434410 
    2016/07/06 20:00:00 430.432660 
    2016/07/06 20:15:00 430.436160 
    2016/07/06 20:30:00 430.434160 
    2016/07/06 20:45:00 430.437660 
    2016/07/06 21:00:00 430.437660 
    2016/07/06 21:15:00 430.436500 
    2016/07/06 21:30:00 430.436500 
    2016/07/06 21:45:00 430.438250 
    2016/07/06 22:00:00 430.436250 
    2016/07/06 22:15:00 430.438000 
    2016/07/06 22:30:00 430.436250 
    2016/07/06 22:45:00 430.438830 
    2016/07/06 23:00:00 430.436250 
    2016/07/06 23:15:00 430.436830 
    2016/07/06 23:30:00 430.438330 
    2016/07/06 23:45:00 430.437080 
    2016/07/07 00:00:00 430.438580 
    2016/07/07 00:15:00 430.438830 
    2016/07/07 00:30:00 430.437080 
    2016/07/07 00:45:00 430.438330 
    2016/07/07 01:00:00 430.436830 
    2016/07/07 01:15:00 430.438580 
    2016/07/07 01:30:00 430.435330 
    2016/07/07 01:45:00 430.436000 
    2016/07/07 02:00:00 430.439750 
    2016/07/07 02:15:00 430.438000 
    2016/07/07 02:30:00 430.436250 
    2016/07/07 02:45:00 430.432750 
    2016/07/07 03:00:00 430.436830 
    2016/07/07 03:15:00 430.436250 
    2016/07/07 03:30:00 430.436250 
    2016/07/07 03:45:00 430.438000 
    2016/07/07 04:00:00 430.439750 
    2016/07/07 04:15:00 430.436250 
    2016/07/07 04:30:00 430.436250 
    2016/07/07 04:45:00 430.438000 
    2016/07/07 05:00:00 430.436250 
    2016/07/07 05:15:00 430.439750 
    2016/07/07 05:30:00 430.439160 
    2016/07/07 05:45:00 430.438000 
    2016/07/07 06:00:00 430.436250 
    2016/07/07 06:15:00 430.439750 
    2016/07/07 06:30:00 430.439750 
    2016/07/07 06:45:00 430.438000 
    2016/07/07 07:00:00 430.437080 
    2016/07/07 07:15:00 430.436830 
    2016/07/07 07:30:00 430.433330 
    2016/07/07 07:45:00 430.431830 
    2016/07/07 08:00:00 430.436580 
    2016/07/07 08:15:00 430.436830 
    2016/07/07 08:30:00 430.433330 
    2016/07/07 08:45:00 430.436580 
    2016/07/07 09:00:00 430.434750 
    2016/07/07 09:15:00 430.433330 
    2016/07/07 09:30:00 430.431830 
    2016/07/07 09:45:00 430.431830 
    2016/07/07 10:00:00 430.434750 
    2016/07/07 10:15:00 430.432750 
    2016/07/07 10:30:00 430.428330 
    2016/07/07 10:45:00 430.430660 
    2016/07/07 11:00:00 430.432410 
    2016/07/07 11:15:00 430.434160 
