----------------------------------------------
SG-1_1st_Position TotHead [m]: 
    2016/06/16 12:30:00 428.630420 
    2016/06/16 12:45:00 428.633340 
    2016/06/16 13:00:00 428.633920 
    2016/06/16 13:15:00 428.631000 
    2016/06/16 13:30:00 428.633590 
    2016/06/16 13:45:00 428.633000 
    2016/06/16 14:00:00 428.633590 
    2016/06/16 14:15:00 428.638500 
    2016/06/16 14:30:00 428.647590 
    2016/06/16 14:45:00 428.647590 
    2016/06/16 15:00:00 428.650500 
    2016/06/16 15:15:00 428.648750 
    2016/06/16 15:30:00 428.645840 
    2016/06/16 15:45:00 428.643750 
    2016/06/16 16:00:00 428.652250 
    2016/06/16 16:15:00 428.654590 
    2016/06/16 16:30:00 428.659840 
    2016/06/16 16:45:00 428.657500 
    2016/06/16 17:00:00 428.655420 
    2016/06/16 17:15:00 428.660670 
    2016/06/16 17:30:00 428.659500 
    2016/06/16 17:45:00 428.663920 
    2016/06/16 18:00:00 428.663920 
    2016/06/16 18:15:00 428.663000 
    2016/06/16 18:30:00 428.665670 
    2016/06/16 18:45:00 428.665420 
    2016/06/16 19:00:00 428.671500 
    2016/06/16 19:15:00 428.669170 
    2016/06/16 19:30:00 428.665670 
    2016/06/16 19:45:00 428.673000 
    2016/06/16 20:00:00 428.665420 
    2016/06/16 20:15:00 428.671250 
    2016/06/16 20:30:00 428.667420 
    2016/06/16 20:45:00 428.670670 
    2016/06/16 21:00:00 428.667170 
    2016/06/16 21:15:00 428.668920 
    2016/06/16 21:30:00 428.668920 
    2016/06/16 21:45:00 428.667170 
    2016/06/16 22:00:00 428.667750 
    2016/06/16 22:15:00 428.667750 
    2016/06/16 22:30:00 428.669840 
    2016/06/16 22:45:00 428.666340 
    2016/06/16 23:00:00 428.669250 
    2016/06/16 23:15:00 428.668090 
    2016/06/16 23:30:00 428.673920 
    2016/06/16 23:45:00 428.672170 
    2016/06/17 00:00:00 428.668090 
    2016/06/17 00:15:00 428.668090 
    2016/06/17 00:30:00 428.662840 
    2016/06/17 00:45:00 428.669250 
    2016/06/17 01:00:00 428.667500 
    2016/06/17 01:15:00 428.667500 
    2016/06/17 01:30:00 428.669250 
    2016/06/17 01:45:00 428.669250 
    2016/06/17 02:00:00 428.667500 
    2016/06/17 02:15:00 428.668090 
    2016/06/17 02:30:00 428.668090 
    2016/06/17 02:45:00 428.668090 
    2016/06/17 03:00:00 428.668090 
    2016/06/17 03:15:00 428.667500 
    2016/06/17 03:30:00 428.667500 
    2016/06/17 03:45:00 428.667500 
    2016/06/17 04:00:00 428.673340 
    2016/06/17 04:15:00 428.672170 
    2016/06/17 04:30:00 428.669250 
    2016/06/17 04:45:00 428.669250 
    2016/06/17 05:00:00 428.670420 
    2016/06/17 05:15:00 428.669250 
    2016/06/17 05:30:00 428.671000 
    2016/06/17 05:45:00 428.672750 
    2016/06/17 06:00:00 428.672170 
    2016/06/17 06:15:00 428.672750 
    2016/06/17 06:30:00 428.671000 
    2016/06/17 06:45:00 428.676250 
    2016/06/17 07:00:00 428.669250 
    2016/06/17 07:15:00 428.671000 
    2016/06/17 07:30:00 428.667500 
    2016/06/17 07:45:00 428.667500 
    2016/06/17 08:00:00 428.665170 
    2016/06/17 08:15:00 428.665750 
    2016/06/17 08:30:00 428.667500 
    2016/06/17 08:45:00 428.665750 
    2016/06/17 09:00:00 428.664590 
    2016/06/17 09:15:00 428.665170 
    2016/06/17 09:30:00 428.669250 
    2016/06/17 09:45:00 428.668340 
    2016/06/17 10:00:00 428.661340 
    2016/06/17 10:15:00 428.663670 
    2016/06/17 10:30:00 428.657250 
    2016/06/17 10:45:00 428.660500 
    2016/06/17 11:00:00 428.655500 
    2016/06/17 11:15:00 428.653750 
    2016/06/17 11:30:00 428.652920 
    2016/06/17 11:45:00 428.655840 
    2016/06/17 12:00:00 428.648250 
    2016/06/17 12:15:00 428.648840 
    2016/06/17 12:30:00 428.651750 
    2016/06/17 12:45:00 428.644750 
    2016/06/17 13:00:00 428.648840 
    2016/06/17 13:15:00 428.648250 
    2016/06/17 13:30:00 428.644750 
    2016/06/17 13:45:00 428.640090 
    2016/06/17 14:00:00 428.636590 
    2016/06/17 14:15:00 428.633670 
    2016/06/17 14:30:00 428.633090 
    2016/06/17 14:45:00 428.627250 
    2016/06/17 15:00:00 428.630750 
    2016/06/17 15:15:00 428.625170 
    2016/06/17 15:30:00 428.625170 
    2016/06/17 15:45:00 428.625750 
    2016/06/17 16:00:00 428.622840 
    2016/06/17 16:15:00 428.618750 
    2016/06/17 16:30:00 428.619920 
    2016/06/17 16:45:00 428.614670 
    2016/06/17 17:00:00 428.617590 
    2016/06/17 17:15:00 428.615250 
    2016/06/17 17:30:00 428.614670 
    2016/06/17 17:45:00 428.614670 
    2016/06/17 18:00:00 428.611750 
    2016/06/17 18:15:00 428.608250 
    2016/06/17 18:30:00 428.614090 
    2016/06/17 18:45:00 428.611750 
    2016/06/17 19:00:00 428.611170 
    2016/06/17 19:15:00 428.612340 
    2016/06/17 19:30:00 428.618750 
    2016/06/17 19:45:00 428.618170 
    2016/06/17 20:00:00 428.620250 
    2016/06/17 20:15:00 428.627500 
    2016/06/17 20:30:00 428.625170 
    2016/06/17 20:45:00 428.629250 
    2016/06/17 21:00:00 428.629250 
    2016/06/17 21:15:00 428.628090 
    2016/06/17 21:30:00 428.630170 
    2016/06/17 21:45:00 428.630750 
    2016/06/17 22:00:00 428.632500 
    2016/06/17 22:15:00 428.636000 
    2016/06/17 22:30:00 428.636590 
    2016/06/17 22:45:00 428.640090 
    2016/06/17 23:00:00 428.638340 
    2016/06/17 23:15:00 428.638920 
    2016/06/17 23:30:00 428.643000 
    2016/06/17 23:45:00 428.641840 
    2016/06/18 00:00:00 428.639500 
    2016/06/18 00:15:00 428.644170 
    2016/06/18 00:30:00 428.644170 
    2016/06/18 00:45:00 428.643340 
    2016/06/18 01:00:00 428.648840 
    2016/06/18 01:15:00 428.646500 
    2016/06/18 01:30:00 428.651750 
    2016/06/18 01:45:00 428.650000 
    2016/06/18 02:00:00 428.652920 
    2016/06/18 02:15:00 428.652920 
    2016/06/18 02:30:00 428.657340 
    2016/06/18 02:45:00 428.654670 
    2016/06/18 03:00:00 428.652340 
    2016/06/18 03:15:00 428.656420 
    2016/06/18 03:30:00 428.657000 
    2016/06/18 03:45:00 428.661670 
    2016/06/18 04:00:00 428.665500 
    2016/06/18 04:15:00 428.665750 
    2016/06/18 04:30:00 428.662250 
    2016/06/18 04:45:00 428.668420 
    2016/06/18 05:00:00 428.665500 
    2016/06/18 05:15:00 428.666090 
    2016/06/18 05:30:00 428.669250 
    2016/06/18 05:45:00 428.664920 
    2016/06/18 06:00:00 428.665500 
    2016/06/18 06:15:00 428.668090 
    2016/06/18 06:30:00 428.672750 
    2016/06/18 06:45:00 428.667840 
    2016/06/18 07:00:00 428.667840 
    2016/06/18 07:15:00 428.663750 
    2016/06/18 07:30:00 428.665170 
    2016/06/18 07:45:00 428.663420 
    2016/06/18 08:00:00 428.663170 
    2016/06/18 08:15:00 428.665750 
    2016/06/18 08:30:00 428.659340 
    2016/06/18 08:45:00 428.664000 
    2016/06/18 09:00:00 428.662250 
    2016/06/18 09:15:00 428.663420 
    2016/06/18 09:30:00 428.665170 
    2016/06/18 09:45:00 428.662250 
    2016/06/18 10:00:00 428.662250 
    2016/06/18 10:15:00 428.668670 
    2016/06/18 10:30:00 428.666920 
    2016/06/18 10:45:00 428.666340 
    2016/06/18 11:00:00 428.665170 
    2016/06/18 11:15:00 428.669250 
    2016/06/18 11:30:00 428.669250 
    2016/06/18 11:45:00 428.669250 
    2016/06/18 12:00:00 428.669250 
    2016/06/18 12:15:00 428.671000 
    2016/06/18 12:30:00 428.673920 
    2016/06/18 12:45:00 428.677420 
    2016/06/18 13:00:00 428.673340 
    2016/06/18 13:15:00 428.676840 
    2016/06/18 13:30:00 428.675670 
    2016/06/18 13:45:00 428.675090 
    2016/06/18 14:00:00 428.675670 
    2016/06/18 14:15:00 428.676250 
    2016/06/18 14:30:00 428.681170 
    2016/06/18 14:45:00 428.684670 
    2016/06/18 15:00:00 428.687590 
    2016/06/18 15:15:00 428.689920 
    2016/06/18 15:30:00 428.685250 
    2016/06/18 15:45:00 428.692000 
    2016/06/18 16:00:00 428.694000 
    2016/06/18 16:15:00 428.695170 
    2016/06/18 16:30:00 428.693420 
    2016/06/18 16:45:00 428.691090 
    2016/06/18 17:00:00 428.693420 
    2016/06/18 17:15:00 428.696340 
    2016/06/18 17:30:00 428.698670 
    2016/06/18 17:45:00 428.700420 
    2016/06/18 18:00:00 428.698090 
    2016/06/18 18:15:00 428.699590 
    2016/06/18 18:30:00 428.702170 
    2016/06/18 18:45:00 428.702750 
    2016/06/18 19:00:00 428.701000 
    2016/06/18 19:15:00 428.707420 
    2016/06/18 19:30:00 428.708000 
    2016/06/18 19:45:00 428.709750 
    2016/06/18 20:00:00 428.709170 
    2016/06/18 20:15:00 428.707420 
    2016/06/18 20:30:00 428.703340 
    2016/06/18 20:45:00 428.706840 
    2016/06/18 21:00:00 428.708590 
    2016/06/18 21:15:00 428.705090 
    2016/06/18 21:30:00 428.712090 
    2016/06/18 21:45:00 428.706250 
    2016/06/18 22:00:00 428.710340 
    2016/06/18 22:15:00 428.708340 
    2016/06/18 22:30:00 428.706590 
    2016/06/18 22:45:00 428.708340 
    2016/06/18 23:00:00 428.706840 
    2016/06/18 23:15:00 428.709500 
    2016/06/18 23:30:00 428.710090 
    2016/06/18 23:45:00 428.704250 
    2016/06/19 00:00:00 428.708340 
    2016/06/19 00:15:00 428.706000 
    2016/06/19 00:30:00 428.708920 
    2016/06/19 00:45:00 428.703670 
    2016/06/19 01:00:00 428.702500 
    2016/06/19 01:15:00 428.707170 
    2016/06/19 01:30:00 428.703670 
    2016/06/19 01:45:00 428.707420 
    2016/06/19 02:00:00 428.703670 
    2016/06/19 02:15:00 428.704500 
    2016/06/19 02:30:00 428.704250 
    2016/06/19 02:45:00 428.706250 
    2016/06/19 03:00:00 428.701340 
    2016/06/19 03:15:00 428.703090 
    2016/06/19 03:30:00 428.700170 
    2016/06/19 03:45:00 428.700170 
    2016/06/19 04:00:00 428.699590 
    2016/06/19 04:15:00 428.699590 
    2016/06/19 04:30:00 428.703670 
    2016/06/19 04:45:00 428.698420 
    2016/06/19 05:00:00 428.703090 
    2016/06/19 05:15:00 428.699000 
    2016/06/19 05:30:00 428.701340 
    2016/06/19 05:45:00 428.702500 
    2016/06/19 06:00:00 428.701340 
    2016/06/19 06:15:00 428.699590 
    2016/06/19 06:30:00 428.698420 
    2016/06/19 06:45:00 428.699000 
    2016/06/19 07:00:00 428.696670 
    2016/06/19 07:15:00 428.696920 
    2016/06/19 07:30:00 428.693420 
    2016/06/19 07:45:00 428.695170 
    2016/06/19 08:00:00 428.691670 
    2016/06/19 08:15:00 428.694920 
    2016/06/19 08:30:00 428.687590 
    2016/06/19 08:45:00 428.692590 
    2016/06/19 09:00:00 428.687590 
    2016/06/19 09:15:00 428.687000 
    2016/06/19 09:30:00 428.687000 
    2016/06/19 09:45:00 428.686420 
    2016/06/19 10:00:00 428.684920 
    2016/06/19 10:15:00 428.684340 
    2016/06/19 10:30:00 428.679090 
    2016/06/19 10:45:00 428.684000 
    2016/06/19 11:00:00 428.684340 
    2016/06/19 11:15:00 428.683750 
    2016/06/19 11:30:00 428.686090 
    2016/06/19 11:45:00 428.687250 
    2016/06/19 12:00:00 428.688090 
    2016/06/19 12:15:00 428.686340 
    2016/06/19 12:30:00 428.686920 
    2016/06/19 12:45:00 428.683670 
    2016/06/19 13:00:00 428.688340 
    2016/06/19 13:15:00 428.689500 
    2016/06/19 13:30:00 428.691840 
    2016/06/19 13:45:00 428.694750 
    2016/06/19 14:00:00 428.691840 
    2016/06/19 14:15:00 428.691840 
    2016/06/19 14:30:00 428.692670 
    2016/06/19 14:45:00 428.688590 
    2016/06/19 15:00:00 428.695340 
    2016/06/19 15:15:00 428.697340 
    2016/06/19 15:30:00 428.699090 
    2016/06/19 15:45:00 428.698840 
    2016/06/19 16:00:00 428.698590 
    2016/06/19 16:15:00 428.701170 
    2016/06/19 16:30:00 428.703250 
    2016/06/19 16:45:00 428.700920 
    2016/06/19 17:00:00 428.693000 
    2016/06/19 17:15:00 428.694750 
    2016/06/19 17:30:00 428.694170 
    2016/06/19 17:45:00 428.694840 
    2016/06/19 18:00:00 428.688340 
    2016/06/19 18:15:00 428.692420 
    2016/06/19 18:30:00 428.696170 
    2016/06/19 18:45:00 428.694750 
    2016/06/19 19:00:00 428.695090 
    2016/06/19 19:15:00 428.697090 
    2016/06/19 19:30:00 428.703500 
    2016/06/19 19:45:00 428.717250 
    2016/06/19 20:00:00 428.717840 
    2016/06/19 20:15:00 428.721000 
    2016/06/19 20:30:00 428.721000 
    2016/06/19 20:45:00 428.724590 
    2016/06/19 21:00:00 428.721920 
    2016/06/19 21:15:00 428.717250 
    2016/06/19 21:30:00 428.718170 
    2016/06/19 21:45:00 428.720750 
    2016/06/19 22:00:00 428.721090 
    2016/06/19 22:15:00 428.721670 
    2016/06/19 22:30:00 428.722840 
    2016/06/19 22:45:00 428.721340 
    2016/06/19 23:00:00 428.724340 
    2016/06/19 23:15:00 428.718750 
    2016/06/19 23:30:00 428.721920 
    2016/06/19 23:45:00 428.723170 
    2016/06/20 00:00:00 428.721670 
    2016/06/20 00:15:00 428.719670 
    2016/06/20 00:30:00 428.720250 
    2016/06/20 00:45:00 428.717590 
    2016/06/20 01:00:00 428.717920 
    2016/06/20 01:15:00 428.716420 
    2016/06/20 01:30:00 428.715590 
    2016/06/20 01:45:00 428.720250 
    2016/06/20 02:00:00 428.714750 
    2016/06/20 02:15:00 428.713590 
    2016/06/20 02:30:00 428.713840 
    2016/06/20 02:45:00 428.709750 
    2016/06/20 03:00:00 428.710340 
    2016/06/20 03:15:00 428.709170 
    2016/06/20 03:30:00 428.710920 
    2016/06/20 03:45:00 428.709170 
    2016/06/20 04:00:00 428.707750 
    2016/06/20 04:15:00 428.706840 
    2016/06/20 04:30:00 428.706590 
    2016/06/20 04:45:00 428.707170 
    2016/06/20 05:00:00 428.703920 
    2016/06/20 05:15:00 428.705670 
    2016/06/20 05:30:00 428.707170 
    2016/06/20 05:45:00 428.704750 
    2016/06/20 06:00:00 428.704500 
    2016/06/20 06:15:00 428.705090 
    2016/06/20 06:30:00 428.702170 
    2016/06/20 06:45:00 428.696920 
    2016/06/20 07:00:00 428.699250 
    2016/06/20 07:15:00 428.695170 
    2016/06/20 07:30:00 428.693420 
    2016/06/20 07:45:00 428.695750 
    2016/06/20 08:00:00 428.694340 
    2016/06/20 08:15:00 428.693420 
    2016/06/20 08:30:00 428.691420 
    2016/06/20 08:45:00 428.689920 
    2016/06/20 09:00:00 428.690840 
    2016/06/20 09:15:00 428.687000 
    2016/06/20 09:30:00 428.686750 
    2016/06/20 09:45:00 428.683250 
    2016/06/20 10:00:00 428.683840 
    2016/06/20 10:15:00 428.681500 
    2016/06/20 10:30:00 428.682920 
    2016/06/20 10:45:00 428.679750 
    2016/06/20 11:00:00 428.679750 
    2016/06/20 11:15:00 428.676500 
    2016/06/20 11:30:00 428.678840 
    2016/06/20 11:45:00 428.682340 
    2016/06/20 12:00:00 428.686420 
    2016/06/20 12:15:00 428.694920 
    2016/06/20 12:30:00 428.695170 
    2016/06/20 12:45:00 428.696340 
    2016/06/20 13:00:00 428.698670 
    2016/06/20 13:15:00 428.700420 
    2016/06/20 13:30:00 428.698920 
    2016/06/20 13:45:00 428.705340 
    2016/06/20 14:00:00 428.705340 
    2016/06/20 14:15:00 428.710590 
    2016/06/20 14:30:00 428.710590 
    2016/06/20 14:45:00 428.714670 
    2016/06/20 15:00:00 428.714090 
    2016/06/20 15:15:00 428.707090 
    2016/06/20 15:30:00 428.704170 
    2016/06/20 15:45:00 428.702420 
    2016/06/20 16:00:00 428.704170 
    2016/06/20 16:15:00 428.703590 
    2016/06/20 16:30:00 428.700090 
    2016/06/20 16:45:00 428.696590 
    2016/06/20 17:00:00 428.695420 
    2016/06/20 17:15:00 428.701590 
    2016/06/20 17:30:00 428.695420 
    2016/06/20 17:45:00 428.692840 
    2016/06/20 18:00:00 428.687840 
    2016/06/20 18:15:00 428.691090 
    2016/06/20 18:30:00 428.690500 
    2016/06/20 18:45:00 428.684340 
    2016/06/20 19:00:00 428.684670 
    2016/06/20 19:15:00 428.681170 
    2016/06/20 19:30:00 428.680000 
    2016/06/20 19:45:00 428.675920 
    2016/06/20 20:00:00 428.676750 
    2016/06/20 20:15:00 428.678250 
    2016/06/20 20:30:00 428.676500 
    2016/06/20 20:45:00 428.670090 
    2016/06/20 21:00:00 428.670090 
    2016/06/20 21:15:00 428.667750 
    2016/06/20 21:30:00 428.668340 
    2016/06/20 21:45:00 428.665750 
    2016/06/20 22:00:00 428.669840 
    2016/06/20 22:15:00 428.664000 
    2016/06/20 22:30:00 428.668090 
    2016/06/20 22:45:00 428.661670 
    2016/06/20 23:00:00 428.662250 
    2016/06/20 23:15:00 428.664250 
    2016/06/20 23:30:00 428.667500 
    2016/06/20 23:45:00 428.666340 
    2016/06/21 00:00:00 428.670670 
    2016/06/21 00:15:00 428.674500 
    2016/06/21 00:30:00 428.674750 
    2016/06/21 00:45:00 428.677090 
    2016/06/21 01:00:00 428.674750 
    2016/06/21 01:15:00 428.678840 
    2016/06/21 01:30:00 428.678840 
    2016/06/21 01:45:00 428.678590 
    2016/06/21 02:00:00 428.678000 
    2016/06/21 02:15:00 428.678000 
    2016/06/21 02:30:00 428.676250 
    2016/06/21 02:45:00 428.680920 
    2016/06/21 03:00:00 428.676840 
    2016/06/21 03:15:00 428.676840 
    2016/06/21 03:30:00 428.672170 
    2016/06/21 03:45:00 428.672170 
    2016/06/21 04:00:00 428.668340 
    2016/06/21 04:15:00 428.665170 
    2016/06/21 04:30:00 428.666920 
    2016/06/21 04:45:00 428.664590 
    2016/06/21 05:00:00 428.661670 
    2016/06/21 05:15:00 428.664000 
    2016/06/21 05:30:00 428.661420 
    2016/06/21 05:45:00 428.655840 
    2016/06/21 06:00:00 428.653500 
    2016/06/21 06:15:00 428.655840 
    2016/06/21 06:30:00 428.657590 
    2016/06/21 06:45:00 428.649170 
    2016/06/21 07:00:00 428.646500 
    2016/06/21 07:15:00 428.640670 
    2016/06/21 07:30:00 428.645590 
    2016/06/21 07:45:00 428.642420 
    2016/06/21 08:00:00 428.638920 
    2016/06/21 08:15:00 428.636590 
    2016/06/21 08:30:00 428.632170 
    2016/06/21 08:45:00 428.632750 
    2016/06/21 09:00:00 428.629250 
    2016/06/21 09:15:00 428.629250 
    2016/06/21 09:30:00 428.629250 
    2016/06/21 09:45:00 428.624000 
    2016/06/21 10:00:00 428.624590 
    2016/06/21 10:15:00 428.624000 
    2016/06/21 10:30:00 428.629250 
    2016/06/21 10:45:00 428.623420 
    2016/06/21 11:00:00 428.621670 
    2016/06/21 11:15:00 428.624000 
    2016/06/21 11:30:00 428.621670 
    2016/06/21 11:45:00 428.619340 
    2016/06/21 12:00:00 428.625170 
    2016/06/21 12:15:00 428.619000 
    2016/06/21 12:30:00 428.619000 
    2016/06/21 12:45:00 428.618170 
    2016/06/21 13:00:00 428.614920 
    2016/06/21 13:15:00 428.615840 
    2016/06/21 13:30:00 428.617840 
    2016/06/21 13:45:00 428.613170 
    2016/06/21 14:00:00 428.615170 
    2016/06/21 14:15:00 428.614590 
    2016/06/21 14:30:00 428.612840 
    2016/06/21 14:45:00 428.612000 
    2016/06/21 15:00:00 428.616090 
    2016/06/21 15:15:00 428.610170 
    2016/06/21 15:30:00 428.608170 
    2016/06/21 15:45:00 428.611090 
    2016/06/21 16:00:00 428.616920 
    2016/06/21 16:15:00 428.619840 
    2016/06/21 16:30:00 428.619250 
    2016/06/21 16:45:00 428.621000 
    2016/06/21 17:00:00 428.620420 
    2016/06/21 17:15:00 428.623920 
    2016/06/21 17:30:00 428.623920 
    2016/06/21 17:45:00 428.623340 
    2016/06/21 18:00:00 428.625090 
    2016/06/21 18:15:00 428.623340 
    2016/06/21 18:30:00 428.620170 
    2016/06/21 18:45:00 428.624250 
    2016/06/21 19:00:00 428.624840 
    2016/06/21 19:15:00 428.621000 
    2016/06/21 19:30:00 428.623670 
    2016/06/21 19:45:00 428.625420 
    2016/06/21 20:00:00 428.622500 
    2016/06/21 20:15:00 428.622500 
    2016/06/21 20:30:00 428.619920 
    2016/06/21 20:45:00 428.621090 
    2016/06/21 21:00:00 428.622250 
    2016/06/21 21:15:00 428.622250 
    2016/06/21 21:30:00 428.622000 
    2016/06/21 21:45:00 428.618420 
    2016/06/21 22:00:00 428.621670 
    2016/06/21 22:15:00 428.620500 
    2016/06/21 22:30:00 428.617590 
    2016/06/21 22:45:00 428.619340 
    2016/06/21 23:00:00 428.619670 
    2016/06/21 23:15:00 428.619670 
    2016/06/21 23:30:00 428.616420 
    2016/06/21 23:45:00 428.616170 
    2016/06/22 00:00:00 428.610340 
    2016/06/22 00:15:00 428.612340 
    2016/06/22 00:30:00 428.608840 
    2016/06/22 00:45:00 428.608000 
    2016/06/22 01:00:00 428.608590 
    2016/06/22 01:15:00 428.608000 
    2016/06/22 01:30:00 428.611840 
    2016/06/22 01:45:00 428.606500 
    2016/06/22 02:00:00 428.606840 
    2016/06/22 02:15:00 428.607420 
    2016/06/22 02:30:00 428.608000 
    2016/06/22 02:45:00 428.605670 
    2016/06/22 03:00:00 428.599840 
    2016/06/22 03:15:00 428.601840 
    2016/06/22 03:30:00 428.601000 
    2016/06/22 03:45:00 428.599840 
    2016/06/22 04:00:00 428.598340 
    2016/06/22 04:15:00 428.598090 
    2016/06/22 04:30:00 428.597500 
    2016/06/22 04:45:00 428.597750 
    2016/06/22 05:00:00 428.596920 
    2016/06/22 05:15:00 428.598090 
    2016/06/22 05:30:00 428.589590 
    2016/06/22 05:45:00 428.595170 
    2016/06/22 06:00:00 428.595170 
    2016/06/22 06:15:00 428.591670 
    2016/06/22 06:30:00 428.590750 
    2016/06/22 06:45:00 428.591090 
    2016/06/22 07:00:00 428.586420 
    2016/06/22 07:15:00 428.582340 
    2016/06/22 07:30:00 428.584090 
    2016/06/22 07:45:00 428.584340 
    2016/06/22 08:00:00 428.584090 
    2016/06/22 08:15:00 428.576170 
    2016/06/22 08:30:00 428.575590 
    2016/06/22 08:45:00 428.576170 
    2016/06/22 09:00:00 428.573840 
    2016/06/22 09:15:00 428.574420 
    2016/06/22 09:30:00 428.574420 
    2016/06/22 09:45:00 428.577340 
    2016/06/22 10:00:00 428.572670 
    2016/06/22 10:15:00 428.573840 
    2016/06/22 10:30:00 428.573500 
    2016/06/22 10:45:00 428.570340 
    2016/06/22 11:00:00 428.572670 
    2016/06/22 11:15:00 428.570920 
    2016/06/22 11:30:00 428.569750 
    2016/06/22 11:45:00 428.570590 
    2016/06/22 12:00:00 428.574420 
    2016/06/22 12:15:00 428.570340 
    2016/06/22 12:30:00 428.570000 
    2016/06/22 12:45:00 428.571170 
    2016/06/22 13:00:00 428.570590 
    2016/06/22 13:15:00 428.568250 
    2016/06/22 13:30:00 428.566500 
    2016/06/22 13:45:00 428.563590 
    2016/06/22 14:00:00 428.563000 
    2016/06/22 14:15:00 428.564750 
    2016/06/22 14:30:00 428.566500 
    2016/06/22 14:45:00 428.568250 
    2016/06/22 15:00:00 428.573500 
    2016/06/22 15:15:00 428.571750 
    2016/06/22 15:30:00 428.572000 
    2016/06/22 15:45:00 428.570840 
    2016/06/22 16:00:00 428.574670 
    2016/06/22 16:15:00 428.573500 
    2016/06/22 16:30:00 428.573500 
    2016/06/22 16:45:00 428.574670 
    2016/06/22 17:00:00 428.574340 
    2016/06/22 17:15:00 428.577590 
    2016/06/22 17:30:00 428.575500 
    2016/06/22 17:45:00 428.575840 
    2016/06/22 18:00:00 428.572920 
    2016/06/22 18:15:00 428.569420 
    2016/06/22 18:30:00 428.572920 
    2016/06/22 18:45:00 428.575590 
    2016/06/22 19:00:00 428.574670 
    2016/06/22 19:15:00 428.570000 
    2016/06/22 19:30:00 428.568250 
    2016/06/22 19:45:00 428.570920 
    2016/06/22 20:00:00 428.571750 
    2016/06/22 20:15:00 428.570340 
    2016/06/22 20:30:00 428.572420 
    2016/06/22 20:45:00 428.568590 
    2016/06/22 21:00:00 428.570670 
    2016/06/22 21:15:00 428.569170 
    2016/06/22 21:30:00 428.568920 
    2016/06/22 21:45:00 428.569170 
    2016/06/22 22:00:00 428.568340 
    2016/06/22 22:15:00 428.568920 
    2016/06/22 22:30:00 428.568340 
    2016/06/22 22:45:00 428.568590 
    2016/06/22 23:00:00 428.567170 
    2016/06/22 23:15:00 428.567750 
    2016/06/22 23:30:00 428.561920 
    2016/06/22 23:45:00 428.568000 
    2016/06/23 00:00:00 428.564840 
    2016/06/23 00:15:00 428.561590 
    2016/06/23 00:30:00 428.563670 
    2016/06/23 00:45:00 428.561590 
    2016/06/23 01:00:00 428.563920 
    2016/06/23 01:15:00 428.563670 
    2016/06/23 01:30:00 428.563670 
    2016/06/23 01:45:00 428.560750 
    2016/06/23 02:00:00 428.563090 
    2016/06/23 02:15:00 428.559340 
    2016/06/23 02:30:00 428.557840 
    2016/06/23 02:45:00 428.554590 
    2016/06/23 03:00:00 428.557250 
    2016/06/23 03:15:00 428.556670 
    2016/06/23 03:30:00 428.557840 
    2016/06/23 03:45:00 428.554920 
    2016/06/23 04:00:00 428.553750 
    2016/06/23 04:15:00 428.550840 
    2016/06/23 04:30:00 428.549670 
    2016/06/23 04:45:00 428.552840 
    2016/06/23 05:00:00 428.550840 
    2016/06/23 05:15:00 428.553170 
    2016/06/23 05:30:00 428.547340 
    2016/06/23 05:45:00 428.547920 
    2016/06/23 06:00:00 428.548500 
    2016/06/23 06:15:00 428.546170 
    2016/06/23 06:30:00 428.544420 
    2016/06/23 06:45:00 428.542670 
    2016/06/23 07:00:00 428.540340 
    2016/06/23 07:15:00 428.538590 
    2016/06/23 07:30:00 428.539750 
    2016/06/23 07:45:00 428.538000 
    2016/06/23 08:00:00 428.536840 
    2016/06/23 08:15:00 428.537420 
    2016/06/23 08:30:00 428.535670 
    2016/06/23 08:45:00 428.535670 
    2016/06/23 09:00:00 428.524840 
    2016/06/23 09:15:00 428.524840 
    2016/06/23 09:30:00 428.528090 
    2016/06/23 09:45:00 428.529250 
    2016/06/23 10:00:00 428.526000 
    2016/06/23 10:15:00 428.524000 
    2016/06/23 10:30:00 428.524840 
    2016/06/23 10:45:00 428.524250 
    2016/06/23 11:00:00 428.526590 
    2016/06/23 11:15:00 428.524840 
    2016/06/23 11:30:00 428.524250 
    2016/06/23 11:45:00 428.519590 
    2016/06/23 12:00:00 428.521920 
    2016/06/23 12:15:00 428.521340 
    2016/06/23 12:30:00 428.525420 
    2016/06/23 12:45:00 428.523670 
    2016/06/23 13:00:00 428.516670 
    2016/06/23 13:15:00 428.517250 
    2016/06/23 13:30:00 428.520750 
    2016/06/23 13:45:00 428.522750 
    2016/06/23 14:00:00 428.515750 
    2016/06/23 14:15:00 428.520750 
    2016/06/23 14:30:00 428.521000 
    2016/06/23 14:45:00 428.523670 
    2016/06/23 15:00:00 428.519250 
    2016/06/23 15:15:00 428.517500 
    2016/06/23 15:30:00 428.515750 
    2016/06/23 15:45:00 428.517500 
    2016/06/23 16:00:00 428.520420 
    2016/06/23 16:15:00 428.525090 
    2016/06/23 16:30:00 428.526840 
    2016/06/23 16:45:00 428.526840 
    2016/06/23 17:00:00 428.531500 
    2016/06/23 17:15:00 428.529170 
    2016/06/23 17:30:00 428.530670 
    2016/06/23 17:45:00 428.529750 
    2016/06/23 18:00:00 428.530090 
    2016/06/23 18:15:00 428.530090 
    2016/06/23 18:30:00 428.532090 
    2016/06/23 18:45:00 428.530670 
