Specific discharge calculated as: THETA    *  SAT   *    VZ (from the obsPoints.out file). NaN may mean q is variable through the column, an unrealistic numerical result of the model.
6/8/2016 6:54:16,2.41475325E-83
6/8/2016 6:57:09,2.41425375E-83
6/8/2016 7:00:36,2.4136935E-83
6/8/2016 7:01:52,2.4134985E-83
6/8/2016 7:04:16,2.41310925E-83
6/8/2016 7:07:09,2.41261875E-83
6/8/2016 7:10:36,2.41207125E-83
6/8/2016 7:11:52,2.41189275E-83
6/8/2016 7:14:16,2.438907E-83
6/8/2016 7:17:09,2.438454E-83
6/8/2016 7:20:36,2.43792375E-83
6/8/2016 7:21:52,2.4377505E-83
6/8/2016 7:24:16,2.46461775E-83
6/8/2016 7:27:09,2.46415425E-83
6/8/2016 7:30:36,2.4635985E-83
6/8/2016 7:31:52,2.46339825E-83
6/8/2016 7:34:16,2.46303825E-83
6/8/2016 7:37:09,2.4625815E-83
6/8/2016 7:40:36,2.46206325E-83
6/8/2016 7:41:52,2.46188925E-83
6/8/2016 7:44:16,2.461569E-83
6/8/2016 7:47:09,2.46116625E-83
6/8/2016 7:50:36,2.4606885E-83
6/8/2016 7:51:52,2.460534E-83
6/8/2016 7:54:16,2.46021375E-83
6/8/2016 7:57:09,2.45983275E-83
6/8/2016 8:00:36,2.459388E-83
6/8/2016 8:01:52,2.459235E-83
6/8/2016 8:04:16,2.458929E-83
6/8/2016 8:07:09,2.45856525E-83
6/8/2016 8:10:36,2.45814075E-83
6/8/2016 8:11:52,2.45799525E-83
6/8/2016 8:14:16,2.48499075E-83
6/8/2016 8:17:09,2.48466075E-83
6/8/2016 8:20:36,2.48424525E-83
6/8/2016 8:21:52,2.48410725E-83
6/8/2016 8:24:16,2.483823E-83
6/8/2016 8:27:09,2.48348925E-83
6/8/2016 8:30:36,2.48309175E-83
6/8/2016 8:31:52,2.4829575E-83
6/8/2016 8:34:16,2.42812875E-83
6/8/2016 8:37:09,2.42780775E-83
6/8/2016 8:40:36,2.42743725E-83
6/8/2016 8:41:52,2.42730825E-83
6/8/2016 8:44:16,2.3725665E-83
6/8/2016 8:47:09,2.37233625E-83
6/8/2016 8:50:36,2.37202725E-83
6/8/2016 8:51:52,2.371926E-83
6/8/2016 8:54:16,2.3445015E-83
6/8/2016 8:57:09,2.34430125E-83
6/8/2016 9:00:36,2.3440335E-83
6/8/2016 9:01:52,2.3439465E-83
6/8/2016 9:04:16,2.371005E-83
6/8/2016 9:07:09,2.370795E-83
6/8/2016 9:10:36,2.370528E-83
6/8/2016 9:11:52,2.37043275E-83
6/8/2016 9:14:16,2.39756025E-83
6/8/2016 9:17:09,2.3974365E-83
6/8/2016 9:20:36,2.39722575E-83
6/8/2016 9:21:52,2.39715975E-83
6/8/2016 9:24:16,2.3971335E-83
6/8/2016 9:27:09,2.39706E-83
6/8/2016 9:30:36,2.39693325E-83
6/8/2016 9:31:52,2.39689125E-83
6/8/2016 9:34:16,2.369607E-83
6/8/2016 9:37:09,2.36957775E-83
6/8/2016 9:40:36,2.36946975E-83
6/8/2016 9:41:52,2.369436E-83
6/8/2016 9:44:16,2.34220125E-83
6/8/2016 9:47:09,2.34219825E-83
6/8/2016 9:50:36,2.3421405E-83
6/8/2016 9:51:52,2.342121E-83
6/8/2016 9:54:16,2.42384025E-83
6/8/2016 9:57:09,2.42385525E-83
6/8/2016 10:00:36,2.4238215E-83
6/8/2016 10:01:52,2.42380875E-83
6/8/2016 10:04:16,2.4510915E-83
6/8/2016 10:07:09,2.45115075E-83
6/8/2016 10:10:36,2.45115975E-83
6/8/2016 10:11:52,2.451162E-83
6/8/2016 10:14:16,2.45126175E-83
6/8/2016 10:17:09,2.451339E-83
6/8/2016 10:20:36,2.451387E-83
6/8/2016 10:21:52,2.451402E-83
6/8/2016 10:24:16,2.45155125E-83
6/8/2016 10:27:09,2.451702E-83
6/8/2016 10:30:36,2.45180925E-83
6/8/2016 10:31:52,2.45184825E-83
6/8/2016 10:34:16,2.5065345E-83
6/8/2016 10:37:09,2.506743E-83
6/8/2016 10:40:36,2.50689975E-83
6/8/2016 10:41:52,2.50695825E-83
6/8/2016 10:44:16,2.5344765E-83
6/8/2016 10:47:09,2.53471575E-83
6/8/2016 10:50:36,2.53491225E-83
6/8/2016 10:51:52,2.53499475E-83
6/8/2016 10:54:16,2.48059875E-83
6/8/2016 10:57:09,2.480907E-83
6/8/2016 11:00:36,2.48112675E-83
6/8/2016 11:01:52,2.4811965E-83
6/8/2016 11:04:16,2.399556E-83
6/8/2016 11:07:09,2.39982375E-83
6/8/2016 11:10:36,2.400045E-83
6/8/2016 11:11:52,2.4001125E-83
6/8/2016 11:14:16,2.3457915E-83
6/8/2016 11:17:09,2.34620775E-83
6/8/2016 11:20:36,2.34651375E-83
6/8/2016 11:21:52,2.34661875E-83
6/8/2016 11:24:16,2.37422475E-83
6/8/2016 11:27:09,2.374581E-83
6/8/2016 11:30:36,2.37491025E-83
6/8/2016 11:31:52,2.37502275E-83
6/8/2016 11:34:16,2.34804E-83
6/8/2016 11:37:09,2.34850425E-83
6/8/2016 11:40:36,2.348898E-83
6/8/2016 11:41:52,2.349033E-83
6/8/2016 11:44:16,2.2947195E-83
6/8/2016 11:47:09,2.29520925E-83
6/8/2016 11:50:36,2.295627E-83
6/8/2016 11:51:52,2.29576875E-83
6/8/2016 11:54:16,2.323575E-83
6/8/2016 11:57:09,2.324049E-83
6/8/2016 12:00:36,2.32451475E-83
6/8/2016 12:01:52,2.3246835E-83
6/8/2016 12:04:16,2.29768125E-83
6/8/2016 12:07:09,2.2982475E-83
6/8/2016 12:10:36,2.29874925E-83
6/8/2016 12:11:52,2.2989165E-83
6/8/2016 12:14:16,2.27191125E-83
6/8/2016 12:17:09,2.27245875E-83
6/8/2016 12:20:36,2.2729665E-83
6/8/2016 12:21:52,2.2731315E-83
6/8/2016 12:24:16,2.3557935E-83
6/8/2016 12:27:09,2.3563725E-83
6/8/2016 12:30:36,2.356953E-83
6/8/2016 12:31:52,2.357148E-83
6/8/2016 12:34:16,2.35768725E-83
6/8/2016 12:37:09,2.3582865E-83
6/8/2016 12:40:36,2.3589045E-83
6/8/2016 12:41:52,2.359113E-83
6/8/2016 12:44:16,2.35967025E-83
6/8/2016 12:47:09,2.360295E-83
6/8/2016 12:50:36,2.360943E-83
6/8/2016 12:51:52,2.361162E-83
6/8/2016 12:54:16,2.4166515E-83
6/8/2016 12:57:09,2.417319E-83
6/8/2016 13:00:36,2.4180105E-83
6/8/2016 13:01:52,2.4182415E-83
6/8/2016 13:04:16,2.44643475E-83
6/8/2016 13:07:09,2.44717425E-83
6/8/2016 13:10:36,2.447934E-83
6/8/2016 13:11:52,2.448204E-83
6/8/2016 13:14:16,2.4489375E-83
6/8/2016 13:17:09,2.44971675E-83
6/8/2016 13:20:36,2.45052825E-83
6/8/2016 13:21:52,2.45081475E-83
6/8/2016 13:24:16,2.47897425E-83
6/8/2016 13:27:09,2.4797775E-83
6/8/2016 13:30:36,2.48061075E-83
6/8/2016 13:31:52,2.48088225E-83
6/8/2016 13:34:16,2.45391075E-83
6/8/2016 13:37:09,2.45471475E-83
6/8/2016 13:40:36,2.45552775E-83
6/8/2016 13:41:52,2.45579325E-83
6/8/2016 13:44:16,2.40123E-83
6/8/2016 13:47:09,2.40203175E-83
6/8/2016 13:50:36,2.402847E-83
6/8/2016 13:51:52,2.403117E-83
6/8/2016 13:54:16,2.45903325E-83
6/8/2016 13:57:09,2.4598125E-83
6/8/2016 14:00:36,2.4606525E-83
6/8/2016 14:01:52,2.46092925E-83
6/8/2016 14:04:16,2.406282E-83
6/8/2016 14:07:09,2.407158E-83
6/8/2016 14:10:36,2.40802875E-83
6/8/2016 14:11:52,2.40831975E-83
6/8/2016 14:14:16,2.38123575E-83
6/8/2016 14:17:09,2.3821725E-83
6/8/2016 14:20:36,2.38307175E-83
6/8/2016 14:21:52,2.38336425E-83
6/8/2016 14:24:16,2.43958275E-83
6/8/2016 14:27:09,2.44045575E-83
6/8/2016 14:30:36,2.44139325E-83
6/8/2016 14:31:52,2.44171125E-83
6/8/2016 14:34:16,2.4423585E-83
6/8/2016 14:37:09,2.44320825E-83
6/8/2016 14:40:36,2.444127E-83
6/8/2016 14:41:52,2.44441425E-83
6/8/2016 14:44:16,2.4451995E-83
6/8/2016 14:47:09,2.4460785E-83
6/8/2016 14:50:36,2.44703175E-83
6/8/2016 14:51:52,2.44734825E-83
6/8/2016 14:54:16,2.3369475E-83
6/8/2016 14:57:09,2.33782575E-83
6/8/2016 15:00:36,2.33877675E-83
6/8/2016 15:01:52,2.339109E-83
6/8/2016 15:04:16,2.39553225E-83
6/8/2016 15:07:09,2.39642325E-83
6/8/2016 15:10:36,2.39739225E-83
6/8/2016 15:11:52,2.397711E-83
6/8/2016 15:14:16,2.45416575E-83
6/8/2016 15:17:09,2.455077E-83
6/8/2016 15:20:36,2.456061E-83
6/8/2016 15:21:52,2.456373E-83
6/8/2016 15:24:16,2.34539175E-83
6/8/2016 15:27:09,2.34629175E-83
6/8/2016 15:30:36,2.3472285E-83
6/8/2016 15:31:52,2.34753225E-83
6/8/2016 15:34:16,2.3482515E-83
6/8/2016 15:37:09,2.34906675E-83
6/8/2016 15:40:36,2.34997725E-83
6/8/2016 15:41:52,2.35028475E-83
6/8/2016 15:44:16,2.40700125E-83
6/8/2016 15:47:09,2.407875E-83
6/8/2016 15:50:36,2.40882975E-83
6/8/2016 15:51:52,2.40915525E-83
6/8/2016 15:54:16,2.40993225E-83
6/8/2016 15:57:09,2.41081425E-83
6/8/2016 16:00:36,2.411784E-83
6/8/2016 16:01:52,2.4121155E-83
6/8/2016 16:04:16,2.4409125E-83
6/8/2016 16:07:09,2.4417945E-83
6/8/2016 16:10:36,2.44276275E-83
6/8/2016 16:11:52,2.4430935E-83
6/8/2016 16:14:16,2.50000125E-83
6/8/2016 16:17:09,2.500878E-83
6/8/2016 16:20:36,2.50185525E-83
6/8/2016 16:21:52,2.50217925E-83
6/8/2016 16:24:16,2.4466845E-83
6/8/2016 16:27:09,2.44752975E-83
6/8/2016 16:30:36,2.44847775E-83
6/8/2016 16:31:52,2.44879425E-83
6/8/2016 16:34:16,2.39321025E-83
6/8/2016 16:37:09,2.394024E-83
6/8/2016 16:40:36,2.39494125E-83
6/8/2016 16:41:52,2.39524875E-83
6/8/2016 16:44:16,2.39591025E-83
6/8/2016 16:47:09,2.39667525E-83
6/8/2016 16:50:36,2.397552E-83
6/8/2016 16:51:52,2.39784375E-83
6/8/2016 16:54:16,2.454915E-83
6/8/2016 16:57:09,2.45568825E-83
6/8/2016 17:00:36,2.456565E-83
6/8/2016 17:01:52,2.4568575E-83
6/8/2016 17:04:16,2.485776E-83
6/8/2016 17:07:09,2.486586E-83
6/8/2016 17:10:36,2.4874845E-83
6/8/2016 17:11:52,2.48778825E-83
6/8/2016 17:14:16,2.48844E-83
6/8/2016 17:17:09,2.48919525E-83
6/8/2016 17:20:36,2.49006075E-83
6/8/2016 17:21:52,2.490351E-83
6/8/2016 17:24:16,2.4909855E-83
6/8/2016 17:27:09,2.49172125E-83
6/8/2016 17:30:36,2.4925605E-83
6/8/2016 17:31:52,2.49285E-83
6/8/2016 17:34:16,2.46514125E-83
6/8/2016 17:37:09,2.46577725E-83
6/8/2016 17:40:36,2.46657075E-83
6/8/2016 17:41:52,2.466837E-83
6/8/2016 17:44:16,2.43910575E-83
6/8/2016 17:47:09,2.43978225E-83
6/8/2016 17:50:36,2.440578E-83
6/8/2016 17:51:52,2.44085025E-83
6/8/2016 17:54:16,2.4981795E-83
6/8/2016 17:57:09,2.49886125E-83
6/8/2016 18:00:36,2.499636E-83
6/8/2016 18:01:52,2.499903E-83
6/8/2016 18:04:16,2.47205175E-83
6/8/2016 18:07:09,2.472621E-83
6/8/2016 18:10:36,2.473344E-83
6/8/2016 18:11:52,2.47358625E-83
6/8/2016 18:14:16,2.41725225E-83
6/8/2016 18:17:09,2.41781625E-83
6/8/2016 18:20:36,2.41850625E-83
6/8/2016 18:21:52,2.41874175E-83
6/8/2016 18:24:16,2.476182E-83
6/8/2016 18:27:09,2.476818E-83
6/8/2016 18:30:36,2.47753275E-83
6/8/2016 18:31:52,2.477781E-83
6/8/2016 18:34:16,2.506752E-83
6/8/2016 18:37:09,2.50735875E-83
6/8/2016 18:40:36,2.5080525E-83
6/8/2016 18:41:52,2.5082895E-83
6/8/2016 18:44:16,2.53724925E-83
6/8/2016 18:47:09,2.5378185E-83
6/8/2016 18:50:36,2.53848E-83
6/8/2016 18:51:52,2.538705E-83
6/8/2016 18:54:16,2.510646E-83
6/8/2016 18:57:09,2.5111455E-83
6/8/2016 19:00:36,2.51176875E-83
6/8/2016 19:01:52,2.5119825E-83
6/8/2016 19:04:16,2.48384625E-83
6/8/2016 19:07:09,2.48433675E-83
6/8/2016 19:10:36,2.48486475E-83
6/8/2016 19:11:52,2.48506125E-83
6/8/2016 19:14:16,2.485419E-83
6/8/2016 19:17:09,2.48584125E-83
6/8/2016 19:20:36,2.48639925E-83
6/8/2016 19:21:52,2.48654925E-83
6/8/2016 19:24:16,2.372544E-83
6/8/2016 19:27:09,2.37291225E-83
6/8/2016 19:30:36,2.3733795E-83
6/8/2016 19:31:52,2.3735475E-83
6/8/2016 19:34:16,2.4596415E-83
6/8/2016 19:37:09,2.46006675E-83
6/8/2016 19:40:36,2.46053325E-83
6/8/2016 19:41:52,2.4606795E-83
6/8/2016 19:44:16,2.57546325E-83
6/8/2016 19:47:09,2.5758735E-83
6/8/2016 19:50:36,2.57635575E-83
6/8/2016 19:51:52,2.57652525E-83
6/8/2016 19:54:16,2.46233475E-83
6/8/2016 19:57:09,2.46271275E-83
6/8/2016 20:00:36,2.46314775E-83
6/8/2016 20:01:52,2.463306E-83
6/8/2016 20:04:16,2.49222E-83
6/8/2016 20:07:09,2.4925965E-83
6/8/2016 20:10:36,2.492991E-83
6/8/2016 20:11:52,2.49313575E-83
6/8/2016 20:14:16,2.522034E-83
6/8/2016 20:17:09,2.52235425E-83
6/8/2016 20:20:36,2.522742E-83
6/8/2016 20:21:52,2.52287625E-83
6/8/2016 20:24:16,2.494446E-83
6/8/2016 20:27:09,2.49471975E-83
6/8/2016 20:30:36,2.49507E-83
6/8/2016 20:31:52,2.49519375E-83
6/8/2016 20:34:16,2.466759E-83
6/8/2016 20:37:09,2.467029E-83
6/8/2016 20:40:36,2.467371E-83
6/8/2016 20:41:52,2.4674925E-83
6/8/2016 20:44:16,2.439024E-83
6/8/2016 20:47:09,2.43927075E-83
6/8/2016 20:50:36,2.439588E-83
6/8/2016 20:51:52,2.43969975E-83
6/8/2016 20:54:16,2.49727575E-83
6/8/2016 20:57:09,2.4974865E-83
6/8/2016 21:00:36,2.49776625E-83
6/8/2016 21:01:52,2.4978645E-83
6/8/2016 21:04:16,2.469342E-83
6/8/2016 21:07:09,2.4695475E-83
6/8/2016 21:10:36,2.4698175E-83
6/8/2016 21:11:52,2.469915E-83
6/8/2016 21:14:16,2.44141575E-83
6/8/2016 21:17:09,2.44158E-83
6/8/2016 21:20:36,2.44182375E-83
6/8/2016 21:21:52,2.44192275E-83
6/8/2016 21:24:16,2.499456E-83
6/8/2016 21:27:09,2.4996345E-83
6/8/2016 21:30:36,2.49984975E-83
6/8/2016 21:31:52,2.499924E-83
6/8/2016 21:34:16,2.50001025E-83
6/8/2016 21:37:09,2.50015575E-83
6/8/2016 21:40:36,2.50034625E-83
6/8/2016 21:41:52,2.5004115E-83
6/8/2016 21:44:16,2.50052925E-83
6/8/2016 21:47:09,2.5006215E-83
6/8/2016 21:50:36,2.50076625E-83
6/8/2016 21:51:52,2.50083E-83
6/8/2016 21:54:16,2.55841275E-83
6/8/2016 21:57:09,2.5584585E-83
6/8/2016 22:00:36,2.55858375E-83
6/8/2016 22:01:52,2.558637E-83
6/8/2016 22:04:16,2.5300245E-83
6/8/2016 22:07:09,2.5300905E-83
6/8/2016 22:10:36,2.53021575E-83
6/8/2016 22:11:52,2.53028025E-83
6/8/2016 22:14:16,2.47284525E-83
6/8/2016 22:17:09,2.47289475E-83
6/8/2016 22:20:36,2.47299525E-83
6/8/2016 22:21:52,2.4730455E-83
6/8/2016 22:24:16,2.55930375E-83
6/8/2016 22:27:09,2.55930675E-83
6/8/2016 22:30:36,2.55936075E-83
6/8/2016 22:31:52,2.55938775E-83
6/8/2016 22:34:16,2.559408E-83
6/8/2016 22:37:09,2.55944625E-83
6/8/2016 22:40:36,2.55951E-83
6/8/2016 22:41:52,2.55954075E-83
6/8/2016 22:44:16,2.53076475E-83
6/8/2016 22:47:09,2.53073925E-83
6/8/2016 22:50:36,2.53075725E-83
6/8/2016 22:51:52,2.53077E-83
6/8/2016 22:54:16,2.53067775E-83
6/8/2016 22:57:09,2.5306065E-83
6/8/2016 23:00:36,2.53056375E-83
6/8/2016 23:01:52,2.5305555E-83
6/8/2016 23:04:16,2.5304895E-83
6/8/2016 23:07:09,2.53043475E-83
6/8/2016 23:10:36,2.53039575E-83
6/8/2016 23:11:52,2.53038975E-83
6/8/2016 23:14:16,2.50158E-83
6/8/2016 23:17:09,2.501502E-83
6/8/2016 23:20:36,2.501454E-83
6/8/2016 23:21:52,2.50144575E-83
6/8/2016 23:24:16,2.5014E-83
6/8/2016 23:27:09,2.501283E-83
6/8/2016 23:30:36,2.50119975E-83
6/8/2016 23:31:52,2.50118775E-83
6/8/2016 23:34:16,2.52985575E-83
6/8/2016 23:37:09,2.5297275E-83
6/8/2016 23:40:36,2.5296315E-83
6/8/2016 23:41:52,2.52961125E-83
6/8/2016 23:44:16,2.586996E-83
6/8/2016 23:47:09,2.58690975E-83
6/8/2016 23:50:36,2.58681675E-83
6/8/2016 23:51:52,2.58679575E-83
6/8/2016 23:54:16,2.58665325E-83
6/8/2016 23:57:09,2.586501E-83
6/9/2016 0:00:36,2.58636675E-83
6/9/2016 0:01:52,2.5863285E-83
6/9/2016 0:04:16,2.52866175E-83
6/9/2016 0:07:09,2.52850275E-83
6/9/2016 0:10:36,2.528352E-83
6/9/2016 0:11:52,2.52829725E-83
6/9/2016 0:14:16,2.47073325E-83
6/9/2016 0:17:09,2.470563E-83
6/9/2016 0:20:36,2.47040925E-83
6/9/2016 0:21:52,2.470368E-83
6/9/2016 0:24:16,2.556396E-83
6/9/2016 0:27:09,2.55618375E-83
6/9/2016 0:30:36,2.555994E-83
6/9/2016 0:31:52,2.55593925E-83
6/9/2016 0:34:16,2.64190125E-83
6/9/2016 0:37:09,2.641728E-83
6/9/2016 0:40:36,2.641536E-83
6/9/2016 0:41:52,2.64147675E-83
6/9/2016 0:44:16,2.6699835E-83
6/9/2016 0:47:09,2.669796E-83
6/9/2016 0:50:36,2.66958825E-83
6/9/2016 0:51:52,2.669523E-83
6/9/2016 0:54:16,2.52581325E-83
6/9/2016 0:57:09,2.52559725E-83
6/9/2016 1:00:36,2.525382E-83
6/9/2016 1:01:52,2.52531375E-83
6/9/2016 1:04:16,2.5538175E-83
6/9/2016 1:07:09,2.55363225E-83
6/9/2016 1:10:36,2.5534215E-83
6/9/2016 1:11:52,2.553357E-83
6/9/2016 1:14:16,2.6105205E-83
6/9/2016 1:17:09,2.610252E-83
6/9/2016 1:20:36,2.60999775E-83
6/9/2016 1:21:52,2.6099145E-83
6/9/2016 1:24:16,2.581059E-83
6/9/2016 1:27:09,2.580831E-83
6/9/2016 1:30:36,2.58059925E-83
6/9/2016 1:31:52,2.58052575E-83
6/9/2016 1:34:16,2.5803705E-83
6/9/2016 1:37:09,2.580117E-83
6/9/2016 1:40:36,2.5798665E-83
6/9/2016 1:41:52,2.57979675E-83
6/9/2016 1:44:16,2.55096075E-83
6/9/2016 1:47:09,2.55071775E-83
6/9/2016 1:50:36,2.5504755E-83
6/9/2016 1:51:52,2.55040275E-83
6/9/2016 1:54:16,2.55025575E-83
6/9/2016 1:57:09,2.5500285E-83
6/9/2016 2:00:36,2.549793E-83
6/9/2016 2:01:52,2.5497285E-83
6/9/2016 2:04:16,2.54958225E-83
6/9/2016 2:07:09,2.54939175E-83
6/9/2016 2:10:36,2.5491765E-83
6/9/2016 2:11:52,2.54912025E-83
6/9/2016 2:14:16,2.54889675E-83
6/9/2016 2:17:09,2.5486485E-83
6/9/2016 2:20:36,2.54839425E-83
6/9/2016 2:21:52,2.548314E-83
6/9/2016 2:24:16,2.60534925E-83
6/9/2016 2:27:09,2.60510025E-83
6/9/2016 2:30:36,2.6048325E-83
6/9/2016 2:31:52,2.604747E-83
6/9/2016 2:34:16,2.6045145E-83
6/9/2016 2:37:09,2.60425425E-83
6/9/2016 2:40:36,2.603976E-83
6/9/2016 2:41:52,2.603886E-83
6/9/2016 2:44:16,2.57513325E-83
6/9/2016 2:47:09,2.57487075E-83
6/9/2016 2:50:36,2.574606E-83
6/9/2016 2:51:52,2.574534E-83
6/9/2016 2:54:16,2.5742595E-83
6/9/2016 2:57:09,2.5739955E-83
6/9/2016 3:00:36,2.57370975E-83
6/9/2016 3:01:52,2.573613E-83
6/9/2016 3:04:16,2.6019615E-83
6/9/2016 3:07:09,2.60162775E-83
6/9/2016 3:10:36,2.60129625E-83
6/9/2016 3:11:52,2.6011905E-83
6/9/2016 3:14:16,2.62954725E-83
6/9/2016 3:17:09,2.6292885E-83
6/9/2016 3:20:36,2.6289885E-83
6/9/2016 3:21:52,2.62889775E-83
6/9/2016 3:24:16,2.571516E-83
6/9/2016 3:27:09,2.571237E-83
6/9/2016 3:30:36,2.57094075E-83
6/9/2016 3:31:52,2.57084625E-83
6/9/2016 3:34:16,2.6277225E-83
6/9/2016 3:37:09,2.62745475E-83
6/9/2016 3:40:36,2.6271495E-83
6/9/2016 3:41:52,2.627052E-83
6/9/2016 3:44:16,2.68387725E-83
6/9/2016 3:47:09,2.6835225E-83
6/9/2016 3:50:36,2.6831715E-83
6/9/2016 3:51:52,2.683053E-83
6/9/2016 3:54:16,2.71131375E-83
6/9/2016 3:57:09,2.7110325E-83
6/9/2016 4:00:36,2.71069875E-83
6/9/2016 4:01:52,2.71059E-83
6/9/2016 4:04:16,2.653236E-83
6/9/2016 4:07:09,2.652888E-83
6/9/2016 4:10:36,2.65253175E-83
6/9/2016 4:11:52,2.65241025E-83
6/9/2016 4:14:16,2.566581E-83
6/9/2016 4:17:09,2.566248E-83
6/9/2016 4:20:36,2.56590225E-83
6/9/2016 4:21:52,2.56578675E-83
6/9/2016 4:24:16,2.5939905E-83
6/9/2016 4:27:09,2.59368375E-83
6/9/2016 4:30:36,2.59333125E-83
6/9/2016 4:31:52,2.59321275E-83
6/9/2016 4:34:16,2.564553E-83
6/9/2016 4:37:09,2.56425975E-83
6/9/2016 4:40:36,2.5639515E-83
6/9/2016 4:41:52,2.5638585E-83
6/9/2016 4:44:16,2.56352925E-83
6/9/2016 4:47:09,2.5632045E-83
6/9/2016 4:50:36,2.56285275E-83
6/9/2016 4:51:52,2.5627275E-83
6/9/2016 4:54:16,2.59096275E-83
6/9/2016 4:57:09,2.5906695E-83
6/9/2016 5:00:36,2.5903335E-83
6/9/2016 5:01:52,2.5902285E-83
6/9/2016 5:04:16,2.6185125E-83
6/9/2016 5:07:09,2.618172E-83
6/9/2016 5:10:36,2.6178285E-83
6/9/2016 5:11:52,2.61773025E-83
6/9/2016 5:14:16,2.64593925E-83
6/9/2016 5:17:09,2.64567075E-83
6/9/2016 5:20:36,2.64534825E-83
6/9/2016 5:21:52,2.64525225E-83
6/9/2016 5:24:16,2.6165235E-83
6/9/2016 5:27:09,2.61617925E-83
6/9/2016 5:30:36,2.6158245E-83
6/9/2016 5:31:52,2.615706E-83
6/9/2016 5:34:16,2.672262E-83
6/9/2016 5:37:09,2.67192375E-83
6/9/2016 5:40:36,2.671554E-83
6/9/2016 5:41:52,2.671431E-83
6/9/2016 5:44:16,2.69952E-83
6/9/2016 5:47:09,2.699181E-83
6/9/2016 5:50:36,2.69879625E-83
6/9/2016 5:51:52,2.69866875E-83
6/9/2016 5:54:16,2.6700525E-83
6/9/2016 5:57:09,2.66970375E-83
6/9/2016 6:00:36,2.6693415E-83
6/9/2016 6:01:52,2.66923425E-83
6/9/2016 6:04:16,2.69734575E-83
6/9/2016 6:07:09,2.69702175E-83
6/9/2016 6:10:36,2.69665425E-83
6/9/2016 6:11:52,2.6965395E-83
6/9/2016 6:14:16,2.696277E-83
6/9/2016 6:17:09,2.695974E-83
6/9/2016 6:20:36,2.69563425E-83
6/9/2016 6:21:52,2.6955225E-83
6/9/2016 6:24:16,2.66684475E-83
6/9/2016 6:27:09,2.666475E-83
6/9/2016 6:30:36,2.66609475E-83
6/9/2016 6:31:52,2.6659665E-83
6/9/2016 6:34:16,2.69402325E-83
6/9/2016 6:37:09,2.6937135E-83
6/9/2016 6:40:36,2.69334525E-83
6/9/2016 6:41:52,2.69322525E-83
6/9/2016 6:44:16,2.74961925E-83
6/9/2016 6:47:09,2.7492795E-83
6/9/2016 6:50:36,2.7489E-83
6/9/2016 6:51:52,2.7487725E-83
6/9/2016 6:54:16,2.6351415E-83
6/9/2016 6:57:09,2.6348055E-83
6/9/2016 7:00:36,2.6344425E-83
6/9/2016 7:01:52,2.6343195E-83
6/9/2016 7:04:16,2.66231925E-83
6/9/2016 7:07:09,2.66198025E-83
6/9/2016 7:10:36,2.66159625E-83
6/9/2016 7:11:52,2.66146575E-83
6/9/2016 7:14:16,2.71778025E-83
6/9/2016 7:17:09,2.7174255E-83
6/9/2016 7:20:36,2.71703325E-83
6/9/2016 7:21:52,2.71689975E-83
6/9/2016 7:24:16,2.63172E-83
6/9/2016 7:27:09,2.6313765E-83
6/9/2016 7:30:36,2.6310075E-83
6/9/2016 7:31:52,2.6308815E-83
6/9/2016 7:34:16,2.6022945E-83
6/9/2016 7:37:09,2.601927E-83
6/9/2016 7:40:36,2.601543E-83
6/9/2016 7:41:52,2.601411E-83
6/9/2016 7:44:16,2.57287575E-83
6/9/2016 7:47:09,2.5725495E-83
6/9/2016 7:50:36,2.5721925E-83
6/9/2016 7:51:52,2.5720725E-83
6/9/2016 7:54:16,2.54359125E-83
6/9/2016 7:57:09,2.543304E-83
6/9/2016 8:00:36,2.5429815E-83
6/9/2016 8:01:52,2.54287575E-83
6/9/2016 8:04:16,2.599122E-83
6/9/2016 8:07:09,2.59884975E-83
6/9/2016 8:10:36,2.598525E-83
6/9/2016 8:11:52,2.5984125E-83
6/9/2016 8:14:16,2.626437E-83
6/9/2016 8:17:09,2.62617975E-83
6/9/2016 8:20:36,2.62590975E-83
6/9/2016 8:21:52,2.625813E-83
6/9/2016 8:24:16,2.59740525E-83
6/9/2016 8:27:09,2.59716525E-83
6/9/2016 8:30:36,2.59689675E-83
6/9/2016 8:31:52,2.59680375E-83
6/9/2016 8:34:16,2.5966155E-83
6/9/2016 8:37:09,2.59639425E-83
6/9/2016 8:40:36,2.59613175E-83
6/9/2016 8:41:52,2.59604325E-83
6/9/2016 8:44:16,2.62406625E-83
6/9/2016 8:47:09,2.6238495E-83
6/9/2016 8:50:36,2.623608E-83
6/9/2016 8:51:52,2.6235225E-83
6/9/2016 8:54:16,2.5952715E-83
6/9/2016 8:57:09,2.5950795E-83
6/9/2016 9:00:36,2.59489425E-83
6/9/2016 9:01:52,2.59488675E-83
6/9/2016 9:04:16,2.62308525E-83
6/9/2016 9:07:09,2.6230035E-83
6/9/2016 9:10:36,2.62286775E-83
6/9/2016 9:11:52,2.62282725E-83
6/9/2016 9:14:16,2.67918825E-83
6/9/2016 9:17:09,2.67917925E-83
6/9/2016 9:20:36,2.6790915E-83
6/9/2016 9:21:52,2.6790675E-83
6/9/2016 9:24:16,2.67911475E-83
6/9/2016 9:27:09,2.67912075E-83
6/9/2016 9:30:36,2.67906975E-83
6/9/2016 9:31:52,2.67906975E-83
